선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
김문수,73419,삼성,0.00,1,0,0,0,0,-,2/3,0,0,1,2,0,0,0,1.50,0,0,0,0,5,24,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.00,0.000,24.0,36.0,0.00,13.50,0.00,0.600,0.000,0.600
임창용,95657,삼성,2.01,61,2,4,36,0,0.333,67,51,4,22,4,67,19,15,1.09,0,0,0,0,271,1099,0.212,4,3,4,0,1,0,0,0,0,2,56,42,5,3,80,43,1.86,0.276,18.0,16.4,9.00,2.96,3.05,0.288,0.303,0.591
박석진,95459,삼성,2.30,48,4,4,1,6,0.500,62 2/3,47,4,8,8,33,21,16,0.88,0,0,0,0,249,871,0.205,7,0,3,1,0,1,0,0,0,4,11,11,0,4,93,57,1.63,0.223,18.1,13.9,4.74,1.15,4.13,0.256,0.288,0.544
오상민,97815,삼성,2.32,34,2,0,0,5,1.000,31,24,2,10,1,24,10,8,1.10,0,0,0,0,126,506,0.220,6,0,6,0,0,2,0,1,0,2,3,6,0,0,31,30,1.03,0.265,14.9,16.3,6.97,2.90,2.40,0.292,0.330,0.622
배영수,70425,삼성,2.61,35,17,2,0,0,0.895,189 2/3,163,6,74,11,144,65,55,1.25,4,2,17,0,792,3083,0.237,21,1,10,9,1,13,1,27,16,1,5,1,0,14,218,172,1.27,0.287,88.1,16.3,6.83,3.51,1.95,0.317,0.297,0.614
권오준,99445,삼성,3.23,47,11,5,2,7,0.688,153 1/3,128,15,40,7,142,56,55,1.10,0,0,7,0,619,2373,0.229,28,1,12,2,2,3,0,17,9,2,6,13,0,9,153,137,1.12,0.280,50.5,15.5,8.33,2.35,3.55,0.288,0.364,0.652
김덕윤,71440,삼성,3.27,18,0,0,0,0,-,22,21,3,9,3,16,13,8,1.36,0,0,0,0,98,380,0.256,5,1,1,3,1,0,0,1,0,0,10,0,0,2,18,30,0.60,0.273,21.1,17.3,6.55,3.68,1.78,0.340,0.451,0.791
정현욱,96462,삼성,3.36,27,4,5,0,1,0.444,85 2/3,81,8,38,4,67,41,32,1.39,0,0,3,0,370,1376,0.252,8,0,6,0,0,5,0,10,3,1,6,0,0,7,116,58,2.00,0.296,51.0,16.1,7.04,3.99,1.76,0.338,0.351,0.689
지승민,71715,삼성,3.45,52,3,1,0,17,0.750,28 2/3,21,6,15,1,34,11,11,1.26,0,0,0,0,121,493,0.210,4,1,2,3,3,1,0,0,0,3,4,16,0,2,23,25,0.92,0.238,9.5,17.2,10.67,4.71,2.27,0.311,0.450,0.761
전병호,96411,삼성,4.20,21,5,2,0,2,0.714,60,60,9,23,2,34,31,28,1.38,0,0,2,0,260,975,0.256,11,2,1,0,1,0,1,12,5,0,1,2,0,2,82,58,1.41,0.267,46.4,16.3,5.10,3.45,1.48,0.328,0.436,0.764
호지스,74458,삼성,4.24,30,9,10,0,0,0.474,163 1/3,158,15,81,21,123,91,77,1.46,0,0,13,0,719,2796,0.262,27,3,12,3,1,9,1,27,9,0,2,1,0,20,203,121,1.68,0.306,93.2,17.1,6.78,4.46,1.52,0.368,0.392,0.760
김진웅,98451,삼성,4.32,35,9,7,0,2,0.563,135 1/3,126,12,75,8,99,73,65,1.49,0,0,7,0,597,2453,0.255,20,1,16,4,2,3,1,24,8,1,2,1,0,12,124,149,0.83,0.295,70.1,18.1,6.58,4.99,1.32,0.360,0.372,0.732
권혁,72447,삼성,4.78,37,3,3,0,3,0.500,81,80,12,38,4,78,44,43,1.46,0,0,2,0,355,1510,0.263,17,0,4,5,0,3,2,9,1,2,8,3,0,5,53,98,0.54,0.311,40.8,18.6,8.67,4.22,2.05,0.348,0.438,0.786
윤성환,74454,삼성,4.84,56,4,7,1,17,0.364,67,60,7,35,6,71,41,36,1.42,0,0,0,0,299,1205,0.238,11,0,6,0,3,4,0,0,0,4,12,15,0,5,59,62,0.95,0.305,21.5,18.0,9.54,4.70,2.03,0.345,0.365,0.710
김현욱,93453,삼성,5.88,28,0,2,0,8,0.000,26,24,3,6,4,28,18,17,1.15,0,0,0,0,112,419,0.242,2,0,1,2,1,0,0,0,0,0,4,7,0,0,23,26,0.88,0.300,15.0,16.1,9.69,2.08,4.67,0.306,0.354,0.660
강영식,70615,삼성,6.08,23,2,2,1,5,0.500,13 1/3,15,1,7,1,14,9,9,1.65,0,0,0,0,64,274,0.268,4,0,0,0,0,0,0,0,0,2,2,6,0,0,13,14,0.93,0.341,11.9,20.6,9.45,4.73,2.00,0.359,0.393,0.752
안지만,72463,삼성,7.77,12,0,0,0,0,-,22,30,7,9,3,13,19,19,1.77,0,0,0,0,106,400,0.330,6,0,2,1,1,0,0,1,0,0,5,0,0,1,13,36,0.36,0.319,33.3,18.2,5.32,3.68,1.44,0.404,0.626,1.030
