선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
권오원,72454,삼성,0.00,4,0,0,0,0,-,5,8,1,2,0,2,4,0,2.00,0,0,0,0,26,98,0.333,2,0,0,0,1,0,0,0,0,0,1,1,0,0,9,5,1.80,0.333,24.5,19.6,3.60,3.60,1.00,0.385,0.542,0.927
김현욱,93453,삼성,2.11,64,10,0,2,9,1.000,76 2/3,62,4,18,2,71,20,18,1.04,0,0,0,0,301,1166,0.229,12,0,5,5,2,1,0,0,0,10,15,11,1,6,69,74,0.93,0.289,18.2,15.2,8.33,2.11,3.94,0.277,0.317,0.594
이준호,99450,삼성,2.25,6,0,0,0,0,-,8,6,1,1,0,5,2,2,0.88,0,0,0,0,28,100,0.222,1,0,0,0,0,0,0,0,0,0,3,1,0,2,9,7,1.29,0.238,16.7,12.5,5.63,1.13,5.00,0.250,0.370,0.620
엘비라,72412,삼성,2.50,22,13,6,0,0,0.684,137,115,7,52,4,111,44,38,1.22,0,0,16,0,570,2228,0.230,22,2,11,2,1,8,0,21,13,0,1,0,0,4,122,155,0.79,0.281,101.3,16.3,7.29,3.42,2.13,0.306,0.323,0.629
노장진,93728,삼성,2.54,63,11,5,23,1,0.688,127 1/3,98,15,54,0,146,38,36,1.19,0,0,0,0,515,2214,0.217,14,3,8,2,4,2,1,1,0,11,55,25,2,9,79,130,0.61,0.284,35.1,17.4,10.32,3.82,2.70,0.300,0.361,0.661
임창용,95657,삼성,3.08,36,17,6,2,0,0.739,204 1/3,188,24,34,24,160,82,70,1.09,0,0,16,0,841,3103,0.245,38,3,10,5,4,2,0,29,14,3,4,1,0,13,209,216,0.97,0.278,86.2,15.2,7.05,1.50,4.71,0.296,0.396,0.692
노병오,72461,삼성,3.78,18,3,0,0,2,1.000,47 2/3,44,6,9,1,29,20,20,1.11,0,0,0,0,187,698,0.253,6,2,0,3,1,6,0,4,1,2,5,0,0,6,65,39,1.67,0.268,38.8,14.6,5.48,1.70,3.22,0.289,0.414,0.703
강영식,70615,삼성,3.79,32,6,3,0,0,0.667,95,83,11,46,4,88,44,40,1.36,0,0,3,0,408,1696,0.237,16,2,6,2,1,5,0,14,3,3,2,2,0,2,89,92,0.97,0.285,53.0,17.9,8.34,4.36,1.91,0.331,0.389,0.720
전병호,96411,삼성,3.88,43,3,0,2,4,1.000,62 2/3,71,10,13,6,35,30,27,1.34,0,0,0,0,267,992,0.295,9,2,5,2,0,0,0,3,0,3,3,2,1,8,81,56,1.45,0.308,23.1,15.8,5.03,1.87,2.69,0.344,0.473,0.817
정현욱,96462,삼성,4.00,20,1,1,0,0,0.500,36,32,2,16,2,34,20,16,1.33,0,0,0,0,153,546,0.246,5,0,4,1,0,2,0,2,0,1,7,0,0,5,41,24,1.71,0.316,27.3,15.2,8.50,4.00,2.13,0.336,0.331,0.667
라형진,99423,삼성,4.93,44,4,4,2,4,0.500,98 2/3,104,16,29,13,73,60,54,1.35,0,0,0,0,427,1564,0.278,11,4,8,3,0,7,0,10,0,4,9,2,0,10,99,101,0.98,0.306,35.5,15.9,6.66,2.65,2.52,0.348,0.457,0.805
오상민,97815,삼성,5.48,54,2,3,3,2,0.400,64,73,13,13,3,43,46,39,1.34,1,0,1,0,279,1027,0.286,13,0,6,2,1,0,1,3,1,1,12,8,1,7,72,69,1.04,0.299,19.0,16.0,6.05,1.83,3.31,0.326,0.490,0.816
배영수,70425,삼성,5.53,22,6,7,0,0,0.462,81 1/3,94,13,43,5,63,55,50,1.68,0,0,6,0,382,1424,0.289,22,0,6,3,1,6,0,18,6,0,2,1,0,3,87,84,1.04,0.321,64.7,17.5,6.97,4.76,1.47,0.378,0.477,0.855
패트릭,72428,삼성,5.96,21,5,7,0,0,0.417,77,100,11,20,5,45,52,51,1.56,0,0,2,0,344,1222,0.321,19,3,6,1,0,2,0,20,5,0,1,0,0,5,113,55,2.05,0.346,58.2,15.9,5.26,2.34,2.25,0.370,0.506,0.876
이정호,71433,삼성,6.10,5,0,0,0,0,-,10 1/3,12,1,6,1,12,8,7,1.74,0,0,0,0,49,207,0.286,2,1,0,0,0,2,0,1,0,0,3,0,0,1,12,6,2.00,0.379,41.4,20.0,10.45,5.23,2.00,0.388,0.452,0.840
문남열,98469,삼성,6.57,7,0,0,0,0,-,12 1/3,22,2,8,1,9,10,9,2.43,0,0,0,0,63,266,0.423,5,0,2,0,0,0,1,0,0,0,1,0,0,1,12,9,1.33,0.488,38.0,21.6,6.57,5.84,1.13,0.508,0.635,1.143
김진웅,98451,삼성,6.97,18,1,4,3,0,0.200,50 1/3,59,9,21,3,60,40,39,1.59,1,1,1,0,226,916,0.298,16,0,3,1,0,1,0,6,1,0,8,2,2,4,46,34,1.35,0.385,50.9,18.2,10.73,3.75,2.86,0.372,0.515,0.887
권혁,72447,삼성,13.50,2,0,1,0,0,0.000,4,11,2,0,0,1,6,6,2.75,0,0,0,0,23,68,0.500,1,0,0,1,0,1,0,1,0,0,1,0,0,0,3,8,0.38,0.450,34.0,17.0,2.25,0.00,-,0.478,0.818,1.296
