선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
권혁,72447,삼성,2.09,60,7,1,4,10,0.875,73 1/3,54,6,19,2,73,18,17,1.00,0,0,0,4,282,1073,0.213,7,1,3,4,2,5,0,0,0,7,10,18,0,5,50,81,0.62,0.268,17.9,14.6,8.96,2.33,3.84,0.269,0.319,0.588
차우찬,76455,삼성,2.14,37,10,2,0,2,0.833,126 1/3,106,5,51,5,112,35,30,1.24,2,1,9,0,528,2078,0.232,19,0,13,2,1,3,1,16,9,1,7,4,0,12,117,124,0.94,0.295,56.2,16.4,7.98,3.63,2.20,0.315,0.306,0.621
임진우,60441,삼성,2.65,15,2,1,0,1,0.667,17,11,2,9,2,10,5,5,1.18,0,0,0,0,69,243,0.196,2,2,2,0,1,1,0,0,0,2,9,0,0,0,8,27,0.30,0.205,16.2,14.3,5.29,4.76,1.11,0.328,0.411,0.739
안지만,72463,삼성,2.74,67,9,3,9,8,0.750,92,74,6,25,7,95,32,28,1.08,0,0,0,1,363,1496,0.228,7,1,4,3,0,4,0,0,0,9,25,20,0,7,87,71,1.23,0.301,22.3,16.3,9.29,2.45,3.80,0.295,0.312,0.607
정현욱,96462,삼성,3.20,61,9,1,12,11,0.900,70 1/3,66,3,26,4,61,31,25,1.31,0,0,0,2,299,1089,0.251,10,2,3,3,0,4,0,0,0,9,23,23,1,7,94,45,2.09,0.312,17.9,15.5,7.81,3.33,2.35,0.324,0.338,0.662
장원삼,76355,삼성,3.46,29,13,5,0,0,0.722,151,139,13,44,5,115,62,58,1.21,0,0,12,0,631,2441,0.244,24,2,10,3,1,3,0,28,13,0,0,0,0,7,126,192,0.66,0.284,84.2,16.2,6.85,2.62,2.61,0.303,0.362,0.665
권오준,99445,삼성,3.58,42,1,0,2,3,1.000,32 2/3,39,1,5,4,32,15,13,1.35,0,0,0,2,141,546,0.307,8,0,4,1,0,1,0,0,0,1,9,10,0,1,30,27,1.11,0.400,13.0,16.7,8.82,1.38,6.40,0.350,0.394,0.744
김효남,76454,삼성,4.13,22,0,0,0,2,-,24,24,2,13,1,16,15,11,1.54,0,0,0,0,110,407,0.255,4,1,1,1,0,1,0,0,0,0,7,1,0,1,26,29,0.90,0.286,18.5,17.0,6.00,4.88,1.23,0.349,0.383,0.732
이우선,79442,삼성,4.35,32,1,3,1,0,0.250,68 1/3,68,10,24,2,42,34,33,1.35,0,0,0,0,291,1156,0.268,13,2,7,4,0,2,0,8,0,1,14,2,0,7,69,79,0.87,0.282,36.1,16.9,5.53,3.16,1.75,0.331,0.453,0.784
오승환,75421,삼성,4.50,16,0,0,4,0,-,14,13,4,5,0,19,7,7,1.29,0,0,0,3,60,222,0.241,1,0,1,0,0,1,0,0,0,0,9,7,1,1,7,15,0.47,0.290,13.9,15.9,12.21,3.21,3.80,0.305,0.481,0.786
나이트,79430,삼성,4.54,21,6,5,0,0,0.545,83 1/3,87,5,42,2,66,47,42,1.55,0,0,4,0,375,1489,0.274,12,0,13,0,2,6,0,14,5,1,1,1,0,4,112,53,2.11,0.332,70.9,17.9,7.13,4.54,1.57,0.362,0.358,0.720
백정현,77446,삼성,4.58,43,1,2,0,3,0.333,37 1/3,38,3,24,1,24,20,19,1.66,0,0,0,0,169,676,0.273,8,1,5,0,1,6,0,0,0,1,6,1,0,2,42,35,1.20,0.313,15.7,18.1,5.79,5.79,1.00,0.384,0.410,0.794
배영수,70425,삼성,4.74,31,6,8,1,0,0.429,119 2/3,136,11,37,8,64,69,63,1.45,0,0,2,0,526,1921,0.288,28,0,7,2,1,1,1,21,5,1,2,1,0,8,149,125,1.19,0.313,62.0,16.1,4.81,2.78,1.73,0.349,0.417,0.766
레딩,60430,삼성,5.09,9,1,3,0,1,0.250,35 1/3,40,2,11,2,19,20,20,1.44,0,0,1,0,153,549,0.310,8,1,5,5,0,1,0,6,1,0,0,0,0,2,37,38,0.97,0.336,61.0,15.5,4.84,2.80,1.73,0.361,0.434,0.795
크루세타,79435,삼성,5.25,26,6,10,0,1,0.375,97 2/3,106,8,54,5,78,62,57,1.64,0,0,2,0,442,1777,0.283,17,1,4,4,1,13,1,20,5,1,1,0,0,10,100,95,1.05,0.334,68.3,18.2,7.19,4.98,1.44,0.377,0.397,0.774
정인욱,79440,삼성,5.31,28,4,2,0,1,0.667,61,55,9,37,2,60,42,36,1.51,0,0,1,0,272,1095,0.238,11,2,1,1,0,5,0,6,0,4,4,1,0,3,49,68,0.72,0.282,39.1,18.0,8.85,5.46,1.62,0.347,0.420,0.767
김현우,60457,삼성,5.40,2,0,0,0,0,-,1 2/3,1,1,1,0,2,1,1,1.20,0,0,0,0,7,30,0.167,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0.00,0.000,15.0,18.0,10.80,5.40,2.00,0.286,0.667,0.953
박민규,79448,삼성,5.40,2,0,0,0,0,-,5,6,0,4,0,6,3,3,2.00,0,0,0,0,25,101,0.300,0,0,0,1,1,2,0,0,0,0,0,0,0,0,5,4,1.25,0.400,50.5,20.2,10.80,7.20,1.50,0.400,0.300,0.700
윤성환,74454,삼성,5.91,28,3,6,0,1,0.333,80 2/3,104,12,19,2,54,55,53,1.52,0,0,4,0,363,1364,0.309,23,4,1,4,0,1,0,14,3,0,3,1,0,5,77,106,0.73,0.335,48.7,16.9,6.02,2.12,2.84,0.345,0.507,0.852
구자운,99245,삼성,6.00,1,0,0,0,0,-,3,1,0,3,0,3,2,2,1.33,0,0,0,0,13,58,0.100,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,4,0.50,0.143,58.0,19.3,9.00,9.00,1.00,0.308,0.200,0.508
