선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
윤성환,74454,삼성,1.04,36,3,0,0,8,1.000,43 1/3,24,2,17,1,43,6,5,0.95,0,0,0,0,170,725,0.161,6,0,3,0,0,2,0,0,0,3,3,8,0,0,41,41,1.00,0.212,20.1,16.7,8.93,3.53,2.53,0.251,0.242,0.493
오상민,97815,삼성,1.23,12,1,0,0,0,1.000,7 1/3,8,0,2,0,5,1,1,1.36,0,0,0,0,30,113,0.286,1,0,0,0,0,0,0,0,0,1,2,0,0,1,8,7,1.14,0.348,9.4,15.4,6.14,2.45,2.50,0.333,0.321,0.654
오승환,75421,삼성,1.40,60,4,4,40,0,0.500,64 1/3,41,6,17,2,69,12,10,0.90,0,0,0,2,251,1064,0.179,3,1,2,1,3,4,0,0,0,4,58,42,2,2,46,74,0.62,0.226,17.7,16.5,9.65,2.38,4.06,0.241,0.279,0.520
김문수,73419,삼성,2.25,11,0,1,0,0,0.000,12,8,1,2,3,5,3,3,0.83,0,0,0,0,47,165,0.190,2,0,0,0,0,0,0,0,0,0,5,0,0,1,13,16,0.81,0.194,15.0,13.8,3.75,1.50,2.50,0.277,0.310,0.587
김기태,76461,삼성,2.57,3,0,0,0,0,-,7,9,0,3,0,4,2,2,1.71,0,0,0,0,33,117,0.310,0,0,0,1,0,0,0,0,0,0,2,0,0,0,7,10,0.70,0.346,39.0,16.7,5.14,3.86,1.33,0.364,0.310,0.674
권혁,72447,삼성,2.79,60,7,1,0,19,0.875,77 1/3,47,2,39,3,100,26,24,1.11,0,0,0,2,310,1309,0.184,12,1,6,6,0,3,0,0,0,7,4,17,0,10,53,62,0.85,0.281,21.8,16.9,11.64,4.54,2.56,0.293,0.262,0.555
조현근,75268,삼성,3.11,46,1,2,0,1,0.333,55,49,5,20,1,48,20,19,1.25,0,0,0,0,226,841,0.245,12,1,5,0,0,1,1,1,0,1,19,3,0,4,49,54,0.91,0.299,18.3,15.3,7.85,3.27,2.40,0.317,0.390,0.707
브라운,76429,삼성,3.33,30,12,8,0,0,0.600,162 1/3,155,10,43,14,68,65,60,1.22,0,0,10,0,681,2525,0.257,22,3,14,6,1,2,1,30,12,0,0,0,0,14,195,192,1.02,0.273,84.2,15.6,3.77,2.38,1.58,0.318,0.353,0.671
권오준,99445,삼성,3.41,34,3,5,0,6,0.375,34 1/3,32,2,11,6,28,18,13,1.25,0,0,0,1,154,581,0.241,1,0,3,1,0,0,0,0,0,3,4,12,0,2,44,30,1.47,0.288,17.1,16.9,7.34,2.88,2.55,0.325,0.293,0.618
안지만,72463,삼성,3.42,53,5,3,0,7,0.625,108,100,7,43,1,83,43,41,1.32,0,0,3,0,453,1943,0.249,19,0,6,2,1,10,0,11,3,2,7,7,0,3,102,118,0.86,0.297,36.7,18.0,6.92,3.58,1.93,0.322,0.349,0.671
