ID,선수명,데뷔년도,팀명,연도,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,피출루율,피장타율,피OPS,경기(수비),선발경기(수비),수비이닝(수비),실책(수비),견제사(수비),자살(수비),보살(수비),병살(수비),수비율(수비),WAR,FA여부,뉴스개수(연도별정규화),뉴스개수(누적정규화),수상횟수,누적이닝,포지션 엔트로피,출생연도,출생월,출생일,나이,연봉,1차FA여부,2차FA여부
73117,우규민,2003,LG,2013,3.91,30,10,8,0,2,0.556,147.33333333333334,162,5,31,12,92,67,64,1.31,1,1,9,0,635,2324,0.279,25,6,6,5,2,2,0,25,10,0,1,1,0,10,186,146,0.321,77.5,15.8,5.62,1.89,0.326,0.368,0.694,30,25,147.33333333333334,0,0,6,26,1,1.0,3.674,0.0,0.299246502,0.677916445,0,507.33333333333337,0.0,1985,1,21,29,19109.750448145984,0.0,0.0
73117,우규민,2003,LG,2014,4.04,29,11,5,0,0,0.688,153.66666666666666,170,11,34,12,103,78,69,1.33,0,0,13,0,653,2472,0.284,18,5,4,4,1,2,0,28,11,0,1,0,0,13,189,141,0.325,85.2,16.1,6.03,1.99,0.333,0.386,0.719,29,28,153.66666666666666,0,2,8,28,4,1.0,3.953,0.0,0.349714286,1.027630731,0,661.0,0.0,1985,1,21,30,42168.0,0.0,0.0
73117,우규민,2003,LG,2015,3.42,25,11,9,0,0,0.55,152.66666666666666,163,13,17,12,119,64,58,1.18,1,0,13,0,621,2256,0.282,26,5,10,4,0,2,0,25,11,0,1,0,0,23,177,123,0.333,90.2,14.8,7.02,1.0,0.314,0.412,0.726,25,25,152.66666666666666,1,4,9,30,3,0.975,4.948,0.0,0.483367278,1.510998009,0,813.6666666666666,0.0,1985,1,21,31,41762.89987124889,0.0,0.0
73117,우규민,2003,LG,2016,4.91,28,6,11,0,1,0.353,132.0,166,16,36,18,81,89,72,1.53,1,1,11,0,599,2092,0.309,30,0,3,4,1,1,0,24,6,0,1,0,0,14,159,136,0.337,74.7,15.8,5.52,2.45,0.369,0.454,0.823,28,24,132.0,2,2,6,18,1,0.923,0.76,1.0,0.336717428,1.847715437,0,945.6666666666666,0.0,1985,1,21,32,166431.06965899153,1.0,0.0
73117,우규민,2003,삼성,2017,5.21,27,7,10,0,0,0.412,133.0,161,19,23,16,100,95,77,1.38,0,0,10,0,591,2188,0.3,28,4,8,7,1,2,0,25,6,1,0,0,0,12,152,131,0.334,81.0,16.5,6.77,1.56,0.343,0.473,0.816,27,25,133.0,2,1,10,20,1,0.938,0.2,0.0,0.152208202,1.999923639,0,1078.6666666666663,0.0,1985,1,21,33,164009.0952608904,1.0,0.0
73117,우규민,2003,삼성,2018,4.3,48,4,1,0,10,0.8,58.66666666666666,70,6,12,5,48,28,28,1.4,0,0,0,1,246,930,0.308,12,0,1,1,1,0,0,0,0,4,8,6,0,10,65,45,0.368,19.4,15.9,7.36,1.84,0.355,0.441,0.796,48,0,58.66666666666666,1,2,3,10,2,0.929,1.394,0.0,0.022945966,2.022869605,0,1137.3333333333333,0.0,1985,1,21,34,163383.40486409157,1.0,0.0
73117,우규민,2003,삼성,2019,2.75,54,2,7,15,7,0.222,59.0,58,7,10,6,40,20,18,1.15,0,0,0,3,247,936,0.257,3,0,1,4,1,0,0,0,0,2,28,20,2,6,66,66,0.279,17.3,15.9,6.1,1.53,0.301,0.363,0.664,54,0,59.0,2,0,3,7,3,0.833,1.993,0.0,0.0212183436,2.044087948,0,1196.3333333333333,0.0,1985,1,21,35,162500.0,1.0,0.0
73211,노경은,2003,두산,2003,4.12,5,3,1,0,0,0.75,19.666666666666668,12,2,12,2,8,9,9,1.22,0,0,1,0,79,320,0.185,2,0,0,0,0,0,0,4,3,0,1,0,0,4,20,25,0.182,64.0,16.3,3.66,5.49,0.329,0.308,0.637,5,4,19.666666666666668,0,0,0,3,0,1.0,0.234,0.0,0.0952380952,0.0952380952,0,19.666666666666668,0.0,1984,3,11,20,3314.1824183597287,0.0,0.0
73211,노경은,2003,두산,2007,4.67,29,1,2,0,1,0.333,44.333333333333336,45,2,25,3,21,25,23,1.58,0,0,1,0,199,765,0.271,9,2,2,3,0,2,0,2,1,0,12,1,0,5,39,64,0.295,26.4,17.3,4.26,5.08,0.371,0.386,0.757,29,2,44.333333333333336,0,0,3,3,0,1.0,0.262,0.0,0.0164917541,0.148093486,0,113.66666666666666,0.0,1984,3,11,24,4531.349109538913,0.0,0.0
73211,노경은,2003,두산,2008,6.23,3,0,1,0,0,0.0,8.666666666666666,12,0,5,1,7,8,6,1.96,0,0,0,0,43,157,0.353,4,1,1,2,0,0,0,0,0,0,1,0,0,0,5,12,0.414,52.3,18.1,7.27,5.19,0.429,0.529,0.958,3,0,8.666666666666666,0,0,0,1,0,1.0,-0.016,0.0,0.0035746202,0.151668106,0,122.33333333333331,0.0,1984,3,11,25,3813.865147198481,0.0,0.0
73211,노경은,2003,두산,2009,4.5,9,0,2,0,0,0.0,24.0,18,4,19,2,11,14,12,1.54,0,0,0,1,107,413,0.214,1,1,1,1,0,1,0,3,0,0,4,1,0,5,19,37,0.2,45.9,17.2,4.13,7.13,0.368,0.393,0.761,9,3,24.0,0,0,1,4,1,1.0,0.097,0.0,0.0178817056,0.169549811,0,146.33333333333331,0.0,1984,3,11,26,3473.4379633392273,0.0,0.0
73211,노경은,2003,두산,2010,13.5,6,0,0,0,0,0.0,9.333333333333334,17,1,1,1,8,14,14,1.93,0,0,0,0,47,186,0.386,2,2,0,1,0,1,0,0,0,0,5,0,0,0,10,10,0.444,31.0,19.9,7.71,0.96,0.404,0.591,0.995,6,0,9.333333333333334,0,0,1,0,0,1.0,-0.143,0.0,0.00076394194,0.170313753,0,155.66666666666666,0.0,1984,3,11,27,3227.6993570320005,0.0,0.0
73211,노경은,2003,두산,2011,5.17,44,5,2,3,3,0.714,62.66666666666666,71,3,36,2,53,39,36,1.71,0,0,0,1,290,1139,0.292,17,4,7,2,4,6,1,1,0,5,19,10,1,2,67,54,0.36,25.9,18.2,7.61,5.17,0.385,0.432,0.817,44,1,62.66666666666666,2,1,4,9,0,0.867,0.688,0.0,0.0249776985,0.195291452,0,218.3333333333333,0.0,1984,3,11,28,5990.453460620525,0.0,0.0
73211,노경은,2003,두산,2012,2.53,42,12,6,0,7,0.667,146.0,106,6,69,8,133,46,41,1.2,2,2,15,2,608,2296,0.204,17,0,8,4,1,9,0,18,10,2,4,10,0,10,154,129,0.26,54.7,15.7,8.2,4.25,0.305,0.272,0.577,42,18,146.0,0,1,13,27,2,1.0,4.162,0.0,0.212310731,0.407602183,0,364.3333333333333,0.0,1984,3,11,29,17203.002610966058,0.0,0.0
73211,노경은,2003,두산,2013,3.84,30,10,10,0,0,0.5,180.3333333333333,171,16,75,6,153,88,77,1.36,0,0,18,0,765,3000,0.254,33,4,10,2,0,8,1,30,10,0,0,0,0,12,206,144,0.307,100.0,16.6,7.64,3.74,0.334,0.387,0.721,30,30,180.3333333333333,0,3,9,37,5,1.0,3.319,0.0,1.0,1.407602183,0,544.6666666666666,0.0,1984,3,11,30,29726.278474893752,0.0,0.0
73211,노경은,2003,두산,2014,9.03,29,3,15,0,0,0.167,109.66666666666669,147,14,69,1,74,117,110,1.97,0,0,4,0,530,2061,0.333,33,4,8,10,0,8,0,19,3,0,4,0,0,7,118,113,0.365,71.1,18.8,6.07,5.66,0.416,0.52,0.936,29,19,109.66666666666669,4,0,8,14,1,0.846,-0.879,0.0,0.225142857,1.63274504,0,654.3333333333333,0.0,1984,3,11,31,21084.0,0.0,0.0
73211,노경은,2003,두산,2015,4.47,47,1,4,4,0,0.2,58.333333333333336,57,6,37,5,41,33,29,1.61,0,0,0,3,267,1091,0.258,12,1,3,1,1,8,0,0,0,1,22,10,1,9,70,54,0.291,23.2,18.7,6.33,5.71,0.375,0.403,0.778,47,0,58.333333333333336,1,1,5,8,0,0.929,0.583,0.0,0.28581127,1.91855631,0,712.6666666666666,0.0,1984,3,11,32,20881.449935624445,0.0,0.0
73211,노경은,2003,롯데,2016,6.85,22,3,12,0,0,0.2,94.66666666666669,128,13,48,5,52,79,72,1.86,0,0,6,1,454,1792,0.325,25,5,6,1,0,10,0,20,3,0,0,1,0,10,122,93,0.348,81.5,18.9,4.94,4.56,0.404,0.513,0.917,22,20,94.66666666666669,1,2,9,16,1,0.962,-0.414,0.0,0.193739425,2.112295735,0,807.3333333333333,0.0,1984,3,11,33,16387.059166423784,0.0,0.0
73211,노경은,2003,롯데,2017,11.66,9,0,2,0,0,0.0,14.666666666666666,25,4,8,1,8,19,19,2.25,0,0,1,0,76,282,0.391,5,0,0,3,0,1,0,2,0,0,4,0,0,1,14,20,0.382,31.3,19.2,4.91,4.91,0.447,0.656,1.103,9,1,14.666666666666666,0,0,0,1,0,1.0,-0.478,0.0,0.0299684543,2.142264189,0,821.9999999999999,0.0,1984,3,11,34,10092.867400670179,0.0,0.0
73241,정재훈,1999,두산,2003,10.8,5,0,1,0,0,0.0,3.333333333333333,2,1,4,0,3,4,4,1.8,0,0,0,0,16,68,0.167,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,3,0.125,13.6,20.4,8.1,10.8,0.375,0.417,0.792,5,0,3.333333333333333,0,0,0,0,0,0.0,-0.106,0.0,0.0,0.0,0,3.333333333333333,0.0,1980,1,1,24,2485.6368137697964,0.0,0.0
73241,정재훈,1999,두산,2004,3.14,43,3,1,0,3,0.75,77.33333333333333,74,4,33,5,66,30,27,1.38,0,0,1,0,332,1385,0.259,18,2,4,4,0,2,0,3,1,2,15,3,0,6,49,101,0.318,32.2,17.9,7.68,3.84,0.341,0.378,0.719,43,3,78.33333333333333,1,2,5,8,0,0.929,1.842,0.0,0.0363636364,0.0363636364,0,80.66666666666666,0.0,1980,1,1,25,5106.7768089337615,0.0,0.0
73241,정재훈,1999,두산,2005,2.09,51,1,6,30,0,0.143,56.0,38,2,22,5,60,15,13,1.07,0,0,0,0,231,903,0.194,3,0,7,1,6,1,0,0,0,1,46,33,8,3,50,49,0.267,17.7,16.1,9.64,3.54,0.29,0.24,0.53,51,0,56.0,0,1,0,9,0,1.0,2.853,0.0,0.25631769,0.292681326,0,136.66666666666666,0.0,1980,1,1,26,13144.310615695369,0.0,0.0
73241,정재훈,1999,두산,2006,1.33,53,2,3,38,0,0.4,54.0,33,3,28,4,65,9,8,1.13,0,0,0,3,223,887,0.179,4,0,5,2,4,2,0,0,0,2,49,41,8,2,41,47,0.254,16.7,16.4,10.83,4.67,0.298,0.25,0.548,53,0,54.0,0,0,5,8,1,1.0,3.192,0.0,0.140138408,0.432819734,0,190.66666666666663,0.0,1980,1,1,27,19229.038730467564,0.0,0.0
73241,정재훈,1999,두산,2007,2.44,52,5,3,25,0,0.625,59.0,54,2,32,5,54,22,16,1.46,0,0,0,4,263,1031,0.25,12,1,7,3,6,2,0,2,0,5,45,29,3,4,50,61,0.319,19.8,17.5,8.24,4.88,0.355,0.343,0.698,52,2,59.0,0,1,4,4,0,1.0,1.971,0.0,0.116941529,0.549761263,0,249.66666666666663,0.0,1980,1,1,28,21432.056599170533,0.0,0.0
73241,정재훈,1999,두산,2008,3.23,42,3,3,18,0,0.5,53.0,44,2,16,4,39,22,19,1.13,0,0,3,5,221,851,0.227,9,1,5,2,2,2,0,3,1,2,32,24,0,3,53,60,0.271,20.3,16.1,6.62,2.72,0.296,0.314,0.61,42,3,53.0,1,0,3,12,0,0.938,1.617,0.0,0.0786416443,0.628402908,0,302.66666666666663,0.0,1980,1,1,29,19069.325735992403,0.0,0.0
73241,정재훈,1999,두산,2009,4.44,32,5,5,0,4,0.5,93.33333333333331,99,6,29,7,80,48,46,1.37,0,0,2,0,405,1501,0.277,16,3,8,3,1,3,0,11,4,1,5,4,0,3,85,97,0.338,46.9,16.1,7.71,2.8,0.34,0.388,0.728,32,11,94.33333333333331,1,0,6,6,1,0.923,2.492,0.0,0.10866575,0.737068658,0,396.0,0.0,1980,1,1,30,16209.377162249728,0.0,0.0
73241,정재훈,1999,두산,2010,1.73,63,8,4,2,23,0.667,78.0,52,2,28,4,89,16,15,1.03,0,0,0,2,307,1195,0.194,12,0,4,3,3,1,0,0,0,8,8,23,0,5,57,73,0.278,19.0,15.3,10.27,3.23,0.277,0.261,0.538,63,0,78.66666666666667,1,1,2,8,0,0.909,4.398,0.0,0.141329259,0.878397917,0,474.0,0.0,1980,1,1,31,22482.595521395317,0.0,0.0
73241,정재훈,1999,두산,2011,2.87,45,2,6,8,9,0.25,62.66666666666666,47,5,22,3,65,23,20,1.1,0,0,0,6,247,974,0.221,5,1,7,2,4,2,1,0,0,2,18,22,2,1,53,50,0.29,21.6,15.5,9.34,3.16,0.3,0.324,0.624,45,0,63.0,0,1,5,18,1,1.0,2.005,1.0,0.129348796,1.007746713,0,536.6666666666666,0.0,1980,1,1,32,76242.13495335214,1.0,0.0
73241,정재훈,1999,두산,2012,4.5,4,0,1,0,0,0.0,4.0,3,1,1,0,1,3,2,1.0,0,0,0,0,17,63,0.2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,4,7,0.154,15.8,15.8,2.25,2.25,0.25,0.467,0.717,4,0,4.0,0,0,0,3,0,1.0,-0.042,0.0,0.00888742594,1.016634139,0,540.6666666666666,0.0,1980,1,1,33,75263.1364229765,1.0,0.0
73241,정재훈,1999,두산,2013,3.44,55,4,1,14,7,0.8,52.333333333333336,46,3,17,3,38,26,20,1.2,0,0,0,2,222,831,0.236,2,0,5,2,1,1,0,0,0,4,27,27,1,4,54,59,0.276,15.1,15.9,6.54,2.92,0.304,0.292,0.596,55,0,52.333333333333336,1,1,2,7,1,0.9,1.243,0.0,0.0473627557,1.063996894,0,593.0,0.0,1980,1,1,34,74315.69618723438,1.0,0.0
73241,정재훈,1999,두산,2014,5.37,54,1,5,2,15,0.167,53.66666666666666,50,6,19,6,56,33,32,1.29,0,0,0,4,230,906,0.25,8,1,4,1,1,0,0,0,0,1,14,21,1,3,45,50,0.317,16.8,16.9,9.39,3.19,0.332,0.39,0.722,53,0,53.66666666666666,0,0,1,4,0,1.0,1.059,0.0,0.0422857143,1.106282609,0,646.6666666666666,0.0,1980,1,1,35,73794.0,1.0,0.0
73241,정재훈,1999,롯데,2015,7.11,10,0,0,0,0,0.0,6.333333333333333,16,1,6,0,5,8,5,3.47,0,0,0,0,40,135,0.471,2,0,0,0,0,0,0,0,0,0,3,2,0,0,5,8,0.536,13.5,21.3,7.11,8.53,0.55,0.618,1.168,10,0,6.333333333333333,0,0,0,1,0,1.0,-0.203,0.0,0.0414120842,1.147694693,0,653.0,0.0,1980,1,1,36,15661.087451718335,0.0,0.0
73248,김승회,2003,두산,2005,4.0,7,0,1,0,0,0.0,9.0,8,2,3,1,7,4,4,1.22,0,0,0,0,39,170,0.242,0,0,1,1,0,0,0,0,0,0,3,1,0,0,4,15,0.24,24.3,18.9,7.0,3.0,0.316,0.424,0.74,7,0,9.0,0,0,0,0,0,0.0,0.062,0.0,0.0,0.0,0,60.333333333333336,0.0,1981,2,11,25,3286.0776539238423,0.0,0.0
73248,김승회,2003,두산,2006,3.95,61,6,5,0,10,0.545,79.66666666666667,82,4,36,2,68,41,35,1.48,0,0,0,2,343,1409,0.284,15,1,11,5,3,8,0,1,1,5,18,13,0,9,59,85,0.351,23.1,17.7,7.68,4.07,0.361,0.384,0.745,61,1,81.66666666666667,1,0,3,11,0,0.933,1.404,0.0,0.0432525952,0.0432525952,0,140.0,0.0,1981,2,11,26,5384.130844530918,0.0,0.0
73248,김승회,2003,두산,2010,4.24,25,0,1,0,2,0.0,40.333333333333336,38,6,10,2,26,20,19,1.19,0,0,0,1,165,576,0.255,6,1,0,4,0,1,0,0,0,0,7,5,0,4,32,57,0.264,23.0,14.3,5.8,2.23,0.303,0.43,0.733,25,0,40.333333333333336,0,0,1,2,0,1.0,0.553,0.0,0.0160427807,0.087781133,0,263.66666666666663,0.0,1981,2,11,30,5898.898824920553,0.0,0.0
73248,김승회,2003,두산,2011,4.68,24,3,3,0,0,0.5,65.33333333333333,61,7,33,6,53,39,34,1.44,0,0,3,0,282,1131,0.254,13,0,3,0,1,5,0,11,3,0,6,1,0,7,63,63,0.3,47.1,17.3,7.3,4.55,0.358,0.396,0.754,24,11,65.33333333333333,1,0,3,10,2,0.929,0.528,0.0,0.0454950937,0.133276227,0,328.99999999999994,0.0,1981,2,11,31,7079.626817096984,0.0,0.0
73248,김승회,2003,두산,2012,4.04,24,6,7,0,0,0.462,120.33333333333331,109,9,38,4,62,62,54,1.22,0,0,12,0,497,1833,0.249,19,1,14,3,3,3,1,19,6,0,1,1,0,10,112,158,0.27,76.4,15.2,4.64,2.84,0.313,0.358,0.671,24,19,120.33333333333331,2,1,8,22,2,0.938,1.43,0.0,0.10236998,0.235646207,0,449.33333333333326,0.0,1981,2,11,32,10751.876631853786,0.0,0.0
73248,김승회,2003,롯데,2013,5.3,53,4,7,2,8,0.364,73.0,92,6,29,3,54,49,43,1.66,0,0,0,2,338,1332,0.309,17,1,7,1,4,4,0,2,0,4,11,10,1,3,74,79,0.36,25.1,18.2,6.66,3.58,0.375,0.433,0.808,53,2,73.0,1,0,9,14,1,0.958,0.751,0.0,0.0333692142,0.269015421,0,522.3333333333333,0.0,1981,2,11,33,12739.833632097323,0.0,0.0
73248,김승회,2003,롯데,2014,3.05,54,1,2,20,4,0.333,56.0,47,4,18,3,40,19,19,1.16,0,0,0,3,229,924,0.234,12,2,4,3,0,1,0,0,0,1,40,25,2,4,52,65,0.269,17.1,16.5,6.43,2.89,0.302,0.373,0.675,54,0,56.0,0,0,2,5,0,1.0,2.636,0.0,0.0373333333,0.306348754,0,578.3333333333333,0.0,1981,2,11,34,12650.4,0.0,0.0
73248,김승회,2003,롯데,2015,6.24,39,7,3,2,2,0.7,75.0,96,13,28,4,50,52,52,1.65,0,0,0,1,343,1337,0.316,17,1,4,3,3,2,0,7,2,5,13,5,0,5,68,93,0.34,34.3,17.8,6.0,3.36,0.378,0.507,0.885,39,7,75.0,0,0,5,7,0,1.0,0.062,0.0,0.0719619823,0.378310736,0,653.3333333333333,0.0,1981,2,11,35,22969.59492918689,0.0,0.0
73248,김승회,2003,SK,2016,5.92,23,1,1,0,4,0.5,24.33333333333333,29,4,9,0,19,16,16,1.56,0,0,0,1,105,425,0.312,4,1,1,2,1,2,0,0,0,1,4,4,0,5,25,22,0.347,18.5,17.5,7.03,3.33,0.365,0.505,0.87,23,0,24.33333333333333,0,0,0,3,1,1.0,0.216,0.0,0.0346869712,0.412997708,0,677.6666666666666,0.0,1981,2,11,36,10241.911979014863,0.0,0.0
73248,김승회,2003,두산,2017,4.96,69,7,4,0,11,0.636,69.0,86,6,17,6,41,38,38,1.49,0,0,0,0,304,1099,0.312,17,3,5,0,2,3,0,0,0,7,6,12,0,8,73,76,0.349,15.9,15.9,5.35,2.22,0.365,0.46,0.825,69,0,69.0,0,1,4,9,1,1.0,0.894,1.0,0.0717665615,0.484764269,0,746.6666666666666,0.0,1981,2,11,37,15139.301101005267,1.0,0.0
73248,김승회,2003,두산,2018,3.46,55,3,4,3,11,0.429,54.66666666666666,54,6,23,5,34,26,21,1.41,0,0,0,2,242,945,0.256,11,0,2,1,1,3,0,0,0,3,10,21,1,6,67,57,0.279,17.2,17.3,5.6,3.79,0.342,0.393,0.735,55,0,54.66666666666666,0,0,6,12,3,1.0,1.215,0.0,0.0340488527,0.518813122,0,801.3333333333333,0.0,1981,2,11,38,15081.545064377684,1.0,0.0
73738,안영명,2003,한화,2003,3.89,34,3,0,2,1,1.0,44.0,44,6,15,2,26,19,19,1.34,0,0,0,0,191,748,0.259,9,0,3,1,0,2,2,0,0,3,14,5,0,2,54,47,0.273,22.0,17.0,5.32,3.07,0.324,0.418,0.742,34,0,44.0,0,0,1,8,0,1.0,0.753,0.0,0.0158730159,0.0158730159,0,44.0,0.0,1984,11,19,20,3866.5461547530167,0.0,0.0
73738,안영명,2003,한화,2004,6.46,8,0,1,0,0,0.0,15.333333333333334,16,1,9,4,7,11,11,1.63,0,0,0,0,72,273,0.276,4,0,0,1,0,3,0,1,0,0,4,0,0,2,18,18,0.294,34.1,17.8,4.11,5.28,0.403,0.397,0.8,8,1,15.333333333333334,0,1,1,3,0,1.0,0.038,0.0,0.0,0.0158730159,0,59.333333333333336,0.0,1984,11,19,21,3628.4993116108303,0.0,0.0
73738,안영명,2003,한화,2005,6.1,10,0,2,0,0,0.0,20.666666666666668,26,3,12,2,14,17,14,1.84,0,0,0,0,102,393,0.302,5,0,2,0,0,1,0,4,0,0,5,0,0,1,19,27,0.333,39.3,19.0,6.1,5.23,0.4,0.465,0.865,10,4,20.666666666666668,0,0,1,5,0,1.0,-0.052,0.0,0.0216606498,0.0375336657,0,80.0,0.0,1984,11,19,22,3943.2931847086106,0.0,0.0
73738,안영명,2003,한화,2006,3.29,32,3,4,0,5,0.429,76.66666666666667,71,9,31,4,48,30,28,1.33,1,0,2,0,325,1294,0.254,9,3,7,3,1,1,0,7,2,1,8,3,0,5,67,97,0.274,40.4,16.9,5.63,3.64,0.333,0.404,0.737,32,7,76.66666666666667,1,0,2,13,0,0.9379999999999998,1.285,0.0,0.0501730104,0.0877066761,0,156.66666666666669,0.0,1984,11,19,23,6409.679576822521,0.0,0.0
73738,안영명,2003,한화,2007,3.06,61,1,1,5,15,0.5,94.0,78,9,39,4,79,33,32,1.24,0,0,0,4,390,1551,0.231,12,1,6,4,3,2,0,1,0,1,13,19,0,5,76,108,0.273,25.4,16.5,7.56,3.73,0.315,0.353,0.668,61,1,94.0,1,1,4,10,0,0.933,2.453,0.0,0.0404797601,0.128186436,0,250.66666666666669,0.0,1984,11,19,24,9797.511588192243,0.0,0.0
73738,안영명,2003,한화,2008,5.31,46,7,1,2,5,0.875,57.66666666666666,56,11,40,4,39,35,34,1.66,0,0,0,3,265,1047,0.259,6,0,3,2,4,0,2,2,0,7,12,14,0,1,51,72,0.268,22.8,18.2,6.09,6.24,0.382,0.44,0.822,46,2,58.0,1,2,4,8,0,0.9230000000000002,-0.08,0.0,0.0652368186,0.193423255,0,308.33333333333337,0.0,1984,11,19,25,9534.662867996201,0.0,0.0
73738,안영명,2003,한화,2009,5.18,26,11,8,0,0,0.579,140.66666666666666,148,34,45,7,87,88,81,1.37,0,0,7,0,609,2381,0.27,24,1,5,3,1,3,0,26,11,0,0,0,0,10,149,168,0.265,91.6,16.9,5.57,2.88,0.331,0.503,0.834,26,26,140.66666666666666,3,2,8,23,1,0.912,1.298,0.0,0.0839064649,0.27732972,0,449.0,0.0,1984,11,19,26,9262.501235571273,0.0,0.0
73738,안영명,2003,KIA,2010,6.75,47,6,8,3,3,0.429,69.33333333333333,80,15,35,3,82,54,52,1.66,0,0,0,3,319,1327,0.292,14,0,5,2,1,3,0,3,1,5,14,10,0,2,53,61,0.363,28.2,19.1,10.64,4.54,0.376,0.507,0.883,47,3,69.33333333333333,0,1,4,13,1,1.0,0.762,0.0,0.0542398778,0.331569597,0,518.3333333333334,0.0,1984,11,19,27,8903.998226295174,0.0,0.0
73738,안영명,2003,한화,2014,4.52,48,7,6,4,6,0.538,97.66666666666669,114,8,36,13,64,59,49,1.54,0,0,1,1,447,1773,0.298,20,3,9,6,1,3,0,6,0,7,10,10,1,7,104,107,0.334,36.9,18.2,5.9,3.32,0.372,0.428,0.8,48,6,97.66666666666669,1,2,5,20,1,0.962,2.355,0.0,0.0834285714,0.447112353,0,620.3333333333335,0.0,1984,11,19,31,29517.600000000002,0.0,0.0
73738,안영명,2003,한화,2015,5.1,35,10,6,0,1,0.625,125.33333333333331,137,15,60,11,82,77,71,1.57,0,0,4,0,568,2226,0.285,23,1,10,6,1,4,0,27,10,0,1,1,0,11,148,120,0.313,63.6,17.8,5.89,4.31,0.373,0.43,0.803,35,27,125.33333333333331,1,0,8,27,1,0.972,0.92,0.0,0.179904956,0.627017309,0,745.6666666666667,0.0,1984,11,19,32,29234.029909874225,0.0,0.0
73738,안영명,2003,한화,2016,20.25,2,0,1,0,0,0.0,2.6666666666666665,9,0,4,0,1,10,6,4.88,0,0,0,0,22,77,0.529,3,0,0,1,0,0,0,1,0,0,0,0,0,0,3,5,0.529,38.5,28.9,3.38,13.5,0.591,0.706,1.297,2,1,2.6666666666666665,1,0,0,0,0,0.0,-0.499,0.0,0.0752961083,0.702313417,0,748.3333333333334,0.0,1984,11,19,33,20483.823958029727,0.0,0.0
73738,안영명,2003,한화,2017,5.75,25,1,8,0,0,0.111,87.66666666666667,123,11,28,5,54,62,56,1.72,0,0,4,1,410,1560,0.336,30,2,6,5,2,5,1,16,1,0,3,1,0,5,91,103,0.366,62.4,17.8,5.54,2.87,0.386,0.519,0.905,25,16,87.66666666666667,0,0,3,18,2,1.0,0.495,1.0,0.0583596215,0.760673038,0,836.0,0.0,1984,11,19,34,45417.9033030158,1.0,0.0
73738,안영명,2003,한화,2018,5.73,53,8,2,0,8,0.8,66.0,83,12,15,4,48,44,42,1.48,0,0,0,1,291,1087,0.311,10,0,3,2,1,4,1,1,0,8,10,9,0,7,79,59,0.34,20.5,16.5,6.55,2.05,0.354,0.483,0.837,53,1,66.0,0,0,3,7,1,1.0,0.498,0.0,0.0555144338,0.816187472,0,902.0,0.0,1984,11,19,35,45244.63519313305,1.0,0.0
73738,안영명,2003,한화,2019,3.92,67,4,7,0,13,0.364,62.0,82,5,13,3,48,27,27,1.53,0,0,0,3,273,1053,0.325,14,1,4,1,0,2,1,0,0,4,7,18,0,6,73,50,0.385,15.7,17.0,6.97,1.89,0.364,0.448,0.812,67,0,62.0,0,0,6,5,0,1.0,1.205,0.0,0.0335386721,0.849726144,0,964.0,0.0,1984,11,19,36,35000.0,0.0,0.0
73750,윤규진,2003,한화,2003,6.43,8,0,1,1,0,0.0,14.0,20,2,3,0,5,10,10,1.64,0,0,0,0,64,247,0.328,1,0,0,0,0,1,0,1,0,0,4,1,0,1,25,11,0.333,30.9,17.6,3.21,1.93,0.359,0.443,0.802,8,1,14.0,0,0,1,4,0,1.0,0.086,0.0,0.0317460317,0.0317460317,0,14.0,0.0,1984,7,28,20,3176.0914842614065,0.0,0.0
73750,윤규진,2003,한화,2004,4.57,28,3,4,3,0,0.429,84.66666666666667,85,8,36,8,63,50,43,1.43,1,0,4,0,369,1455,0.269,13,1,7,2,0,5,0,9,3,0,11,3,0,10,73,97,0.312,52.0,17.2,6.7,3.83,0.356,0.392,0.748,28,9,84.66666666666667,1,3,3,16,1,0.95,1.22,0.0,0.0424242424,0.0741702741,0,98.66666666666669,0.0,1984,7,28,21,5778.72112589873,0.0,0.0
73750,윤규진,2003,한화,2007,3.95,8,0,1,0,1,0.0,13.666666666666666,12,0,7,0,10,6,6,1.39,0,0,0,0,55,216,0.261,3,0,1,1,0,1,0,1,0,0,1,0,0,2,15,10,0.324,27.0,15.8,6.59,4.61,0.352,0.326,0.678,8,1,13.666666666666666,0,0,0,0,0,0.0,0.313,0.0,0.00299850075,0.106049641,0,179.66666666666666,0.0,1984,7,28,24,4898.7557940961215,0.0,0.0
