ID,선수명,데뷔년도,팀명,연도,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,결승타,투구수/타석,순수장타율,추정득점,GPA,경기(주루),도루시도(주루),도루허용(주루),도루실패(주루),도루성공률(주루),주루사(주루),견제사(주루),포지션(수비),경기(수비),선발경기(수비),수비이닝(수비),실책(수비),견제사(수비),자살(수비),보살(수비),병살(수비),포일(수비),도루허용(수비),도루실패(수비),수비율(수비),도루저지율(수비),WAR,FA여부,뉴스개수(연도별정규화),뉴스개수(누적정규화),수상횟수,누적타석,포지션 엔트로피,출생연도,출생월,출생일,나이,연봉,1차FA여부,2차FA여부,3차FA여부
72443,최형우,2002,KIA,2017,0.342,142,629,514,98,176,36,3,26,296,120,0,8,96,8,11,82,15,0.576,0.45,1.026,54,0.368,0.0,65,110,154,13,3.99,0.233,123.7,0.347,142,1,0,1,0.0,3,0,좌익수,115,114,916.6666666666666,4,0,196,7,0,0,0,0,0.981,0.0,6.674,0.0,0.451256898,3.702348077,1,5487,0.0,1983,12,16,35,252321.68501675446,1.0,0.0,0.0
72443,최형우,2002,KIA,2018,0.339,143,609,528,92,179,34,1,25,290,103,0,8,66,7,7,87,17,0.549,0.414,0.963,47,0.342,1.0,60,123,147,11,4.06,0.21,110.3,0.324,143,3,3,0,100.0,5,0,좌익수,112,108,840.6666666666666,4,0,189,3,1,0,0,0,0.98,0.0,4.367,0.0,0.0951621478,3.797510224,0,6096,0.0,1983,12,16,36,251359.08440629474,1.0,0.0,0.0
72443,최형우,2002,KIA,2019,0.3,136,555,456,65,137,31,1,17,221,86,0,7,85,6,7,77,13,0.485,0.413,0.898,38,0.263,0.0,49,115,134,10,4.06,0.184,90.7,0.307,136,1,0,1,0.0,6,0,좌익수,45,44,350.0,0,0,88,1,0,0,0,0,1.0,0.0,4.506,0.0,0.112399643,3.909909867,0,6651,0.0,1983,12,16,37,250000.0,1.0,0.0,0.0
72546,문규현,2002,롯데,2002,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,1,0,7.0,0.0,-0.1,0.0,1,0,0,0,0.0,0,0,수비기록없음,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,-0.023,0.0,0.0,0.0,0,1,0.0,1983,7,5,20,2717.9320170974966,0.0,0.0,0.0
72546,문규현,2002,롯데,2003,0.2,17,44,40,5,8,5,0,0,13,1,1,0,1,0,2,13,0,0.325,0.256,0.581,2,0.111,0.0,5,13,6,0,3.75,0.125,3.2,0.196,17,0,0,0,0.0,0,0,3루수,17,13,119.0,1,0,7,36,2,0,0,0,0.977,0.0,-0.071,0.0,0.00200803213,0.00200803213,0,45,0.0,1983,7,5,21,2761.8186819664406,0.0,0.0,0.0
72546,문규현,2002,롯데,2009,0.167,11,18,18,2,3,0,0,1,6,3,0,0,0,0,0,6,1,0.333,0.167,0.5,0,0.25,0.0,1,4,5,0,4.33,0.167,0.7,0.158,11,0,0,0,0.0,0,0,3루수,11,4,44.0,2,0,5,17,1,0,0,0,0.9251590909090908,0.0,-0.111,0.0,0.00320855615,0.0315404215,0,85,0.7888711179456015,1983,7,5,27,3010.3129015606637,0.0,0.0,0.0
72546,문규현,2002,롯데,2010,0.237,80,201,173,18,41,8,0,3,58,16,6,3,15,1,4,40,3,0.335,0.308,0.643,9,0.184,0.0,11,50,45,0,3.91,0.098,19.5,0.222,80,3,2,1,66.7,0,0,유격수,84,45,468.0,10,0,87,179,37,0,0,0,0.9641666666666666,0.0,0.365,0.0,0.0288611544,0.0604015759,0,286,0.473894326228801,1983,7,5,28,4674.599068804967,0.0,0.0,0.0
72546,문규현,2002,롯데,2011,0.242,125,379,327,40,79,13,3,2,104,39,14,3,28,0,7,60,4,0.318,0.312,0.63,19,0.305,1.0,18,80,111,0,3.82,0.076,35.4,0.22,125,7,5,2,71.4,0,0,유격수,131,105,912.6666666666666,16,0,186,358,89,0,0,0,0.9716566837107375,0.0,1.097,0.0,0.0478158205,0.108217396,0,665,0.1734357808998669,1983,7,5,29,9149.056194402257,0.0,0.0,0.0
72546,문규현,2002,롯데,2012,0.205,105,277,244,17,50,10,0,0,60,17,14,2,13,0,4,50,3,0.246,0.255,0.501,10,0.15,0.0,10,77,69,0,3.71,0.041,14.7,0.176,105,2,0,2,0.0,0,0,유격수,104,86,708.6666666666666,13,0,126,233,49,0,0,0,0.965,0.0,-0.56,0.0,0.124841572,0.233058968,0,942,0.0,1983,7,5,30,9676.688968668406,0.0,0.0,0.0
72546,문규현,2002,롯데,2013,0.238,79,116,101,10,24,2,0,0,26,6,2,2,11,0,0,23,1,0.257,0.307,0.564,3,0.185,0.167,2,28,28,0,4.03,0.02,9.9,0.202,79,2,2,0,100.0,0,0,유격수,78,30,316.33333333333337,8,0,56,117,23,0,0,0,0.9565163329820864,0.0,0.111,0.0,0.0485003191,0.281559287,0,1058,0.3770788241578301,1983,7,5,31,7219.239058188483,0.0,0.0,0.0
72546,문규현,2002,롯데,2014,0.281,77,275,235,33,66,16,0,2,88,27,12,2,26,0,0,30,7,0.374,0.35,0.724,16,0.268,0.0,18,74,67,3,4.14,0.094,30.7,0.251,77,7,5,2,71.4,3,0,유격수,78,76,599.6666666666666,7,0,107,224,49,0,0,0,0.9746464702612564,0.0,1.307,0.0,0.0386670059,0.320226293,0,1333,0.0322761136650985,1983,7,5,32,3162.6,0.0,0.0,0.0
72546,문규현,2002,롯데,2015,0.245,105,298,265,24,65,12,1,2,85,25,15,3,14,0,1,39,6,0.321,0.283,0.604,15,0.2,0.0,15,91,73,0,3.57,0.075,23.9,0.208,105,6,4,2,66.7,2,0,유격수,105,86,739.6666666666666,11,0,124,276,49,0,0,0,0.973,0.0,-0.162,0.0,0.0115432873,0.331769581,0,1631,0.0,1983,7,5,33,3132.2174903436667,0.0,0.0,0.0
72546,문규현,2002,롯데,2016,0.272,120,368,316,38,86,10,0,4,108,40,19,2,29,0,1,39,10,0.342,0.333,0.675,20,0.244,0.25,14,110,83,5,3.98,0.07,35.3,0.235,120,5,2,3,40.0,1,1,유격수,122,97,836.3333333333333,7,0,145,320,65,0,0,0,0.9850458349940217,0.0,1.07,0.0,0.0707803993,0.40254998,0,1999,0.3457132022048719,1983,7,5,34,12290.294374817837,0.0,0.0,0.0
72546,문규현,2002,롯데,2017,0.27,110,337,304,38,82,15,2,6,119,42,18,3,10,1,2,42,10,0.391,0.295,0.686,16,0.242,0.0,23,103,80,9,3.5,0.122,32.9,0.231,110,3,2,1,66.7,1,1,유격수,117,88,800.0,7,0,133,272,54,0,0,0,0.9795354166666668,0.0,-0.402,1.0,0.0784794605,0.48102944,0,2336,1.1303603272999128,1983,7,5,35,33642.5549066539,1.0,0.0,0.0
72546,문규현,2002,롯데,2018,0.275,122,349,316,42,87,19,1,6,126,41,9,6,18,0,0,45,9,0.399,0.309,0.708,23,0.274,0.25,26,80,110,2,3.73,0.123,38.5,0.239,122,4,3,1,75.0,1,0,유격수,115,83,735.3333333333334,13,0,111,237,46,0,0,0,0.963452855847688,0.0,0.357,0.0,0.0271132376,0.508142678,0,2685,0.0953326699306712,1983,7,5,36,33514.20944206009,1.0,0.0,0.0
72606,이현곤,1998,KIA,2002,0.257,52,122,113,11,29,7,1,3,47,12,0,0,8,0,1,25,4,0.416,0.311,0.727,5,0.259,0.667,11,35,24,0,3.99,0.159,13.8,0.244,52,3,3,0,100.0,0,0,유격수,53,30,269.0,7,0,39,66,8,0,0,0,0.9199851301115242,0.0,0.664,0.0,0.0188679245,0.0188679245,0,122,1.0930483286295187,1980,2,21,23,3576.2263382861797,0.0,0.0,0.0
72606,이현곤,1998,KIA,2003,0.263,129,397,350,42,92,15,0,5,122,43,17,2,25,0,3,41,3,0.349,0.316,0.665,20,0.33,0.5,20,115,104,0,3.71,0.086,40.4,0.229,129,12,8,4,66.7,0,0,3루수,129,113,972.6666666666666,4,0,90,233,23,0,0,0,0.9870335846470184,0.0,0.703,0.0,0.00602409639,0.0248920209,0,519,0.0502252599287176,1980,2,21,24,6904.546704916102,0.0,0.0,0.0
72606,이현곤,1998,KIA,2006,0.243,77,272,247,27,60,14,1,5,91,27,9,2,12,0,2,39,8,0.368,0.281,0.649,16,0.227,1.0,20,82,68,0,3.58,0.126,22.8,0.218,77,7,2,5,28.6,0,0,3루수,80,71,626.3333333333333,7,0,86,181,30,0,0,0,0.9727791378392764,0.0,0.846,0.0,0.045325779,0.07751707,0,930,0.9696098371407792,1980,2,21,27,7691.615492187026,0.0,0.0,0.0
72606,이현곤,1998,KIA,2007,0.338,126,521,453,63,153,31,0,2,190,48,13,8,43,0,3,61,11,0.419,0.393,0.812,50,0.288,0.0,33,144,103,0,3.95,0.082,72.8,0.282,126,6,4,2,66.7,0,0,3루수,131,125,1054.6666666666667,16,0,98,267,28,0,0,0,0.954772439949431,0.0,4.387,0.0,0.27638191,0.35389898,0,1451,0.4525413299989503,1980,2,21,28,14696.267382288364,0.0,0.0,0.0
72606,이현곤,1998,KIA,2008,0.257,112,435,393,33,101,19,2,2,130,40,4,4,30,1,3,51,12,0.331,0.312,0.643,25,0.294,0.0,23,129,116,0,3.79,0.074,38.6,0.223,112,10,5,5,50.0,0,0,3루수,118,107,917.3333333333334,7,0,64,228,23,0,0,0,0.9767027616279068,0.0,0.951,0.0,0.0874882408,0.441387221,0,1886,0.522932201447283,1980,2,21,29,11918.328584995252,0.0,0.0,0.0
72606,이현곤,1998,KIA,2009,0.253,120,428,363,35,92,15,0,2,113,33,15,6,34,0,10,63,16,0.311,0.329,0.64,24,0.25,0.333,17,104,110,0,3.75,0.058,39.2,0.226,120,14,11,3,78.6,0,0,유격수,123,111,958.6666666666666,11,0,135,355,65,0,0,0,0.9781276077885952,0.0,0.6,0.0,0.086631016,0.528018237,0,2314,0.2823927276437825,1980,2,21,30,15051.56450780332,0.0,0.0,0.0
72606,이현곤,1998,KIA,2010,0.262,108,304,260,27,68,13,1,2,89,28,17,5,21,0,1,38,6,0.342,0.314,0.656,15,0.224,0.286,16,71,88,0,3.67,0.081,28.8,0.227,108,2,0,2,0.0,0,0,3루수,107,79,733.0,8,0,97,195,34,0,0,0,0.9699045020463848,0.0,0.162,0.0,0.0452418097,0.573260046,0,2618,0.9999342131222252,1980,2,21,31,12242.997561155864,0.0,0.0,0.0
72606,이현곤,1998,KIA,2011,0.266,104,257,222,24,59,10,1,1,74,17,11,2,20,0,2,38,4,0.333,0.329,0.662,12,0.271,0.067,12,53,74,0,3.82,0.068,25.2,0.231,104,2,1,1,50.0,0,0,유격수,94,57,536.6666666666667,3,0,89,151,24,0,0,0,0.9875496894409936,0.0,0.875,0.0,0.0212514758,0.594511522,0,2875,1.381628113660022,1980,2,21,32,11436.320243002821,0.0,0.0,0.0
72606,이현곤,1998,KIA,2012,0.2,6,6,5,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0.2,0.333,0.533,0,0.0,0.0,0,3,0,0,3.33,0.0,0.1,0.2,6,0,0,0,0.0,0,0,1루수,5,2,19.0,0,0,24,1,4,0,0,0,1.0,0.0,-0.011,1.0,0.0348542459,0.629365768,0,2881,0.0,1980,2,21,33,37631.56821148825,1.0,0.0,0.0
72606,이현곤,1998,NC,2013,0.273,91,161,139,10,38,7,0,0,45,9,3,0,16,0,3,14,4,0.324,0.361,0.685,8,0.275,0.211,7,55,32,0,3.55,0.05,16.8,0.243,91,2,2,0,100.0,0,0,3루수,77,31,345.33333333333337,5,0,31,72,6,0,0,0,0.9548976833976832,0.0,0.273,0.0,0.0287172942,0.658083062,0,3042,0.7810532719382182,1980,2,21,34,37157.84809361719,1.0,0.0,0.0
72860,이대수,2001,SK,2003,0.0,10,2,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,2,0,4.0,0.0,0.3,0.0,10,0,0,0,0.0,0,0,2루수,9,0,11.0,0,0,2,5,2,0,0,0,1.0,0.0,-0.048,0.0,0.0,0.0,0,2,0.9940302114769564,1981,8,21,23,2899.9096160647628,0.0,0.0,0.0
72860,이대수,2001,SK,2004,0.165,105,115,103,11,17,2,0,0,19,5,4,0,5,0,2,31,0,0.184,0.218,0.402,2,0.152,0.0,2,30,25,0,4.09,0.019,3.2,0.144,105,1,0,1,0.0,0,0,2루수,110,21,333.0,2,0,79,105,24,0,0,0,0.9875875875875876,0.0,-1.14,0.0,0.0,0.0,0,117,1.2963229959597633,1981,8,21,24,3897.2770383968177,0.0,0.0,0.0
72860,이대수,2001,SK,2005,0.203,99,70,59,11,12,3,1,0,17,4,4,0,4,0,3,19,2,0.288,0.288,0.576,2,0.227,0.0,4,13,15,0,4.3,0.085,4.5,0.202,99,2,1,1,50.0,0,0,3루수,106,11,282.33333333333337,1,0,40,66,11,0,0,0,0.9847402597402596,0.0,-0.004,0.0,0.0176211454,0.0176211454,0,187,1.3534266355134894,1981,8,21,25,5914.939777062917,0.0,0.0,0.0
72860,이대수,2001,SK,2006,0.253,122,428,387,46,98,15,4,5,136,26,11,0,25,0,5,68,6,0.351,0.307,0.658,26,0.149,0.0,24,112,109,0,3.98,0.098,41.6,0.226,122,6,5,1,83.3,0,0,유격수,122,115,1001.3333333333334,13,0,181,356,76,0,0,0,0.976,0.0,2.166,0.0,0.0212464589,0.0388676043,0,615,0.0,1981,8,21,26,5768.711619140269,0.0,0.0,0.0
72860,이대수,2001,두산,2007,0.252,109,366,310,33,78,14,1,3,103,36,14,6,29,0,7,47,7,0.332,0.324,0.656,18,0.256,0.0,18,85,106,0,3.73,0.081,36.6,0.229,109,8,5,3,62.5,0,0,유격수,109,96,827.3333333333334,13,0,141,288,61,0,0,0,0.971,0.0,1.295,0.0,0.254606365,0.293473969,0,981,0.0,1981,8,21,27,11634.545010978289,0.0,0.0,0.0
72860,이대수,2001,두산,2008,0.282,90,237,213,22,60,9,3,2,81,23,2,1,16,0,5,28,7,0.38,0.345,0.725,16,0.256,0.333,14,54,72,0,3.92,0.099,25.6,0.25,90,6,2,4,33.3,0,0,유격수,85,55,531.3333333333334,12,0,77,179,36,0,0,0,0.955,0.0,1.434,0.0,0.134524929,0.427998898,0,1218,0.0,1981,8,21,28,10368.94586894587,0.0,0.0,0.0
72860,이대수,2001,두산,2009,0.262,38,66,61,5,16,4,1,0,22,7,1,0,3,0,1,11,5,0.361,0.308,0.669,5,0.259,0.111,5,14,20,0,3.94,0.098,4.7,0.229,38,2,1,1,50.0,0,0,유격수,33,8,127.33333333333331,1,0,19,38,5,0,0,0,0.9846649214659684,0.0,0.113,0.0,0.0459893048,0.473988203,0,1284,1.4316479824106505,1981,8,21,29,9262.501235571273,0.0,0.0,0.0
72860,이대수,2001,한화,2010,0.232,125,416,375,33,87,13,1,7,123,37,6,3,26,0,6,57,4,0.328,0.29,0.618,22,0.28,0.0,21,116,118,0,3.74,0.096,36.9,0.213,125,6,2,4,33.3,0,0,유격수,125,122,963.0,5,0,170,346,70,0,0,0,0.99,0.0,0.461,0.0,0.0460218409,0.520010044,0,1700,0.0,1981,8,21,30,10016.99800458207,0.0,0.0,0.0
72860,이대수,2001,한화,2011,0.301,122,420,366,46,110,16,3,8,156,50,14,4,31,0,5,64,5,0.426,0.36,0.786,26,0.306,0.2,27,95,101,0,4.08,0.126,55.4,0.269,122,16,8,8,50.0,0,0,유격수,120,110,927.3333333333334,10,0,153,299,52,0,0,0,0.9784270309130122,0.0,3.098,0.0,0.23081464,0.750824684,1,2120,0.1381572285625264,1981,8,21,31,15248.426990670428,0.0,0.0,0.0
72860,이대수,2001,한화,2012,0.279,118,425,376,36,105,23,4,4,148,48,14,5,27,0,3,57,9,0.394,0.328,0.722,22,0.274,0.4,31,106,113,0,3.73,0.114,48.5,0.246,118,6,5,1,83.3,0,0,유격수,116,108,914.3333333333334,13,0,125,323,49,0,0,0,0.972122493620124,0.0,2.807,0.0,0.0893536122,0.840178296,0,2545,0.0405933649833286,1981,8,21,32,15052.627284595299,0.0,0.0,0.0
72860,이대수,2001,한화,2013,0.256,122,448,390,54,100,23,2,4,139,42,11,3,38,0,6,88,10,0.356,0.33,0.686,26,0.293,0.4,29,115,90,0,4.37,0.1,46.6,0.238,122,15,11,4,73.3,0,0,유격수,119,108,876.3333333333334,5,0,108,256,29,0,0,0,0.9860399391403576,0.0,1.993,1.0,0.0580727505,0.898251047,0,2993,0.9988455359952018,1981,8,21,33,53082.640133738845,1.0,0.0,0.0
72860,이대수,2001,SK,2014,0.16,15,28,25,1,4,0,0,0,4,2,0,0,2,0,1,5,2,0.16,0.25,0.41,0,0.111,0.5,0,9,7,1,4.07,0.0,0.4,0.153,15,0,0,0,0.0,0,0,3루수,14,5,64.0,1,0,8,22,4,0,0,0,0.96878125,0.0,0.009,0.0,0.0213686085,0.919619655,0,3021,1.2397456953918105,1981,8,21,34,52710.0,1.0,0.0,0.0
72860,이대수,2001,SK,2015,0.264,36,86,72,9,19,3,0,2,28,12,6,1,6,0,1,23,6,0.389,0.325,0.714,4,0.364,0.308,5,18,13,1,3.95,0.125,7.5,0.244,36,1,0,1,0.0,0,0,3루수,29,19,146.66666666666666,2,0,12,48,5,0,0,0,0.959131818181818,0.0,0.154,0.0,0.00777917189,0.927398827,0,3107,0.7945843756064858,1981,8,21,35,52203.624839061114,1.0,0.0,0.0
72860,이대수,2001,SK,2016,0.0,14,15,12,0,0,0,0,0,0,2,0,1,2,0,0,3,0,0.0,0.133,0.133,0,0.0,0.0,0,7,3,0,3.8,0.0,-0.1,0.06,14,0,0,0,0.0,0,0,2루수,7,1,18.33333333333333,0,0,6,8,2,0,0,0,1.0,0.0,-0.233,0.0,0.0054446461,0.932843473,0,3122,1.765246528378741,1981,8,21,36,51209.55989507432,1.0,0.0,0.0
72860,이대수,2001,SK,2017,0.276,58,124,105,18,29,5,1,0,36,4,7,0,10,0,2,20,1,0.343,0.35,0.693,9,0.19,0.0,6,26,30,0,3.86,0.067,13.7,0.243,58,3,3,0,100.0,2,0,유격수,61,32,307.3333333333333,5,0,60,104,32,0,0,0,0.9710195227765726,0.0,0.347,0.0,0.03126916,0.964112633,0,3246,0.5449243745136021,1981,8,21,37,7065.007180469124,0.0,0.0,0.0
73113,박경수,2003,LG,2003,0.273,84,197,172,14,47,10,2,1,64,19,3,1,17,0,4,38,1,0.372,0.351,0.723,12,0.283,0.25,13,43,45,0,3.95,0.099,23.1,0.251,84,4,2,2,50.0,0,0,유격수,78,43,432.0,15,0,76,100,26,0,0,0,0.9212291666666668,0.0,0.43,0.0,0.00803212851,0.00803212851,0,197,1.362357926059898,1984,3,31,20,4418.909891146305,0.0,0.0,0.0
73113,박경수,2003,LG,2004,0.268,92,388,328,50,88,15,0,6,121,33,4,3,40,1,13,72,6,0.369,0.367,0.736,21,0.263,0.0,21,79,92,0,4.08,0.101,47.1,0.257,92,13,7,6,53.8,0,0,2루수,95,86,728.6666666666666,8,0,171,263,69,0,0,0,0.9824446477584629,0.0,2.121,0.0,0.0948905109,0.102922639,0,585,0.1672066563466178,1984,3,31,21,6719.443169649686,0.0,0.0,0.0
73113,박경수,2003,LG,2005,0.171,35,133,105,13,18,2,0,2,26,7,6,1,18,0,3,32,1,0.248,0.307,0.555,4,0.3,0.0,4,31,25,0,4.44,0.076,10.8,0.2,35,1,1,0,100.0,0,0,2루수,34,31,257.3333333333333,4,0,67,98,17,0,0,0,0.976,0.0,-0.105,0.0,0.0220264317,0.124949071,0,718,0.0,1984,3,31,22,5520.610458592055,0.0,0.0,0.0
73113,박경수,2003,LG,2006,0.21,107,383,329,32,69,6,2,6,97,28,11,3,36,0,4,72,6,0.295,0.293,0.588,13,0.197,0.0,14,83,108,0,3.97,0.085,31.8,0.206,107,7,5,2,71.4,0,0,2루수,109,99,872.0,9,0,197,280,67,0,0,0,0.98163876146789,0.0,0.922,0.0,0.0198300283,0.144779099,0,1101,0.943706463595286,1984,3,31,23,6409.679576822521,0.0,0.0,0.0
73113,박경수,2003,LG,2007,0.238,115,295,248,32,59,8,3,3,82,19,8,1,33,1,5,42,9,0.331,0.338,0.669,16,0.25,0.25,14,80,68,0,4.09,0.093,29.4,0.235,115,13,10,3,76.9,0,0,2루수,140,58,630.6666666666666,5,0,128,231,47,0,0,0,0.9826300211416492,0.0,1.276,0.0,0.0552763819,0.200055481,0,1396,1.3658153667324349,1984,3,31,24,7348.133691144182,0.0,0.0,0.0
73113,박경수,2003,LG,2008,0.259,116,444,367,46,95,11,1,8,132,43,23,10,37,0,7,65,13,0.36,0.33,0.69,19,0.253,1.0,20,104,113,0,4.23,0.101,47.2,0.239,116,11,6,5,54.5,0,0,2루수,138,110,952.3333333333331,11,0,247,319,68,0,0,0,0.9805075253762688,0.0,1.252,0.0,0.0959548448,0.296010326,0,1840,0.941515970867697,1984,3,31,25,8342.830009496676,0.0,0.0,0.0
73113,박경수,2003,LG,2009,0.238,106,344,269,45,64,12,0,8,100,31,12,2,54,0,7,55,5,0.372,0.377,0.749,17,0.177,0.0,20,75,77,0,4.09,0.134,43.2,0.263,106,10,6,4,60.0,0,0,2루수,114,91,776.6666666666666,10,0,207,280,76,0,0,0,0.980507296137339,0.0,1.425,0.0,0.0705882353,0.366598561,0,2184,0.8232247110945615,1984,3,31,26,8336.251112014146,0.0,0.0,0.0
73113,박경수,2003,LG,2010,0.26,80,286,231,33,60,21,0,3,90,21,8,1,30,0,16,52,3,0.39,0.381,0.771,13,0.228,0.0,24,57,63,0,4.0,0.13,38.0,0.269,80,12,10,2,83.3,0,0,2루수,85,71,637.0,6,0,200,253,68,0,0,0,0.9875839874411302,0.0,1.932,0.0,0.0366614665,0.403260028,0,2470,0.287396413185682,1984,3,31,27,8903.998226295174,0.0,0.0,0.0
73113,박경수,2003,LG,2014,0.228,87,201,162,33,37,6,1,2,51,19,6,3,25,0,5,33,6,0.315,0.344,0.659,7,0.235,0.067,9,43,52,0,4.04,0.086,21.0,0.234,87,8,7,1,87.5,2,0,2루수,78,46,415.3333333333333,10,0,91,142,30,0,0,0,0.957016051364366,0.0,0.088,1.0,0.0742813533,0.54070549,0,3057,0.6181377521756726,1984,3,31,31,47966.1,1.0,0.0,0.0
73113,박경수,2003,KT,2015,0.284,137,537,440,75,125,30,1,22,223,73,6,4,74,1,13,115,8,0.507,0.399,0.906,38,0.288,0.333,53,99,105,7,4.28,0.223,89.1,0.306,137,10,6,4,60.0,6,2,2루수,135,131,1079.0,6,0,311,347,101,0,0,0,0.988244670991659,0.0,5.528,0.0,0.069510665,0.610216155,0,3594,0.0276122453053561,1984,3,31,32,47505.29860354561,1.0,0.0,0.0
73113,박경수,2003,KT,2016,0.313,121,476,402,64,126,22,1,20,210,80,0,4,65,2,5,80,9,0.522,0.412,0.934,34,0.325,0.0,43,77,123,5,4.25,0.209,83.7,0.316,121,4,3,1,75.0,6,1,2루수,109,108,888.0,13,0,227,317,76,0,0,0,0.977,0.0,4.453,0.0,0.130671506,0.740887661,0,4070,0.0,1984,3,31,33,46600.69950451763,1.0,0.0,0.0
73113,박경수,2003,KT,2017,0.262,131,511,442,62,116,27,1,15,190,66,3,3,57,4,6,118,14,0.43,0.352,0.782,30,0.291,0.5,43,89,122,3,4.41,0.167,64.6,0.266,131,3,1,2,33.3,7,0,2루수,122,119,950.0,6,0,243,312,78,0,0,0,0.989,0.0,1.511,0.0,0.0582464746,0.799134135,0,4581,0.0,1984,3,31,34,45922.546673049306,1.0,0.0,0.0
73113,박경수,2003,KT,2018,0.262,135,528,458,65,120,21,0,25,216,74,0,3,58,2,9,129,16,0.472,0.354,0.826,28,0.288,0.4,46,92,120,7,4.2,0.21,74.9,0.277,135,5,4,1,80.0,6,0,2루수,127,122,1016.0,14,0,283,381,111,0,0,0,0.979,0.0,2.551,1.0,0.0499734184,0.849107554,0,5109,0.0,1984,3,31,35,67029.42432045781,0.0,1.0,0.0
73113,박경수,2003,KT,2019,0.247,137,490,421,43,104,24,0,10,158,65,4,6,55,1,4,102,14,0.375,0.335,0.71,24,0.281,0.154,34,88,133,8,3.93,0.128,54.2,0.245,137,1,0,1,0.0,1,0,2루수,126,121,983.6666666666666,9,0,222,349,81,0,0,0,0.984,0.0,2.986,0.0,0.118644068,0.967751622,0,5599,0.0,1984,3,31,36,66667.0,0.0,1.0,0.0
73136,이성열,2003,LG,2004,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,4.0,0.0,-0.1,0.0,1,0,0,0,0.0,0,0,수비기록없음,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.007,0.0,0.0,0.0,0,1,0.0,1984,7,13,21,2687.7772678598744,0.0,0.0,0.0
73136,이성열,2003,LG,2005,0.235,102,230,187,34,44,7,3,9,84,30,0,1,21,3,21,78,0,0.449,0.374,0.823,8,0.177,0.27,19,28,38,0,3.84,0.214,34.7,0.281,102,4,3,1,75.0,0,0,포수,20,1,46.66666666666666,1,0,36,2,2,1,5,0,0.955,0.0,2.494,0.0,0.0660792952,0.0660792952,0,231,0.8573309763851856,1984,7,13,22,4206.179397022518,0.0,0.0,0.0
73136,이성열,2003,LG,2006,0.217,56,143,120,13,26,8,0,2,40,13,1,3,11,0,8,46,2,0.333,0.317,0.65,5,0.233,0.214,10,26,25,0,3.97,0.117,14.7,0.226,56,3,2,1,66.7,0,0,포수,23,7,89.33333333333333,0,0,55,7,1,1,3,4,1.0,48.79067164179104,0.114,0.0,0.00424929178,0.070328587,0,374,0.7299826890035517,1984,7,13,23,3845.807746093513,0.0,0.0,0.0
73136,이성열,2003,LG,2007,0.248,75,158,141,20,35,6,2,1,48,14,2,1,9,1,5,51,2,0.34,0.314,0.654,5,0.233,0.27,9,32,24,0,3.86,0.092,16.2,0.226,75,8,7,1,87.5,0,0,포수,16,0,24.0,2,0,13,0,0,0,1,0,0.867,0.0,0.148,0.0,0.013400335,0.083728922,0,532,0.0,1984,7,13,24,3674.066845572091,0.0,0.0,0.0
73136,이성열,2003,두산,2008,0.218,84,254,216,23,47,7,2,1,61,29,1,1,26,2,10,72,5,0.282,0.328,0.61,12,0.25,0.222,10,61,37,0,4.09,0.065,22.1,0.218,84,12,8,4,66.7,0,0,우익수,71,57,484.3333333333333,5,0,121,2,1,0,0,0,0.9606083964211976,0.0,0.206,0.0,0.0592662277,0.14299515,0,786,0.0,1984,7,13,25,5005.698005698006,0.0,0.0,0.0
73136,이성열,2003,두산,2009,0.246,31,79,69,7,17,3,0,2,26,5,0,0,7,0,3,28,0,0.377,0.342,0.719,4,0.188,0.25,5,14,10,0,4.13,0.13,9.9,0.248,31,2,2,0,100.0,0,0,1루수,15,4,58.0,0,0,36,1,9,0,0,0,0.9655172413793104,0.0,0.077,0.0,0.0160427807,0.15903793,0,865,0.9575534837147482,1984,7,13,26,4168.125556007073,0.0,0.0,0.0
73136,이성열,2003,두산,2010,0.263,129,484,419,77,110,27,1,24,211,86,9,3,40,0,13,136,6,0.504,0.343,0.847,29,0.273,0.0,52,81,95,0,3.89,0.241,72.5,0.28,129,9,6,3,66.7,0,0,우익수,100,97,700.3333333333334,3,0,183,6,2,0,0,0,0.984068538791052,0.0,2.842,0.0,0.110764431,0.269802361,0,1349,0.0398822045859654,1984,7,13,27,9460.498115438622,0.0,0.0,0.0
