ID,선수명,데뷔년도,연도,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,결승타,투구수/타석,순수장타율,추정득점,GPA,경기(주루),도루시도(주루),도루허용(주루),도루실패(주루),도루성공률(주루),주루사(주루),견제사(주루),경기(수비),선발경기(수비),수비이닝(수비),실책(수비),견제사(수비),자살(수비),보살(수비),병살(수비),포일(수비),도루허용(수비),도루실패(수비),수비율(수비),도루저지율(수비),WAR,FA여부,뉴스개수(연도별정규화),뉴스개수(누적정규화),수상횟수,누적타석,포지션 엔트로피,출생연도,출생월,출생일,나이,팀명_KIA,팀명_KT,팀명_LG,팀명_NC,팀명_SK,팀명_두산,팀명_롯데,팀명_삼성,팀명_우리/히어로즈/넥센/키움,팀명_한화,팀명_현대,포지션(수비)_1루수,포지션(수비)_2루수,포지션(수비)_3루수,포지션(수비)_수비기록없음,포지션(수비)_우익수,포지션(수비)_유격수,포지션(수비)_좌익수,포지션(수비)_중견수,포지션(수비)_포수,연봉,1차FA여부,2차FA여부,3차FA여부,5년평균타율,5년평균경기,5년평균타석,5년평균타수,5년평균득점,5년평균안타,5년평균2루타,5년평균3루타,5년평균홈런,5년평균루타,5년평균타점,5년평균희생번트,5년평균희생플라이,5년평균볼넷,5년평균고의사구,5년평균사구,5년평균삼진,5년평균병살타,5년평균장타율,5년평균출루율,5년평균OPS,5년평균멀티히트,5년평균득점권타율,5년평균대타타율,5년평균장타,5년평균땅볼,5년평균뜬공,5년평균결승타,5년평균투구수/타석,5년평균순수장타율,5년평균추정득점,5년평균GPA,5년평균경기(주루),5년평균도루시도(주루),5년평균도루허용(주루),5년평균도루실패(주루),5년평균도루성공률(주루),5년평균주루사(주루),5년평균견제사(주루),5년평균경기(수비),5년평균선발경기(수비),5년평균수비이닝(수비),5년평균실책(수비),5년평균견제사(수비),5년평균자살(수비),5년평균보살(수비),5년평균병살(수비),5년평균포일(수비),5년평균도루허용(수비),5년평균도루실패(수비),5년평균수비율(수비),5년평균도루저지율(수비),5년평균WAR,5년평균뉴스개수(연도별정규화),5년평균수상횟수,5년평균포지션 엔트로피,5년평균연봉
70224,강봉규,1996,2002,0.25,93,182,160,30,40,6,1,5,63,25,3,1,16,1,2,43,4,0.394,0.324,0.718,9,0.35,0.281,12,36,42,0,4.21,0.144,21.2,0.244,93,7,6,1,85.7,0,0,66,35,334.3333333333333,1,0,70,3,1,0,0,0,0.9857058823529412,0.0,0.584,0.0,0.00943396226,0.00943396226,0,182,0.2525563422497613,1978,1,12,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6437.207408915124,0.0,0.0,0.0,0.25,93.0,182.0,160.0,30.0,40.0,6.0,1.0,5.0,63.0,25.0,3.0,1.0,16.0,1.0,2.0,43.0,4.0,0.394,0.324,0.718,9.0,0.35,0.281,12.0,36.0,42.0,0.0,4.21,0.144,21.2,0.244,93.0,7.0,6.0,1.0,85.7,0.0,0.0,66.0,35.0,334.3333333333333,1.0,0.0,70.0,3.0,1.0,0.0,0.0,0.0,0.9857058823529413,0.0,0.584,0.00943396226,0.0,0.2525563422497613,2517.2980489654883
70224,강봉규,1996,2003,0.231,6,15,13,3,3,0,0,1,6,3,0,0,2,0,0,2,1,0.462,0.333,0.795,1,0.4,0.0,1,4,4,0,3.07,0.231,2.0,0.265,6,1,1,0,100.0,0,0,6,3,27.0,0,0,9,1,0,0,0,0,0.9629629629629628,0.0,0.116,0.0,0.0,0.00943396226,0,197,0.228538143953528,1978,1,12,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5523.637363932881,0.0,0.0,0.0,0.2484060402684564,85.70134228187919,167.98993288590603,147.66778523489933,27.734899328859058,36.895973154362416,5.496644295302014,0.9161073825503355,4.664429530201342,58.218120805369125,23.154362416107382,2.748322147651007,0.9161073825503355,14.825503355704699,0.9161073825503355,1.832214765100671,39.56040268456376,3.748322147651007,0.3997046979865772,0.324755033557047,0.7244597315436241,8.328859060402685,0.3541946308724832,0.2574261744966443,11.077181208053691,33.31543624161074,38.81208053691275,0.0,4.114362416107382,0.1512986577181208,19.589261744966443,0.24576174496644299,85.70134228187919,6.496644295302014,5.580536912751678,0.9161073825503355,86.89966442953019,0.0,0.0,60.966442953020135,32.31543624161073,308.55033557046977,0.9161073825503355,0.0,64.88255033557047,2.8322147651006713,0.9161073825503355,0.0,0.0,0.0,0.9837979193168693,0.0,0.544738255033557,0.008642522473087248,0.0,0.25054139272826526,6437.207408915124
70224,강봉규,1996,2004,0.236,40,85,72,14,17,2,1,1,24,5,2,0,10,0,1,20,0,0.333,0.337,0.67,4,0.091,0.125,4,21,14,0,4.15,0.097,9.2,0.235,40,3,2,1,66.7,0,0,41,16,173.33333333333334,1,0,45,5,3,0,0,0,0.9798076923076924,0.0,0.274,0.0,0.0145985401,0.0240325024,0,282,0.4634743869213112,1978,1,12,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5375.554535719749,0.0,0.0,0.0,0.2441180058555628,69.90509108653221,139.30522121014965,121.51390696161353,22.98755692908263,30.019111906310993,4.288061158100195,0.9451040988939493,3.3978529603122967,46.39094014313598,16.87947299934938,2.4896714378659723,0.5994632400780742,13.157612231620039,0.5994632400780742,1.5445673389720234,32.799528301886795,2.4527488614183475,0.3766488288874431,0.32898739427456086,0.7056362231620038,6.832628497072219,0.26322381262199085,0.21165427781392324,8.63101821730644,29.05871828236825,30.23601171112557,0.0,4.12668022121015,0.1325308230318803,15.998308392973325,0.2420420461938842,69.90509108653221,5.288061158100195,4.342957059206245,0.9451040988939493,79.9178350683149,0.0,0.0,54.06522446324008,26.67615484710475,261.81381479071786,0.9451040988939493,0.0,58.01032856213403,3.5814899154196485,1.6363858165256995,0.0,0.0,0.0,0.982418733826547,0.0,0.45116005204944704,0.010701165520775862,0.0,0.32413973571138543,6360.565626617957
70224,강봉규,1996,2005,0.235,48,124,102,12,24,3,1,1,32,10,2,0,18,1,2,30,2,0.314,0.361,0.675,3,0.25,0.3,5,23,25,0,4.03,0.078,13.0,0.241,48,3,2,1,66.7,0,0,51,24,242.66666666666669,0,0,56,4,0,0,0,0,0.9876373626373628,0.0,0.322,0.0,0.00440528634,0.0284377887,0,406,0.2846390152669077,1978,1,12,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5257.724246278148,0.0,0.0,0.0,0.2408439222999583,62.039434971968674,133.80943914191727,114.50687462354632,19.042157021730066,27.857775795765182,3.825545568271325,0.964816058935273,2.5368345457072694,41.223457119028865,14.409199369874436,2.3138407542973636,0.38420863642681746,14.89641152759116,0.7432875411203261,1.7081036000555991,31.794276745586806,2.290176296159014,0.35415295603020897,0.34048244567483665,0.6946354017050456,5.456412454246398,0.2584754204698142,0.24337736297085666,7.327196172913867,26.883160357688926,28.355870360932215,0.0,4.091964393272483,0.11294995482555716,14.92167909929111,0.2416678693879442,62.039434971968674,4.466466663577816,3.501650604642543,0.964816058935273,75.17158932956495,0.0,0.0,52.964567020340084,25.71520409581615,254.9384778143292,0.6057371542417643,0.0,57.288461983968865,3.731768058193949,1.0487941898716584,0.0,0.0,0.0,0.9842926333439367,0.0,0.40478140202937496,0.0084404481204602,0.0,0.30995586027957783,6020.105547216737
70224,강봉규,1996,2006,0.234,87,145,128,16,30,6,1,4,50,16,1,2,13,0,1,33,2,0.391,0.306,0.697,3,0.233,0.267,11,36,31,0,3.94,0.156,16.1,0.235,87,7,4,3,57.1,0,0,72,31,284.6666666666667,1,0,85,2,0,0,0,0,0.9860655737704916,0.0,0.285,0.0,0.00708215297,0.0355199417,0,551,0.3542524421813478,1978,1,12,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6922.453942968323,0.0,0.0,0.0,0.23866669723595155,69.98002304543795,137.36944004675783,118.79937963366002,18.074369804684206,28.539271585132973,4.5172946095088315,0.9760089619197394,3.002304543795108,44.01549774986661,14.915273350838271,1.8958747261928162,0.8982328028026623,14.29311497795501,0.5068289442275828,1.4828379061473222,32.17784785798534,2.1978638651745346,0.3658749341809655,0.32951270614521605,0.6953876403261816,4.674965423067201,0.25037104383723213,0.25089232225350333,8.495608115223678,29.783458009211152,29.19703498413322,0.0,4.043620669985116,0.12664526480313965,15.29653282877924,0.23954665121528265,69.98002304543795,5.2724478011176945,3.660188172231739,1.6122596288859559,69.4225589475273,0.0,0.0,59.02022048498975,27.3964315552248,264.3957678068279,0.7311621535286023,0.0,66.1042042566486,3.1808487671656045,0.7151461884635907,0.0,0.0,0.0,0.9848566506083802,0.0,0.36667590356370583,0.00800834002275156,0.0,0.32404772516924024,5746.350504716897
70224,강봉규,1996,2007,0.282,83,170,142,20,40,9,1,1,54,13,5,2,16,0,5,25,4,0.38,0.37,0.75,8,0.3,0.364,11,39,40,0,3.69,0.099,20.8,0.262,83,6,4,2,66.7,0,0,87,45,403.6666666666667,2,0,117,8,2,0,0,0,0.9802981007431874,0.0,0.843,0.0,0.040201005,0.0757209467,0,721,0.5295121818353495,1978,1,12,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7838.0092705537945,0.0,0.0,0.0,0.25167299281961897,69.42889899766577,138.95757557168588,117.7762278515018,16.055781481195524,30.05519765878753,5.792216335816341,0.979182289028052,1.828139393945804,43.29019675449739,11.93398470427597,2.7611203890457143,1.2712944463893439,14.518886972193343,0.2124605893433373,2.630045912555672,27.13649492910048,2.436234853140108,0.3645606641191421,0.34532516792826595,0.7098858320474081,4.8874428472765,0.24556906291215272,0.2847215685362028,8.599538018790197,31.68453071572185,30.17129899428129,0.0,3.8786354949216966,0.11275876500407725,15.933552125716425,0.24660851534596237,69.42889899766577,5.141352712288722,3.250476735417396,1.8908759768713255,64.7431837147393,0.0,0.0,67.49506130664108,31.998173439676442,298.5788236048989,1.1263224582307854,0.0,83.52074208904772,4.954931448461279,1.1124249465622695,0.0,0.0,0.0,0.9830243372727961,0.0,0.4885582526787612,0.01926076091493242,0.0,0.4141849930975295,6120.498803221261
70224,강봉규,1996,2008,0.276,81,160,134,27,37,8,0,3,54,14,3,1,19,0,3,28,3,0.403,0.376,0.779,7,0.25,0.294,11,43,27,0,4.08,0.127,20.2,0.27,81,7,3,4,42.9,0,0,74,35,316.6666666666667,1,0,115,4,9,0,0,0,0.9968863157894736,0.0,0.813,0.0,0.0385700847,0.114291031,0,881,0.6877695785043221,1978,1,12,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7627.730294396962,0.0,0.0,0.0,0.258740850256107,73.61399687312753,146.70057117883786,123.88749155631707,19.293151663719865,32.39784726190548,6.493809989169541,0.72251825092848,2.166030337426478,46.834784765211424,12.64450078865516,2.8698185702926304,1.2155434870264274,15.954616125678422,0.15677025118168206,2.7731014395232862,27.762222420698752,2.6147313326321138,0.3737301169152007,0.3540262003470256,0.7277563172622263,5.53335373980363,0.24442636024588352,0.29166975943199486,9.3823585775245,35.24962778424754,29.693337576491746,0.0,3.9469318843005157,0.11489414938403388,17.331446226204857,0.2528167146334336,73.61399687312753,5.720708549646254,3.2155434870264274,2.505165062619827,58.14052048639082,0.0,0.0,70.24468600772266,33.276565192169116,307.769580311745,1.108571671367959,0.0,93.40037147869157,4.750706928112283,3.318170979050995,0.0,0.0,0.0,0.9871789452065398,0.0,0.5843077671477218,0.02491460955436256,0.0,0.49295143546821635,6666.119691569811
70224,강봉규,1996,2009,0.31,126,529,449,89,139,24,2,20,227,78,6,1,69,2,4,61,15,0.506,0.405,0.911,37,0.274,0.333,46,137,113,0,4.0,0.196,88.6,0.309,126,23,20,3,87.0,0,0,145,107,895.6666666666666,4,0,302,19,11,0,0,0,0.9795649423148493,0.0,4.441,0.0,0.0802139037,0.194504935,0,1410,0.6469868560548091,1978,1,12,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,16672.502224028292,0.0,0.0,0.0,0.2870617404120865,103.07929551093076,352.49451281639074,298.8680387916389,56.51707592616831,89.69148696271473,16.00141997876446,1.3858637946907948,11.680023300159737,143.50470443134,47.679679731045916,4.573155265377073,1.1624121758969628,44.378125070783454,1.1419126857382937,3.512781512694317,45.774928755512086,9.312770367745234,0.44590677149867686,0.3819083303884075,0.8278151018870843,22.293690856351027,0.26782391561750135,0.32196670967628127,29.06730707361499,89.91315679279634,74.65087845651274,0.0,3.9648527112794696,0.15879555893823913,55.52614452713844,0.2835006118697315,103.07929551093076,15.018825342411521,12.175589073700385,2.8432362687111365,73.01085949005443,0.0,0.0,111.35010474448099,73.23284765275545,626.2276162083106,2.647030642796965,0.0,206.4319018554937,12.292954608185884,7.406981268267142,0.0,0.0,0.0,0.9835129062275374,0.0,2.6446851780395586,0.0547525118328745,0.0,0.5761018151020715,6950.498704406012
70224,강봉규,1996,2010,0.237,89,279,232,38,55,12,0,4,79,26,4,1,40,0,2,44,8,0.341,0.353,0.694,12,0.25,0.1,16,81,53,0,4.11,0.103,30.9,0.244,89,8,8,0,100.0,0,0,89,60,539.3333333333334,4,0,183,13,11,0,0,0,0.9798380716934486,0.0,0.829,0.0,0.0335413417,0.228046277,0,1689,0.6599957169772541,1978,1,12,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12242.997561155864,0.0,0.0,0.0,0.27786120408837217,103.17426543433858,349.0749181550956,295.0254116706961,54.78963311467256,85.28027038376393,15.852454939436809,1.0611543495011844,10.447217680945528,134.59668706503967,44.69924698610981,4.598974237711034,1.1984703258711438,45.021314329279484,0.8626840236300407,3.230747591537869,46.37274391412299,9.46604914363526,0.4281396887651306,0.37598813605619674,0.8041278248213274,20.971632535744718,0.26450093158459076,0.26731710568694683,27.360826969883522,92.09900481488579,72.4718628837945,0.0,3.9972200863499414,0.15005180181098413,52.12243141539703,0.2763353663757078,103.17426543433858,14.041964114627714,11.7951410830843,2.2468230315434137,80.25158532458691,0.0,0.0,109.70410264146021,73.15393772856439,629.7076332859048,3.164619354943922,0.0,210.4882359416343,13.021807641032122,8.806552484701221,0.0,0.0,0.0,0.9823104081693692,0.0,2.3398127249970444,0.052730835693994935,0.0,0.6166426427322722,12184.203784963776
70224,강봉규,1996,2011,0.267,52,168,146,14,39,7,1,1,51,18,0,2,17,0,2,24,3,0.349,0.347,0.696,10,0.286,0.167,9,45,40,0,3.87,0.082,19.0,0.243,52,4,3,1,75.0,0,0,56,31,304.66666666666663,1,0,70,0,0,0,0,0,0.9866126914660832,0.0,0.58,1.0,0.0324675325,0.260513809,0,1857,0.0799195851316321,1978,1,12,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,24506.40052072033,1.0,0.0,0.0,0.2796559794081804,96.46982199677066,337.0393403032441,285.0461335958437,51.50690623527214,82.45258499284697,15.254151688980977,1.056471336265195,9.485006511633095,128.2746988892576,42.81388163050177,4.167208140796288,1.2598490193508445,43.1938904985931,0.7966223169143504,3.2160914026922183,43.94319123007119,9.05048955768303,0.4187366037441193,0.37703153192094574,0.795768135665065,20.688593347816024,0.2703655717269632,0.25167605810551913,25.795629536879268,89.2086232427654,70.70158314951101,0.0,3.9819066117477115,0.13895089085275902,49.81682985256101,0.2744193714809991,96.46982199677066,13.03420908059087,11.042045349968905,1.9921637306219657,81.2741085197817,0.0,0.0,104.31815532545615,69.92591797294396,606.408803207386,2.998859418442841,0.0,198.53621555597076,11.865455995582685,8.132173602648157,0.0,0.0,0.0,0.9826834093602924,0.0,2.228530900278592,0.05319957400754624,0.0,0.5537076863745973,12658.549136263446
