선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
강진성,62925,NC,0.500,3,3,2,1,1,1,0,0,2,0,0,0,1,0,0,0,0,1.000,0.667,1.667,0,0.000,0.500,1,0,1,0.00,0,-,5.33,0.500,1.0,0.550
마낙길,62967,NC,0.310,24,31,29,5,9,1,0,0,10,0,1,0,1,0,0,5,0,0.345,0.333,0.678,2,0.250,0.000,1,5,10,0.50,0,0.20,2.90,0.034,3.0,0.236
조영훈,75441,NC,0.282,120,426,380,38,107,26,3,6,157,39,3,2,39,1,2,56,6,0.413,0.350,0.763,27,0.248,0.273,35,94,125,0.75,0,0.70,3.71,0.132,53.1,0.261
이호준,94629,NC,0.278,126,508,442,46,123,25,1,20,210,87,0,5,60,3,1,109,8,0.475,0.362,0.837,35,0.358,0.000,46,114,101,1.13,0,0.55,4.13,0.197,75.5,0.282
김종호,77454,NC,0.277,128,546,465,72,129,12,7,0,155,22,6,1,57,1,17,100,11,0.333,0.376,0.709,30,0.308,0.000,19,148,88,1.68,0,0.57,4.12,0.056,66.0,0.252
모창민,78813,NC,0.276,108,436,395,57,109,24,3,12,175,51,2,1,37,0,1,68,11,0.443,0.339,0.782,36,0.351,0.000,39,114,105,1.09,0,0.54,3.79,0.167,57.6,0.263
이현곤,72606,NC,0.273,91,161,139,10,38,7,0,0,45,9,3,0,16,0,3,14,4,0.324,0.361,0.685,8,0.275,0.211,7,55,32,1.72,0,1.14,3.55,0.050,16.8,0.243
박민우,62907,NC,0.268,32,47,41,10,11,1,0,0,12,6,0,1,5,0,0,6,3,0.293,0.340,0.633,3,0.308,0.400,1,15,10,1.50,0,0.83,3.83,0.024,4.9,0.226
조평호,74358,NC,0.266,26,86,79,12,21,6,0,2,33,7,1,0,6,1,0,24,1,0.418,0.318,0.736,5,0.316,0.000,8,15,19,0.79,0,0.25,4.00,0.152,10.1,0.248
김성욱,62934,NC,0.250,4,4,4,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0.250,0.250,0.500,0,0.500,0.250,0,1,0,-,0,0.00,4.25,0.000,0.2,0.175
이상호,60566,NC,0.248,103,139,125,26,31,7,1,0,40,13,4,0,10,0,0,21,4,0.320,0.304,0.624,7,0.194,0.000,8,41,32,1.28,0,0.48,3.41,0.072,14.3,0.217
박정준,73543,NC,0.247,78,195,166,24,41,6,0,4,59,21,1,3,23,0,1,44,3,0.355,0.337,0.692,6,0.238,0.240,10,48,36,1.33,0,0.52,3.93,0.108,22.4,0.240
나성범,62947,NC,0.243,104,458,404,55,98,18,5,14,168,64,0,6,33,3,15,95,7,0.416,0.319,0.735,19,0.242,0.000,37,115,102,1.13,0,0.35,3.64,0.173,57.7,0.248
차화준,75307,NC,0.226,58,121,106,18,24,6,0,1,33,7,0,2,12,0,1,29,2,0.311,0.306,0.617,5,0.088,0.130,7,24,31,0.77,0,0.41,3.82,0.085,11.1,0.215
노진혁,62931,NC,0.223,117,361,327,32,73,19,2,3,105,27,5,1,26,1,1,83,5,0.321,0.282,0.603,15,0.212,0.000,24,91,81,1.12,0,0.31,4.06,0.098,28.1,0.207
지석훈,73306,NC,0.220,105,357,309,25,68,21,2,3,102,35,6,4,31,0,7,82,7,0.330,0.302,0.632,14,0.244,0.000,26,71,92,0.77,0,0.38,4.09,0.110,32.3,0.218
김태군,78122,NC,0.213,112,315,277,21,59,5,0,4,76,28,11,1,19,0,7,57,10,0.274,0.280,0.554,13,0.256,0.000,9,105,57,1.84,0,0.33,3.82,0.061,19.6,0.195
권희동,63963,NC,0.203,121,397,349,42,71,19,1,15,137,54,7,3,36,0,2,75,6,0.393,0.279,0.672,14,0.237,0.308,35,78,128,0.61,0,0.48,4.07,0.189,41.2,0.224
박으뜸,63967,NC,0.185,40,31,27,6,5,1,0,0,6,2,0,0,3,1,1,8,0,0.222,0.290,0.512,0,0.091,0.000,1,7,7,1.00,0,0.38,3.71,0.037,2.1,0.186
이태원,60102,NC,0.146,70,97,82,5,12,2,0,0,14,4,4,0,8,0,3,26,3,0.171,0.247,0.418,3,0.167,0.000,2,33,11,3.00,0,0.31,3.93,0.024,2.7,0.154
김종찬,60032,NC,0.143,5,7,7,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0.143,0.143,0.286,0,0.000,0.000,0,0,3,0.00,0,0.00,4.29,0.000,-0.1,0.100
박상혁,79657,NC,0.133,8,15,15,0,2,0,0,0,2,0,0,0,0,0,0,5,0,0.133,0.133,0.266,0,0.000,0.000,0,4,4,1.00,0,0.00,3.07,0.000,-0.2,0.093
최재원,63913,NC,0.133,52,56,45,4,6,2,0,0,8,3,1,0,10,0,0,18,1,0.178,0.291,0.469,2,0.143,0.125,2,15,6,2.50,0,0.56,4.32,0.044,2.9,0.175
김동건,71806,NC,0.125,8,17,16,1,2,0,0,1,5,1,0,0,1,0,0,7,0,0.313,0.176,0.489,1,0.000,0.000,1,2,5,0.40,0,0.14,3.71,0.188,1.0,0.157
허준,75344,NC,0.125,14,17,16,1,2,0,0,1,5,4,0,1,0,0,0,5,1,0.313,0.118,0.431,0,0.250,0.000,1,6,4,1.50,0,0.00,4.53,0.188,0.6,0.131
이명환,78694,NC,0.111,5,9,9,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0.111,0.111,0.222,0,0.000,0.000,0,4,2,2.00,0,0.00,3.67,0.000,-0.6,0.078
강구성,62917,NC,0.000,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0,1,1,1.00,0,-,4.00,0.000,-0.2,0.000
김준완,63920,NC,0.000,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.000,0.000,0.000,0,0.000,0.000,0,2,0,-,0,0.00,3.40,0.000,-0.5,0.000
김진성,75867,NC,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
김태우,62927,NC,0.000,7,14,13,1,0,0,0,0,0,0,0,0,1,0,0,5,0,0.000,0.071,0.071,0,0.000,0.000,0,4,4,1.00,0,0.20,4.00,0.000,-0.9,0.032
노성호,62920,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
박헌욱,62921,NC,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
손민한,97571,NC,0.000,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000,0,0,0,-,0,0.00,4.00,0.000,-0.1,0.000
이민호,62929,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이승호,70820,NC,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이재학,60263,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이창섭,60304,NC,0.000,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000,0.000,0.000,0,0.000,0.000,0,1,2,0.50,0,0.00,3.60,0.000,-0.5,0.000
임창민,78352,NC,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
정진,62941,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
최금강,62966,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
