선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
김태우,62927,NC,0.429,3,7,7,0,3,0,0,0,3,2,0,0,0,0,0,0,1,0.429,0.429,0.858,0,1.000,0.000,0,3,1,3.00,0,-,3.00,0.000,0.8,0.300
박민우,62907,NC,0.363,106,452,388,84,141,25,4,3,183,47,3,4,46,0,11,51,8,0.472,0.441,0.913,44,0.356,0.500,32,110,90,1.22,10,0.90,3.76,0.108,78.0,0.316
손시헌,73213,NC,0.350,124,391,349,32,122,17,1,5,156,45,13,5,16,1,8,44,5,0.447,0.386,0.833,38,0.304,0.000,23,90,98,0.92,0,0.36,3.38,0.097,58.0,0.285
나성범,62947,NC,0.347,125,561,498,103,173,42,2,24,291,99,0,3,48,10,12,116,8,0.584,0.415,0.999,53,0.345,0.000,68,113,99,1.14,16,0.41,3.73,0.237,107.7,0.333
이상호,60566,NC,0.335,95,241,227,33,76,8,0,0,84,15,5,0,7,0,2,15,7,0.370,0.360,0.730,17,0.269,0.200,8,84,52,1.62,1,0.47,3.10,0.035,28.2,0.255
모창민,78813,NC,0.312,136,527,474,64,148,25,3,17,230,90,3,9,39,2,2,81,6,0.485,0.361,0.846,48,0.338,0.250,45,113,141,0.80,9,0.48,3.65,0.173,81.8,0.284
이종욱,73339,NC,0.308,107,355,318,52,98,15,0,5,128,34,2,2,28,0,5,30,5,0.403,0.371,0.774,27,0.250,0.214,20,106,86,1.23,4,0.93,3.94,0.094,48.1,0.268
스크럭스,67935,NC,0.300,115,518,437,91,131,24,0,35,260,111,0,4,65,2,12,134,9,0.595,0.402,0.997,38,0.305,0.000,59,92,84,1.10,13,0.49,4.27,0.295,99.9,0.330
이호준,94629,NC,0.299,77,187,164,13,49,10,0,7,80,36,1,3,18,2,1,41,2,0.488,0.366,0.854,12,0.327,0.303,17,41,36,1.14,3,0.44,4.17,0.189,29.5,0.287
강진성,62925,NC,0.296,28,32,27,5,8,3,0,1,14,5,0,0,4,0,1,4,1,0.519,0.406,0.925,0,0.250,0.313,4,8,7,1.14,0,1.00,4.13,0.222,5.2,0.312
권희동,63963,NC,0.286,141,554,472,72,135,20,2,19,216,86,7,7,51,1,17,90,12,0.458,0.371,0.829,41,0.333,0.200,41,120,134,0.90,9,0.57,4.11,0.172,80.8,0.281
노진혁,62931,NC,0.286,4,7,7,2,2,1,0,0,3,0,0,0,0,0,0,1,0,0.429,0.286,0.715,1,0.000,0.000,1,2,2,1.00,0,0.00,2.86,0.143,0.8,0.236
김태군,78122,NC,0.265,132,420,362,33,96,19,0,3,124,34,18,2,16,0,22,43,11,0.343,0.333,0.676,19,0.257,0.000,22,105,120,0.88,2,0.37,3.44,0.077,40.7,0.236
김준완,63920,NC,0.250,104,144,124,19,31,2,1,0,35,8,2,2,15,0,1,27,3,0.282,0.331,0.613,7,0.292,0.385,3,39,29,1.34,1,0.56,4.23,0.032,12.8,0.219
김성욱,62934,NC,0.247,124,347,308,60,76,18,4,6,120,31,1,5,24,1,9,59,4,0.390,0.315,0.705,19,0.267,0.125,28,61,117,0.52,3,0.41,3.54,0.143,40.5,0.239
박석민,74465,NC,0.245,101,382,319,43,78,15,0,14,135,56,0,0,50,0,13,92,17,0.423,0.369,0.792,19,0.253,0.000,29,81,68,1.19,2,0.54,4.42,0.179,47.7,0.272
지석훈,73306,NC,0.239,121,304,268,29,64,16,0,6,98,24,2,2,22,0,10,67,8,0.366,0.318,0.684,13,0.197,0.250,22,68,71,0.96,3,0.33,3.79,0.127,31.2,0.235
조평호,74358,NC,0.227,29,52,44,4,10,3,0,1,16,4,1,0,6,0,1,13,2,0.364,0.333,0.697,0,0.231,0.667,4,11,10,1.10,0,0.46,3.96,0.136,4.8,0.241
윤병호,62016,NC,0.200,49,58,55,11,11,3,0,0,14,2,1,0,2,0,0,10,2,0.255,0.228,0.483,2,0.250,0.214,3,15,19,0.79,0,0.20,4.00,0.055,2.5,0.166
도태훈,66965,NC,0.191,32,51,47,3,9,1,0,1,13,4,0,0,4,0,0,7,2,0.277,0.255,0.532,2,0.200,0.200,2,17,14,1.21,0,0.57,4.00,0.085,2.8,0.184
박광열,64944,NC,0.190,60,66,63,5,12,7,1,1,24,1,1,0,2,0,0,18,3,0.381,0.215,0.596,2,0.000,1.000,9,19,14,1.36,0,0.11,3.38,0.190,3.9,0.192
이재율,66968,NC,0.167,52,27,24,16,4,0,0,0,4,1,1,0,0,0,2,9,0,0.167,0.231,0.398,0,0.500,0.200,0,8,3,2.67,0,0.00,3.15,0.000,2.1,0.146
조영훈,75441,NC,0.150,16,46,40,1,6,2,0,1,11,3,1,0,5,0,0,11,2,0.275,0.244,0.519,1,0.083,0.000,3,10,13,0.77,0,0.45,3.80,0.125,2.2,0.179
김종민,79364,NC,0.136,22,24,22,2,3,0,0,0,3,1,0,0,2,0,0,2,1,0.136,0.208,0.344,0,0.200,0.000,0,10,7,1.43,0,1.00,3.38,0.000,0.1,0.128
