ID,선수명,연도,뉴스개수
73306,지석훈,2007,22
75307,차화준,2007,6
75344,허준,2007,8
96723,홍원기,2007,2
76313,황재균,2007,24
98420,강동우,2008,5
71610,김경언,2008,1
70612,김상훈,2008,33
78603,김선빈,2008,133
71207,김원섭,2008,62
96616,김종국,2008,26
77669,김주현,2008,1
74605,김주형,2008,35
73827,김형철,2008,28
78629,나지완,2008,74
78606,박진영,2008,0
75612,송산,2008,9
95114,심재학,2008,21
97157,안재만,2008,8
75404,유용목,2008,6
76656,유재원,2008,1
71184,이성우,2008,11
74650,이영수,2008,0
74163,이용규,2008,371
92304,이재주,2008,37
93607,이종범,2008,151
72606,이현곤,2008,93
77648,이호신,2008,2
96610,장성호,2008,117
73602,차일목,2008,41
70833,채종범,2008,31
70117,최경환,2008,61
78666,최용규,2008,3
77623,최희섭,2008,215
95158,권용관,2008,14
99152,김광삼,2008,22
70646,김상현,2008,63
72131,김용우,2008,11
78217,김용의,2008,13
93112,김정민,2008,98
77156,김준호,2008,15
78122,김태군,2008,2
74158,김태완,2008,131
73113,박경수,2008,102
77104,박용근,2008,32
72133,박용택,2008,85
78168,서건창,2008,4
73606,서동욱,2008,28
72822,서성종,2008,1
98538,손인호,2008,9
72161,안치용,2008,134
72169,오태근,2008,8
73153,이대형,2008,117
76100,이병규,2008,162
91015,이종열,2008,22
78128,임도현,2008,2
75151,정의윤,2008,14
98144,조인성,2008,65
98315,채종국,2008,6
94132,최동수,2008,85
78863,권영진,2008,11
71837,김강민,2008,116
71806,김동건,2008,6
76802,김성현,2008,16
77609,김연훈,2008,11
72850,김재구,2008,6
94107,김재현,2008,105
94107,김재현,2008,105
76869,김재현,2008,161
76869,김재현,2008,161
73209,나주환,2008,166
78813,모창민,2008,86
92809,박경완,2008,89
98130,박연수,2008,0
71857,박재상,2008,155
96362,박재홍,2008,145
74846,박정권,2008,71
70408,박정환,2008,122
78850,오현근,2008,0
78892,윤요섭,2008,0
76849,이명기,2008,0
76812,이재원,2008,73
99810,이진영,2008,344
94629,이호준,2008,26
96441,정경배,2008,2
75808,정근우,2008,413
71842,정상호,2008,131
71848,조동화,2008,147
75847,최정,2008,179
72214,고영민,2008,684
98218,김동주,2008,539
74206,김재호,2008,105
78224,김재환,2008,22
98540,김진수,2008,2
76290,김현수,2008,1063
76249,민병헌,2008,74
92207,안경현,2008,86
77248,오재원,2008,237
72220,유재웅,2008,177
72860,이대수,2008,143
73136,이성열,2008,63
73339,이종욱,2008,488
91465,전상렬,2008,18
70240,정원석,2008,144
72742,채상병,2008,191
70122,최승환,2008,125
76267,최주환,2008,8
71552,최준석,2008,69
99222,홍성흔,2008,511
74540,강민호,2008,583
76509,김문호,2008,5
77564,김민성,2008,12
70410,김주찬,2008,163
95549,마해영,2008,115
70553,박기혁,2008,149
71815,박준서,2008,0
71562,박종윤,2008,23
95518,박현승,2008,15
74564,서정호,2008,3
77532,손아섭,2008,4
71564,이대호,2008,721
75554,이동훈,2008,2
71565,이우민,2008,0
75566,이원석,2008,27
73563,이인구,2008,51
78513,전준우,2008,8
73513,정보명,2008,71
95208,정수근,2008,296
99543,조성환,2008,159
96224,최기문,2008,8
97351,최만호,2008,1
70224,강봉규,2008,41
78409,김경모,2008,0
78413,김동현,2008,14
72108,김우석,2008,6
95409,김재걸,2008,37
97644,김창희,2008,18
76469,모상기,2008,7
74465,박석민,2008,282
92906,박종호,2008,38
96307,박진만,2008,196
71432,박한이,2008,154
72456,손주인,2008,1
97103,손지환,2008,31
71504,신명철,2008,83
96722,심광호,2008,12
94204,심정수,2008,114
93410,양준혁,2008,314
78454,우동균,2008,97
78467,이영욱,2008,24
72466,조동찬,2008,53
97202,진갑용,2008,152
77463,채태인,2008,396
72443,최형우,2008,241
78458,허승민,2008,11
72427,현재윤,2008,55
72312,강귀태,2008,25
72325,강병식,2008,7
76325,강정호,2008,59
73363,권도영,2008,14
77314,김남형,2008,75
90419,김동수,2008,159
72303,김민우,2008,0
97300,김일경,2008,31
96761,송지만,2008,64
70312,오윤,2008,2
76322,유선정,2008,5
76368,유재신,2008,7
78363,이성재,2008,1
94310,이숭용,2008,45
73342,이택근,2008,243
71347,장민석,2008,0
70364,전근표,2008,3
78361,전민수,2008,0
91511,전준호,2008,216
99606,정성훈,2008,151
97350,정수성,2008,23
73232,정종수,2008,3
72313,조재호,2008,5
71835,조중근,2008,7
74358,조평호,2008,4
73306,지석훈,2008,2
75307,차화준,2008,0
74304,최현종,2008,3
75344,허준,2008,0
76313,황재균,2008,23
74745,고동진,2008,4
75739,김동영,2008,5
91523,김민재,2008,101
96777,김수연,2008,11
71752,김태균,2008,526
76746,김태완,2008,156
75705,백승룡,2008,2
76753,송광민,2008,43
98742,신경현,2008,39
76743,연경흠,2008,21
78756,오선진,2008,4
75736,오재필,2008,0
98808,윤재국,2008,9
93225,이도형,2008,13
70756,이범호,2008,195
76435,이여상,2008,31
96734,이영우,2008,33
78739,이희근,2008,31
76720,정범모,2008,8
78745,정현석,2008,43
94836,조원우,2008,4
74729,최진행,2008,5
72139,추승우,2008,77
73703,한상훈,2008,36
71610,김경언,2009,2
70646,김상현,2009,649
70612,김상훈,2009,98
78603,김선빈,2009,46
71207,김원섭,2009,68
96616,김종국,2009,32
73827,김형철,2009,2
78629,나지완,2009,758
74103,박기남,2009,34
72559,신종길,2009,5
79608,안치홍,2009,409
75404,유용목,2009,1
71184,이성우,2009,11
74163,이용규,2009,519
92304,이재주,2009,27
93607,이종범,2009,313
72606,이현곤,2009,81
77648,이호신,2009,11
96610,장성호,2009,93
73602,차일목,2009,13
70117,최경환,2009,23
78666,최용규,2009,17
77623,최희섭,2009,613
70626,홍세완,2009,29
73455,곽용섭,2009,4
95158,권용관,2009,32
99152,김광삼,2009,15
93112,김정민,2009,51
78122,김태군,2009,41
74158,김태완,2009,127
73113,박경수,2009,66
75125,박병호,2009,53
72154,박영복,2009,37
77104,박용근,2009,21
72133,박용택,2009,374
92906,박종호,2009,21
73606,서동욱,2009,1
98538,손인호,2009,11
72161,안치용,2009,72
79109,오지환,2009,38
72169,오태근,2009,4
79198,윤진호,2009,4
72253,이경환,2009,3
73153,이대형,2009,183
76100,이병규,2009,111
91015,이종열,2009,1
99810,이진영,2009,235
78128,임도현,2009,7
99606,정성훈,2009,216
79150,정주현,2009,23
98144,조인성,2009,46
94132,최동수,2009,56
78863,권영진,2009,1
71837,김강민,2009,72
77869,김기현,2009,2
71806,김동건,2009,2
77609,김연훈,2009,27
72131,김용우,2009,12
94107,김재현,2009,68
79868,김정남,2009,8
73209,나주환,2009,209
78813,모창민,2009,34
92809,박경완,2009,132
71857,박재상,2009,136
96362,박재홍,2009,127
74846,박정권,2009,253
70408,박정환,2009,6
97103,손지환,2009,4
92207,안경현,2009,38
78850,오현근,2009,2
78892,윤요섭,2009,0
98808,윤재국,2009,15
76849,이명기,2009,1
76812,이재원,2009,18
94629,이호준,2009,44
96441,정경배,2009,12
75808,정근우,2009,335
71842,정상호,2009,129
71848,조동화,2009,45
75847,최정,2009,202
79804,하지호,2009,0
72522,허일상,2009,6
72214,고영민,2009,314
98218,김동주,2009,287
74206,김재호,2009,144
98540,김진수,2009,37
76290,김현수,2009,896
76249,민병헌,2009,78
79215,박건우,2009,29
73213,손시헌,2009,219
77248,오재원,2009,78
74223,용덕한,2009,91
72220,유재웅,2009,41
72860,이대수,2009,43
73136,이성열,2009,15
75566,이원석,2009,108
73339,이종욱,2009,351
99507,임재철,2009,76
79231,정수빈,2009,172
70122,최승환,2009,68
76267,최주환,2009,6
71552,최준석,2009,182
74540,강민호,2009,287
77564,김민성,2009,144
70410,김주찬,2009,211
72546,문규현,2009,3
70553,박기혁,2009,231
71815,박준서,2009,1
73543,박정준,2009,45
71562,박종윤,2009,22
74564,서정호,2009,7
77532,손아섭,2009,42
79530,양종민,2009,3
79544,오장훈,2009,21
71564,이대호,2009,559
75554,이동훈,2009,3
71565,이우민,2009,0
73563,이인구,2009,56
78548,장성우,2009,71
78513,전준우,2009,24
73513,정보명,2009,95
95208,정수근,2009,221
99543,조성환,2009,152
96224,최기문,2009,42
97351,최만호,2009,4
99222,홍성흔,2009,193
70224,강봉규,2009,75
78413,김동현,2009,7
79402,김상수,2009,137
95409,김재걸,2009,9
97644,김창희,2009,6
74465,박석민,2009,195
96307,박진만,2009,114
71432,박한이,2009,275
72456,손주인,2009,16
71504,신명철,2009,64
96722,심광호,2009,0
93410,양준혁,2009,348
79453,오정복,2009,3
78454,우동균,2009,41
78467,이영욱,2009,38
79456,이지영,2009,11
72466,조동찬,2009,41
97202,진갑용,2009,36
72742,채상병,2009,44
77463,채태인,2009,123
72443,최형우,2009,156
78458,허승민,2009,5
72427,현재윤,2009,61
72312,강귀태,2009,44
72325,강병식,2009,7
76325,강정호,2009,161
73363,권도영,2009,3
90419,김동수,2009,32
72303,김민우,2009,19
97300,김일경,2009,25
79300,김지수,2009,4
96761,송지만,2009,72
70312,오윤,2009,5
75334,오재일,2009,11
76322,유선정,2009,25
76368,유재신,2009,6
94310,이숭용,2009,54
73342,이택근,2009,287
71347,장민석,2009,0
79334,장영석,2009,7
78361,전민수,2009,0
91511,전준호,2009,184
97350,정수성,2009,25
72313,조재호,2009,3
71835,조중근,2009,2
75344,허준,2009,33
76313,황재균,2009,198
98420,강동우,2009,77
79720,강병수,2009,5
77733,김강,2009,0
79704,김강석,2009,0
91523,김민재,2009,25
71752,김태균,2009,935
76746,김태완,2009,99
79705,김회성,2009,12
74756,박노민,2009,14
76753,송광민,2009,71
98742,신경현,2009,13
73856,양승학,2009,13
76743,연경흠,2009,57
78756,오선진,2009,22
93225,이도형,2009,29
70756,이범호,2009,623
73725,이양기,2009,2
76435,이여상,2009,26
96734,이영우,2009,14
78739,이희근,2009,9
78745,정현석,2009,31
77754,최연오,2009,0
74729,최진행,2009,25
72139,추승우,2009,21
78762,한윤섭,2009,0
78765,김다원,2010,28
70646,김상현,2010,323
70612,김상훈,2010,36
78603,김선빈,2010,71
71207,김원섭,2010,31
73827,김형철,2010,11
78629,나지완,2010,124
74103,박기남,2010,26
72559,신종길,2010,18
79608,안치홍,2010,161
79653,윤효섭,2010,1
71184,이성우,2010,2
74650,이영수,2010,9
74163,이용규,2010,231
93607,이종범,2010,164
60667,이종환,2010,33
72606,이현곤,2010,58
60655,임한용,2010,1
79642,장태성,2010,0
73602,차일목,2010,24
70833,채종범,2010,6
78666,최용규,2010,18
75608,최훈락,2010,5
77623,최희섭,2010,412
70626,홍세완,2010,5
60605,홍재호,2010,4
77156,김준호,2010,19
78122,김태군,2010,21
74158,김태완,2010,131
79113,문선재,2010,8
73113,박경수,2010,47
75125,박병호,2010,68
77104,박용근,2010,15
72133,박용택,2010,127
60100,백창수,2010,7
73606,서동욱,2010,12
72822,서성종,2010,0
98538,손인호,2010,7
79109,오지환,2010,223
78892,윤요섭,2010,0
79198,윤진호,2010,7
73153,이대형,2010,234
76100,이병규,2010,194
76100,이병규,2010,194
97109,이병규,2010,131
97109,이병규,2010,131
99810,이진영,2010,178
73342,이택근,2010,252
74148,이시찬,2010,0
99606,정성훈,2010,118
79150,정주현,2010,7
98144,조인성,2010,113
76404,황선일,2010,3
95158,권용관,2010,33
71837,김강민,2010,221
77609,김연훈,2010,14
94107,김재현,2010,132
73209,나주환,2010,82
78813,모창민,2010,16
92809,박경완,2010,208
71857,박재상,2010,142
96362,박재홍,2010,47
74846,박정권,2010,161
70408,박정환,2010,14
92207,안경현,2010,47
72161,안치용,2010,24
76849,이명기,2010,6
76812,이재원,2010,33
94629,이호준,2010,54
74823,임훈,2010,37
75808,정근우,2010,396
71842,정상호,2010,41
71848,조동화,2010,71
73824,최경철,2010,3
94132,최동수,2010,36
60805,최윤석,2010,25
75847,최정,2010,214
79804,하지호,2010,3
72214,고영민,2010,118
60296,김동길,2010,5
98218,김동주,2010,127
74206,김재호,2010,19
76290,김현수,2010,707
76249,민병헌,2010,37
73213,손시헌,2010,372
76232,양의지,2010,286
77248,오재원,2010,79
78850,오현근,2010,2
74223,용덕한,2010,41
72220,유재웅,2010,31
77242,이두환,2010,41
73136,이성열,2010,142
75566,이원석,2010,153
73339,이종욱,2010,355
99507,임재철,2010,36
79231,정수빈,2010,124
70122,최승환,2010,12
71552,최준석,2010,167
74540,강민호,2010,226
70410,김주찬,2010,185
72546,문규현,2010,37
70553,박기혁,2010,105
73543,박정준,2010,31
71562,박종윤,2010,81
71815,박준서,2010,4
60526,변용선,2010,1
77532,손아섭,2010,127
79530,양종민,2010,5
71564,이대호,2010,1282
71565,이우민,2010,0
73563,이인구,2010,13
78548,장성우,2010,32
78513,전준우,2010,177
73513,정보명,2010,51
60523,정훈,2010,15
99543,조성환,2010,101
99222,홍성흔,2010,268
76562,황동채,2010,0
76313,황재균,2010,163
73409,강명구,2010,25
70224,강봉규,2010,43
79402,김상수,2010,172
74465,박석민,2010,191
96307,박진만,2010,63
71432,박한이,2010,95
79465,배영섭,2010,9
72456,손주인,2010,15
71504,신명철,2010,34
93410,양준혁,2010,502
79453,오정복,2010,85
78467,이영욱,2010,103
74402,이정식,2010,14
77464,임익준,2010,8
79459,정형식,2010,3
72466,조동찬,2010,187
75441,조영훈,2010,51
97202,진갑용,2010,69
72742,채상병,2010,7
77463,채태인,2010,142
72443,최형우,2010,181
78458,허승민,2010,7
72427,현재윤,2010,17
72312,강귀태,2010,27
72325,강병식,2010,26
75143,강병우,2010,11
76325,강정호,2010,311
73363,권도영,2010,4
77564,김민성,2010,109
72303,김민우,2010,66
97300,김일경,2010,11
79300,김지수,2010,19
79365,박동원,2010,13
96761,송지만,2010,57
70312,오윤,2010,6
75334,오재일,2010,3
76322,유선정,2010,28
74339,유한준,2010,129
94310,이숭용,2010,34
60304,이창섭,2010,5
71347,장민석,2010,0
79334,장영석,2010,31
60340,장종덕,2010,1
97350,정수성,2010,8
72313,조재호,2010,6
71835,조중근,2010,2
75344,허준,2010,29
98420,강동우,2010,13
77733,김강,2010,5
79704,김강석,2010,0
71610,김경언,2010,39
75739,김동영,2010,0
60759,김재우,2010,2
76746,김태완,2010,136
79705,김회성,2010,2
74756,박노민,2010,8
97103,손지환,2010,18
76753,송광민,2010,79
98742,신경현,2010,15
78756,오선진,2010,23
72860,이대수,2010,59
93225,이도형,2010,23
60724,이상훈,2010,71
78768,이성호,2010,1
73725,이양기,2010,11
76435,이여상,2010,1
96734,이영우,2010,19
78739,이희근,2010,19
96610,장성호,2010,158
70364,전근표,2010,6
75706,전현태,2010,32
70240,정원석,2010,39
78745,정현석,2010,44
75762,정희상,2010,9
74729,최진행,2010,229
72139,추승우,2010,23
78762,한윤섭,2010,7
78765,김다원,2011,16
70646,김상현,2011,194
70612,김상훈,2011,14
78603,김선빈,2011,227
71207,김원섭,2011,21
74605,김주형,2011,71
60630,김태훈,2011,31
78629,나지완,2011,114
74103,박기남,2011,46
72559,신종길,2011,49
79608,안치홍,2011,158
76656,유재원,2011,1
61652,윤정우,2011,17
70756,이범호,2011,669
71184,이성우,2011,6
74163,이용규,2011,546
93607,이종범,2011,186
60693,이준호,2011,2
72606,이현곤,2011,36
60655,임한용,2011,7
61658,정상교,2011,9
73602,차일목,2011,111
75608,최훈락,2011,29
77623,최희섭,2011,106
60605,홍재호,2011,14
61114,김재율,2011,0
78122,김태군,2011,41
74158,김태완,2011,86
73113,박경수,2011,107
72133,박용택,2011,172
60100,백창수,2011,11
73606,서동욱,2011,102
98538,손인호,2011,12
96722,심광호,2011,11
76459,양영동,2011,32
79109,오지환,2011,95
61102,유강남,2011,3
78892,윤요섭,2011,0
79198,윤진호,2011,26
73153,이대형,2011,144
97109,이병규,2011,257
97109,이병규,2011,257
76100,이병규,2011,286
76100,이병규,2011,286
99810,이진영,2011,91
73342,이택근,2011,261
74148,이시찬,2011,0
61104,정병곤,2011,5
99606,정성훈,2011,118
75151,정의윤,2011,86
79150,정주현,2011,6
98144,조인성,2011,221
76404,황선일,2011,8
95158,권용관,2011,18
71837,김강민,2011,147
76802,김성현,2011,96
77609,김연훈,2011,32
76868,김용섭,2011,1
60860,김정훈,2011,8
92809,박경완,2011,101
77848,박윤,2011,16
71857,박재상,2011,421
96362,박재홍,2011,84
74846,박정권,2011,355
70408,박정환,2011,3
96307,박진만,2011,88
76235,박진원,2011,4
60865,안정광,2011,3
72161,안치용,2011,52
79869,윤중환,2011,0
94629,이호준,2011,104
74823,임훈,2011,91
75808,정근우,2011,321
71842,정상호,2011,262
61869,정진기,2011,4
71848,조동화,2011,97
72313,조재호,2011,5
73824,최경철,2011,9
94132,최동수,2011,173
60805,최윤석,2011,53
75847,최정,2011,332
72324,허웅,2011,29
76854,홍명찬,2011,5
72214,고영민,2011,141
60296,김동길,2011,0
98218,김동주,2011,191
74206,김재호,2011,16
78224,김재환,2011,44
76290,김현수,2011,424
73213,손시헌,2011,102
79291,안동현,2011,0
76232,양의지,2011,215
77248,오재원,2011,139
74223,용덕한,2011,14
72220,유재웅,2011,3
74215,윤석민,2011,501
73136,이성열,2011,71
75566,이원석,2011,53
73339,이종욱,2011,118
99507,임재철,2011,28
79231,정수빈,2011,115
61208,정진호,2011,12
70122,최승환,2011,11
71552,최준석,2011,196
74540,강민호,2011,281
76509,김문호,2011,14
61554,김민하,2011,13
70410,김주찬,2011,171
72546,문규현,2011,81
71562,박종윤,2011,41
71815,박준서,2011,7
74565,박진환,2011,6
77532,손아섭,2011,285
76536,손용석,2011,38
79530,양종민,2011,13
60558,오태곤,2011,0
71564,이대호,2011,1694
71565,이우민,2011,0
73563,이인구,2011,11
78548,장성우,2011,23
78513,전준우,2011,233
73513,정보명,2011,4
60523,정훈,2011,31
99543,조성환,2011,93
61566,허일,2011,2
99222,홍성흔,2011,195
76562,황동채,2011,0
76313,황재균,2011,208
73409,강명구,2011,19
70224,강봉규,2011,55
79402,김상수,2011,215
61463,김정혁,2011,6
77454,김종호,2011,4
61404,김헌곤,2011,11
76469,모상기,2011,69
74465,박석민,2011,376
71432,박한이,2011,57
79465,배영섭,2011,491
72456,손주인,2011,48
71504,신명철,2011,81
79453,오정복,2011,44
78467,이영욱,2011,225
74402,이정식,2011,11
79459,정형식,2011,26
72466,조동찬,2011,192
75441,조영훈,2011,61
97202,진갑용,2011,146
72742,채상병,2011,5
77463,채태인,2011,199
72443,최형우,2011,853
72427,현재윤,2011,14
72312,강귀태,2011,8
72325,강병식,2011,15
76325,강정호,2011,206
61353,고종욱,2011,63
61360,김도현,2011,3
77564,김민성,2011,79
72303,김민우,2011,37
97300,김일경,2011,11
75125,박병호,2011,285
73543,박정준,2011,26
79356,박헌도,2011,0
96761,송지만,2011,71
76304,신현철,2011,2
70312,오윤,2011,19
75334,오재일,2011,21
76322,유선정,2011,5
74339,유한준,2011,129
94310,이숭용,2011,108
74346,이승주,2011,1
60343,이해창,2011,5
71347,장민석,2011,0
79334,장영석,2011,36
61304,정범수,2011,11
71835,조중근,2011,57
74358,조평호,2011,12
73306,지석훈,2011,29
77243,허도환,2011,39
75344,허준,2011,34
61700,강경학,2011,3
98420,강동우,2011,81
74745,고동진,2011,25
77733,김강,2011,21
71610,김경언,2011,41
61710,김용호,2011,12
77156,김준호,2011,13
79705,김회성,2011,14
61742,나성용,2011,73
74756,박노민,2011,23
75705,백승룡,2011,11
98742,신경현,2011,64
78756,오선진,2011,12
75736,오재필,2011,25
61743,오준혁,2011,1
72860,이대수,2011,391
73725,이양기,2011,44
76435,이여상,2011,59
78739,이희근,2011,35
96610,장성호,2011,132
75706,전현태,2011,35
70240,정원석,2011,32
74729,최진행,2011,221
72139,추승우,2011,2
73703,한상훈,2011,61
70646,김상현,2012,112
70612,김상훈,2012,57
78603,김선빈,2012,311
71207,김원섭,2012,83
74605,김주형,2012,33
78629,나지완,2012,205
74103,박기남,2012,77
75612,송산,2012,42
72559,신종길,2012,87
79608,안치홍,2012,236
62668,윤해진,2012,0
70756,이범호,2012,211
71184,이성우,2012,1
74163,이용규,2012,328
60667,이종환,2012,16
60693,이준호,2012,118
72606,이현곤,2012,55
77648,이호신,2012,3
61658,정상교,2012,3
75441,조영훈,2012,164
73602,차일목,2012,74
75608,최훈락,2012,13
77623,최희섭,2012,262
61693,한성구,2012,29
60605,홍재호,2012,29
62646,황정립,2012,41
62007,김지성,2012,0
78217,김용의,2012,78
97300,김일경,2012,26
61114,김재율,2012,18
78122,김태군,2012,111
74158,김태완,2012,61
72133,박용택,2012,179
73606,서동욱,2012,74
62164,서상우,2012,1
98538,손인호,2012,2
96722,심광호,2012,28
76459,양영동,2012,12
79109,오지환,2012,281
61102,유강남,2012,91
78892,윤요섭,2012,127
61652,윤정우,2012,22
79198,윤진호,2012,5
73153,이대형,2012,124
61194,이민재,2012,24
76100,이병규,2012,336
76100,이병규,2012,336
97109,이병규,2012,179
97109,이병규,2012,179
99810,이진영,2012,151
61186,이천웅,2012,37
99606,정성훈,2012,204
75151,정의윤,2012,108
79150,정주현,2012,4
62147,조윤준,2012,51
94132,최동수,2012,81
61197,최영진,2012,41
76404,황선일,2012,12
78863,권영진,2012,14
95158,권용관,2012,12
71837,김강민,2012,232
61360,김도현,2012,23
76802,김성현,2012,225
76869,김재현,2012,109
78813,모창민,2012,56
92809,박경완,2012,132
62802,박승욱,2012,16
77848,박윤,2012,5
71857,박재상,2012,164
96362,박재홍,2012,107
74846,박정권,2012,358
96307,박진만,2012,81
60865,안정광,2012,26
72161,안치용,2012,47
72220,유재웅,2012,7
76812,이재원,2012,136
94629,이호준,2012,314
74823,임훈,2012,101
75808,정근우,2012,473
71842,정상호,2012,141
61869,정진기,2012,21
71848,조동화,2012,46
98144,조인성,2012,167
72313,조재호,2012,4
60805,최윤석,2012,78
75847,최정,2012,506
62893,최정민,2012,15
62895,한동민,2012,15
76854,홍명찬,2012,4
72214,고영민,2012,211
79290,국해성,2012,7
98218,김동주,2012,151
61204,김동한,2012,5
74206,김재호,2012,96
78224,김재환,2012,23
76290,김현수,2012,877
62234,류지혁,2012,15
76249,민병헌,2012,18
62244,박세혁,2012,27
73213,손시헌,2012,68
76232,양의지,2012,223
79544,오장훈,2012,4
77248,오재원,2012,121
75334,오재일,2012,184
74215,윤석민,2012,823
75566,이원석,2012,146
73339,이종욱,2012,169
99507,임재철,2012,39
79231,정수빈,2012,166
61208,정진호,2012,55
78288,최재훈,2012,72
76267,최주환,2012,204
71552,최준석,2012,197
79240,허경민,2012,77
74540,강민호,2012,543
79565,권영준,2012,27
78536,김대우,2012,36
76509,김문호,2012,59
61591,김사훈,2012,12
62559,김상호,2012,14
70410,김주찬,2012,361
72546,문규현,2012,197
71562,박종윤,2012,284
71815,박준서,2012,174
60526,변용선,2012,3
77532,손아섭,2012,644
76536,손용석,2012,19
62556,신본기,2012,66
79530,양종민,2012,8
74223,용덕한,2012,119
62537,윤수강,2012,0
71565,이우민,2012,0
73563,이인구,2012,5
78513,전준우,2012,323
73513,정보명,2012,11
60523,정훈,2012,78
99543,조성환,2012,121
99222,홍성흔,2012,377
76562,황동채,2012,0
76313,황재균,2012,332
78566,황진수,2012,4
73409,강명구,2012,24
70224,강봉규,2012,35
78409,김경모,2012,2
77462,김동욱,2012,4
79402,김상수,2012,286
77454,김종호,2012,21
61404,김헌곤,2012,8
76469,모상기,2012,6
74465,박석민,2012,576
71432,박한이,2012,161
79465,배영섭,2012,281
62406,성의준,2012,0
72456,손주인,2012,56
62462,손형준,2012,1
71504,신명철,2012,21
78454,우동균,2012,15
95436,이승엽,2012,1108
74402,이정식,2012,22
79456,이지영,2012,201
79459,정형식,2012,101
72466,조동찬,2012,261
97202,진갑용,2012,143
72742,채상병,2012,6
77463,채태인,2012,132
72443,최형우,2012,821
72312,강귀태,2012,26
72325,강병식,2012,16
76325,강정호,2012,712
77314,김남형,2012,11
77564,김민성,2012,118
72303,김민우,2012,107
61363,문우람,2012,38
75125,박병호,2012,914
73543,박정준,2012,29
79356,박헌도,2012,11
78168,서건창,2012,502
96761,송지만,2012,75
76304,신현철,2012,18
70312,오윤,2012,44
76368,유재신,2012,43
74339,유한준,2012,137
73136,이성열,2012,112
73342,이택근,2012,235
71347,장민석,2012,8
79334,장영석,2012,16
97350,정수성,2012,38
71835,조중근,2012,28
73306,지석훈,2012,71
62302,지재옥,2012,52
75307,차화준,2012,7
73824,최경철,2012,59
77243,허도환,2012,102
98420,강동우,2012,34
74745,고동진,2012,38
71610,김경언,2012,79
71752,김태균,2012,1578
74756,박노민,2012,14
75705,백승룡,2012,24
98742,신경현,2012,21
62797,양성우,2012,41
76743,연경흠,2012,19
78756,오선진,2012,124
75736,오재필,2012,21
61743,오준혁,2012,11
72860,이대수,2012,141
60724,이상훈,2012,131
73725,이양기,2012,11
76435,이여상,2012,73
77654,이준수,2012,57
74148,이시찬,2012,0
77464,임익준,2012,4
96610,장성호,2012,202
75706,전현태,2012,3
76720,정범모,2012,112
70240,정원석,2012,11
70122,최승환,2012,6
74729,최진행,2012,343
72139,추승우,2012,11
62700,하주석,2012,135
73703,한상훈,2012,47
78762,한윤섭,2012,3
63636,고장혁,2013,0
63601,김광연,2013,14
70612,김상훈,2013,45
78603,김선빈,2013,277
71207,김원섭,2013,9
70410,김주찬,2013,243
74605,김주형,2013,116
78629,나지완,2013,367
74103,박기남,2013,22
78643,백용환,2013,18
63603,서용주,2013,1
72559,신종길,2013,398
79608,안치홍,2013,164
61604,유재혁,2013,0
62668,윤해진,2013,0
63606,이동훈,2013,15
70756,이범호,2013,163
71184,이성우,2013,18
74163,이용규,2013,563
60667,이종환,2013,29
60693,이준호,2013,8
63634,이홍구,2013,36
73602,차일목,2013,42
75608,최훈락,2013,3
77623,최희섭,2013,131
60605,홍재호,2013,44
62646,황정립,2013,31
95158,권용관,2013,84
62007,김지성,2013,0
78217,김용의,2013,319
63125,김재민,2013,9
79113,문선재,2013,305
72133,박용택,2013,263
72456,손주인,2013,395
76459,양영동,2013,27
79109,오지환,2013,366
78892,윤요섭,2013,187
73153,이대형,2013,369
97109,이병규,2013,489
97109,이병규,2013,489
76100,이병규,2013,1063
76100,이병규,2013,1063
99810,이진영,2013,197
61186,이천웅,2013,4
78128,임도현,2013,2
99606,정성훈,2013,173
75151,정의윤,2013,494
79150,정주현,2013,59
62147,조윤준,2013,79
73824,최경철,2013,27
94132,최동수,2013,47
76158,최승준,2013,4
61197,최영진,2013,34
72427,현재윤,2013,85
62917,강구성,2013,19
62925,강진성,2013,36
63963,권희동,2013,323
71806,김동건,2013,4
62934,김성욱,2013,26
60032,김종찬,2013,5
77454,김종호,2013,218
63920,김준완,2013,6
78122,김태군,2013,128
62927,김태우,2013,37
62947,나성범,2013,389
62931,노진혁,2013,154
62967,마낙길,2013,19
78813,모창민,2013,232
62907,박민우,2013,89
79657,박상혁,2013,31
63967,박으뜸,2013,23
73543,박정준,2013,67
78694,이명환,2013,0
60566,이상호,2013,79
60304,이창섭,2013,53
60102,이태원,2013,25
72606,이현곤,2013,45
94629,이호준,2013,233
75441,조영훈,2013,127
74358,조평호,2013,27
73306,지석훈,2013,81
75307,차화준,2013,57
63913,최재원,2013,19
75344,허준,2013,21
71837,김강민,2013,165
61962,김경근,2013,12
61360,김도현,2013,9
70646,김상현,2013,247
76802,김성현,2013,86
76869,김재현,2013,295
60860,김정훈,2013,23
73209,나주환,2013,25
92809,박경완,2013,142
62802,박승욱,2013,24
62883,박인성,2013,3
71857,박재상,2013,96
74846,박정권,2013,145
96307,박진만,2013,56
72161,안치용,2013,12
76849,이명기,2013,97
76812,이재원,2013,139
74823,임훈,2013,17
62894,정규창,2013,0
75808,정근우,2013,523
71842,정상호,2013,93
61869,정진기,2013,11
71848,조동화,2013,68
60891,조성우,2013,61
98144,조인성,2013,78
60805,최윤석,2013,71
75847,최정,2013,814
62895,한동민,2013,232
