ID,선수명,연도,뉴스개수,min,max,Min-Max,Min-Max 누적
60768,이태양,2017,151,0,1268,0.119085174,1.162661051
60768,이태양,2018,148,0,1351,0.109548483,1.272209534
60768,이태양,2019,64,0,1461,0.0438056126,1.316015147
60768,이태양,2020,144,0,1375,0.104727273,1.42074242
60841,박종훈,2011,297,0,1121,0.264942016,0.264942016
60841,박종훈,2012,64,0,3038,0.0210664911,0.286008507
60841,박종훈,2015,327,0,1473,0.221995927,0.508004434
60841,박종훈,2016,294,0,1182,0.248730964,0.756735398
60841,박종훈,2017,303,0,1268,0.238958991,0.995694389
60841,박종훈,2018,551,0,1351,0.40784604,1.403540429
60841,박종훈,2019,471,0,1461,0.32238193,1.725922359
60841,박종훈,2020,241,0,1375,0.175272727,1.901195086
60845,문광은,2010,9,0,1309,0.00687547746,0.00687547746
60845,문광은,2011,4,0,1121,0.00356824264,0.0104437201
60845,문광은,2014,58,0,2625,0.0220952381,0.0325389582
60845,문광은,2015,154,0,1473,0.10454854,0.137087498
60845,문광은,2016,27,0,1182,0.0228426396,0.159930138
60845,문광은,2017,65,0,1268,0.0512618297,0.211191967
60845,문광은,2018,127,0,1351,0.0940044412,0.305196409
60845,문광은,2019,27,0,1461,0.0184804928,0.323676902
60845,문광은,2020,8,0,1375,0.00581818182,0.329495083
60848,최원재,2010,1,0,1309,0.00076394194,0.00076394194
60848,최원재,2011,4,0,1121,0.00356824264,0.00433218458
60848,최원재,2015,16,0,1473,0.010862186,0.0151943706
60848,최원재,2016,3,0,1182,0.00253807107,0.0177324417
60848,최원재,2017,9,0,1268,0.0070977918,0.0248302334
60864,이상백,2014,61,0,2625,0.0232380952,0.0232380952
61101,임찬규,2011,273,0,1121,0.24353256,0.24353256
61101,임찬규,2012,275,0,3038,0.090520079,0.334052639
61101,임찬규,2013,111,0,1858,0.0597416577,0.393794297
61101,임찬규,2016,119,0,1182,0.100676819,0.494471116
61101,임찬규,2017,248,0,1268,0.195583596,0.690054712
61101,임찬규,2018,316,0,1351,0.233900814,0.923955526
61101,임찬규,2019,135,0,1461,0.0924024641,1.01635799
61101,임찬규,2020,255,0,1375,0.185454545,1.201812535
61145,이우찬,2016,0,0,1182,0,0
61145,이우찬,2018,1,0,1351,0.00074019245,0.00074019245
61145,이우찬,2019,84,0,1461,0.0574948665,0.058235059
61145,이우찬,2020,19,0,1375,0.0138181818,0.0720532407
61156,송윤준,2013,1,0,1858,0.000538213132,0.000538213132
61156,송윤준,2020,24,0,1375,0.0174545455,0.0179927586
61185,최인영,2011,5,0,1121,0.0044603033,0.0044603033
61214,이현호,2011,5,0,1121,0.0044603033,0.0044603033
61214,이현호,2012,31,0,3038,0.0102040816,0.0146643849
61214,이현호,2015,402,0,1473,0.272912424,0.287576809
61214,이현호,2016,64,0,1182,0.0541455161,0.341722325
61214,이현호,2017,39,0,1268,0.0307570978,0.372479423
61214,이현호,2018,23,0,1351,0.0170244264,0.389503849
61214,이현호,2019,36,0,1461,0.0246406571,0.414144506
61214,이현호,2020,42,0,1375,0.0305454545,0.444689961
61215,안규영,2011,11,0,1121,0.00981266726,0.00981266726
61215,안규영,2012,17,0,3038,0.0055957867,0.015408454
61215,안규영,2013,4,0,1858,0.00215285253,0.0175613065
61215,안규영,2016,91,0,1182,0.0769881557,0.0945494622
61215,안규영,2017,24,0,1268,0.0189274448,0.113476907
61228,최현진,2011,14,0,1121,0.0124888492,0.0124888492
61262,이정호,2013,48,0,1858,0.0258342304,0.0258342304
61262,이정호,2014,12,0,2625,0.00457142857,0.030405659
61267,최현정,2014,13,0,2625,0.00495238095,0.00495238095
61268,양현,2011,7,0,1121,0.00624442462,0.00624442462
61268,양현,2015,48,0,1473,0.032586558,0.0388309826
61268,양현,2018,31,0,1351,0.022945966,0.0617769486
61268,양현,2019,26,0,1461,0.0177960301,0.0795729787
61268,양현,2020,47,0,1375,0.0341818182,0.113754797
61295,강동연,2013,15,0,1858,0.00807319699,0.00807319699
61295,강동연,2014,7,0,2625,0.00266666667,0.0107398637
61295,강동연,2016,44,0,1182,0.0372250423,0.047964906
61295,강동연,2018,5,0,1351,0.00370096225,0.0516658682
61295,강동연,2019,19,0,1461,0.0130047912,0.0646706594
61295,강동연,2020,11,0,1375,0.008,0.0726706594
61323,이태양,2011,5,0,1121,0.0044603033,0.0044603033
61323,이태양,2012,24,0,3038,0.00789993417,0.0123602375
61323,이태양,2013,384,0,1858,0.206673843,0.21903408
61323,이태양,2014,669,0,2625,0.254857143,0.473891223
61323,이태양,2015,362,0,1473,0.245756959,0.719648182
61323,이태양,2016,804,0,1182,0.680203046,1.399851228
61329,윤지웅,2011,75,0,1121,0.0669045495,0.0669045495
61329,윤지웅,2014,141,0,2625,0.0537142857,0.120618835
61329,윤지웅,2015,71,0,1473,0.0482009504,0.168819786
61329,윤지웅,2016,79,0,1182,0.0668358714,0.235655657
61329,윤지웅,2017,141,0,1268,0.111198738,0.346854395
61329,윤지웅,2018,37,0,1351,0.0273871207,0.374241516
61329,윤지웅,2019,9,0,1461,0.00616016427,0.38040168
61357,이희성,2012,127,0,3038,0.0418038183,0.0418038183
61365,김대우,2011,39,0,1121,0.0347903657,0.0347903657
61365,김대우,2014,398,0,2625,0.151619048,0.186409414
61365,김대우,2015,115,0,1473,0.078071962,0.264481376
61365,김대우,2016,113,0,1182,0.0956006768,0.360082052
61365,김대우,2017,62,0,1268,0.0488958991,0.408977952
61365,김대우,2018,52,0,1351,0.0384900074,0.447467959
61365,김대우,2019,15,0,1461,0.0102669405,0.457734899
61365,김대우,2020,34,0,1375,0.0247272727,0.482462172
61396,박정준,2016,4,0,1182,0.00338409475,0.00338409475
61396,박정준,2017,19,0,1268,0.0149842271,0.0183683219
61396,박정준,2018,4,0,1351,0.0029607698,0.0213290917
