선수명,연도,소속팀명,연봉,WAR,상세url
정민태,2004,현대,"74,000",2.152,http://www.statiz.co.kr/player.php?name=정민태
심정수,2004,현대,"60,000",3.329,http://www.statiz.co.kr/player.php?name=심정수
박진만,2004,현대,"28,000",4.032,http://www.statiz.co.kr/player.php?name=박진만
이숭용,2004,현대,"25,000",2.318,http://www.statiz.co.kr/player.php?name=이숭용
김수경,2004,현대,"22,000",3.189,http://www.statiz.co.kr/player.php?name=김수경
김동수,2004,현대,"20,000",1.372,http://www.statiz.co.kr/player.php?name=김동수
전준호,2004,현대,"20,000",1.582,http://www.statiz.co.kr/player.php?name=전준호
송지만,2004,현대,"18,000",2.905,http://www.statiz.co.kr/player.php?name=송지만
정성훈,2004,현대,"12,300",2.305,http://www.statiz.co.kr/player.php?name=정성훈
임선동,2004,현대,"12,000",-0.216,http://www.statiz.co.kr/player.php?name=임선동
이상열,2004,현대,"10,000",1.919,http://www.statiz.co.kr/player.php?name=이상열
위재영,2004,현대,"9,750",0.211,http://www.statiz.co.kr/player.php?name=위재영
신철인,2004,현대,"9,500",0.747,http://www.statiz.co.kr/player.php?name=신철인
조용준,2004,현대,"9,500",4.373,http://www.statiz.co.kr/player.php?name=조용준
전준호,2004,현대,"7,500",1.582,http://www.statiz.co.kr/player.php?name=전준호
송신영,2004,현대,"6,800",1.703,http://www.statiz.co.kr/player.php?name=송신영
마일영,2004,현대,"5,600",0.980,http://www.statiz.co.kr/player.php?name=마일영
채종국,2004,현대,"4,300",1.307,http://www.statiz.co.kr/player.php?name=채종국
이동학,2004,현대,"4,000",-0.207,http://www.statiz.co.kr/player.php?name=이동학
강귀태,2004,현대,"4,000",0.918,http://www.statiz.co.kr/player.php?name=강귀태
박장희,2004,현대,"3,700",,http://www.statiz.co.kr/player.php?name=박장희
전근표,2004,현대,"3,600",1.106,http://www.statiz.co.kr/player.php?name=전근표
이택근,2004,현대,"3,500",0.147,http://www.statiz.co.kr/player.php?name=이택근
조재호,2004,현대,"3,500",0.158,http://www.statiz.co.kr/player.php?name=조재호
노병오,2004,현대,"3,500",,http://www.statiz.co.kr/player.php?name=노병오
김일경,2004,현대,"3,400",-0.114,http://www.statiz.co.kr/player.php?name=김일경
장교성,2004,현대,"3,200",,http://www.statiz.co.kr/player.php?name=장교성
강병식,2004,현대,"3,000",-0.025,http://www.statiz.co.kr/player.php?name=강병식
정수성,2004,현대,"2,900",-0.019,http://www.statiz.co.kr/player.php?name=정수성
김민범,2004,현대,"2,800",0.257,http://www.statiz.co.kr/player.php?name=김민범
김성태,2004,현대,"2,800",-0.237,http://www.statiz.co.kr/player.php?name=김성태
서한규,2004,현대,"2,700",-0.159,http://www.statiz.co.kr/player.php?name=서한규
이대환,2004,현대,"2,700",0.206,http://www.statiz.co.kr/player.php?name=이대환
조승현,2004,현대,"2,500",,http://www.statiz.co.kr/player.php?name=조승현
황두성,2004,현대,"2,400",-0.177,http://www.statiz.co.kr/player.php?name=황두성
김민우,2004,현대,"2,300",-0.411,http://www.statiz.co.kr/player.php?name=김민우
김필중,2004,현대,"2,300",,http://www.statiz.co.kr/player.php?name=김필중
장기영,2004,현대,"2,200",,http://www.statiz.co.kr/player.php?name=장기영
박준수,2004,현대,"2,100",0.035,http://www.statiz.co.kr/player.php?name=박준수
서성민,2004,현대,"2,100",,http://www.statiz.co.kr/player.php?name=서성민
최환인,2004,현대,"2,000",,http://www.statiz.co.kr/player.php?name=최환인
배힘찬,2004,현대,"2,000",,http://www.statiz.co.kr/player.php?name=배힘찬
박우호,2004,현대,"2,000",,http://www.statiz.co.kr/player.php?name=박우호
오윤,2004,현대,"2,000",,http://www.statiz.co.kr/player.php?name=오윤
지석훈,2004,현대,"2,000",0.111,http://www.statiz.co.kr/player.php?name=지석훈
허웅,2004,현대,"2,000",,http://www.statiz.co.kr/player.php?name=허웅
설의석,2004,현대,"2,000",,http://www.statiz.co.kr/player.php?name=설의석
이상현,2004,현대,"1,900",,http://www.statiz.co.kr/player.php?name=이상현
