선수명,연도,소속팀명,연봉,WAR,상세url
송지만,2007,현대,"60,000",2.877,http://www.statiz.co.kr/player.php?name=송지만
김수경,2007,현대,"40,000",3.343,http://www.statiz.co.kr/player.php?name=김수경
이숭용,2007,현대,"35,000",1.739,http://www.statiz.co.kr/player.php?name=이숭용
정민태,2007,현대,"31,080",-0.840,http://www.statiz.co.kr/player.php?name=정민태
김동수,2007,현대,"30,000",1.732,http://www.statiz.co.kr/player.php?name=김동수
전준호,2007,현대,"25,000",1.708,http://www.statiz.co.kr/player.php?name=전준호
정성훈,2007,현대,"22,000",4.148,http://www.statiz.co.kr/player.php?name=정성훈
전준호,2007,현대,"13,000",1.708,http://www.statiz.co.kr/player.php?name=전준호
이택근,2007,현대,"10,500",4.423,http://www.statiz.co.kr/player.php?name=이택근
송신영,2007,현대,"10,000",2.155,http://www.statiz.co.kr/player.php?name=송신영
박준수,2007,현대,"8,000",0.988,http://www.statiz.co.kr/player.php?name=박준수
채종국,2007,현대,"7,800",,http://www.statiz.co.kr/player.php?name=채종국
홍원기,2007,현대,"7,000",-0.447,http://www.statiz.co.kr/player.php?name=홍원기
장원삼,2007,현대,"6,000",3.222,http://www.statiz.co.kr/player.php?name=장원삼
정수성,2007,현대,"5,950",-0.009,http://www.statiz.co.kr/player.php?name=정수성
황두성,2007,현대,"5,800",2.644,http://www.statiz.co.kr/player.php?name=황두성
임선동,2007,현대,"5,040",,http://www.statiz.co.kr/player.php?name=임선동
전근표,2007,현대,"4,800",0.046,http://www.statiz.co.kr/player.php?name=전근표
강병식,2007,현대,"4,500",0.381,http://www.statiz.co.kr/player.php?name=강병식
서한규,2007,현대,"4,500",-0.309,http://www.statiz.co.kr/player.php?name=서한규
김민범,2007,현대,"4,000",0.000,http://www.statiz.co.kr/player.php?name=김민범
이현승,2007,현대,"3,700",0.030,http://www.statiz.co.kr/player.php?name=이현승
손승락,2007,현대,"3,500",,http://www.statiz.co.kr/player.php?name=손승락
유한준,2007,현대,"3,500",0.531,http://www.statiz.co.kr/player.php?name=유한준
김일경,2007,현대,"3,200",0.233,http://www.statiz.co.kr/player.php?name=김일경
이동학,2007,현대,"3,100",-0.424,http://www.statiz.co.kr/player.php?name=이동학
노병오,2007,현대,"2,900",-0.387,http://www.statiz.co.kr/player.php?name=노병오
김성태,2007,현대,"2,800",0.376,http://www.statiz.co.kr/player.php?name=김성태
지석훈,2007,현대,"2,500",-0.268,http://www.statiz.co.kr/player.php?name=지석훈
차화준,2007,현대,"2,500",-0.424,http://www.statiz.co.kr/player.php?name=차화준
노환수,2007,현대,"2,500",0.532,http://www.statiz.co.kr/player.php?name=노환수
이보근,2007,현대,"2,500",-0.190,http://www.statiz.co.kr/player.php?name=이보근
장기영,2007,현대,"2,200",,http://www.statiz.co.kr/player.php?name=장기영
오윤,2007,현대,"2,100",-0.076,http://www.statiz.co.kr/player.php?name=오윤
조평호,2007,현대,"2,000",-0.081,http://www.statiz.co.kr/player.php?name=조평호
강정호,2007,현대,"2,000",-0.172,http://www.statiz.co.kr/player.php?name=강정호
권도영,2007,현대,"2,000",-0.012,http://www.statiz.co.kr/player.php?name=권도영
황재균,2007,현대,"2,000",0.854,http://www.statiz.co.kr/player.php?name=황재균
유재신,2007,현대,"2,000",,http://www.statiz.co.kr/player.php?name=유재신
신현철,2007,현대,"2,000",,http://www.statiz.co.kr/player.php?name=신현철
조순권,2007,현대,"2,000",0.035,http://www.statiz.co.kr/player.php?name=조순권
장태종,2007,현대,"2,000",,http://www.statiz.co.kr/player.php?name=장태종
김영민,2007,현대,"2,000",,http://www.statiz.co.kr/player.php?name=김영민
김동진,2007,현대,"2,000",,http://www.statiz.co.kr/player.php?name=김동진
윤성귀,2007,현대,"2,000",,http://www.statiz.co.kr/player.php?name=윤성귀
전승윤,2007,현대,"2,000",,http://www.statiz.co.kr/player.php?name=전승윤
유선정,2007,현대,"2,000",-0.023,http://www.statiz.co.kr/player.php?name=유선정
허준,2007,현대,"2,000",0.024,http://www.statiz.co.kr/player.php?name=허준
오성민,2007,현대,"2,000",-0.104,http://www.statiz.co.kr/player.php?name=오성민
조용훈,2007,현대,"2,000",2.215,http://www.statiz.co.kr/player.php?name=조용훈
김기식,2007,현대,"2,000",,http://www.statiz.co.kr/player.php?name=김기식
이승주,2007,현대,"2,000",-0.117,http://www.statiz.co.kr/player.php?name=이승주
