선수명,연도,소속팀명,연봉,WAR,상세url
송지만,2006,현대,"50,000",3.208,http://www.statiz.co.kr/player.php?name=송지만
정민태,2006,현대,"38,850",-0.032,http://www.statiz.co.kr/player.php?name=정민태
김수경,2006,현대,"38,000",1.344,http://www.statiz.co.kr/player.php?name=김수경
전준호,2006,현대,"28,000",2.618,http://www.statiz.co.kr/player.php?name=전준호
이숭용,2006,현대,"25,000",2.127,http://www.statiz.co.kr/player.php?name=이숭용
김동수,2006,현대,"20,000",2.605,http://www.statiz.co.kr/player.php?name=김동수
조용준,2006,현대,"20,000",,http://www.statiz.co.kr/player.php?name=조용준
정성훈,2006,현대,"18,000",4.200,http://www.statiz.co.kr/player.php?name=정성훈
채종국,2006,현대,"8,600",-0.279,http://www.statiz.co.kr/player.php?name=채종국
홍원기,2006,현대,"8,000",0.820,http://www.statiz.co.kr/player.php?name=홍원기
송신영,2006,현대,"8,000",0.832,http://www.statiz.co.kr/player.php?name=송신영
전준호,2006,현대,"7,500",2.618,http://www.statiz.co.kr/player.php?name=전준호
신철인,2006,현대,"7,500",2.455,http://www.statiz.co.kr/player.php?name=신철인
정수성,2006,현대,"7,000",-0.110,http://www.statiz.co.kr/player.php?name=정수성
임선동,2006,현대,"6,300",0.035,http://www.statiz.co.kr/player.php?name=임선동
강귀태,2006,현대,"6,300",1.231,http://www.statiz.co.kr/player.php?name=강귀태
황두성,2006,현대,"6,000",0.986,http://www.statiz.co.kr/player.php?name=황두성
전근표,2006,현대,"4,800",-0.009,http://www.statiz.co.kr/player.php?name=전근표
이택근,2006,현대,"4,500",5.171,http://www.statiz.co.kr/player.php?name=이택근
서한규,2006,현대,"4,500",0.886,http://www.statiz.co.kr/player.php?name=서한규
오재영,2006,현대,"4,000",,http://www.statiz.co.kr/player.php?name=오재영
김민범,2006,현대,"4,000",-0.038,http://www.statiz.co.kr/player.php?name=김민범
김일경,2006,현대,"4,000",,http://www.statiz.co.kr/player.php?name=김일경
강병식,2006,현대,"3,800",0.595,http://www.statiz.co.kr/player.php?name=강병식
이동학,2006,현대,"3,300",-0.114,http://www.statiz.co.kr/player.php?name=이동학
노병오,2006,현대,"3,100",0.035,http://www.statiz.co.kr/player.php?name=노병오
김승권,2006,현대,"3,000",0.239,http://www.statiz.co.kr/player.php?name=김승권
김성태,2006,현대,"3,000",-0.053,http://www.statiz.co.kr/player.php?name=김성태
손승락,2006,현대,"3,000",1.417,http://www.statiz.co.kr/player.php?name=손승락
노환수,2006,현대,"3,000",-0.068,http://www.statiz.co.kr/player.php?name=노환수
박준수,2006,현대,"2,800",4.287,http://www.statiz.co.kr/player.php?name=박준수
지석훈,2006,현대,"2,400",0.076,http://www.statiz.co.kr/player.php?name=지석훈
조승현,2006,현대,"2,300",,http://www.statiz.co.kr/player.php?name=조승현
이보근,2006,현대,"2,200",0.672,http://www.statiz.co.kr/player.php?name=이보근
유한준,2006,현대,"2,100",0.701,http://www.statiz.co.kr/player.php?name=유한준
이상현,2006,현대,"2,100",,http://www.statiz.co.kr/player.php?name=이상현
오윤,2006,현대,"2,100",,http://www.statiz.co.kr/player.php?name=오윤
조평호,2006,현대,"2,000",-0.078,http://www.statiz.co.kr/player.php?name=조평호
오재일,2006,현대,"2,000",,http://www.statiz.co.kr/player.php?name=오재일
권도영,2006,현대,"2,000",,http://www.statiz.co.kr/player.php?name=권도영
차화준,2006,현대,"2,000",0.567,http://www.statiz.co.kr/player.php?name=차화준
오성민,2006,현대,"2,000",,http://www.statiz.co.kr/player.php?name=오성민
김기남,2006,현대,"2,000",,http://www.statiz.co.kr/player.php?name=김기남
김선일,2006,현대,"2,000",,http://www.statiz.co.kr/player.php?name=김선일
허준,2006,현대,"2,000",0.163,http://www.statiz.co.kr/player.php?name=허준
전승윤,2006,현대,"2,000",,http://www.statiz.co.kr/player.php?name=전승윤
이승주,2006,현대,"2,000",,http://www.statiz.co.kr/player.php?name=이승주
