선수명,연도,소속팀명,연봉,WAR,상세url
정민태,2005,현대,"55,500",0.277,http://www.statiz.co.kr/player.php?name=정민태
전준호,2005,현대,"40,000",0.911,http://www.statiz.co.kr/player.php?name=전준호
김수경,2005,현대,"30,000",0.497,http://www.statiz.co.kr/player.php?name=김수경
송지만,2005,현대,"28,000",3.727,http://www.statiz.co.kr/player.php?name=송지만
이숭용,2005,현대,"25,000",1.263,http://www.statiz.co.kr/player.php?name=이숭용
김동수,2005,현대,"20,000",0.832,http://www.statiz.co.kr/player.php?name=김동수
조용준,2005,현대,"20,000",1.828,http://www.statiz.co.kr/player.php?name=조용준
정성훈,2005,현대,"15,000",3.418,http://www.statiz.co.kr/player.php?name=정성훈
송신영,2005,현대,"10,000",1.696,http://www.statiz.co.kr/player.php?name=송신영
전준호,2005,현대,"10,000",0.911,http://www.statiz.co.kr/player.php?name=전준호
신철인,2005,현대,"10,000",0.056,http://www.statiz.co.kr/player.php?name=신철인
채종국,2005,현대,"8,600",0.764,http://www.statiz.co.kr/player.php?name=채종국
임선동,2005,현대,"8,400",-0.154,http://www.statiz.co.kr/player.php?name=임선동
마일영,2005,현대,"6,000",,http://www.statiz.co.kr/player.php?name=마일영
전근표,2005,현대,"5,500",0.129,http://www.statiz.co.kr/player.php?name=전근표
강귀태,2005,현대,"5,500",2.177,http://www.statiz.co.kr/player.php?name=강귀태
오재영,2005,현대,"5,000",,http://www.statiz.co.kr/player.php?name=오재영
김일경,2005,현대,"4,300",0.512,http://www.statiz.co.kr/player.php?name=김일경
이택근,2005,현대,"4,000",1.442,http://www.statiz.co.kr/player.php?name=이택근
조재호,2005,현대,"4,000",0.013,http://www.statiz.co.kr/player.php?name=조재호
정수성,2005,현대,"4,000",2.083,http://www.statiz.co.kr/player.php?name=정수성
서한규,2005,현대,"3,500",1.214,http://www.statiz.co.kr/player.php?name=서한규
강병식,2005,현대,"3,500",1.063,http://www.statiz.co.kr/player.php?name=강병식
김민범,2005,현대,"3,500",0.405,http://www.statiz.co.kr/player.php?name=김민범
이대환,2005,현대,"3,200",0.481,http://www.statiz.co.kr/player.php?name=이대환
김승권,2005,현대,"3,200",0.072,http://www.statiz.co.kr/player.php?name=김승권
김성태,2005,현대,"3,000",0.022,http://www.statiz.co.kr/player.php?name=김성태
이동학,2005,현대,"3,000",0.178,http://www.statiz.co.kr/player.php?name=이동학
장교성,2005,현대,"3,000",-0.450,http://www.statiz.co.kr/player.php?name=장교성
노병오,2005,현대,"3,000",-0.246,http://www.statiz.co.kr/player.php?name=노병오
박준수,2005,현대,"2,500",0.834,http://www.statiz.co.kr/player.php?name=박준수
황두성,2005,현대,"2,400",3.473,http://www.statiz.co.kr/player.php?name=황두성
이정호,2005,현대,"2,300",,http://www.statiz.co.kr/player.php?name=이정호
조승현,2005,현대,"2,300",-0.002,http://www.statiz.co.kr/player.php?name=조승현
문남열,2005,현대,"2,200",,http://www.statiz.co.kr/player.php?name=문남열
지석훈,2005,현대,"2,200",-0.395,http://www.statiz.co.kr/player.php?name=지석훈
조평호,2005,현대,"2,000",,http://www.statiz.co.kr/player.php?name=조평호
장요상,2005,현대,"2,000",,http://www.statiz.co.kr/player.php?name=장요상
오윤,2005,현대,"2,000",-0.145,http://www.statiz.co.kr/player.php?name=오윤
유한준,2005,현대,"2,000",0.022,http://www.statiz.co.kr/player.php?name=유한준
박동욱,2005,현대,"2,000",,http://www.statiz.co.kr/player.php?name=박동욱
이상현,2005,현대,"2,000",0.124,http://www.statiz.co.kr/player.php?name=이상현
허웅,2005,현대,"2,000",,http://www.statiz.co.kr/player.php?name=허웅
우원식,2005,현대,"2,000",,http://www.statiz.co.kr/player.php?name=우원식
노환수,2005,현대,"2,000",0.602,http://www.statiz.co.kr/player.php?name=노환수
김선일,2005,현대,"2,000",,http://www.statiz.co.kr/player.php?name=김선일
박상진,2005,현대,"2,000",,http://www.statiz.co.kr/player.php?name=박상진
이승주,2005,현대,"2,000",,http://www.statiz.co.kr/player.php?name=이승주
