선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
최정용,65464,SK,0.333,5,8,6,1,2,0,0,0,2,0,1,0,1,0,0,0,0,0.333,0.429,0.762,0,0.000,0.000,0,2,2,1.00,0,-,3.38,0.000,0.7,0.276
정의윤,75151,SK,0.321,112,381,349,44,112,16,0,15,173,45,0,4,19,0,9,61,11,0.496,0.367,0.863,31,0.299,0.350,31,82,98,0.84,4,0.31,3.67,0.175,58.4,0.289
최항,62884,SK,0.321,37,116,106,14,34,8,0,1,45,16,2,2,3,0,3,29,1,0.425,0.351,0.776,9,0.429,0.333,9,20,25,0.80,2,0.10,3.88,0.104,15.2,0.264
최정,75847,SK,0.316,130,527,430,89,136,18,1,46,294,113,0,8,70,10,19,107,8,0.684,0.427,1.111,34,0.388,0.000,65,63,132,0.48,10,0.65,4.23,0.367,116.4,0.363
한동민,62895,SK,0.294,103,414,350,64,103,21,2,29,215,73,0,3,46,2,15,79,8,0.614,0.396,1.010,29,0.226,0.500,52,88,83,1.06,6,0.58,4.04,0.320,80.0,0.332
나주환,73209,SK,0.291,122,452,419,69,122,24,1,19,205,65,8,1,19,3,5,85,15,0.489,0.329,0.818,38,0.366,0.200,44,99,114,0.87,8,0.22,3.88,0.198,59.3,0.270
노수광,63704,SK,0.285,131,425,382,72,109,18,3,6,151,39,4,5,25,2,9,84,3,0.395,0.340,0.735,30,0.239,0.000,27,119,75,1.59,6,0.30,3.84,0.110,52.8,0.252
이성우,71184,SK,0.279,64,125,111,6,31,5,0,1,39,14,7,0,6,0,1,17,2,0.351,0.322,0.673,7,0.333,0.000,6,49,14,3.50,1,0.35,3.86,0.072,12.1,0.233
김동엽,66838,SK,0.277,125,428,393,58,109,18,1,22,195,70,0,3,23,1,9,62,6,0.496,0.329,0.825,29,0.266,0.273,41,109,116,0.94,6,0.37,3.49,0.219,62.4,0.272
이대수,72860,SK,0.276,58,124,105,18,29,5,1,0,36,4,7,0,10,0,2,20,1,0.343,0.350,0.693,9,0.190,0.000,6,26,30,0.87,0,0.50,3.86,0.067,13.7,0.243
조용호,64868,SK,0.272,69,225,191,34,52,7,1,0,61,10,6,0,25,0,3,39,4,0.319,0.365,0.684,15,0.333,0.143,8,71,29,2.45,1,0.64,4.19,0.047,24.9,0.244
김성현,76802,SK,0.271,130,429,380,45,103,14,0,4,129,29,7,3,34,1,4,28,8,0.339,0.335,0.674,24,0.217,0.375,18,133,119,1.12,4,1.21,3.57,0.068,44.5,0.236
박정권,74846,SK,0.256,118,345,305,37,78,14,1,16,142,51,0,5,30,0,5,78,4,0.466,0.328,0.794,18,0.268,0.176,31,68,86,0.79,2,0.38,4.10,0.210,48.7,0.264
로맥,67872,SK,0.242,102,416,359,58,87,19,0,31,199,64,0,1,50,2,6,116,6,0.554,0.344,0.898,21,0.215,0.250,50,45,112,0.40,7,0.43,4.20,0.312,68.3,0.293
이재원,76812,SK,0.242,114,350,314,32,76,15,0,9,118,42,8,4,16,0,8,55,9,0.376,0.292,0.668,20,0.229,0.286,24,90,97,0.93,3,0.29,3.45,0.134,34.2,0.225
정진기,61869,SK,0.234,90,212,197,37,46,5,1,11,86,35,2,0,9,0,4,55,1,0.437,0.281,0.718,9,0.300,0.167,17,52,44,1.18,4,0.16,3.94,0.203,25.8,0.236
최승준,76158,SK,0.233,31,98,90,11,21,4,0,6,43,16,0,0,7,0,1,34,3,0.478,0.296,0.774,4,0.211,0.250,10,16,19,0.84,1,0.21,3.78,0.244,12.1,0.253
김강민,71837,SK,0.219,88,203,183,31,40,5,1,5,62,18,0,0,15,0,5,50,3,0.339,0.296,0.635,4,0.311,0.100,11,46,47,0.98,3,0.30,4.24,0.120,19.3,0.218
박승욱,62802,SK,0.203,73,184,158,25,32,3,2,3,48,11,5,1,16,0,4,57,1,0.304,0.291,0.595,6,0.098,0.500,8,42,28,1.50,2,0.28,3.97,0.101,14.5,0.207
이홍구,63634,SK,0.188,53,110,101,14,19,3,0,10,52,18,1,1,5,0,2,43,2,0.515,0.239,0.754,2,0.185,0.200,13,17,23,0.74,1,0.12,4.00,0.327,13.9,0.236
워스,67827,SK,0.111,3,11,9,0,1,0,0,0,1,0,0,0,2,0,0,2,1,0.111,0.273,0.384,0,0.000,0.000,0,3,3,1.00,0,1.00,4.64,0.000,0.1,0.151
김재현,76869,SK,0.000,14,4,4,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000,0.000,0.000,0,0.000,0.000,0,2,0,-,0,0.00,4.25,0.000,-0.8,0.000
김주한,66859,SK,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
박성한,67893,SK,0.000,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000,0.000,0.000,0,0.000,0.000,0,0,2,0.00,0,0.00,3.25,0.000,-0.4,0.000
서진용,61895,SK,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
전유수,75340,SK,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000,0,0,0,-,0,0.00,3.00,0.000,-0.1,0.000
