선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
이명기,76849,SK,0.368,83,314,285,54,105,13,2,4,134,28,7,0,21,0,1,47,7,0.470,0.414,0.884,29,0.313,0.625,19,73,60,1.22,2,0.45,3.89,0.102,48.3,0.304
박계현,61893,SK,0.341,62,144,129,23,44,9,0,0,53,13,4,3,8,0,0,24,2,0.411,0.371,0.782,8,0.243,0.500,9,37,27,1.37,1,0.33,3.48,0.070,19.7,0.270
이재원,76812,SK,0.337,120,484,412,48,139,30,2,12,209,83,0,11,49,7,12,66,14,0.507,0.413,0.920,39,0.336,0.444,44,88,130,0.68,2,0.74,3.87,0.170,82.9,0.313
허웅,72324,SK,0.333,5,7,6,1,2,0,0,0,2,1,0,1,0,0,0,3,0,0.333,0.286,0.619,0,0.000,0.000,0,0,2,0.00,0,0.00,3.57,0.000,1.0,0.212
임훈,74823,SK,0.314,90,330,277,47,87,13,1,2,108,27,6,2,37,0,8,61,4,0.390,0.407,0.797,23,0.262,0.333,16,78,53,1.47,6,0.61,3.87,0.076,47.0,0.281
박정권,74846,SK,0.310,120,499,452,81,140,33,2,27,258,109,0,4,41,2,2,106,6,0.571,0.367,0.938,38,0.338,0.500,62,92,118,0.78,8,0.39,3.85,0.261,86.9,0.308
최정,75847,SK,0.305,82,361,308,65,94,20,0,14,156,76,1,3,37,0,12,69,9,0.506,0.397,0.903,26,0.432,0.000,34,46,102,0.45,6,0.54,4.12,0.201,59.8,0.305
김강민,71837,SK,0.302,113,483,430,86,130,29,3,16,213,82,2,4,43,0,4,91,12,0.495,0.368,0.863,37,0.358,1.000,48,96,117,0.82,6,0.47,3.92,0.193,77.6,0.289
김성현,76802,SK,0.284,122,476,398,73,113,20,1,5,150,43,10,6,55,0,7,51,7,0.377,0.376,0.753,29,0.250,0.000,26,112,128,0.88,2,1.08,3.89,0.093,61.3,0.263
나주환,73209,SK,0.273,127,478,422,64,115,25,0,7,161,51,14,3,36,0,3,101,8,0.382,0.332,0.714,26,0.209,0.500,32,108,101,1.07,4,0.36,3.96,0.109,54.0,0.245
