선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
정상호,71842,SK,0.323,35,66,62,14,20,4,0,6,42,14,0,0,2,0,2,19,2,0.677,0.364,1.041,6,0.313,0.111,10,11,12,0.92,0,0.11,3.26,0.355,13.2,0.333
김강민,71837,SK,0.317,115,450,401,74,127,19,2,10,180,72,11,3,33,0,2,51,5,0.449,0.369,0.818,32,0.316,0.000,31,118,108,1.09,0,0.65,3.86,0.132,66.0,0.278
안치용,72161,SK,0.313,30,58,48,3,15,1,0,1,19,4,0,1,8,0,1,10,2,0.396,0.414,0.810,4,0.091,0.200,2,13,11,1.18,0,0.80,3.93,0.083,8.3,0.285
박정권,74846,SK,0.306,124,505,431,76,132,19,4,18,213,76,2,4,63,8,5,89,7,0.494,0.398,0.892,36,0.333,0.000,41,104,110,0.95,0,0.71,3.96,0.188,84.5,0.303
정근우,75808,SK,0.305,128,563,485,75,148,25,2,2,183,48,22,1,47,5,8,51,9,0.377,0.375,0.752,45,0.359,0.000,29,180,107,1.68,0,0.92,3.47,0.072,69.7,0.263
박정환,70408,SK,0.304,44,104,92,15,28,9,0,1,40,10,4,0,7,0,1,18,2,0.435,0.360,0.795,8,0.227,0.250,10,32,14,2.29,0,0.39,3.77,0.130,12.5,0.271
최정,75847,SK,0.300,123,493,400,84,120,31,1,20,213,80,16,8,49,0,20,72,7,0.533,0.396,0.929,34,0.308,0.000,52,86,130,0.66,0,0.68,3.75,0.233,85.7,0.311
김재현,94107,SK,0.288,111,328,267,41,77,17,0,10,124,48,4,3,52,2,2,42,10,0.464,0.404,0.868,15,0.293,0.361,27,85,66,1.29,0,1.24,4.44,0.176,49.6,0.298
이호준,94629,SK,0.278,85,219,194,19,54,9,0,8,87,46,0,4,20,3,1,39,6,0.448,0.342,0.790,12,0.356,0.267,17,53,52,1.02,0,0.51,3.87,0.170,29.9,0.266
나주환,73209,SK,0.269,100,353,305,49,82,13,2,7,120,42,16,2,25,0,5,74,3,0.393,0.332,0.725,17,0.264,0.000,22,76,75,1.01,0,0.34,3.85,0.125,41.9,0.248
박경완,92809,SK,0.262,129,472,381,51,100,20,0,14,162,67,15,3,46,2,27,88,11,0.425,0.379,0.804,23,0.279,0.000,34,95,101,0.94,0,0.52,3.93,0.163,63.7,0.277
이재원,76812,SK,0.257,54,79,70,8,18,5,0,1,26,7,1,1,5,2,2,8,4,0.371,0.321,0.692,4,0.136,0.278,6,24,21,1.14,0,0.63,3.54,0.114,7.4,0.237
박재상,71857,SK,0.255,97,384,321,57,82,19,1,6,121,42,13,5,38,1,7,63,2,0.377,0.342,0.719,19,0.301,0.000,26,99,82,1.21,0,0.60,4.19,0.121,45.9,0.248
이명기,76849,SK,0.250,4,5,4,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0.250,0.400,0.650,0,0.000,0.000,0,3,0,-,0,-,2.80,0.000,0.6,0.243
조동화,71848,SK,0.244,115,300,250,38,61,7,1,3,79,27,14,2,27,0,7,56,1,0.316,0.332,0.648,11,0.203,0.000,11,88,47,1.87,0,0.48,4.02,0.072,32.5,0.228
김연훈,77609,SK,0.243,73,146,136,20,33,4,1,0,39,4,7,0,2,0,1,14,2,0.287,0.259,0.546,6,0.269,1.000,5,57,32,1.78,0,0.14,3.21,0.044,9.3,0.188
임훈,74823,SK,0.233,76,202,172,22,40,8,2,1,55,14,7,3,20,1,0,32,1,0.320,0.308,0.628,9,0.229,0.000,11,53,50,1.06,0,0.63,3.75,0.087,19.0,0.219
권용관,95158,SK,0.227,61,180,154,14,35,6,1,3,52,21,9,2,14,0,1,34,2,0.338,0.292,0.630,10,0.265,0.200,10,48,39,1.23,0,0.41,3.81,0.110,16.4,0.216
박재홍,96362,SK,0.220,82,219,191,22,42,7,0,8,73,27,3,1,23,0,1,34,6,0.382,0.306,0.688,8,0.239,0.286,15,57,59,0.97,0,0.68,3.93,0.162,22.3,0.233
최동수,94132,SK,0.204,56,121,108,13,22,2,0,3,33,13,0,3,8,1,2,14,4,0.306,0.264,0.570,3,0.154,0.160,5,39,36,1.08,0,0.57,3.42,0.102,9.0,0.195
모창민,78813,SK,0.183,65,67,60,14,11,2,0,1,16,2,2,0,5,0,0,15,4,0.267,0.246,0.513,1,0.056,0.071,3,13,21,0.62,0,0.33,3.63,0.083,2.6,0.177
