선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
채종범,70833,SK,0.556,8,11,9,4,5,1,0,0,6,1,0,0,2,0,0,1,0,0.667,0.636,1.303,0,0.500,0.800,1,1,2,0.50,0,2.00,4.09,0.111,3.0,0.453
김형철,73827,SK,0.375,20,8,8,1,3,1,0,0,4,1,0,0,0,0,0,1,0,0.500,0.375,0.875,1,1.000,1.000,1,3,1,3.00,0,0.00,2.63,0.125,1.3,0.294
김재현,94107,SK,0.315,120,499,400,63,126,17,0,19,200,77,0,3,80,10,16,59,9,0.500,0.445,0.945,37,0.314,0.286,36,130,88,1.48,0,1.36,4.02,0.185,88.7,0.325
박재홍,96362,SK,0.304,109,495,421,76,128,21,1,18,205,63,2,3,67,2,2,78,10,0.487,0.400,0.887,34,0.265,0.000,40,108,110,0.98,0,0.86,3.97,0.183,80.2,0.302
이진영,99810,SK,0.291,122,523,453,76,132,19,1,20,213,74,8,4,55,3,3,60,7,0.470,0.369,0.839,40,0.238,0.000,40,162,103,1.57,0,0.92,3.53,0.179,78.7,0.284
정경배,96441,SK,0.286,126,502,427,49,122,16,1,11,173,63,14,7,44,1,10,75,7,0.405,0.361,0.766,30,0.289,1.000,28,103,134,0.77,0,0.59,3.89,0.119,64.9,0.264
강성우,92509,SK,0.278,22,20,18,1,5,4,0,0,9,0,2,0,0,0,0,4,2,0.500,0.278,0.778,0,0.000,0.000,4,5,4,1.25,0,0.00,3.70,0.222,1.5,0.250
김민재,91523,SK,0.277,125,508,440,58,122,19,0,2,147,37,16,4,39,0,9,48,14,0.334,0.346,0.680,31,0.256,0.000,21,150,124,1.21,0,0.81,3.85,0.057,53.3,0.239
이호준,94629,SK,0.271,105,411,354,59,96,16,1,21,177,65,0,2,45,2,10,68,10,0.500,0.367,0.867,26,0.260,0.000,38,94,98,0.96,0,0.66,4.07,0.229,62.9,0.290
조동화,71848,SK,0.263,110,345,281,41,74,2,4,1,87,19,41,1,19,0,3,55,2,0.310,0.316,0.626,17,0.231,0.111,7,94,59,1.59,0,0.35,3.56,0.046,32.0,0.220
최정,75847,SK,0.247,45,93,85,6,21,5,0,1,29,11,1,0,5,0,2,27,3,0.341,0.304,0.645,5,0.280,0.238,6,22,15,1.47,0,0.19,3.78,0.094,7.9,0.222
박경완,92809,SK,0.245,114,425,347,43,85,17,0,11,135,44,8,6,57,7,7,100,6,0.389,0.357,0.746,18,0.232,0.000,28,68,100,0.68,0,0.57,4.20,0.144,52.6,0.258
조중근,71835,SK,0.240,108,196,171,20,41,7,1,6,68,30,4,1,11,1,9,36,0,0.398,0.318,0.716,2,0.245,0.305,14,52,43,1.21,0,0.31,3.76,0.158,23.2,0.243
김태균,94415,SK,0.237,110,272,232,24,55,11,1,5,83,22,18,1,18,0,3,57,3,0.358,0.299,0.657,7,0.169,0.000,17,58,63,0.92,0,0.32,3.94,0.121,26.1,0.224
김강민,71837,SK,0.225,23,48,40,6,9,1,0,0,10,3,4,0,4,0,0,9,0,0.250,0.295,0.545,0,0.333,1.000,1,12,10,1.20,0,0.44,3.58,0.025,2.8,0.195
최경철,73824,SK,0.214,43,66,56,6,12,2,0,0,14,2,3,0,6,0,1,19,2,0.250,0.302,0.552,2,0.125,0.000,2,11,14,0.79,0,0.32,3.74,0.036,4.1,0.198
최익성,94426,SK,0.214,40,84,70,13,15,1,1,4,30,12,0,1,12,0,1,16,3,0.429,0.333,0.762,2,0.105,0.200,6,25,15,1.67,0,0.75,4.17,0.214,11.2,0.257
조경환,98533,SK,0.206,19,35,34,4,7,0,0,2,13,4,0,0,0,0,1,12,0,0.382,0.229,0.611,1,0.182,0.273,2,9,6,1.50,0,0.00,3.89,0.176,3.2,0.199
김기태,91803,SK,0.205,54,130,112,5,23,4,0,0,27,11,2,1,15,1,0,23,4,0.241,0.297,0.538,3,0.242,0.273,4,32,35,0.91,0,0.65,3.85,0.036,8.2,0.194
이대수,72860,SK,0.203,99,70,59,11,12,3,1,0,17,4,4,0,4,0,3,19,2,0.288,0.288,0.576,2,0.227,0.000,4,13,15,0.87,0,0.21,4.30,0.085,4.5,0.202
정근우,75808,SK,0.193,52,106,88,11,17,2,0,0,19,5,8,2,4,0,4,13,3,0.216,0.255,0.471,4,0.200,0.667,2,31,29,1.07,0,0.31,3.55,0.023,5.2,0.169
박재상,71857,SK,0.130,31,49,46,3,6,1,0,0,7,1,0,0,3,0,0,17,0,0.152,0.184,0.336,1,0.067,0.000,1,13,10,1.30,0,0.18,4.39,0.022,0.7,0.121
김경태,98128,SK,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
김원형,91848,SK,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
위재영,95318,SK,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
윤길현,72862,SK,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이영욱,73825,SK,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
정우람,74857,SK,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
조웅천,90350,SK,-,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
조형식,71823,SK,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
차바치,75830,SK,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
최혁길,74836,SK,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
카브레라,74828,SK,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
