선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
김성현,76802,SK,1.000,5,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1.000,1.000,2.000,0,0.000,0.000,0,0,0,-,0,-,1.00,0.000,0.5,0.700
이재원,76812,SK,0.313,23,49,48,2,15,0,0,0,15,4,0,0,1,0,0,9,2,0.313,0.327,0.640,4,0.273,0.286,0,9,15,0.60,0,0.11,3.12,0.000,4.1,0.225
시오타니,76810,SK,0.297,23,103,91,15,27,4,0,3,40,19,0,3,7,1,2,12,2,0.440,0.350,0.790,7,0.375,0.000,7,28,27,1.04,0,0.58,3.52,0.143,14.9,0.268
김재현,94107,SK,0.287,109,441,356,42,102,16,1,8,144,51,1,2,76,3,6,56,10,0.404,0.418,0.822,22,0.320,0.600,25,106,94,1.13,0,1.36,4.27,0.118,64.2,0.289
정근우,75808,SK,0.284,120,487,430,69,122,19,4,8,173,42,13,4,36,1,4,60,3,0.402,0.342,0.744,35,0.289,0.250,31,123,129,0.95,0,0.60,3.45,0.119,66.0,0.254
피커링,76836,SK,0.278,60,249,212,23,59,11,0,9,97,34,0,1,31,1,5,62,5,0.458,0.382,0.840,16,0.259,1.000,20,59,33,1.79,0,0.50,4.11,0.179,37.1,0.286
김강민,71837,SK,0.276,96,166,145,20,40,9,1,1,54,14,5,1,14,1,1,30,3,0.372,0.342,0.714,7,0.216,0.150,11,38,38,1.00,0,0.47,3.72,0.097,18.1,0.247
이진영,99810,SK,0.273,118,473,428,54,117,13,0,11,163,41,2,0,41,2,2,52,8,0.381,0.340,0.721,33,0.225,0.667,24,141,118,1.19,0,0.79,3.48,0.107,54.1,0.248
김재구,72850,SK,0.269,45,57,52,4,14,4,0,3,27,15,0,1,3,0,1,16,3,0.519,0.316,0.835,0,0.278,0.250,7,13,10,1.30,0,0.19,4.18,0.250,8.0,0.272
박재홍,96362,SK,0.259,124,529,452,61,117,22,1,18,195,73,2,6,63,4,6,87,13,0.431,0.353,0.784,30,0.287,0.000,41,117,137,0.85,0,0.72,4.13,0.173,71.9,0.267
이대수,72860,SK,0.253,122,428,387,46,98,15,4,5,136,26,11,0,25,0,5,68,6,0.351,0.307,0.658,26,0.149,0.000,24,112,109,1.03,0,0.37,3.98,0.098,41.6,0.226
박경완,92809,SK,0.253,111,380,324,38,82,13,0,13,134,51,6,4,37,5,9,91,5,0.414,0.342,0.756,22,0.195,0.250,26,71,84,0.85,0,0.41,4.10,0.160,48.4,0.257
박재상,71857,SK,0.250,65,201,172,24,43,10,2,3,66,23,10,2,14,0,3,40,2,0.384,0.314,0.698,7,0.306,0.353,15,39,52,0.75,0,0.35,4.07,0.134,21.3,0.237
김태균,94415,SK,0.224,116,261,219,21,49,7,1,1,61,14,17,2,20,0,3,54,3,0.279,0.295,0.574,7,0.089,0.333,9,70,48,1.46,0,0.37,3.66,0.055,19.5,0.203
