선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
김정훈,60860,SK,0.667,4,3,3,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0.667,0.667,1.334,0,0.000,0.000,0,0,0,-,0,0.00,3.67,0.000,0.9,0.467
이명기,76849,SK,0.340,26,114,100,21,34,3,2,1,44,11,4,1,9,0,0,22,1,0.440,0.391,0.831,11,0.400,0.000,6,26,19,1.37,0,0.41,3.76,0.100,16.6,0.286
최정,75847,SK,0.316,120,525,434,75,137,18,0,28,239,83,1,2,64,9,24,109,10,0.551,0.429,0.980,32,0.302,1.000,46,65,125,0.52,0,0.59,3.99,0.235,99.1,0.331
김강민,71837,SK,0.301,105,397,352,39,106,22,3,10,164,55,2,3,36,2,4,54,10,0.466,0.370,0.836,28,0.360,0.250,35,90,105,0.86,0,0.67,3.86,0.165,57.1,0.283
박정권,74846,SK,0.292,110,434,363,56,106,20,1,18,182,70,0,6,64,5,1,79,5,0.501,0.394,0.895,25,0.262,0.500,39,95,89,1.07,0,0.81,4.18,0.209,72.6,0.303
정상호,71842,SK,0.289,82,236,201,26,58,11,0,6,87,26,8,3,20,0,4,47,7,0.433,0.360,0.793,15,0.228,0.167,17,56,43,1.30,0,0.43,3.71,0.144,31.0,0.270
홍명찬,76854,SK,0.286,5,7,7,1,2,0,0,0,2,0,0,0,0,0,0,2,0,0.286,0.286,0.572,0,0.000,0.000,0,3,0,-,0,0.00,3.29,0.000,0.5,0.200
정근우,75808,SK,0.280,112,476,407,64,114,19,3,9,166,35,11,1,50,6,7,48,6,0.408,0.368,0.776,30,0.321,0.000,31,134,112,1.20,0,1.04,3.40,0.128,63.5,0.268
김재현,76869,SK,0.278,33,42,36,12,10,2,1,0,14,6,1,1,4,0,0,8,1,0.389,0.341,0.730,1,0.500,1.000,3,9,10,0.90,0,0.50,4.24,0.111,6.3,0.251
박재상,71857,SK,0.263,103,305,262,37,69,9,2,8,106,36,12,3,25,2,3,50,4,0.405,0.331,0.736,13,0.259,0.364,19,79,67,1.18,0,0.50,3.89,0.141,39.0,0.250
한동민,62895,SK,0.263,99,327,285,36,75,15,2,14,136,52,3,3,20,0,16,82,6,0.477,0.343,0.820,19,0.236,0.357,31,63,68,0.93,0,0.24,3.57,0.214,46.1,0.274
조동화,71848,SK,0.256,105,405,332,52,85,11,3,0,102,19,16,3,46,1,8,76,3,0.307,0.357,0.664,16,0.191,0.200,14,106,68,1.56,0,0.61,4.01,0.051,44.1,0.237
이재원,76812,SK,0.252,69,252,226,27,57,10,1,8,93,41,3,2,17,0,4,32,8,0.412,0.313,0.725,15,0.299,0.111,19,68,71,0.96,0,0.53,3.72,0.159,28.4,0.244
박진만,96307,SK,0.250,100,326,276,25,69,14,1,3,94,24,5,3,37,0,5,47,6,0.341,0.346,0.687,13,0.264,0.100,18,70,93,0.75,0,0.79,4.22,0.091,34.6,0.241
