선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
홍명찬,76854,SK,0.400,5,5,5,0,2,0,0,0,2,1,0,0,0,0,0,1,0,0.400,0.400,0.800,0,0.500,0.000,0,2,0,-,0,0.00,5.40,0.000,0.7,0.280
조재호,72313,SK,0.333,4,3,3,2,1,1,0,0,2,2,0,0,0,0,0,1,0,0.667,0.333,1.000,0,0.500,0.000,1,1,0,-,0,0.00,3.33,0.333,0.5,0.317
이재원,76812,SK,0.321,16,33,28,3,9,0,0,2,15,7,0,0,4,0,1,4,1,0.536,0.424,0.960,1,0.333,0.286,2,5,10,0.50,0,1.00,4.24,0.214,6.0,0.325
이호준,94629,SK,0.300,127,504,426,55,128,26,0,18,208,78,0,1,72,5,5,90,10,0.488,0.407,0.895,35,0.306,0.000,44,105,104,1.01,0,0.80,3.95,0.188,81.1,0.305
최정,75847,SK,0.300,130,553,474,85,142,33,1,26,255,84,3,6,49,7,21,98,8,0.538,0.385,0.923,36,0.290,0.000,60,78,162,0.48,0,0.50,3.73,0.238,96.2,0.308
한동민,62895,SK,0.286,7,7,7,1,2,0,0,0,2,0,0,0,0,0,0,2,0,0.286,0.286,0.572,0,0.000,0.000,0,0,3,0.00,0,0.00,2.71,0.000,0.5,0.200
김강민,71837,SK,0.272,123,474,427,49,116,20,0,5,151,31,11,3,29,0,4,72,7,0.354,0.322,0.676,32,0.243,0.400,25,117,125,0.94,0,0.40,3.68,0.082,47.5,0.233
조인성,98144,SK,0.271,104,307,284,32,77,13,0,9,117,40,3,2,16,1,2,60,5,0.412,0.313,0.725,19,0.253,0.111,22,74,75,0.99,0,0.27,3.67,0.141,35.4,0.244
임훈,74823,SK,0.268,117,348,314,36,84,8,4,0,100,26,14,1,18,0,1,56,7,0.318,0.308,0.626,19,0.301,0.600,12,98,77,1.27,0,0.32,3.61,0.051,28.5,0.218
안정광,60865,SK,0.267,6,16,15,1,4,1,0,0,5,0,0,0,1,0,0,4,0,0.333,0.313,0.646,1,0.000,0.000,1,1,6,0.17,0,0.25,3.94,0.067,1.2,0.224
정근우,75808,SK,0.266,127,534,467,53,124,13,4,8,169,46,12,2,47,3,6,33,10,0.362,0.339,0.701,31,0.295,0.400,25,184,128,1.44,0,1.42,3.48,0.096,58.8,0.243
박정권,74846,SK,0.255,122,472,416,61,106,18,1,12,162,59,6,3,43,2,4,80,7,0.389,0.328,0.717,28,0.252,0.500,31,108,125,0.86,0,0.54,3.62,0.135,53.6,0.245
