선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
김민재,91523,SK,0.258,131,548,488,51,126,21,3,12,189,50,19,4,26,0,11,45,13,0.387,0.308,0.695,35,0.202,0.000,36,164,157,1.04,0,0.58,3.61,0.129,57.1,0.235
김기태,91803,SK,0.257,101,337,284,32,73,15,1,9,117,46,3,3,47,0,0,57,6,0.412,0.359,0.771,20,0.365,0.364,25,74,83,0.89,0,0.82,4.29,0.155,44.4,0.265
김동수,90419,SK,0.243,95,299,251,28,61,10,2,11,108,32,14,3,22,1,9,51,4,0.430,0.323,0.753,7,0.246,0.000,23,58,84,0.69,0,0.43,3.94,0.187,37.1,0.253
송재익,97404,SK,0.229,116,78,70,13,16,3,1,0,21,5,1,0,4,1,3,31,1,0.300,0.299,0.599,3,0.240,1.000,4,16,7,2.29,0,0.13,4.37,0.071,6.5,0.210
강성우,92509,SK,0.216,62,100,88,2,19,2,0,0,21,8,8,2,2,0,0,10,4,0.239,0.228,0.467,4,0.200,0.000,2,41,20,2.05,0,0.20,3.75,0.023,3.9,0.162
양용모,91734,SK,0.215,74,116,107,14,23,8,0,1,34,10,5,1,2,1,1,32,1,0.318,0.234,0.552,4,0.185,0.105,9,41,12,3.42,0,0.06,3.84,0.103,8.6,0.185
조경환,98533,SK,0.214,93,310,280,37,60,15,3,13,120,33,2,2,20,1,6,99,2,0.429,0.279,0.708,15,0.151,0.000,31,57,66,0.86,0,0.20,4.12,0.214,35.1,0.233
정상호,71842,SK,0.179,28,43,39,1,7,0,0,0,7,4,1,1,0,0,2,12,0,0.179,0.214,0.393,1,0.250,0.167,0,12,9,1.33,0,0.00,3.72,0.000,1.6,0.141
김동건,71806,SK,0.167,10,6,6,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0.167,0.167,0.334,0,0.000,0.000,0,0,1,0.00,0,0.00,3.67,0.000,0.0,0.117
강혁,99210,SK,0.149,31,49,47,3,7,2,0,0,9,2,0,0,2,1,0,13,1,0.191,0.184,0.375,0,0.091,0.200,2,11,16,0.69,0,0.15,3.92,0.043,0.5,0.131
김강민,71837,SK,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,-0.3,0.000
박계원,92510,SK,-,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
오승준,71827,SK,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
윤형국,72852,SK,-,11,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-,1.000,1.000,0,0.000,0.000,0,0,0,-,0,-,5.00,-,0.3,0.450
이대수,72860,SK,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
정대현,71801,SK,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
조동화,71848,SK,0.000,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0,1,0,-,0,-,3.00,0.000,-0.1,0.000
조웅천,90350,SK,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
채병용,71845,SK,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
