선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
김강민,71837,SK,0.500,2,4,4,0,2,0,0,0,2,1,0,0,0,0,0,1,0,0.500,0.500,1.000,1,0.500,0.000,0,0,1,0.00,0,0.00,5.00,0.000,0.8,0.350
이진영,99810,SK,0.328,128,562,481,81,158,29,6,17,250,70,13,2,62,1,4,76,6,0.520,0.408,0.928,45,0.364,0.000,52,130,119,1.09,0,0.82,3.95,0.191,95.2,0.314
강혁,99210,SK,0.294,117,219,197,22,58,8,0,4,78,23,5,0,14,0,3,16,5,0.396,0.350,0.746,12,0.220,0.182,12,64,59,1.08,0,0.88,3.62,0.102,25.2,0.257
김기태,91803,SK,0.292,93,265,236,32,69,7,0,3,85,18,1,1,27,0,0,30,4,0.360,0.364,0.724,15,0.200,0.227,10,75,63,1.19,0,0.90,3.92,0.068,31.4,0.254
이호준,94629,SK,0.290,133,554,473,86,137,20,1,36,267,102,2,1,69,4,9,80,6,0.564,0.389,0.953,35,0.313,0.500,57,112,145,0.77,0,0.86,3.99,0.275,100.2,0.316
디아즈,73848,SK,0.285,112,485,439,56,125,26,0,22,217,63,0,4,32,1,10,47,11,0.494,0.344,0.838,37,0.215,0.000,48,113,158,0.72,0,0.68,3.38,0.210,72.8,0.278
조경환,98533,SK,0.285,121,441,376,63,107,20,1,23,198,68,8,1,45,0,11,103,10,0.527,0.376,0.903,32,0.314,0.200,44,73,94,0.78,0,0.44,4.18,0.242,69.5,0.301
조원우,94836,SK,0.281,128,518,452,65,127,18,0,8,169,48,13,4,35,1,14,65,7,0.374,0.349,0.723,39,0.316,0.143,26,127,137,0.93,0,0.54,3.92,0.093,61.9,0.251
정경배,96441,SK,0.272,119,425,372,55,101,16,0,12,153,51,12,3,27,0,11,56,3,0.411,0.337,0.748,22,0.279,0.000,28,104,114,0.91,0,0.48,3.81,0.140,54.5,0.254
강성우,92509,SK,0.264,39,59,53,5,14,1,0,0,15,3,2,0,3,0,1,10,3,0.283,0.316,0.599,3,0.143,1.000,1,20,9,2.22,0,0.30,3.39,0.019,4.0,0.213
박경완,92809,SK,0.250,122,428,336,49,84,16,2,15,149,60,21,3,59,2,9,93,8,0.443,0.373,0.816,19,0.265,0.000,33,65,97,0.67,0,0.63,4.16,0.193,58.4,0.279
윤형국,72852,SK,0.250,4,5,4,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0.250,0.400,0.650,0,0.500,0.000,0,1,1,1.00,0,1.00,3.80,0.000,0.6,0.243
안재만,97157,SK,0.247,85,209,182,30,45,11,2,7,81,29,5,2,17,0,3,53,3,0.445,0.319,0.764,11,0.311,0.167,20,45,41,1.10,0,0.32,3.85,0.198,25.6,0.255
채종범,70833,SK,0.242,94,247,223,20,54,10,0,3,73,15,4,3,11,1,6,34,5,0.327,0.292,0.619,11,0.176,0.286,13,68,70,0.97,0,0.32,3.54,0.085,21.6,0.213
양현석,70608,SK,0.226,55,89,84,6,19,3,0,1,25,9,0,2,3,0,0,18,1,0.298,0.247,0.545,4,0.179,0.129,4,16,33,0.48,0,0.17,3.75,0.071,6.9,0.186
