선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
조성모,64802,SK,0.500,3,2,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.500,0.500,1.000,0,0.000,1.000,0,0,0,-,0,0.00,4.00,0.000,0.4,0.350
나주환,73209,SK,0.386,24,65,57,13,22,2,0,5,39,12,3,0,2,0,3,6,4,0.684,0.435,1.119,5,0.417,0.333,7,17,12,1.42,1,0.33,3.82,0.298,12.0,0.367
김동엽,66838,SK,0.336,57,150,143,19,48,8,0,6,74,23,0,1,5,0,1,41,3,0.517,0.360,0.877,13,0.290,0.316,14,27,28,0.96,1,0.12,3.37,0.182,23.9,0.291
최정민,62893,SK,0.329,88,177,155,29,51,4,1,0,57,11,6,1,8,0,7,48,1,0.368,0.386,0.754,11,0.293,0.333,5,37,20,1.85,0,0.17,3.64,0.039,22.7,0.266
김재현,76869,SK,0.321,100,193,168,27,54,5,5,1,72,18,8,1,11,0,5,41,1,0.429,0.378,0.807,13,0.302,0.500,11,43,31,1.39,1,0.27,3.53,0.107,27.0,0.277
김성현,76802,SK,0.319,138,530,479,66,153,28,0,8,205,65,5,7,33,0,6,37,13,0.428,0.366,0.794,45,0.322,0.200,36,154,142,1.08,4,0.89,3.29,0.109,71.4,0.272
정의윤,75151,SK,0.311,144,616,576,68,179,32,1,27,294,100,0,5,25,3,10,76,15,0.510,0.347,0.857,56,0.301,0.000,60,153,173,0.88,10,0.33,3.48,0.200,93.5,0.284
박재상,71857,SK,0.298,94,288,255,37,76,14,1,6,110,35,4,2,27,0,0,37,9,0.431,0.363,0.794,21,0.339,0.667,21,70,74,0.95,6,0.73,3.92,0.133,36.2,0.271
김강민,71837,SK,0.298,115,422,366,59,109,21,0,10,160,47,10,2,32,2,12,89,5,0.437,0.371,0.808,30,0.262,0.500,31,88,82,1.07,7,0.36,3.83,0.139,59.3,0.276
최정용,65464,SK,0.296,48,61,54,10,16,1,1,0,19,2,4,0,3,0,0,16,0,0.352,0.333,0.685,2,0.267,0.333,2,13,9,1.44,0,0.19,3.70,0.056,6.4,0.238
이재원,76812,SK,0.290,130,472,411,49,119,15,0,15,179,64,2,7,43,3,9,76,15,0.436,0.364,0.800,33,0.250,0.500,30,99,124,0.80,4,0.57,3.66,0.146,63.1,0.273
최정,75847,SK,0.288,141,606,500,106,144,24,1,40,290,106,0,6,77,2,23,126,6,0.580,0.403,0.983,42,0.278,0.000,65,87,149,0.58,6,0.61,4.04,0.292,115.7,0.326
고메즈,66805,SK,0.283,117,492,456,74,129,31,0,21,223,62,2,4,25,2,5,87,11,0.489,0.324,0.813,39,0.297,0.000,52,107,137,0.78,4,0.29,3.60,0.206,68.8,0.268
한동민,62895,SK,0.278,6,20,18,3,5,0,0,0,5,0,0,0,1,0,1,5,0,0.278,0.350,0.628,0,0.000,1.000,0,2,6,0.33,0,0.20,3.50,0.000,2.2,0.227
박정권,74846,SK,0.277,125,468,422,59,117,17,3,18,194,59,2,4,35,0,5,99,7,0.460,0.337,0.797,34,0.243,0.429,38,101,109,0.93,5,0.35,3.81,0.182,65.8,0.267
박승욱,62802,SK,0.276,36,103,87,19,24,4,1,3,39,13,4,1,9,0,2,28,0,0.448,0.354,0.802,5,0.300,0.000,8,16,20,0.80,1,0.32,3.93,0.172,14.7,0.271
이명기,76849,SK,0.272,99,326,287,29,78,7,4,1,96,22,10,2,23,0,4,37,3,0.334,0.332,0.666,17,0.244,0.412,12,123,51,2.41,0,0.62,3.87,0.063,33.7,0.233
