선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
임재현,64803,SK,0.667,6,3,3,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0.667,0.667,1.334,0,0.000,0.000,0,0,0,-,0,0.00,3.67,0.000,0.9,0.467
고종욱,61353,SK,0.323,137,513,492,76,159,25,7,3,207,56,0,2,18,1,1,89,5,0.421,0.347,0.768,48,0.341,0.231,35,147,99,1.48,8,0.20,3.61,0.098,68.6,0.261
최정,75847,SK,0.292,141,606,503,86,147,27,0,29,261,99,0,8,69,6,26,92,4,0.519,0.399,0.918,40,0.333,0.000,56,82,190,0.43,14,0.75,3.85,0.227,107.1,0.309
김재현,76869,SK,0.286,83,49,42,29,12,2,1,0,16,2,3,0,4,0,0,11,0,0.381,0.348,0.729,2,0.250,0.333,3,8,11,0.73,0,0.36,3.61,0.095,6.1,0.252
정의윤,75151,SK,0.282,110,419,380,44,107,24,0,13,170,59,0,2,30,1,6,60,9,0.447,0.342,0.789,29,0.279,0.250,37,99,116,0.85,7,0.50,3.62,0.166,55.5,0.266
로맥,67872,SK,0.276,137,589,504,86,139,28,1,29,256,95,0,6,73,3,6,117,11,0.508,0.370,0.878,39,0.266,0.000,58,90,164,0.55,12,0.62,4.19,0.232,94.5,0.294
김강민,71837,SK,0.270,127,460,422,54,114,14,2,8,156,50,0,3,31,3,4,103,2,0.370,0.324,0.694,31,0.298,0.250,24,88,120,0.73,7,0.30,3.95,0.100,52.3,0.238
이재원,76812,SK,0.268,139,502,451,33,121,19,0,12,176,75,1,7,34,2,9,59,16,0.390,0.327,0.717,29,0.303,0.364,31,137,141,0.97,10,0.58,3.57,0.122,57.1,0.245
한동민,62895,SK,0.265,125,502,427,52,113,20,0,12,169,52,0,0,55,4,20,100,6,0.396,0.375,0.771,28,0.264,0.300,32,108,106,1.02,7,0.55,4.00,0.131,65.7,0.268
김성민,69860,SK,0.250,2,4,4,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0.250,0.250,0.500,0,0.000,0.000,0,0,0,-,0,0.00,4.00,0.000,0.2,0.175
노수광,63704,SK,0.250,117,445,388,69,97,16,1,2,121,28,9,0,46,0,2,68,1,0.312,0.333,0.645,27,0.333,0.500,19,121,102,1.19,3,0.68,3.96,0.062,45.7,0.228
김성현,76802,SK,0.246,144,472,426,45,105,16,2,1,128,34,8,3,33,0,2,43,15,0.300,0.302,0.602,24,0.216,0.000,19,148,133,1.11,3,0.77,3.47,0.054,37.0,0.211
안상현,66864,SK,0.235,65,108,102,14,24,3,0,0,27,5,1,1,4,0,0,28,3,0.265,0.262,0.527,4,0.227,0.000,3,29,22,1.32,1,0.14,3.76,0.029,6.4,0.184
최항,62884,SK,0.228,52,147,127,12,29,5,0,0,34,14,1,1,16,0,2,24,3,0.268,0.322,0.590,5,0.250,0.000,5,36,39,0.92,2,0.67,3.68,0.039,12.4,0.212
남태혁,66052,SK,0.227,12,24,22,1,5,0,0,0,5,1,0,0,2,0,0,3,3,0.227,0.292,0.519,0,0.167,0.200,0,8,6,1.33,0,0.67,3.96,0.000,0.5,0.188
최승준,76158,SK,0.227,10,24,22,2,5,0,0,0,5,0,0,0,2,0,0,10,1,0.227,0.292,0.519,1,0.000,0.000,0,4,3,1.33,0,0.20,3.54,0.000,1.2,0.188
배영섭,79465,SK,0.225,30,80,71,5,16,1,0,0,17,7,0,1,6,0,2,15,0,0.239,0.300,0.539,2,0.385,0.250,1,15,26,0.58,3,0.40,4.00,0.014,6.6,0.195
나주환,73209,SK,0.222,94,245,225,14,50,9,0,3,68,20,4,1,12,0,3,54,6,0.302,0.270,0.572,12,0.226,0.385,12,57,65,0.88,4,0.22,3.77,0.080,16.6,0.197
최준우,68868,SK,0.212,15,36,33,3,7,2,0,0,9,0,0,0,3,0,0,3,2,0.273,0.278,0.551,2,0.000,0.500,2,15,8,1.88,0,1.00,4.03,0.061,1.9,0.193
박정권,74846,SK,0.188,18,37,32,5,6,1,0,1,10,5,0,0,5,0,0,11,0,0.313,0.297,0.610,2,0.250,0.200,2,7,8,0.88,0,0.45,3.86,0.125,3.4,0.212
정진기,61869,SK,0.188,13,17,16,1,3,0,0,0,3,2,0,0,1,0,0,2,0,0.188,0.235,0.423,1,0.500,1.000,0,6,5,1.20,0,0.50,5.06,0.000,0.7,0.153
김창평,69825,SK,0.178,18,53,45,4,8,2,0,0,10,3,3,0,4,0,1,11,1,0.222,0.260,0.482,3,0.250,0.000,2,15,11,1.36,0,0.36,4.08,0.044,2.5,0.173
강승호,63123,SK,0.154,15,42,39,5,6,0,0,2,12,5,1,0,2,0,0,18,1,0.308,0.195,0.503,1,0.250,0.000,2,7,8,0.88,1,0.11,4.00,0.154,2.1,0.165
