선수명,연도,소속팀명,연봉,WAR,상세url
홍명찬,2015,SK,"900,000",0.014,http://www.statiz.co.kr/player.php?name=홍명찬
박진만,2015,SK,"900,000",0.904,http://www.statiz.co.kr/player.php?name=박진만
박철우,2015,SK,"900,000",-0.075,http://www.statiz.co.kr/player.php?name=박철우
이재영,2015,SK,"900,000",0.400,http://www.statiz.co.kr/player.php?name=이재영
이한진,2015,SK,"900,000",0.051,http://www.statiz.co.kr/player.php?name=이한진
브라운,2015,SK,"900,000",2.289,http://www.statiz.co.kr/player.php?name=브라운
이창욱,2015,SK,"900,000",0.031,http://www.statiz.co.kr/player.php?name=이창욱
이상열,2015,SK,"900,000",,http://www.statiz.co.kr/player.php?name=이상열
박인성,2015,SK,"900,000",,http://www.statiz.co.kr/player.php?name=박인성
최정,2015,SK,"100,000",3.955,http://www.statiz.co.kr/player.php?name=최정
김광현,2015,SK,"85,000",3.957,http://www.statiz.co.kr/player.php?name=김광현
켈리,2015,SK,"75,000",4.399,http://www.statiz.co.kr/player.php?name=켈리
김강민,2015,SK,"60,000",1.990,http://www.statiz.co.kr/player.php?name=김강민
밴와트,2015,SK,"52,500",1.231,http://www.statiz.co.kr/player.php?name=밴와트
박정권,2015,SK,"40,000",2.348,http://www.statiz.co.kr/player.php?name=박정권
이대수,2015,SK,"35,000",0.154,http://www.statiz.co.kr/player.php?name=이대수
조동화,2015,SK,"30,000",0.327,http://www.statiz.co.kr/player.php?name=조동화
이재원,2015,SK,"28,000",1.475,http://www.statiz.co.kr/player.php?name=이재원
채병용,2015,SK,"25,000",0.483,http://www.statiz.co.kr/player.php?name=채병용
김승회,2015,SK,"22,000",,http://www.statiz.co.kr/player.php?name=김승회
박재상,2015,SK,"20,000",0.137,http://www.statiz.co.kr/player.php?name=박재상
나주환,2015,SK,"20,000",-0.139,http://www.statiz.co.kr/player.php?name=나주환
이명기,2015,SK,"18,000",1.546,http://www.statiz.co.kr/player.php?name=이명기
김성현,2015,SK,"18,000",1.410,http://www.statiz.co.kr/player.php?name=김성현
신재웅,2015,SK,"16,500",,http://www.statiz.co.kr/player.php?name=신재웅
세든,2015,SK,"15,000",1.217,http://www.statiz.co.kr/player.php?name=세든
박희수,2015,SK,"14,000",0.148,http://www.statiz.co.kr/player.php?name=박희수
전유수,2015,SK,"13,000",1.504,http://www.statiz.co.kr/player.php?name=전유수
윤희상,2015,SK,"12,000",0.481,http://www.statiz.co.kr/player.php?name=윤희상
정의윤,2015,SK,"12,000",,http://www.statiz.co.kr/player.php?name=정의윤
박정배,2015,SK,"8,000",0.234,http://www.statiz.co.kr/player.php?name=박정배
고효준,2015,SK,"8,000",0.162,http://www.statiz.co.kr/player.php?name=고효준
박종훈,2015,SK,"7,000",1.169,http://www.statiz.co.kr/player.php?name=박종훈
박계현,2015,SK,"6,000",-1.496,http://www.statiz.co.kr/player.php?name=박계현
문광은,2015,SK,"6,000",-0.522,http://www.statiz.co.kr/player.php?name=문광은
전병두,2015,SK,"5,000",,http://www.statiz.co.kr/player.php?name=전병두
최승준,2015,SK,"4,200",,http://www.statiz.co.kr/player.php?name=최승준
박민호,2015,SK,"4,000",0.259,http://www.statiz.co.kr/player.php?name=박민호
김재현,2015,SK,"4,000",-0.193,http://www.statiz.co.kr/player.php?name=김재현
백인식,2015,SK,"3,800",0.284,http://www.statiz.co.kr/player.php?name=백인식
신동훈,2015,SK,"3,800",,http://www.statiz.co.kr/player.php?name=신동훈
이상백,2015,SK,"3,200",,http://www.statiz.co.kr/player.php?name=이상백
허웅,2015,SK,"3,000",0.042,http://www.statiz.co.kr/player.php?name=허웅
서진용,2015,SK,"3,000",0.147,http://www.statiz.co.kr/player.php?name=서진용
김민식,2015,SK,"3,000",-0.187,http://www.statiz.co.kr/player.php?name=김민식
최정민,2015,SK,"3,000",-0.310,http://www.statiz.co.kr/player.php?name=최정민
김기현,2015,SK,"3,000",0.100,http://www.statiz.co.kr/player.php?name=김기현
유서준,2015,SK,"2,900",-0.112,http://www.statiz.co.kr/player.php?name=유서준
이진석,2015,SK,"2,900",-0.001,http://www.statiz.co.kr/player.php?name=이진석
조영우,2015,SK,"2,800",,http://www.statiz.co.kr/player.php?name=조영우
윤석주,2015,SK,"2,800",0.050,http://www.statiz.co.kr/player.php?name=윤석주
김정민,2015,SK,"2,700",,http://www.statiz.co.kr/player.php?name=김정민
최정용,2015,SK,"2,700",,http://www.statiz.co.kr/player.php?name=최정용
허웅96,2015,SK,"2,700",,http://www.statiz.co.kr/player.php?name=허웅96
유상화,2015,SK,"2,700",,http://www.statiz.co.kr/player.php?name=유상화
김정빈,2015,SK,"2,700",,http://www.statiz.co.kr/player.php?name=김정빈
김태훈,2015,SK,"2,700",-0.032,http://www.statiz.co.kr/player.php?name=김태훈
이현석,2015,SK,"2,700",0.089,http://www.statiz.co.kr/player.php?name=이현석
김대유,2015,SK,"2,700",,http://www.statiz.co.kr/player.php?name=김대유
