선수명,연도,소속팀명,연봉,WAR,상세url
박경완,2006,SK,"40,000",3.244,http://www.statiz.co.kr/player.php?name=박경완
박재홍,2006,SK,"40,000",4.799,http://www.statiz.co.kr/player.php?name=박재홍
김원형,2006,SK,"25,000",1.133,http://www.statiz.co.kr/player.php?name=김원형
이진영,2006,SK,"25,000",2.225,http://www.statiz.co.kr/player.php?name=이진영
정경배,2006,SK,"25,000",-0.061,http://www.statiz.co.kr/player.php?name=정경배
김재현,2006,SK,"23,000",3.362,http://www.statiz.co.kr/player.php?name=김재현
조웅천,2006,SK,"22,000",0.532,http://www.statiz.co.kr/player.php?name=조웅천
위재영,2006,SK,"13,000",0.414,http://www.statiz.co.kr/player.php?name=위재영
이승호,2006,SK,"11,500",,http://www.statiz.co.kr/player.php?name=이승호
김태균,2006,SK,"10,000",-0.058,http://www.statiz.co.kr/player.php?name=김태균
조경환,2006,SK,"9,000",,http://www.statiz.co.kr/player.php?name=조경환
신승현,2006,SK,"8,600",1.011,http://www.statiz.co.kr/player.php?name=신승현
채병룡,2006,SK,"8,000",,http://www.statiz.co.kr/player.php?name=채병룡
정대현,2006,SK,"8,000",3.237,http://www.statiz.co.kr/player.php?name=정대현
윤길현,2006,SK,"5,600",1.636,http://www.statiz.co.kr/player.php?name=윤길현
정병희,2006,SK,"5,000",0.046,http://www.statiz.co.kr/player.php?name=정병희
엄정욱,2006,SK,"4,700",-0.059,http://www.statiz.co.kr/player.php?name=엄정욱
이대수,2006,SK,"4,500",2.166,http://www.statiz.co.kr/player.php?name=이대수
조동화,2006,SK,"4,500",-0.216,http://www.statiz.co.kr/player.php?name=조동화
정우람,2006,SK,"4,500",0.623,http://www.statiz.co.kr/player.php?name=정우람
조중근,2006,SK,"4,100",-0.441,http://www.statiz.co.kr/player.php?name=조중근
김경태,2006,SK,"4,000",-0.195,http://www.statiz.co.kr/player.php?name=김경태
조영민,2006,SK,"3,900",0.203,http://www.statiz.co.kr/player.php?name=조영민
이영욱,2006,SK,"3,800",1.845,http://www.statiz.co.kr/player.php?name=이영욱
고효준,2006,SK,"3,700",-0.582,http://www.statiz.co.kr/player.php?name=고효준
최경철,2006,SK,"3,700",-0.254,http://www.statiz.co.kr/player.php?name=최경철
송은범,2006,SK,"2,700",0.066,http://www.statiz.co.kr/player.php?name=송은범
김재구,2006,SK,"2,500",0.435,http://www.statiz.co.kr/player.php?name=김재구
조형식,2006,SK,"2,500",0.034,http://www.statiz.co.kr/player.php?name=조형식
김강민,2006,SK,"2,400",0.674,http://www.statiz.co.kr/player.php?name=김강민
최정,2006,SK,"2,400",0.389,http://www.statiz.co.kr/player.php?name=최정
정근우,2006,SK,"2,400",4.211,http://www.statiz.co.kr/player.php?name=정근우
김형철,2006,SK,"2,200",-0.376,http://www.statiz.co.kr/player.php?name=김형철
박재상,2006,SK,"2,200",0.544,http://www.statiz.co.kr/player.php?name=박재상
김선규,2006,SK,"2,100",,http://www.statiz.co.kr/player.php?name=김선규
임훈,2006,SK,"2,000",,http://www.statiz.co.kr/player.php?name=임훈
양승학,2006,SK,"2,000",0.005,http://www.statiz.co.kr/player.php?name=양승학
권덕준,2006,SK,"2,000",,http://www.statiz.co.kr/player.php?name=권덕준
김종민,2006,SK,"2,000",0.011,http://www.statiz.co.kr/player.php?name=김종민
박권수,2006,SK,"2,000",,http://www.statiz.co.kr/player.php?name=박권수
김동건,2006,SK,"2,000",-0.120,http://www.statiz.co.kr/player.php?name=김동건
윤희상,2006,SK,"2,000",,http://www.statiz.co.kr/player.php?name=윤희상
홍성수,2006,SK,"2,000",,http://www.statiz.co.kr/player.php?name=홍성수
장찬,2006,SK,"2,000",-0.032,http://www.statiz.co.kr/player.php?name=장찬
김동규,2006,SK,"2,000",,http://www.statiz.co.kr/player.php?name=김동규
