선수명,연도,소속팀명,연봉,WAR,상세url
박경완,2005,SK,"30,000",2.754,http://www.statiz.co.kr/player.php?name=박경완
박재홍,2005,SK,"28,000",5.506,http://www.statiz.co.kr/player.php?name=박재홍
김기태,2005,SK,"25,000",-0.521,http://www.statiz.co.kr/player.php?name=김기태
김재현,2005,SK,"23,000",4.681,http://www.statiz.co.kr/player.php?name=김재현
조웅천,2005,SK,"20,000",2.113,http://www.statiz.co.kr/player.php?name=조웅천
이호준,2005,SK,"18,500",2.914,http://www.statiz.co.kr/player.php?name=이호준
이진영,2005,SK,"18,500",3.633,http://www.statiz.co.kr/player.php?name=이진영
김원형,2005,SK,"18,000",3.892,http://www.statiz.co.kr/player.php?name=김원형
조원우,2005,SK,"15,000",,http://www.statiz.co.kr/player.php?name=조원우
이승호,2005,SK,"13,500",0.142,http://www.statiz.co.kr/player.php?name=이승호
김민재,2005,SK,"13,000",2.484,http://www.statiz.co.kr/player.php?name=김민재
정경배,2005,SK,"13,000",2.867,http://www.statiz.co.kr/player.php?name=정경배
조경환,2005,SK,"11,000",-0.050,http://www.statiz.co.kr/player.php?name=조경환
김태균,2005,SK,"8,600",0.341,http://www.statiz.co.kr/player.php?name=김태균
채종범,2005,SK,"8,200",0.280,http://www.statiz.co.kr/player.php?name=채종범
정대현,2005,SK,"7,000",1.536,http://www.statiz.co.kr/player.php?name=정대현
채병룡,2005,SK,"5,700",,http://www.statiz.co.kr/player.php?name=채병룡
제춘모,2005,SK,"5,500",-0.094,http://www.statiz.co.kr/player.php?name=제춘모
강성우,2005,SK,"5,200",0.091,http://www.statiz.co.kr/player.php?name=강성우
최익성,2005,SK,"5,000",0.473,http://www.statiz.co.kr/player.php?name=최익성
엄정욱,2005,SK,"5,000",0.653,http://www.statiz.co.kr/player.php?name=엄정욱
신승현,2005,SK,"4,000",3.234,http://www.statiz.co.kr/player.php?name=신승현
김경태,2005,SK,"3,600",0.154,http://www.statiz.co.kr/player.php?name=김경태
윤길현,2005,SK,"3,300",1.147,http://www.statiz.co.kr/player.php?name=윤길현
송은범,2005,SK,"3,200",0.240,http://www.statiz.co.kr/player.php?name=송은범
이대수,2005,SK,"2,900",-0.004,http://www.statiz.co.kr/player.php?name=이대수
최경철,2005,SK,"2,500",0.027,http://www.statiz.co.kr/player.php?name=최경철
고효준,2005,SK,"2,500",0.930,http://www.statiz.co.kr/player.php?name=고효준
조중근,2005,SK,"2,400",0.810,http://www.statiz.co.kr/player.php?name=조중근
김강민,2005,SK,"2,200",-0.180,http://www.statiz.co.kr/player.php?name=김강민
김형철,2005,SK,"2,100",0.082,http://www.statiz.co.kr/player.php?name=김형철
송수근,2005,SK,"2,100",,http://www.statiz.co.kr/player.php?name=송수근
임훈,2005,SK,"2,100",,http://www.statiz.co.kr/player.php?name=임훈
이영욱,2005,SK,"2,000",1.508,http://www.statiz.co.kr/player.php?name=이영욱
김종민,2005,SK,"2,000",0.000,http://www.statiz.co.kr/player.php?name=김종민
조동화,2005,SK,"2,000",-0.455,http://www.statiz.co.kr/player.php?name=조동화
조형식,2005,SK,"2,000",0.293,http://www.statiz.co.kr/player.php?name=조형식
지훈,2005,SK,"2,000",,http://www.statiz.co.kr/player.php?name=지훈
양승학,2005,SK,"2,000",,http://www.statiz.co.kr/player.php?name=양승학
윤희상,2005,SK,"2,000",-0.422,http://www.statiz.co.kr/player.php?name=윤희상
정정호,2005,SK,"2,000",,http://www.statiz.co.kr/player.php?name=정정호
정우람,2005,SK,"2,000",1.357,http://www.statiz.co.kr/player.php?name=정우람
서성종,2005,SK,"2,000",,http://www.statiz.co.kr/player.php?name=서성종
박권수,2005,SK,"2,000",,http://www.statiz.co.kr/player.php?name=박권수
박재상,2005,SK,"2,000",-0.480,http://www.statiz.co.kr/player.php?name=박재상
