선수명,연도,소속팀명,연봉,WAR,상세url
박재홍,2007,SK,"40,000",2.984,http://www.statiz.co.kr/player.php?name=박재홍
박경완,2007,SK,"30,000",3.936,http://www.statiz.co.kr/player.php?name=박경완
김원형,2007,SK,"25,000",0.537,http://www.statiz.co.kr/player.php?name=김원형
이호준,2007,SK,"25,000",3.014,http://www.statiz.co.kr/player.php?name=이호준
정경배,2007,SK,"25,000",0.353,http://www.statiz.co.kr/player.php?name=정경배
김재현,2007,SK,"25,000",0.000,http://www.statiz.co.kr/player.php?name=김재현
조웅천,2007,SK,"23,000",3.286,http://www.statiz.co.kr/player.php?name=조웅천
이진영,2007,SK,"22,000",3.082,http://www.statiz.co.kr/player.php?name=이진영
최상덕,2007,SK,"13,000",-0.465,http://www.statiz.co.kr/player.php?name=최상덕
위재영,2007,SK,"13,000",,http://www.statiz.co.kr/player.php?name=위재영
김태균,2007,SK,"10,000",-0.115,http://www.statiz.co.kr/player.php?name=김태균
채병룡,2007,SK,"10,000",,http://www.statiz.co.kr/player.php?name=채병룡
신승현,2007,SK,"8,100",-0.181,http://www.statiz.co.kr/player.php?name=신승현
가득염,2007,SK,"8,000",0.629,http://www.statiz.co.kr/player.php?name=가득염
이대수,2007,SK,"7,400",,http://www.statiz.co.kr/player.php?name=이대수
윤길현,2007,SK,"7,300",1.902,http://www.statiz.co.kr/player.php?name=윤길현
정우람,2007,SK,"7,200",0.014,http://www.statiz.co.kr/player.php?name=정우람
정근우,2007,SK,"6,000",4.880,http://www.statiz.co.kr/player.php?name=정근우
이영욱,2007,SK,"5,800",0.268,http://www.statiz.co.kr/player.php?name=이영욱
김영수,2007,SK,"5,800",0.027,http://www.statiz.co.kr/player.php?name=김영수
강혁,2007,SK,"5,700",-0.049,http://www.statiz.co.kr/player.php?name=강혁
장재중,2007,SK,"5,000",,http://www.statiz.co.kr/player.php?name=장재중
조동화,2007,SK,"4,000",1.220,http://www.statiz.co.kr/player.php?name=조동화
박연수,2007,SK,"4,000",-0.117,http://www.statiz.co.kr/player.php?name=박연수
정병희,2007,SK,"4,000",,http://www.statiz.co.kr/player.php?name=정병희
조영민,2007,SK,"3,700",,http://www.statiz.co.kr/player.php?name=조영민
조중근,2007,SK,"3,500",,http://www.statiz.co.kr/player.php?name=조중근
김경태,2007,SK,"3,500",0.527,http://www.statiz.co.kr/player.php?name=김경태
최정,2007,SK,"3,400",3.149,http://www.statiz.co.kr/player.php?name=최정
김강민,2007,SK,"3,400",1.176,http://www.statiz.co.kr/player.php?name=김강민
박재상,2007,SK,"3,200",2.527,http://www.statiz.co.kr/player.php?name=박재상
송은범,2007,SK,"3,200",1.217,http://www.statiz.co.kr/player.php?name=송은범
김재구,2007,SK,"3,000",-0.200,http://www.statiz.co.kr/player.php?name=김재구
고효준,2007,SK,"2,800",-0.024,http://www.statiz.co.kr/player.php?name=고효준
정상호,2007,SK,"2,600",0.265,http://www.statiz.co.kr/player.php?name=정상호
조형식,2007,SK,"2,200",,http://www.statiz.co.kr/player.php?name=조형식
이재원,2007,SK,"2,200",0.970,http://www.statiz.co.kr/player.php?name=이재원
김동건,2007,SK,"2,100",-0.227,http://www.statiz.co.kr/player.php?name=김동건
이한진,2007,SK,"2,100",0.779,http://www.statiz.co.kr/player.php?name=이한진
권덕준,2007,SK,"2,000",0.037,http://www.statiz.co.kr/player.php?name=권덕준
김성훈,2007,SK,"2,000",,http://www.statiz.co.kr/player.php?name=김성훈
양승학,2007,SK,"2,000",,http://www.statiz.co.kr/player.php?name=양승학
홍명찬,2007,SK,"2,000",,http://www.statiz.co.kr/player.php?name=홍명찬
이성우,2007,SK,"2,000",,http://www.statiz.co.kr/player.php?name=이성우
박정권,2007,SK,"2,000",-0.145,http://www.statiz.co.kr/player.php?name=박정권
김용섭,2007,SK,"2,000",0.005,http://www.statiz.co.kr/player.php?name=김용섭
김성현,2007,SK,"2,000",-0.042,http://www.statiz.co.kr/player.php?name=김성현
박희수,2007,SK,"2,000",,http://www.statiz.co.kr/player.php?name=박희수
이명기,2007,SK,"2,000",,http://www.statiz.co.kr/player.php?name=이명기
