선수명,연도,소속팀명,연봉,WAR,상세url
정근우,2013,SK,"55,000",3.203,http://www.statiz.co.kr/player.php?name=정근우
최정,2013,SK,"52,000",7.112,http://www.statiz.co.kr/player.php?name=최정
송은범,2013,SK,"48,000",,http://www.statiz.co.kr/player.php?name=송은범
조인성,2013,SK,"40,000",0.177,http://www.statiz.co.kr/player.php?name=조인성
박경완,2013,SK,"30,000",-0.130,http://www.statiz.co.kr/player.php?name=박경완
김광현,2013,SK,"24,000",1.853,http://www.statiz.co.kr/player.php?name=김광현
박정권,2013,SK,"20,500",3.279,http://www.statiz.co.kr/player.php?name=박정권
김강민,2013,SK,"20,000",3.347,http://www.statiz.co.kr/player.php?name=김강민
임경완,2013,SK,"20,000",0.116,http://www.statiz.co.kr/player.php?name=임경완
박진만,2013,SK,"20,000",1.404,http://www.statiz.co.kr/player.php?name=박진만
박희수,2013,SK,"17,000",2.574,http://www.statiz.co.kr/player.php?name=박희수
채병용,2013,SK,"16,000",-0.191,http://www.statiz.co.kr/player.php?name=채병용
박재상,2013,SK,"14,000",1.059,http://www.statiz.co.kr/player.php?name=박재상
정상호,2013,SK,"13,000",1.852,http://www.statiz.co.kr/player.php?name=정상호
윤희상,2013,SK,"13,000",2.920,http://www.statiz.co.kr/player.php?name=윤희상
윤길현,2013,SK,"12,500",0.976,http://www.statiz.co.kr/player.php?name=윤길현
이재영,2013,SK,"12,000",0.130,http://www.statiz.co.kr/player.php?name=이재영
전병두,2013,SK,"11,000",,http://www.statiz.co.kr/player.php?name=전병두
엄정욱,2013,SK,"10,000",,http://www.statiz.co.kr/player.php?name=엄정욱
이승호,2013,SK,"10,000",,http://www.statiz.co.kr/player.php?name=이승호
임훈,2013,SK,"10,000",-0.402,http://www.statiz.co.kr/player.php?name=임훈
조동화,2013,SK,"9,000",0.826,http://www.statiz.co.kr/player.php?name=조동화
최영필,2013,SK,"9,000",-0.068,http://www.statiz.co.kr/player.php?name=최영필
안치용,2013,SK,"7,500",0.034,http://www.statiz.co.kr/player.php?name=안치용
이영욱,2013,SK,"6,200",-0.110,http://www.statiz.co.kr/player.php?name=이영욱
최윤석,2013,SK,"6,000",0.079,http://www.statiz.co.kr/player.php?name=최윤석
박정배,2013,SK,"5,600",2.110,http://www.statiz.co.kr/player.php?name=박정배
이재원,2013,SK,"5,400",1.499,http://www.statiz.co.kr/player.php?name=이재원
김성현,2013,SK,"5,000",-0.018,http://www.statiz.co.kr/player.php?name=김성현
허준혁,2013,SK,"4,500",,http://www.statiz.co.kr/player.php?name=허준혁
신승현,2013,SK,"4,000",,http://www.statiz.co.kr/player.php?name=신승현
전유수,2013,SK,"3,400",0.742,http://www.statiz.co.kr/player.php?name=전유수
김재현,2013,SK,"3,200",0.282,http://www.statiz.co.kr/player.php?name=김재현
민경수,2013,SK,"3,000",,http://www.statiz.co.kr/player.php?name=민경수
허웅,2013,SK,"3,000",,http://www.statiz.co.kr/player.php?name=허웅
제춘모,2013,SK,"3,000",,http://www.statiz.co.kr/player.php?name=제춘모
박윤,2013,SK,"3,000",,http://www.statiz.co.kr/player.php?name=박윤
백인식,2013,SK,"2,600",1.808,http://www.statiz.co.kr/player.php?name=백인식
안정광,2013,SK,"2,600",,http://www.statiz.co.kr/player.php?name=안정광
신정익,2013,SK,"2,600",-0.080,http://www.statiz.co.kr/player.php?name=신정익
이명기,2013,SK,"2,500",0.735,http://www.statiz.co.kr/player.php?name=이명기
정진기,2013,SK,"2,500",-0.114,http://www.statiz.co.kr/player.php?name=정진기
권영진,2013,SK,"2,500",,http://www.statiz.co.kr/player.php?name=권영진
조성우,2013,SK,"2,400",-0.148,http://www.statiz.co.kr/player.php?name=조성우
김민식,2013,SK,"2,400",,http://www.statiz.co.kr/player.php?name=김민식
문승원,2013,SK,"2,400",-0.015,http://www.statiz.co.kr/player.php?name=문승원
여건욱,2013,SK,"2,400",-0.518,http://www.statiz.co.kr/player.php?name=여건욱
임치영,2013,SK,"2,400",-0.109,http://www.statiz.co.kr/player.php?name=임치영
허건엽,2013,SK,"2,400",,http://www.statiz.co.kr/player.php?name=허건엽
김준,2013,SK,"2,400",0.145,http://www.statiz.co.kr/player.php?name=김준
김도현,2013,SK,"2,400",-0.120,http://www.statiz.co.kr/player.php?name=김도현
김정훈,2013,SK,"2,400",0.092,http://www.statiz.co.kr/player.php?name=김정훈
홍명찬,2013,SK,"2,400",-0.002,http://www.statiz.co.kr/player.php?name=홍명찬
박승욱,2013,SK,"2,400",-0.013,http://www.statiz.co.kr/player.php?name=박승욱
한동민,2013,SK,"2,400",,http://www.statiz.co.kr/player.php?name=한동민
