선수명,연도,소속팀명,연봉,WAR,상세url
박경완,2012,SK,"50,000",-0.246,http://www.statiz.co.kr/player.php?name=박경완
조인성,2012,SK,"40,000",2.238,http://www.statiz.co.kr/player.php?name=조인성
정근우,2012,SK,"31,000",2.926,http://www.statiz.co.kr/player.php?name=정근우
정우람,2012,SK,"28,000",2.815,http://www.statiz.co.kr/player.php?name=정우람
최정,2012,SK,"28,000",7.289,http://www.statiz.co.kr/player.php?name=최정
박진만,2012,SK,"25,000",0.618,http://www.statiz.co.kr/player.php?name=박진만
김광현,2012,SK,"25,000",0.700,http://www.statiz.co.kr/player.php?name=김광현
이호준,2012,SK,"25,000",4.450,http://www.statiz.co.kr/player.php?name=이호준
송은범,2012,SK,"24,000",1.549,http://www.statiz.co.kr/player.php?name=송은범
임경완,2012,SK,"20,000",-0.019,http://www.statiz.co.kr/player.php?name=임경완
박재홍,2012,SK,"20,000",0.753,http://www.statiz.co.kr/player.php?name=박재홍
박정권,2012,SK,"19,500",1.433,http://www.statiz.co.kr/player.php?name=박정권
김강민,2012,SK,"19,000",1.881,http://www.statiz.co.kr/player.php?name=김강민
박재상,2012,SK,"16,000",-0.297,http://www.statiz.co.kr/player.php?name=박재상
윤길현,2012,SK,"15,500",-0.126,http://www.statiz.co.kr/player.php?name=윤길현
전병두,2012,SK,"14,000",,http://www.statiz.co.kr/player.php?name=전병두
정상호,2012,SK,"13,000",0.667,http://www.statiz.co.kr/player.php?name=정상호
조동화,2012,SK,"11,000",-0.177,http://www.statiz.co.kr/player.php?name=조동화
고효준,2012,SK,"11,000",,http://www.statiz.co.kr/player.php?name=고효준
이재영,2012,SK,"10,000",0.800,http://www.statiz.co.kr/player.php?name=이재영
이승호,2012,SK,"10,000",,http://www.statiz.co.kr/player.php?name=이승호
안치용,2012,SK,"8,500",1.063,http://www.statiz.co.kr/player.php?name=안치용
임훈,2012,SK,"8,500",0.110,http://www.statiz.co.kr/player.php?name=임훈
엄정욱,2012,SK,"8,000",1.258,http://www.statiz.co.kr/player.php?name=엄정욱
이영욱,2012,SK,"7,200",-0.052,http://www.statiz.co.kr/player.php?name=이영욱
최영필,2012,SK,"7,000",0.655,http://www.statiz.co.kr/player.php?name=최영필
박희수,2012,SK,"7,000",5.400,http://www.statiz.co.kr/player.php?name=박희수
권용관,2012,SK,"6,600",-0.025,http://www.statiz.co.kr/player.php?name=권용관
김연훈,2012,SK,"6,000",,http://www.statiz.co.kr/player.php?name=김연훈
최윤석,2012,SK,"5,000",0.763,http://www.statiz.co.kr/player.php?name=최윤석
신승현,2012,SK,"5,000",-0.099,http://www.statiz.co.kr/player.php?name=신승현
유재웅,2012,SK,"4,800",-0.109,http://www.statiz.co.kr/player.php?name=유재웅
윤희상,2012,SK,"4,500",3.297,http://www.statiz.co.kr/player.php?name=윤희상
허준혁,2012,SK,"4,500",0.122,http://www.statiz.co.kr/player.php?name=허준혁
조영민,2012,SK,"3,700",,http://www.statiz.co.kr/player.php?name=조영민
최경철,2012,SK,"3,300",,http://www.statiz.co.kr/player.php?name=최경철
허웅,2012,SK,"3,000",,http://www.statiz.co.kr/player.php?name=허웅
조재호,2012,SK,"3,000",0.042,http://www.statiz.co.kr/player.php?name=조재호
제춘모,2012,SK,"3,000",-0.155,http://www.statiz.co.kr/player.php?name=제춘모
김태훈,2012,SK,"2,800",-0.212,http://www.statiz.co.kr/player.php?name=김태훈
박윤,2012,SK,"2,800",-0.214,http://www.statiz.co.kr/player.php?name=박윤
문광은,2012,SK,"2,800",,http://www.statiz.co.kr/player.php?name=문광은
안정광,2012,SK,"2,600",0.020,http://www.statiz.co.kr/player.php?name=안정광
박정배,2012,SK,"2,600",1.356,http://www.statiz.co.kr/player.php?name=박정배
최원재,2012,SK,"2,500",,http://www.statiz.co.kr/player.php?name=최원재
박종훈,2012,SK,"2,500",-0.190,http://www.statiz.co.kr/player.php?name=박종훈
권영진,2012,SK,"2,500",-0.062,http://www.statiz.co.kr/player.php?name=권영진
박진원,2012,SK,"2,400",,http://www.statiz.co.kr/player.php?name=박진원
정진기,2012,SK,"2,400",-0.036,http://www.statiz.co.kr/player.php?name=정진기
김재현,2012,SK,"2,400",-0.453,http://www.statiz.co.kr/player.php?name=김재현
김기현,2012,SK,"2,400",,http://www.statiz.co.kr/player.php?name=김기현
김성현,2012,SK,"2,400",0.940,http://www.statiz.co.kr/player.php?name=김성현
홍명찬,2012,SK,"2,400",0.048,http://www.statiz.co.kr/player.php?name=홍명찬
김정훈,2012,SK,"2,400",,http://www.statiz.co.kr/player.php?name=김정훈
김도현,2012,SK,"2,400",0.011,http://www.statiz.co.kr/player.php?name=김도현
