선수명,연도,소속팀명,연봉,WAR,상세url
워스,2017,SK,"900,000",-0.106,http://www.statiz.co.kr/player.php?name=워스
김주온,2017,SK,"900,000",,http://www.statiz.co.kr/player.php?name=김주온
허웅,2017,SK,"900,000",,http://www.statiz.co.kr/player.php?name=허웅
박재상,2017,SK,"900,000",,http://www.statiz.co.kr/player.php?name=박재상
최정,2017,SK,"120,000",6.680,http://www.statiz.co.kr/player.php?name=최정
김광현,2017,SK,"90,000",,http://www.statiz.co.kr/player.php?name=김광현
켈리,2017,SK,"85,000",5.060,http://www.statiz.co.kr/player.php?name=켈리
김강민,2017,SK,"60,000",0.059,http://www.statiz.co.kr/player.php?name=김강민
박정권,2017,SK,"40,000",0.782,http://www.statiz.co.kr/player.php?name=박정권
이재원,2017,SK,"35,000",0.222,http://www.statiz.co.kr/player.php?name=이재원
이대수,2017,SK,"35,000",0.347,http://www.statiz.co.kr/player.php?name=이대수
조동화,2017,SK,"30,000",,http://www.statiz.co.kr/player.php?name=조동화
로맥,2017,SK,"30,000",1.756,http://www.statiz.co.kr/player.php?name=로맥
정의윤,2017,SK,"30,000",1.302,http://www.statiz.co.kr/player.php?name=정의윤
김성현,2017,SK,"28,000",0.863,http://www.statiz.co.kr/player.php?name=김성현
채병용,2017,SK,"25,000",-0.393,http://www.statiz.co.kr/player.php?name=채병용
박희수,2017,SK,"21,000",-0.097,http://www.statiz.co.kr/player.php?name=박희수
나주환,2017,SK,"15,000",1.647,http://www.statiz.co.kr/player.php?name=나주환
윤희상,2017,SK,"15,000",0.209,http://www.statiz.co.kr/player.php?name=윤희상
신재웅,2017,SK,"12,000",1.069,http://www.statiz.co.kr/player.php?name=신재웅
전유수,2017,SK,"11,000",0.033,http://www.statiz.co.kr/player.php?name=전유수
임준혁,2017,SK,"10,000",0.553,http://www.statiz.co.kr/player.php?name=임준혁
이홍구,2017,SK,"10,000",,http://www.statiz.co.kr/player.php?name=이홍구
박종훈,2017,SK,"10,000",3.485,http://www.statiz.co.kr/player.php?name=박종훈
박정배,2017,SK,"8,000",1.910,http://www.statiz.co.kr/player.php?name=박정배
김재현,2017,SK,"7,000",-0.194,http://www.statiz.co.kr/player.php?name=김재현
한유섬,2017,SK,"7,000",3.998,http://www.statiz.co.kr/player.php?name=한유섬
노수광,2017,SK,"6,800",,http://www.statiz.co.kr/player.php?name=노수광
최승준,2017,SK,"6,200",-0.143,http://www.statiz.co.kr/player.php?name=최승준
이성우,2017,SK,"6,000",0.265,http://www.statiz.co.kr/player.php?name=이성우
김주한,2017,SK,"5,700",0.022,http://www.statiz.co.kr/player.php?name=김주한
김동엽,2017,SK,"4,700",1.526,http://www.statiz.co.kr/player.php?name=김동엽
문광은,2017,SK,"4,500",-0.247,http://www.statiz.co.kr/player.php?name=문광은
문승원,2017,SK,"4,400",1.667,http://www.statiz.co.kr/player.php?name=문승원
윤정우,2017,SK,"4,000",,http://www.statiz.co.kr/player.php?name=윤정우
서진용,2017,SK,"4,000",1.263,http://www.statiz.co.kr/player.php?name=서진용
정영일,2017,SK,"4,000",-0.335,http://www.statiz.co.kr/player.php?name=정영일
박승욱,2017,SK,"3,500",-0.240,http://www.statiz.co.kr/player.php?name=박승욱
허건엽,2017,SK,"3,300",-0.099,http://www.statiz.co.kr/player.php?name=허건엽
김도현,2017,SK,"3,200",,http://www.statiz.co.kr/player.php?name=김도현
조용호,2017,SK,"3,100",0.215,http://www.statiz.co.kr/player.php?name=조용호
김찬호,2017,SK,"2,900",-0.116,http://www.statiz.co.kr/player.php?name=김찬호
정진기,2017,SK,"2,900",0.015,http://www.statiz.co.kr/player.php?name=정진기
김태훈,2017,SK,"2,800",-0.151,http://www.statiz.co.kr/player.php?name=김태훈
이정담,2017,SK,"2,800",,http://www.statiz.co.kr/player.php?name=이정담
박성한,2017,SK,"2,700",-0.054,http://www.statiz.co.kr/player.php?name=박성한
허웅,2017,SK,"2,700",,http://www.statiz.co.kr/player.php?name=허웅
박종욱,2017,SK,"2,700",,http://www.statiz.co.kr/player.php?name=박종욱
권기영,2017,SK,"2,700",,http://www.statiz.co.kr/player.php?name=권기영
이원준,2017,SK,"2,700",,http://www.statiz.co.kr/player.php?name=이원준
남윤성,2017,SK,"2,700",,http://www.statiz.co.kr/player.php?name=남윤성
박세웅,2017,SK,"2,700",,http://www.statiz.co.kr/player.php?name=박세웅
안상현,2017,SK,"2,700",,http://www.statiz.co.kr/player.php?name=안상현
정동윤,2017,SK,"2,700",-0.011,http://www.statiz.co.kr/player.php?name=정동윤
이건욱,2017,SK,"2,700",-0.165,http://www.statiz.co.kr/player.php?name=이건욱
김정빈,2017,SK,"2,700",-0.014,http://www.statiz.co.kr/player.php?name=김정빈
김대유,2017,SK,"2,700",-0.077,http://www.statiz.co.kr/player.php?name=김대유
임석진,2017,SK,"2,700",,http://www.statiz.co.kr/player.php?name=임석진
최항,2017,SK,0,0.452,http://www.statiz.co.kr/player.php?name=최항
