선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
김종덕,66392,넥센,0.500,3,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.500,0.500,1.000,0,0.000,0.000,0,0,1,0.00,0,-,1.50,0.000,0.4,0.350
이정후,67341,넥센,0.355,109,520,459,81,163,34,2,6,219,57,3,8,42,3,8,58,5,0.477,0.412,0.889,46,0.370,0.000,42,114,132,0.86,4,0.72,3.75,0.122,87.3,0.305
박병호,75125,넥센,0.345,113,488,400,88,138,20,0,43,287,112,0,3,68,10,17,114,9,0.718,0.457,1.175,46,0.312,0.333,63,73,78,0.94,9,0.60,4.12,0.373,114.8,0.385
서건창,78168,넥센,0.340,37,160,141,28,48,12,0,0,60,15,2,2,12,0,3,19,1,0.426,0.399,0.825,16,0.311,0.667,12,46,30,1.53,3,0.63,3.80,0.085,24.0,0.286
샌즈,68345,넥센,0.314,25,93,86,17,27,1,1,12,66,37,0,1,6,0,0,27,2,0.767,0.355,1.122,7,0.524,0.200,14,16,17,0.94,3,0.22,3.90,0.453,21.4,0.352
송성문,65357,넥센,0.313,78,238,211,35,66,19,0,7,106,45,2,1,24,0,0,49,2,0.502,0.381,0.883,17,0.381,0.500,26,54,43,1.26,2,0.49,4.13,0.190,37.3,0.297
이택근,73342,넥센,0.308,104,356,308,40,95,25,1,4,134,52,3,4,32,0,9,44,14,0.435,0.385,0.820,27,0.368,0.240,30,89,84,1.06,3,0.73,3.78,0.127,48.3,0.282
김규민,62356,넥센,0.295,104,336,298,47,88,9,2,3,110,40,1,4,27,0,6,89,3,0.369,0.361,0.730,24,0.397,0.250,14,73,52,1.40,2,0.30,4.15,0.074,42.1,0.255
임병욱,64346,넥센,0.293,134,447,423,76,124,29,3,13,198,60,0,2,22,1,0,119,6,0.468,0.327,0.795,31,0.303,0.200,45,108,74,1.46,3,0.18,3.68,0.175,62.2,0.264
김하성,64300,넥센,0.288,129,576,511,95,147,27,4,20,242,84,1,5,54,2,5,81,16,0.474,0.358,0.832,43,0.239,0.500,51,98,190,0.52,14,0.67,3.94,0.186,83.6,0.280
김민성,77564,넥센,0.283,128,465,413,46,117,24,0,10,171,45,1,5,40,3,6,80,6,0.414,0.351,0.765,24,0.231,0.471,34,78,143,0.55,3,0.50,4.00,0.131,61.1,0.261
고종욱,61353,넥센,0.279,102,351,330,47,92,22,0,6,132,54,1,4,15,1,1,96,2,0.400,0.309,0.709,18,0.312,0.389,28,84,62,1.35,6,0.16,3.81,0.121,42.2,0.239
김혜성,67304,넥센,0.270,136,473,430,79,116,15,6,5,158,45,3,2,33,1,5,119,6,0.367,0.328,0.695,28,0.333,0.000,26,108,89,1.21,2,0.28,3.86,0.098,55.2,0.239
초이스,67394,넥센,0.258,96,397,349,55,90,19,0,17,160,61,0,5,33,2,10,79,4,0.458,0.335,0.793,20,0.242,0.125,36,69,116,0.59,7,0.42,3.94,0.201,56.1,0.265
허정협,65399,넥센,0.250,25,24,24,4,6,2,0,0,8,2,0,0,0,0,0,7,1,0.333,0.250,0.583,1,0.286,0.182,2,4,7,0.57,0,0.00,3.63,0.083,1.4,0.196
박동원,79365,넥센,0.248,39,128,117,19,29,3,0,6,50,17,2,0,9,1,0,25,3,0.427,0.302,0.729,7,0.278,0.250,9,28,35,0.80,4,0.36,3.73,0.179,14.6,0.243
김재현,62332,넥센,0.228,116,234,202,22,46,7,0,3,62,18,9,3,12,0,8,58,2,0.307,0.293,0.600,8,0.167,0.000,10,50,51,0.98,4,0.21,3.54,0.079,20.4,0.209
장영석,79334,넥센,0.224,93,221,196,24,44,15,0,7,80,25,0,0,23,0,2,61,2,0.408,0.312,0.720,9,0.232,0.059,22,44,47,0.94,2,0.38,4.37,0.184,25.7,0.242
주효상,66354,넥센,0.218,80,126,110,9,24,3,0,1,30,12,4,0,10,0,2,36,2,0.273,0.295,0.568,4,0.212,0.333,4,27,23,1.17,2,0.28,4.10,0.055,8.6,0.201
김태완,76746,넥센,0.197,29,74,66,5,13,2,0,1,18,5,0,1,5,1,2,25,4,0.273,0.270,0.543,3,0.176,0.167,3,16,13,1.23,1,0.20,4.11,0.076,4.1,0.190
김지수,79300,넥센,0.147,47,39,34,4,5,0,0,0,5,0,0,0,5,0,0,15,2,0.147,0.256,0.403,1,0.111,0.000,0,8,6,1.33,0,0.33,4.26,0.000,0.4,0.152
예진원,68330,넥센,0.143,5,7,7,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0.143,0.143,0.286,0,0.000,0.000,0,4,2,2.00,0,-,3.00,0.000,0.0,0.100
박정음,62353,넥센,0.063,16,17,16,1,1,0,0,1,4,1,0,0,0,0,1,4,0,0.250,0.118,0.368,0,0.000,0.250,1,5,6,0.83,0,0.00,3.29,0.188,0.4,0.116
김성민,67828,넥센,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
브리검,67313,넥센,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
조상우,63342,넥센,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
홍성갑,61366,넥센,0.000,6,8,8,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0.000,0.000,0.000,0,0.000,0.000,0,4,1,4.00,0,0.00,3.88,0.000,-1.1,0.000
