선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
홍성갑,61366,넥센,0.500,2,2,2,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0.500,0.500,1.000,0,1.000,0.500,0,0,0,-,0,0.00,4.00,0.000,0.4,0.350
서건창,78168,넥센,0.370,128,616,543,135,201,41,17,7,297,67,4,2,59,0,8,47,1,0.547,0.438,0.985,66,0.390,0.000,65,148,149,0.99,7,1.26,3.56,0.177,120.6,0.334
강정호,76325,넥센,0.356,117,501,418,103,149,36,2,40,309,117,0,2,68,2,13,106,8,0.739,0.459,1.198,50,0.361,0.000,78,86,79,1.09,10,0.64,4.11,0.383,120.8,0.391
유한준,74339,넥센,0.316,122,469,405,71,128,31,0,20,219,91,8,7,46,0,3,53,9,0.541,0.384,0.925,38,0.328,0.167,51,120,111,1.08,10,0.87,3.71,0.225,80.5,0.308
이택근,73342,넥센,0.306,122,527,441,87,135,32,1,21,232,91,12,10,51,0,13,43,10,0.526,0.386,0.912,38,0.308,0.000,54,134,139,0.96,10,1.19,3.82,0.220,88.6,0.305
로티노,64302,넥센,0.306,79,247,216,30,66,18,0,2,90,22,0,1,29,3,1,22,7,0.417,0.389,0.806,15,0.266,0.429,20,57,72,0.79,3,1.32,3.77,0.111,33.2,0.279
박병호,75125,넥센,0.303,128,571,459,126,139,16,2,52,315,124,0,4,96,3,12,142,13,0.686,0.433,1.119,39,0.292,1.000,70,76,106,0.72,9,0.68,4.27,0.383,126.6,0.366
김민성,77564,넥센,0.292,116,486,438,60,128,29,2,12,197,77,5,3,30,1,10,80,10,0.450,0.349,0.799,38,0.292,0.333,43,95,138,0.69,8,0.38,3.63,0.158,65.5,0.270
문우람,61363,넥센,0.284,122,368,324,46,92,24,4,6,142,43,7,2,33,0,2,54,10,0.438,0.352,0.790,20,0.280,0.200,34,90,90,1.00,0,0.61,3.94,0.154,46.9,0.268
안태영,74460,넥센,0.270,41,80,63,12,17,6,0,1,26,9,0,0,7,0,10,21,3,0.413,0.425,0.838,3,0.308,0.385,7,17,8,2.13,1,0.33,4.16,0.143,11.3,0.295
윤석민,74215,넥센,0.267,99,307,281,30,75,12,0,10,117,43,4,2,18,0,2,47,11,0.416,0.314,0.730,18,0.244,0.333,22,98,63,1.56,5,0.38,3.70,0.149,34.3,0.245
이성열,73136,넥센,0.258,96,291,256,46,66,10,0,14,118,39,1,1,24,1,9,80,0,0.461,0.341,0.802,16,0.203,0.160,24,50,61,0.82,4,0.30,4.00,0.203,41.6,0.269
박동원,79365,넥센,0.253,76,198,174,32,44,7,2,6,73,26,5,1,13,0,5,41,7,0.420,0.321,0.741,10,0.238,0.000,15,49,41,1.20,2,0.32,3.71,0.167,22.3,0.249
박헌도,79356,넥센,0.245,47,113,94,12,23,2,0,4,37,14,3,3,9,0,4,19,0,0.394,0.327,0.721,3,0.115,0.182,6,21,34,0.62,0,0.47,3.59,0.149,15.2,0.246
허도환,77243,넥센,0.220,93,220,182,18,40,8,0,2,54,12,9,1,20,0,8,52,6,0.297,0.322,0.619,9,0.119,0.000,10,48,43,1.12,1,0.38,3.91,0.077,18.5,0.219
김하성,64300,넥센,0.188,60,59,48,17,9,2,1,2,19,7,2,1,8,0,0,13,2,0.396,0.298,0.694,2,0.182,0.167,5,12,15,0.80,1,0.62,4.03,0.208,5.9,0.233
김지수,79300,넥센,0.174,28,29,23,2,4,0,0,0,4,3,2,0,4,0,0,2,1,0.174,0.296,0.470,1,0.200,0.000,0,9,8,1.13,0,2.00,3.62,0.000,1.5,0.177
서동욱,73606,넥센,0.147,39,41,34,2,5,1,0,0,6,0,3,0,3,0,1,12,1,0.176,0.237,0.413,1,0.111,0.000,1,9,8,1.13,0,0.25,4.27,0.029,1.3,0.151
임태준,77326,넥센,0.083,17,14,12,1,1,0,0,0,1,0,0,0,2,0,0,6,1,0.083,0.214,0.297,0,0.000,0.000,0,2,3,0.67,0,0.33,4.07,0.000,-0.2,0.117
강지광,79130,넥센,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000,0,0,0,-,0,0.00,5.00,0.000,-0.1,0.000
고종욱,61353,넥센,0.000,8,14,12,2,0,0,0,0,0,0,0,0,2,0,0,4,0,0.000,0.143,0.143,0,0.000,0.000,0,6,2,3.00,0,0.50,5.00,0.000,-0.3,0.064
배힘찬,72321,넥센,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
손승락,75321,넥센,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
오윤,70312,넥센,0.000,6,7,6,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0.000,0.143,0.143,0,0.000,0.000,0,1,2,0.50,0,0.33,3.86,0.000,-0.2,0.064
유재신,76368,넥센,0.000,23,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0,2,0,-,0,-,4.00,0.000,0.3,0.000
