ID,선수명,데뷔년도,연도,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,결승타,투구수/타석,순수장타율,추정득점,GPA,경기(주루),도루시도(주루),도루허용(주루),도루실패(주루),도루성공률(주루),주루사(주루),견제사(주루),경기(수비),선발경기(수비),수비이닝(수비),실책(수비),견제사(수비),자살(수비),보살(수비),병살(수비),포일(수비),도루허용(수비),도루실패(수비),수비율(수비),도루저지율(수비),WAR,FA여부,뉴스개수(연도별정규화),뉴스개수(누적정규화),수상횟수,누적타석,포지션 엔트로피,출생연도,출생월,출생일,나이,팀명_KIA,팀명_KT,팀명_LG,팀명_NC,팀명_SK,팀명_두산,팀명_롯데,팀명_삼성,팀명_우리/히어로즈/넥센/키움,팀명_한화,팀명_현대,포지션(수비)_1루수,포지션(수비)_2루수,포지션(수비)_3루수,포지션(수비)_수비기록없음,포지션(수비)_우익수,포지션(수비)_유격수,포지션(수비)_좌익수,포지션(수비)_중견수,포지션(수비)_포수,연봉,1차FA여부,2차FA여부,3차FA여부,5년평균타율,5년평균경기,5년평균타석,5년평균타수,5년평균득점,5년평균안타,5년평균2루타,5년평균3루타,5년평균홈런,5년평균루타,5년평균타점,5년평균희생번트,5년평균희생플라이,5년평균볼넷,5년평균고의사구,5년평균사구,5년평균삼진,5년평균병살타,5년평균장타율,5년평균출루율,5년평균OPS,5년평균멀티히트,5년평균득점권타율,5년평균대타타율,5년평균장타,5년평균땅볼,5년평균뜬공,5년평균결승타,5년평균투구수/타석,5년평균순수장타율,5년평균추정득점,5년평균GPA,5년평균경기(주루),5년평균도루시도(주루),5년평균도루허용(주루),5년평균도루실패(주루),5년평균도루성공률(주루),5년평균주루사(주루),5년평균견제사(주루),5년평균경기(수비),5년평균선발경기(수비),5년평균수비이닝(수비),5년평균실책(수비),5년평균견제사(수비),5년평균자살(수비),5년평균보살(수비),5년평균병살(수비),5년평균포일(수비),5년평균도루허용(수비),5년평균도루실패(수비),5년평균수비율(수비),5년평균도루저지율(수비),5년평균WAR,5년평균뉴스개수(연도별정규화),5년평균수상횟수,5년평균포지션 엔트로피,5년평균연봉
70224,강봉규,1996,2002,0.25,93,182,160,30,40,6,1,5,63,25,3,1,16,1,2,43,4,0.394,0.324,0.718,9,0.35,0.281,12,36,42,0,4.21,0.144,21.2,0.244,93,7,6,1,85.7,0,0,66,35,334.3333333333333,1,0,70,3,1,0,0,0,0.9857058823529412,0.0,0.584,0.0,0.00943396226,0.00943396226,0,182,0.2525563422497613,1978,1,12,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6437.207408915124,0.0,0.0,0.0,0.25,93.0,182.0,160.0,30.0,40.0,6.0,1.0,5.0,63.0,25.0,3.0,1.0,16.0,1.0,2.0,43.0,4.0,0.394,0.324,0.718,9.0,0.35,0.281,12.0,36.0,42.0,0.0,4.21,0.144,21.2,0.244,93.0,7.0,6.0,1.0,85.7,0.0,0.0,66.0,35.0,334.3333333333333,1.0,0.0,70.0,3.0,1.0,0.0,0.0,0.0,0.9857058823529413,0.0,0.584,0.00943396226,0.0,0.2525563422497613,2517.2980489654883
70224,강봉규,1996,2003,0.231,6,15,13,3,3,0,0,1,6,3,0,0,2,0,0,2,1,0.462,0.333,0.795,1,0.4,0.0,1,4,4,0,3.07,0.231,2.0,0.265,6,1,1,0,100.0,0,0,6,3,27.0,0,0,9,1,0,0,0,0,0.9629629629629628,0.0,0.116,0.0,0.0,0.00943396226,0,197,0.228538143953528,1978,1,12,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5523.637363932881,0.0,0.0,0.0,0.2485532994923858,86.3756345177665,169.28426395939087,148.80710659898477,27.944162436548222,37.18274111675127,5.543147208121828,0.9238578680203046,4.695431472081219,58.65989847715736,23.3248730964467,2.771573604060914,0.9238578680203046,14.934010152284264,0.9238578680203046,1.8477157360406091,39.878172588832484,3.771573604060914,0.3991776649746193,0.32468527918781726,0.7238629441624366,8.390862944162437,0.3538071065989848,0.2596040609137056,11.16243654822335,33.56345177664975,39.10659898477157,0.0,4.123197969543147,0.15062436548223349,19.73807106598985,0.24559898477157363,86.3756345177665,6.543147208121828,5.619289340101523,0.9238578680203046,86.78883248730965,0.0,0.0,61.431472081218274,32.56345177664975,310.9323181049069,0.9238578680203046,0.0,65.35532994923858,2.8477157360406093,0.9238578680203046,0.0,0.0,0.0,0.9839741879831458,0.0,0.5483654822335025,0.008715640260507614,0.0,0.25072754542517506,6437.207408915124
70224,강봉규,1996,2004,0.236,40,85,72,14,17,2,1,1,24,5,2,0,10,0,1,20,0,0.333,0.337,0.67,4,0.091,0.125,4,21,14,0,4.15,0.097,9.2,0.235,40,3,2,1,66.7,0,0,41,16,173.33333333333334,1,0,45,5,3,0,0,0,0.9798076923076924,0.0,0.274,0.0,0.0145985401,0.0240325024,0,282,0.4634743869213112,1978,1,12,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5375.554535719749,0.0,0.0,0.0,0.2447695035460993,72.39716312056737,143.87943262411346,125.65602836879432,23.74113475177305,31.099290780141843,4.475177304964539,0.9468085106382979,3.5815602836879434,48.212765957446805,17.80141843971631,2.5390070921985815,0.6453900709219859,13.446808510638299,0.6453900709219859,1.5921985815602837,33.88652482269504,2.6347517730496453,0.3792304964539008,0.3283971631205674,0.7076276595744682,7.067375886524823,0.2745921985815603,0.21903191489361704,9.00354609929078,29.77659574468085,31.53900709219858,0.0,4.131276595744681,0.13446099290780142,16.561702127659572,0.24240425531914894,72.39716312056737,5.475177304964539,4.528368794326241,0.9468085106382979,80.73368794326241,0.0,0.0,55.273049645390074,27.570921985815602,269.4574468085106,0.9468085106382979,0.0,59.219858156028366,3.49645390070922,1.549645390070922,0.0,0.0,0.0,0.982718329357566,0.0,0.4656666666666666,0.010488854751134752,0.0,0.31485336644351397,6367.64623797739
70224,강봉규,1996,2005,0.235,48,124,102,12,24,3,1,1,32,10,2,0,18,1,2,30,2,0.314,0.361,0.675,3,0.25,0.3,5,23,25,0,4.03,0.078,13.0,0.241,48,3,2,1,66.7,0,0,51,24,242.66666666666669,0,0,56,4,0,0,0,0,0.9876373626373628,0.0,0.322,0.0,0.00440528634,0.0284377887,0,406,0.2846390152669077,1978,1,12,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5257.724246278148,0.0,0.0,0.0,0.2417857142857143,64.94581280788178,137.807881773399,118.43103448275862,20.155172413793103,28.93103448275862,4.024630541871921,0.9630541871921182,2.793103448275862,43.26108374384236,15.41871921182266,2.374384236453202,0.4482758620689655,14.83743842364532,0.7536945812807881,1.7167487684729064,32.69950738916256,2.4408866995073892,0.35930788177339906,0.3383546798029557,0.6976625615763548,5.825123152709359,0.26708128078817733,0.24376108374384237,7.780788177339901,27.70689655172414,29.541871921182267,0.0,4.100344827586207,0.11721674876847289,15.473891625615762,0.2419753694581281,64.94581280788178,4.719211822660099,3.7561576354679804,0.9630541871921182,76.44753694581281,0.0,0.0,53.967980295566505,26.480295566502463,261.27504105090316,0.6576354679802956,0.0,58.23645320197044,3.6502463054187193,1.0763546798029557,0.0,0.0,0.0,0.9842206942016418,0.0,0.4217881773399014,0.008630819078768472,0.0,0.30562533800533864,6068.611505027392
70224,강봉규,1996,2006,0.234,87,145,128,16,30,6,1,4,50,16,1,2,13,0,1,33,2,0.391,0.306,0.697,3,0.233,0.267,11,36,31,0,3.94,0.156,16.1,0.235,87,7,4,3,57.1,0,0,72,31,284.6666666666667,1,0,85,2,0,0,0,0,0.9860655737704916,0.0,0.285,0.0,0.00708215297,0.0355199417,0,551,0.3542524421813478,1978,1,12,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6922.453942968323,0.0,0.0,0.0,0.23973684210526316,70.74954627949184,139.7005444646098,120.9491833030853,19.061705989110706,29.21234119782214,4.544464609800363,0.9727767695099818,3.1107078039927405,45.03448275862069,15.571687840290382,2.0127041742286753,0.8566243194192378,14.353901996370237,0.5553539019963702,1.528130671506352,32.77858439201452,2.32486388384755,0.36764791288566245,0.3298402903811253,0.6974882032667877,5.081669691470054,0.2581125226860254,0.24987658802177856,8.627949183303086,29.88929219600726,29.925589836660617,0.0,4.058148820326679,0.1274228675136116,15.638656987295825,0.24013974591651543,70.74954627949184,5.319419237749546,3.82032667876588,1.4990925589836661,71.35607985480945,0.0,0.0,58.71324863883847,27.669691470054445,267.43073200241986,0.7477313974591652,0.0,65.27949183303085,3.215970961887477,0.7931034482758621,0.0,0.0,0.0,0.9847061888250235,0.0,0.3857912885662431,0.008223275365934665,0.0,0.31842194436744636,5820.951357035012
70224,강봉규,1996,2007,0.282,83,170,142,20,40,9,1,1,54,13,5,2,16,0,5,25,4,0.38,0.37,0.75,8,0.3,0.364,11,39,40,0,3.69,0.099,20.8,0.262,83,6,4,2,66.7,0,0,87,45,403.6666666666667,2,0,117,8,2,0,0,0,0.9802981007431874,0.0,0.843,0.0,0.040201005,0.0757209467,0,721,0.5295121818353495,1978,1,12,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7838.0092705537945,0.0,0.0,0.0,0.24960111317254174,67.10018552875695,134.97402597402598,114.40259740259741,15.664192949907235,28.9721706864564,5.458256029684601,0.9721706864564007,1.8070500927643784,41.795918367346935,11.57699443413729,2.62152133580705,1.1688311688311688,14.317254174397032,0.2300556586270872,2.463821892393321,26.873840445269018,2.287569573283859,0.3626456400742115,0.3444786641929499,0.7071243042671613,4.679035250463822,0.2402968460111317,0.2753617810760668,8.237476808905381,30.699443413729128,29.025974025974026,0.0,3.8907606679035256,0.112860853432282,15.388682745825603,0.24573098330241183,67.10018552875695,4.966604823747681,3.1410018552875694,1.8256029684601114,65.04415584415585,0.0,0.0,65.17439703153988,30.66048237476809,287.80890538033395,1.0575139146567718,0.0,79.99814471243043,4.797773654916512,1.103896103896104,0.0,0.0,0.0,0.9829783238973923,0.0,0.46306679035250464,0.017900212328961038,0.0,0.4072399034675618,6110.82045859641
70224,강봉규,1996,2008,0.276,81,160,134,27,37,8,0,3,54,14,3,1,19,0,3,28,3,0.403,0.376,0.779,7,0.25,0.294,11,43,27,0,4.08,0.127,20.2,0.27,81,7,3,4,42.9,0,0,74,35,316.6666666666667,1,0,115,4,9,0,0,0,0.9968863157894736,0.0,0.813,0.0,0.0385700847,0.114291031,0,881,0.6877695785043221,1978,1,12,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7627.730294396962,0.0,0.0,0.0,0.2561842105263158,71.69152046783626,143.45906432748538,121.21052631578948,18.593567251461987,31.419590643274855,6.1725146198830405,0.7660818713450293,2.103801169590643,45.43567251461988,12.33187134502924,2.767543859649123,1.154970760233918,15.682748538011696,0.18128654970760233,2.6432748538011697,27.682748538011698,2.482456140350877,0.369906432748538,0.35210380116959067,0.7220102339181287,5.302631578947368,0.2390643274853801,0.2857602339181286,9.042397660818713,34.16228070175438,29.100877192982455,0.0,3.953026315789474,0.11357748538011696,16.807748538011698,0.25098538011695903,71.69152046783626,5.529239766081871,3.154970760233918,2.374269005847953,59.09766081871346,0.0,0.0,68.53654970760233,32.28216374269006,300.27875243664715,1.067251461988304,0.0,89.74269005847954,4.694444444444445,2.9751461988304095,0.0,0.0,0.0,0.9866705886879616,0.0,0.5525336257309942,0.023127818709517543,0.0,0.4767797783193047,6545.36530660151
70224,강봉규,1996,2009,0.31,126,529,449,89,139,24,2,20,227,78,6,1,69,2,4,61,15,0.506,0.405,0.911,37,0.274,0.333,46,137,113,0,4.0,0.196,88.6,0.309,126,23,20,3,87.0,0,0,145,107,895.6666666666666,4,0,302,19,11,0,0,0,0.9795649423148493,0.0,4.441,0.0,0.0802139037,0.194504935,0,1410,0.6469868560548091,1978,1,12,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,16672.502224028292,0.0,0.0,0.0,0.2829432624113475,99.54875886524823,328.67198581560285,278.6427304964539,51.958333333333336,82.95833333333333,14.847517730496454,1.327127659574468,10.579787234042554,132.1994680851064,43.680851063829785,4.341312056737588,1.1693262411347518,41.11524822695036,1.047872340425532,3.403368794326241,43.88652482269504,8.539893617021276,0.436511524822695,0.37804875886524825,0.8145602836879432,20.26595744680851,0.2666054964539007,0.3200283687943262,26.754432624113477,83.38209219858156,69.58510638297872,0.0,3.9602127659574466,0.15348049645390072,51.049556737588645,0.2793971631205674,99.54875886524823,13.913120567375886,11.141843971631205,2.771276595744681,71.61019503546099,0.0,0.0,106.47074468085107,68.54964539007092,589.0647163120567,2.4476950354609928,0.0,192.65691489361703,11.38031914893617,6.736702127659575,0.0,0.0,0.0,0.9838553929973114,0.0,2.3971028368794323,0.05054229356924646,0.0,0.5576046917864246,6820.95641360049
70224,강봉규,1996,2010,0.237,89,279,232,38,55,12,0,4,79,26,4,1,40,0,2,44,8,0.341,0.353,0.694,12,0.25,0.1,16,81,53,0,4.11,0.103,30.9,0.244,89,8,8,0,100.0,0,0,89,60,539.3333333333334,4,0,183,13,11,0,0,0,0.9798380716934486,0.0,0.829,0.0,0.0335413417,0.228046277,0,1689,0.6599957169772541,1978,1,12,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12242.997561155864,0.0,0.0,0.0,0.2775861262665627,102.2369446609509,337.65159781761497,285.5720966484801,52.784879189399845,82.576773187841,15.373343725643025,1.0701480904130942,10.074824629773968,130.3148869836321,43.091192517537024,4.493374902572096,1.24551831644583,43.10678098207327,0.8246297739672642,3.2338269680436476,45.25331254871395,9.054559625876852,0.42758222915042865,0.3742494154325799,0.8018316445830086,20.13717848791894,0.26459937646141857,0.2741169134840218,26.518316445830084,88.69992205767731,70.28760717069369,0.0,3.986040530007794,0.14979812938425566,50.345284489477784,0.27541075604053006,102.2369446609509,13.681995323460638,11.342166796570538,2.339828526890101,78.25837879968823,0.0,0.0,108.0327357755261,70.99610288386594,611.7290205248116,3.0218238503507404,0.0,203.76461418550272,12.445830085736555,8.314886983632112,0.0,0.0,0.0,0.9826162683837928,0.0,2.25666017147311,0.05130435383807483,0.0,0.6062522677152332,11549.969616912698
70224,강봉규,1996,2011,0.267,52,168,146,14,39,7,1,1,51,18,0,2,17,0,2,24,3,0.349,0.347,0.696,10,0.286,0.167,9,45,40,0,3.87,0.082,19.0,0.243,52,4,3,1,75.0,0,0,56,31,304.66666666666663,1,0,70,0,0,0,0,0,0.9866126914660832,0.0,0.58,1.0,0.0324675325,0.260513809,0,1857,0.0799195851316321,1978,1,12,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,24506.40052072033,1.0,0.0,0.0,0.28106355283307805,97.46630934150076,337.21745788667687,285.1125574272588,51.87978560490046,82.80857580398163,15.336906584992343,1.0689127105666156,9.581929555895865,129.02909647779478,42.87136294027565,4.303215926493109,1.2588055130168454,43.09111791730475,0.8101071975497703,3.32312404287902,43.87978560490046,9.05895865237366,0.42153522205206734,0.37832159264931087,0.7998568147013783,20.73583460949464,0.2708606431852986,0.26112787136294024,25.987748851454825,88.92955589586524,70.75344563552834,0.0,3.9762251148545174,0.14038820826952528,50.11523736600306,0.2757281776416539,97.46630934150076,13.178407350689127,11.084226646248085,2.094180704441041,80.18836140888209,0.0,0.0,105.33996937212864,70.291730474732,608.5418580908627,2.986217457886677,0.0,199.74349157733536,12.00459418070444,8.16845329249617,0.0,0.0,0.0,0.9827473938024404,0.0,2.2598851454823894,0.05379105609004595,0.0,0.5665249201106148,12308.810787920123
