선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
최준석,71552,롯데,0.333,2,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.333,0.333,0.666,0,0.000,0.000,0,2,0,-,0,-,2.67,0.000,0.3,0.233
에레라,71859,롯데,0.305,53,222,210,23,64,8,1,6,92,20,2,1,8,2,1,28,1,0.438,0.332,0.770,19,0.205,0.000,15,74,45,1.64,0,0.29,3.23,0.133,28.3,0.259
최기문,96224,롯데,0.285,123,415,383,34,109,22,4,8,163,50,2,0,27,5,3,44,9,0.426,0.337,0.763,23,0.292,0.000,34,122,108,1.13,0,0.61,3.67,0.141,49.4,0.258
김응국,88510,롯데,0.284,116,412,373,35,106,15,3,3,136,49,2,1,34,2,2,58,8,0.365,0.346,0.711,24,0.291,0.300,21,123,87,1.41,0,0.59,3.81,0.080,46.4,0.247
이대호,71564,롯데,0.278,74,281,255,27,71,19,0,8,114,32,0,0,19,1,7,66,6,0.447,0.345,0.792,20,0.288,0.000,27,48,70,0.69,0,0.29,4.11,0.169,36.8,0.267
이동욱,97515,롯데,0.268,79,189,168,14,45,6,1,3,62,20,4,1,10,0,6,34,4,0.369,0.330,0.699,9,0.261,0.148,10,48,42,1.14,0,0.29,3.33,0.101,19.9,0.241
김대익,96503,롯데,0.264,91,332,303,36,80,12,0,3,101,21,5,1,23,2,0,52,4,0.333,0.315,0.648,19,0.260,0.000,15,103,69,1.49,0,0.44,3.70,0.069,31.8,0.225
허문회,94145,롯데,0.263,92,233,209,18,55,11,0,6,84,21,0,1,18,0,4,37,4,0.402,0.332,0.734,12,0.267,0.172,17,66,52,1.27,0,0.49,3.55,0.139,27.0,0.250
박정태,91514,롯데,0.262,103,308,267,26,70,14,1,7,107,38,2,0,32,0,7,32,4,0.401,0.356,0.757,16,0.300,0.176,22,96,69,1.39,0,1.00,4.00,0.139,38.4,0.260
박현승,95518,롯데,0.260,94,379,346,37,90,15,0,9,132,35,1,5,25,0,2,62,8,0.382,0.310,0.692,22,0.138,0.000,24,106,93,1.14,0,0.40,3.84,0.121,40.8,0.235
김정현,72548,롯데,0.250,24,76,68,10,17,2,0,1,22,6,0,0,8,1,0,20,0,0.324,0.329,0.653,5,0.278,0.000,3,14,17,0.82,0,0.40,3.89,0.074,6.8,0.229
엄정대,98569,롯데,0.250,51,74,64,14,16,3,0,1,22,6,0,1,5,0,4,18,3,0.344,0.338,0.682,3,0.133,0.125,4,13,18,0.72,0,0.28,3.66,0.094,7.6,0.238
박기혁,70553,롯데,0.243,66,146,136,15,33,6,0,0,39,8,1,0,9,0,0,38,6,0.287,0.290,0.577,8,0.233,0.250,6,40,25,1.60,0,0.24,3.88,0.044,9.6,0.202
박종윤,71562,롯데,0.241,10,31,29,2,7,1,0,0,8,5,0,1,1,0,0,11,0,0.276,0.258,0.534,2,0.333,0.000,1,6,6,1.00,0,0.09,3.61,0.034,2.4,0.185
조성환,99543,롯데,0.235,104,293,255,38,60,14,0,0,74,21,10,3,18,0,7,42,2,0.290,0.300,0.590,15,0.200,0.000,14,91,65,1.40,0,0.43,3.68,0.055,24.7,0.208
김주찬,70410,롯데,0.220,84,291,264,25,58,13,4,7,100,25,7,1,14,0,5,75,5,0.379,0.271,0.650,15,0.200,0.000,24,55,77,0.71,0,0.19,3.91,0.159,25.8,0.217
이계성,96468,롯데,0.218,69,135,124,13,27,7,0,1,37,7,0,1,10,0,0,30,2,0.298,0.274,0.572,6,0.115,0.100,8,34,34,1.00,0,0.33,3.67,0.081,9.8,0.198
박경진,99544,롯데,0.205,39,42,39,4,8,0,1,0,10,2,1,0,1,0,1,11,0,0.256,0.244,0.500,2,0.167,0.500,1,11,9,1.22,0,0.09,3.38,0.051,2.4,0.174
신명철,71504,롯데,0.205,81,134,127,12,26,4,2,2,40,10,2,1,4,0,0,35,0,0.315,0.227,0.542,3,0.200,0.125,8,30,37,0.81,0,0.11,3.37,0.110,8.0,0.181
허일상,72522,롯데,0.200,42,58,50,3,10,1,0,2,17,4,4,0,3,0,1,9,1,0.340,0.259,0.599,1,0.000,0.000,3,17,14,1.21,0,0.33,3.60,0.140,4.6,0.202
김태균,94415,롯데,0.193,67,164,145,11,28,7,0,3,44,16,3,0,14,0,2,46,2,0.303,0.273,0.576,5,0.303,0.091,10,37,34,1.09,0,0.30,4.10,0.110,11.8,0.199
박상민,71558,롯데,0.189,30,43,37,2,7,1,0,0,8,2,0,0,5,0,1,9,1,0.216,0.302,0.518,0,0.333,0.200,1,14,7,2.00,0,0.56,3.77,0.027,2.3,0.190
이승화,71565,롯데,0.188,49,174,154,15,29,5,1,1,39,10,1,0,7,0,12,47,1,0.253,0.277,0.530,7,0.176,0.333,7,47,31,1.52,0,0.15,3.64,0.065,11.3,0.188
권오현,71509,롯데,0.176,45,84,74,4,13,6,0,0,19,1,1,0,5,0,4,22,0,0.257,0.265,0.522,0,0.067,0.111,6,21,18,1.17,0,0.23,3.50,0.081,6.0,0.184
해처,72553,롯데,0.162,25,73,68,6,11,1,0,1,15,5,0,1,2,0,2,22,2,0.221,0.205,0.426,2,0.083,0.167,2,14,22,0.64,0,0.09,4.00,0.059,2.3,0.148
박남섭,71815,롯데,0.152,29,34,33,4,5,1,0,0,6,0,0,0,1,0,0,12,1,0.182,0.176,0.358,0,0.077,0.000,1,8,8,1.00,0,0.08,4.15,0.030,0.3,0.125
윤재국,98808,롯데,0.125,32,46,40,3,5,1,1,0,8,3,0,0,6,1,0,12,0,0.200,0.239,0.439,1,0.182,0.091,2,11,12,0.92,0,0.50,4.00,0.075,2.3,0.158
베로아,72543,롯데,0.097,11,35,31,1,3,1,0,1,7,3,0,1,3,0,0,15,0,0.226,0.171,0.397,0,0.111,0.000,2,4,10,0.40,0,0.20,4.31,0.129,1.4,0.133
