선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
고도현,63563,롯데,0.250,4,4,4,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0.250,0.250,0.500,0,0.250,0.250,0,1,0,-,0,0.00,4.50,0.000,0.2,0.175
조홍석,63593,롯데,0.250,30,79,64,5,16,6,1,0,24,4,3,0,8,0,4,24,0,0.375,0.368,0.743,5,0.083,0.000,7,17,7,2.43,0,0.33,4.16,0.125,8.9,0.259
조성환,99543,롯데,0.240,74,194,167,15,40,6,0,1,49,12,5,3,17,0,2,23,0,0.293,0.312,0.605,11,0.194,0.053,7,60,47,1.28,0,0.74,3.86,0.054,18.6,0.214
김대우,78536,롯데,0.239,69,216,180,23,43,15,2,4,74,27,0,1,33,1,2,66,4,0.411,0.361,0.772,7,0.237,0.400,21,47,25,1.88,0,0.50,4.38,0.172,27.2,0.265
문규현,72546,롯데,0.238,79,116,101,10,24,2,0,0,26,6,2,2,11,0,0,23,1,0.257,0.307,0.564,3,0.185,0.167,2,28,28,1.00,0,0.48,4.03,0.020,9.9,0.202
강민호,74540,롯데,0.235,105,405,327,48,77,13,0,11,123,57,1,6,60,3,11,87,5,0.376,0.366,0.742,17,0.259,0.000,24,57,112,0.51,0,0.69,4.14,0.141,53.2,0.259
황성용,76562,롯데,0.233,34,51,43,8,10,0,0,0,10,1,1,0,6,0,1,19,0,0.233,0.340,0.573,2,0.091,0.000,0,8,6,1.33,0,0.32,4.49,0.000,4.5,0.211
신본기,62556,롯데,0.229,99,281,240,27,55,11,0,1,69,25,12,0,24,1,5,55,2,0.288,0.312,0.600,14,0.278,0.500,12,72,58,1.24,0,0.44,3.78,0.058,23.4,0.212
김상호,62559,롯데,0.205,25,50,44,5,9,3,0,0,12,3,0,1,5,0,0,11,1,0.273,0.280,0.553,1,0.182,0.600,3,10,15,0.67,0,0.45,4.00,0.068,3.6,0.194
박기혁,70553,롯데,0.200,31,70,60,4,12,2,0,0,14,9,1,0,9,0,0,11,3,0.233,0.304,0.537,1,0.300,0.000,2,23,14,1.64,0,0.82,4.07,0.033,3.2,0.195
정보명,73513,롯데,0.158,12,23,19,1,3,1,0,0,4,0,0,0,4,0,0,2,3,0.211,0.304,0.515,0,0.000,0.000,1,8,6,1.33,0,2.00,3.91,0.053,0.5,0.190
용덕한,74223,롯데,0.148,56,101,88,6,13,1,0,1,17,4,5,1,7,0,0,24,2,0.193,0.208,0.401,5,0.174,0.000,2,31,21,1.48,0,0.29,3.63,0.045,3.1,0.142
백민기,63559,롯데,0.111,30,18,18,7,2,0,0,0,2,0,0,0,0,0,0,8,0,0.111,0.111,0.222,0,0.000,0.000,0,3,5,0.60,0,0.00,3.44,0.000,-0.4,0.078
김사훈,61591,롯데,0.103,17,35,29,2,3,1,0,0,4,1,1,0,4,0,1,8,1,0.138,0.235,0.373,0,0.333,0.000,1,11,7,1.57,0,0.50,3.77,0.034,0.7,0.140
강영식,70615,롯데,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000,0,0,0,-,0,0.00,4.00,0.000,-0.1,0.000
김사율,99563,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
김성배,73226,롯데,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
손용석,76536,롯데,0.000,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.000,0.000,0.000,0,0.000,0.000,0,2,1,2.00,0,0.00,5.17,0.000,-0.9,0.000
송승준,77591,롯데,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000,0,0,0,-,0,0.00,5.00,0.000,-0.1,0.000
양종민,79530,롯데,-,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이인구,73563,롯데,0.000,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000,0.000,0.000,0,0.000,0.000,0,2,0,-,0,-,2.50,0.000,-0.6,0.000
임종혁,63554,롯데,0.000,11,7,6,4,0,0,0,0,0,0,0,0,1,0,0,2,0,0.000,0.143,0.143,0,0.000,0.000,0,2,2,1.00,0,0.50,3.14,0.000,0.1,0.064
정대현,71801,롯데,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
황진수,78566,롯데,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
