선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
강태율,65514,롯데,0.455,14,18,11,2,5,0,0,2,11,2,0,0,7,0,0,2,1,1.000,0.667,1.667,0,0.250,0.500,2,2,2,1.00,0,3.50,4.50,0.545,5.8,0.550
신용수,69508,롯데,0.429,5,8,7,2,3,0,0,0,3,2,0,0,1,0,0,0,0,0.429,0.500,0.929,0,0.500,0.000,0,1,3,0.33,0,-,3.25,0.000,1.3,0.332
손아섭,77532,롯데,0.352,141,611,540,98,190,43,0,11,266,85,1,7,61,4,2,56,9,0.493,0.415,0.908,59,0.333,0.667,54,171,130,1.32,11,1.09,3.71,0.141,104.1,0.310
오윤석,64504,롯데,0.298,63,197,168,31,50,7,1,4,71,32,1,2,24,0,2,47,2,0.423,0.388,0.811,12,0.378,0.250,12,32,41,0.78,4,0.51,4.17,0.125,28.8,0.280
정훈,60523,롯데,0.295,111,476,410,72,121,19,1,11,175,58,2,4,56,0,4,85,8,0.427,0.382,0.809,36,0.357,0.000,31,89,119,0.75,3,0.66,4.28,0.132,69.5,0.279
이대호,71564,롯데,0.292,144,611,542,67,158,27,0,20,245,110,0,11,53,9,5,68,21,0.452,0.354,0.806,40,0.323,0.667,47,154,173,0.89,16,0.78,3.54,0.161,83.7,0.272
안치홍,79608,롯데,0.286,124,460,412,49,118,28,0,8,170,54,4,2,35,2,7,47,11,0.413,0.351,0.764,30,0.288,0.286,36,112,137,0.82,3,0.74,3.74,0.126,58.0,0.261
마차도,50506,롯데,0.280,144,560,486,79,136,31,1,12,205,67,4,8,54,2,8,60,20,0.422,0.356,0.778,36,0.281,0.000,44,144,154,0.94,2,0.90,3.75,0.142,73.7,0.266
전준우,78513,롯데,0.279,143,628,562,95,157,34,1,26,271,96,3,3,52,0,8,79,21,0.482,0.347,0.829,42,0.272,0.667,61,174,155,1.12,10,0.66,3.73,0.203,87.0,0.277
한동희,68525,롯데,0.278,135,531,461,62,128,22,0,17,201,67,5,3,57,0,5,97,15,0.436,0.361,0.797,34,0.243,0.500,39,137,102,1.34,4,0.59,3.87,0.158,70.0,0.271
이병규,76100,롯데,0.274,53,194,164,28,45,4,0,9,76,32,0,1,28,0,1,55,5,0.463,0.381,0.844,11,0.326,0.250,13,34,31,1.10,3,0.51,4.35,0.189,29.1,0.287
김재유,65506,롯데,0.259,68,133,116,20,30,1,0,1,34,9,2,0,12,0,3,35,2,0.293,0.344,0.637,6,0.244,0.300,2,29,22,1.32,0,0.34,4.23,0.034,13.7,0.228
김민수,67504,롯데,0.250,3,10,8,1,2,0,0,0,2,0,0,0,2,0,0,4,0,0.250,0.400,0.650,1,0.333,0.000,0,1,1,1.00,0,0.50,5.20,0.000,1.3,0.243
지성준,64717,롯데,0.250,3,11,8,0,2,0,0,0,2,2,0,0,3,0,0,4,0,0.250,0.455,0.705,0,0.500,0.000,0,2,0,-,0,0.75,4.27,0.000,1.4,0.267
민병헌,76249,롯데,0.233,109,342,309,42,72,12,0,2,90,23,5,2,21,1,5,62,12,0.291,0.291,0.582,16,0.175,0.182,14,100,77,1.30,6,0.34,3.57,0.058,23.8,0.204
김준태,62558,롯데,0.225,128,369,306,38,69,12,2,5,100,43,3,3,56,0,1,64,5,0.327,0.344,0.671,17,0.267,0.200,19,82,94,0.87,2,0.88,4.07,0.101,39.6,0.237
김동한,61204,롯데,0.221,82,73,68,23,15,5,0,0,20,5,0,0,5,0,0,8,2,0.294,0.274,0.568,1,0.130,0.083,5,30,15,2.00,0,0.63,3.23,0.074,5.2,0.197
신본기,62556,롯데,0.217,81,123,106,18,23,1,0,2,30,12,1,1,14,0,1,22,3,0.283,0.311,0.594,4,0.393,0.100,3,33,29,1.14,0,0.64,3.80,0.066,10.5,0.211
강로한,65515,롯데,0.190,16,26,21,6,4,0,0,0,4,1,0,0,4,0,1,6,0,0.190,0.346,0.536,0,0.111,0.000,0,8,3,2.67,1,0.67,4.23,0.000,2.2,0.203
허일,61566,롯데,0.179,60,95,84,5,15,4,0,1,22,6,2,0,8,0,1,29,4,0.262,0.258,0.520,0,0.182,0.063,5,21,19,1.11,1,0.28,3.86,0.083,4.5,0.182
정보근,68518,롯데,0.150,85,152,133,9,20,2,0,0,22,5,6,1,11,0,1,32,7,0.165,0.219,0.384,3,0.129,0.000,2,42,40,1.05,0,0.34,3.60,0.015,2.1,0.140
추재현,68362,롯데,0.125,13,28,24,3,3,0,0,0,3,0,0,0,4,0,0,8,0,0.125,0.250,0.375,0,0.000,0.200,0,7,6,1.17,0,0.50,4.29,0.000,0.9,0.144
고효준,72523,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
구승민,63543,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
김강현,65522,롯데,0.000,5,4,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0.000,0.250,0.250,0,0.000,0.000,0,1,0,-,0,0.50,6.00,0.000,0.1,0.113
김대우,78536,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
김원중,62528,롯데,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
배성근,64501,롯데,0.000,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000,0.000,0.000,0,0.000,0.000,0,1,4,0.25,0,0.00,3.86,0.000,-1.0,0.000
오현택,79293,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이인복,64565,롯데,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
