선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
김대륙,65513,롯데,0.148,71,63,54,6,8,0,0,0,8,1,2,0,7,0,0,17,2,0.148,0.246,0.394,1,0.091,0.000,0,17,12,1.42,0,0.41,4.08,0.000,1.1,0.148
강동수,65515,롯데,0.125,22,8,8,2,1,0,0,0,1,0,0,0,0,0,0,6,0,0.125,0.125,0.250,0,0.000,0.000,0,1,0,-,0,0.00,4.63,0.000,-0.2,0.088
김재유,65506,롯데,0.111,18,10,9,3,1,0,0,0,1,1,0,0,0,0,1,3,0,0.111,0.200,0.311,0,0.500,0.333,0,5,0,-,0,0.00,3.20,0.000,0.3,0.118
박세웅,64021,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
박준서,71815,롯데,0.000,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.000,0.000,0.000,0,0.000,0.000,0,2,0,-,0,0.00,3.60,0.000,-0.5,0.000
박진형,63512,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
배장호,76540,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
백민기,63559,롯데,0.000,8,9,7,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0.000,0.222,0.222,0,0.000,0.000,0,5,1,5.00,0,1.00,3.44,0.000,0.0,0.100
심수창,74167,롯데,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이성민,63935,롯데,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이여상,76435,롯데,0.000,6,6,5,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0.000,0.167,0.167,0,0.000,0.000,0,2,0,-,0,0.33,5.33,0.000,-0.1,0.075
이정민,72551,롯데,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
조홍석,63593,롯데,0.000,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0,1,0,-,0,-,6.00,0.000,-0.1,0.000
홍성민,62655,롯데,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
황동채,76562,롯데,0.000,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000,0,0,1,0.00,0,0.00,4.00,0.000,-0.2,0.000
황진수,78566,롯데,0.000,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0,1,1,1.00,0,-,3.00,0.000,-0.2,0.000
