선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
오장훈,79544,롯데,0.500,3,6,6,1,3,1,0,0,4,1,0,0,0,0,0,2,0,0.667,0.500,1.167,1,0.500,0.000,1,0,1,0.00,0,0.00,3.67,0.167,1.1,0.392
홍성흔,99222,롯데,0.371,119,487,426,71,158,33,0,12,227,64,0,7,49,1,5,55,15,0.533,0.435,0.968,46,0.352,0.000,45,102,118,0.86,0,0.89,3.72,0.162,89.0,0.329
김주찬,70410,롯데,0.310,109,479,435,77,135,30,5,7,196,51,4,6,28,0,6,56,7,0.451,0.356,0.807,43,0.360,0.000,42,117,133,0.88,0,0.50,3.32,0.140,71.2,0.273
정보명,73513,롯데,0.296,86,234,203,15,60,12,1,2,80,34,3,4,22,0,2,40,5,0.394,0.364,0.758,16,0.311,0.250,15,58,49,1.18,0,0.55,3.80,0.099,29.2,0.262
조성환,99543,롯데,0.294,76,294,269,35,79,19,0,8,122,36,1,3,19,0,2,33,7,0.454,0.341,0.795,22,0.261,0.200,27,83,77,1.08,0,0.58,3.73,0.160,41.2,0.267
이대호,71564,롯데,0.293,133,549,478,73,140,28,1,28,254,100,0,4,51,3,16,65,13,0.531,0.377,0.908,41,0.299,0.500,57,122,155,0.79,0,0.78,3.77,0.238,91.3,0.302
박정준,73543,롯데,0.285,63,216,186,33,53,12,1,5,82,25,3,1,23,0,3,35,1,0.441,0.371,0.812,14,0.224,0.273,18,55,44,1.25,0,0.66,4.14,0.156,30.4,0.277
이인구,73563,롯데,0.269,95,308,271,34,73,13,3,5,107,33,5,2,26,0,4,61,5,0.395,0.340,0.735,15,0.258,0.273,21,80,59,1.36,0,0.43,4.00,0.125,35.8,0.252
가르시아,78595,롯데,0.266,130,539,467,72,124,29,1,29,242,84,0,5,62,3,5,124,11,0.518,0.354,0.872,31,0.246,0.000,59,109,115,0.95,0,0.50,3.76,0.253,84.4,0.289
장성우,78548,롯데,0.265,44,112,98,14,26,6,0,1,35,12,2,3,8,0,1,26,8,0.357,0.318,0.675,5,0.233,0.250,7,28,21,1.33,0,0.31,4.10,0.092,10.4,0.232
박종윤,71562,롯데,0.260,47,136,123,9,32,8,1,2,48,19,2,2,3,0,6,23,7,0.390,0.306,0.696,5,0.195,0.200,11,42,28,1.50,0,0.13,3.38,0.130,12.8,0.235
강민호,74540,롯데,0.260,83,301,262,36,68,13,0,9,108,30,0,3,33,1,3,44,9,0.412,0.346,0.758,17,0.298,0.000,22,77,76,1.01,0,0.75,3.91,0.153,37.4,0.259
이승화,71565,롯데,0.259,102,194,162,25,42,7,0,0,49,15,9,1,14,0,8,37,3,0.302,0.346,0.648,8,0.214,0.444,7,46,38,1.21,0,0.38,3.57,0.043,19.7,0.231
김민성,77564,롯데,0.248,114,389,327,51,81,17,0,4,110,37,8,2,48,0,4,72,8,0.336,0.349,0.685,15,0.258,0.000,21,89,87,1.02,0,0.67,4.14,0.089,40.4,0.241
정수근,95208,롯데,0.237,15,68,59,9,14,0,0,1,17,7,3,1,5,0,0,7,2,0.288,0.292,0.580,3,0.235,0.000,1,24,15,1.60,0,0.71,3.41,0.051,5.8,0.203
전준우,78513,롯데,0.220,26,66,59,12,13,3,0,2,22,9,0,1,5,0,1,16,1,0.373,0.288,0.661,2,0.353,0.222,5,17,14,1.21,0,0.31,4.26,0.153,7.0,0.223
박기혁,70553,롯데,0.217,109,346,299,32,65,10,1,0,77,21,14,4,28,0,1,61,13,0.258,0.283,0.541,16,0.222,0.000,11,100,77,1.30,0,0.46,3.71,0.040,20.1,0.192
최기문,96224,롯데,0.217,54,136,115,17,25,6,0,2,37,10,3,0,18,1,0,12,2,0.322,0.323,0.645,7,0.259,0.000,8,42,36,1.17,0,1.50,3.77,0.104,13.1,0.226
박남섭,71815,롯데,0.210,40,69,62,6,13,1,1,0,16,2,2,0,4,0,1,18,0,0.258,0.269,0.527,3,0.067,0.000,2,23,8,2.88,0,0.22,3.93,0.048,4.7,0.186
손아섭,77532,롯데,0.186,34,96,86,11,16,4,0,3,29,4,1,0,9,0,0,16,3,0.337,0.263,0.600,3,0.214,0.000,7,41,13,3.15,0,0.56,3.91,0.151,7.1,0.203
문규현,72546,롯데,0.167,11,18,18,2,3,0,0,1,6,3,0,0,0,0,0,6,1,0.333,0.167,0.500,0,0.250,0.000,1,4,5,0.80,0,0.00,4.33,0.167,0.7,0.158
강영식,70615,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
김일엽,78543,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
배장호,76540,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
서정호,74564,롯데,0.000,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000,0,0,0,-,0,0.00,3.00,0.000,-0.1,0.000
애킨스,79596,롯데,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
양종민,79530,롯데,0.000,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000,0,0,0,-,0,0.00,9.00,0.000,-0.1,0.000
이동훈,75554,롯데,0.000,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000,0,2,0,-,0,0.00,5.00,0.000,-0.3,0.000
이정동,74548,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이정민,72551,롯데,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이정훈,97541,롯데,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
임경완,98521,롯데,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
장원준,74513,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
최만호,97351,롯데,0.000,13,5,4,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0.000,0.200,0.200,0,0.000,0.000,0,0,0,-,0,0.25,4.20,0.000,0.1,0.090
하준호,78517,롯데,-,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
