선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
페레즈,73559,롯데,0.314,50,204,194,32,61,14,0,9,102,30,0,1,7,0,2,13,5,0.526,0.343,0.869,19,0.265,0.000,23,61,60,1.02,0,0.54,3.25,0.211,30.9,0.286
조성환,99543,롯데,0.307,129,543,486,73,149,25,2,6,196,38,7,1,37,3,12,57,5,0.403,0.369,0.772,43,0.279,0.000,33,148,133,1.11,0,0.65,3.59,0.097,71.7,0.267
최기문,96224,롯데,0.294,119,392,347,33,102,20,2,2,132,41,6,1,34,3,4,27,1,0.380,0.363,0.743,24,0.330,0.500,24,108,111,0.97,0,1.26,3.62,0.086,48.5,0.258
이시온,73564,롯데,0.290,90,377,338,45,98,19,1,13,158,45,0,0,33,1,6,92,10,0.467,0.363,0.830,31,0.281,0.000,33,101,47,2.15,0,0.36,3.75,0.178,54.0,0.280
신종길,72559,롯데,0.284,40,75,67,11,19,6,1,0,27,6,1,0,7,0,0,22,0,0.403,0.351,0.754,6,0.200,0.600,7,14,12,1.17,0,0.32,3.89,0.119,9.5,0.259
손인호,98538,롯데,0.278,103,371,334,29,93,21,2,4,130,42,0,4,31,0,2,52,3,0.389,0.340,0.729,21,0.322,0.375,27,97,96,1.01,0,0.60,4.01,0.111,44.7,0.250
박정태,91514,롯데,0.278,50,86,72,5,20,2,0,2,28,17,0,4,10,0,0,11,3,0.389,0.349,0.738,3,0.300,0.294,4,17,28,0.61,0,0.91,4.23,0.111,11.0,0.254
이인구,73563,롯데,0.278,9,20,18,1,5,2,0,0,7,1,2,0,0,0,0,5,0,0.389,0.278,0.667,1,0.167,0.000,2,5,3,1.67,0,0.00,4.80,0.111,1.7,0.222
윤재국,98808,롯데,0.263,63,192,167,18,44,7,1,1,56,13,6,2,15,1,2,32,0,0.335,0.328,0.663,11,0.303,0.000,9,46,47,0.98,0,0.47,3.87,0.072,19.6,0.231
이계성,96468,롯데,0.259,59,154,135,8,35,10,0,3,54,18,3,2,12,0,2,32,2,0.400,0.325,0.725,5,0.286,0.200,13,35,35,1.00,0,0.38,3.68,0.141,17.8,0.246
박연수,98130,롯데,0.249,72,218,193,22,48,11,0,6,77,26,1,1,19,0,4,55,3,0.399,0.327,0.726,10,0.267,0.188,17,38,53,0.72,0,0.35,4.07,0.150,24.7,0.247
신명철,71504,롯데,0.247,101,296,271,31,67,11,3,6,102,33,10,1,13,1,1,52,1,0.376,0.283,0.659,14,0.263,0.200,20,81,72,1.13,0,0.25,3.53,0.129,27.8,0.221
박기혁,70553,롯데,0.246,95,321,281,34,69,10,2,4,95,32,16,2,20,0,2,42,9,0.338,0.298,0.636,17,0.333,0.000,16,88,84,1.05,0,0.48,3.68,0.093,27.6,0.219
이대호,71564,롯데,0.243,54,173,152,8,37,6,0,4,55,13,2,0,13,0,6,37,3,0.362,0.327,0.689,6,0.220,0.100,10,35,43,0.81,0,0.35,4.00,0.118,17.7,0.238
허일상,72522,롯데,0.236,58,113,106,9,25,7,1,0,34,6,1,1,4,0,1,17,1,0.321,0.268,0.589,2,0.087,0.250,8,29,36,0.81,0,0.24,3.19,0.085,8.9,0.201
김응국,88510,롯데,0.236,51,156,140,18,33,5,1,4,52,14,2,0,12,1,2,22,6,0.371,0.305,0.676,9,0.143,0.167,10,49,36,1.36,0,0.55,3.98,0.136,14.3,0.230
박현승,95518,롯데,0.235,118,386,357,40,84,11,1,0,97,18,6,1,19,0,3,65,9,0.272,0.279,0.551,21,0.161,0.000,12,100,109,0.92,0,0.29,3.78,0.036,23.3,0.194
김태균,94415,롯데,0.216,101,264,231,15,50,11,0,3,70,32,8,5,16,0,4,59,4,0.303,0.273,0.576,11,0.225,0.182,14,64,63,1.02,0,0.27,3.65,0.087,21.5,0.199
이승화,71565,롯데,0.214,23,72,56,6,12,4,0,0,16,5,3,1,2,0,10,19,0,0.286,0.348,0.634,2,0.333,0.000,4,18,8,2.25,0,0.11,3.79,0.071,7.6,0.228
권오현,71509,롯데,0.212,38,58,52,11,11,4,0,1,18,2,2,0,1,0,3,15,3,0.346,0.268,0.614,1,0.118,0.182,5,14,12,1.17,0,0.07,3.53,0.135,3.9,0.207
문규현,72546,롯데,0.200,17,44,40,5,8,5,0,0,13,1,1,0,1,0,2,13,0,0.325,0.256,0.581,2,0.111,0.000,5,13,6,2.17,0,0.08,3.75,0.125,3.2,0.196
김대익,96503,롯데,0.198,48,122,106,9,21,4,0,0,25,6,3,1,10,1,2,18,3,0.236,0.277,0.513,4,0.167,0.375,4,39,29,1.34,0,0.56,3.75,0.038,6.6,0.184
보이,73503,롯데,0.190,7,23,21,0,4,2,0,0,6,0,0,0,2,0,0,11,0,0.286,0.261,0.547,1,0.000,0.000,2,2,4,0.50,0,0.18,4.22,0.095,1.5,0.189
조효상,96704,롯데,0.178,36,80,73,11,13,9,0,1,25,8,1,0,4,0,2,23,0,0.342,0.241,0.583,4,0.286,0.111,10,17,20,0.85,0,0.17,3.73,0.164,6.0,0.194
박경진,99544,롯데,0.167,10,12,12,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0.167,0.167,0.334,0,0.000,0.000,0,6,2,3.00,0,0.00,4.17,0.000,0.1,0.117
이동욱,97515,롯데,0.163,21,58,49,1,8,0,0,0,8,0,1,0,7,0,1,6,2,0.163,0.281,0.444,2,0.063,0.000,0,18,17,1.06,0,1.17,3.81,0.000,2.0,0.167
김주찬,70410,롯데,0.160,55,131,125,12,20,5,1,3,36,3,1,0,5,0,0,33,1,0.288,0.192,0.480,6,0.000,0.000,9,36,36,1.00,0,0.15,3.69,0.128,6.7,0.158
박남섭,71815,롯데,0.148,29,30,27,2,4,1,0,0,5,0,0,0,3,0,0,8,0,0.185,0.233,0.418,1,0.111,0.000,1,5,10,0.50,0,0.38,3.43,0.037,0.8,0.151
김영화,73540,롯데,0.111,7,9,9,1,1,0,0,1,4,1,0,0,0,0,0,4,0,0.444,0.111,0.555,0,0.000,0.000,1,4,0,-,0,0.00,4.78,0.333,0.7,0.161
강상수,94526,롯데,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
박정준,73543,롯데,0.000,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000,0.000,0.000,0,0.000,0.000,0,0,1,0.00,0,0.00,3.67,0.000,-0.3,0.000
변인재,72562,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이정훈,97541,롯데,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
임경완,98521,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
정보명,73513,롯데,0.000,2,4,3,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0.000,0.250,0.250,0,0.000,0.000,0,1,0,-,0,0.50,4.25,0.000,-0.3,0.113
