선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
손아섭,77532,롯데,0.335,144,667,576,113,193,35,4,20,296,80,1,3,83,8,4,96,7,0.514,0.420,0.934,56,0.290,0.000,59,175,115,1.52,6,0.86,4.00,0.179,119.3,0.318
전준우,78513,롯데,0.321,110,496,455,76,146,27,1,18,229,69,2,2,30,2,7,70,11,0.503,0.370,0.873,44,0.325,1.000,46,125,116,1.08,5,0.43,3.87,0.182,76.3,0.292
이대호,71564,롯데,0.320,142,608,540,73,173,13,0,34,288,111,0,3,50,8,15,84,22,0.533,0.391,0.924,52,0.341,0.000,47,118,168,0.70,14,0.60,3.70,0.213,101.8,0.309
번즈,67598,롯데,0.303,116,468,423,71,128,38,0,15,211,57,2,3,29,0,11,100,18,0.499,0.361,0.860,36,0.324,0.000,53,84,114,0.74,12,0.29,3.54,0.196,66.8,0.287
김문호,76509,롯데,0.292,131,448,390,49,114,17,1,2,139,35,7,1,37,4,13,73,5,0.356,0.372,0.728,29,0.258,0.278,20,121,83,1.46,2,0.51,3.82,0.064,53.5,0.256
최준석,71552,롯데,0.291,125,464,409,43,119,15,0,14,176,82,0,5,49,0,1,89,24,0.430,0.364,0.794,32,0.328,0.400,29,120,86,1.40,10,0.55,4.19,0.139,59.1,0.271
황진수,78566,롯데,0.291,60,133,117,18,34,6,2,1,47,16,2,1,10,0,3,38,2,0.402,0.359,0.761,6,0.273,0.333,9,28,18,1.56,0,0.26,3.86,0.111,17.4,0.262
강민호,74540,롯데,0.285,130,515,456,62,130,22,1,22,220,68,0,3,41,6,15,104,15,0.482,0.361,0.843,38,0.270,0.167,45,124,101,1.23,5,0.39,3.86,0.197,74.3,0.283
문규현,72546,롯데,0.270,110,337,304,38,82,15,2,6,119,42,18,3,10,1,2,42,10,0.391,0.295,0.686,16,0.242,0.000,23,103,80,1.29,9,0.24,3.50,0.122,32.9,0.231
박헌도,79356,롯데,0.257,56,130,113,19,29,4,0,4,45,13,0,0,14,0,3,27,3,0.398,0.354,0.752,5,0.240,0.188,8,25,32,0.78,1,0.52,4.14,0.142,16.0,0.259
나경민,66508,롯데,0.256,97,129,117,37,30,5,2,1,42,11,2,1,7,0,2,37,1,0.359,0.307,0.666,8,0.240,0.125,8,24,27,0.89,0,0.19,4.37,0.103,15.8,0.228
이우민,71565,롯데,0.254,104,215,185,35,47,5,1,4,66,21,5,0,15,2,10,38,6,0.357,0.343,0.700,9,0.260,0.185,10,65,35,1.86,1,0.39,3.80,0.103,21.6,0.244
정훈,60523,롯데,0.248,68,136,109,16,27,8,2,1,42,6,3,1,18,0,5,28,4,0.385,0.376,0.761,4,0.080,0.261,11,25,30,0.83,0,0.64,4.28,0.138,16.7,0.265
신본기,62556,롯데,0.237,128,381,325,49,77,11,0,5,103,47,13,5,25,1,13,76,8,0.317,0.313,0.630,19,0.283,0.000,16,110,67,1.64,6,0.33,3.72,0.080,35.2,0.220
김동한,61204,롯데,0.236,81,205,178,26,42,19,0,3,70,14,13,0,14,0,0,25,2,0.393,0.292,0.685,10,0.140,0.200,22,57,54,1.06,3,0.56,3.44,0.157,19.9,0.230
김상호,62559,롯데,0.228,80,114,101,7,23,3,1,0,28,7,0,0,11,1,2,22,4,0.277,0.316,0.593,4,0.214,0.269,4,34,22,1.55,1,0.50,3.94,0.050,7.4,0.211
김대우,78536,롯데,0.200,12,22,20,1,4,2,0,0,6,4,1,0,1,0,0,10,0,0.300,0.238,0.538,0,0.400,0.143,2,4,2,2.00,0,0.10,4.09,0.100,1.3,0.182
김사훈,61591,롯데,0.184,57,89,76,1,14,3,0,0,17,8,5,1,6,0,1,21,2,0.224,0.250,0.474,2,0.172,0.000,3,22,20,1.10,0,0.29,3.76,0.039,4.3,0.169
김민수,67504,롯데,0.176,10,19,17,0,3,0,0,0,3,0,1,0,1,0,0,9,0,0.176,0.222,0.398,1,0.000,0.000,0,2,3,0.67,0,0.11,4.21,0.000,0.5,0.144
김대륙,65513,롯데,0.151,50,58,53,4,8,2,0,0,10,2,1,0,2,0,2,17,0,0.189,0.211,0.400,0,0.125,0.000,2,8,20,0.40,0,0.12,4.00,0.038,1.7,0.142
강동관,65514,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
김재유,65506,롯데,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0,1,0,-,0,-,1.00,0.000,-0.1,0.000
김주현,77669,롯데,0.000,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000,0.000,0.000,0,0.000,0.000,0,3,1,3.00,0,-,2.25,0.000,-0.7,0.000
나종덕,67539,롯데,0.000,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000,0.000,0.000,0,0.000,0.000,0,1,1,1.00,0,0.00,3.00,0.000,-0.4,0.000
노경은,73211,롯데,0.000,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000,0.000,0.000,0,0.000,0.000,0,0,0,-,0,0.00,3.50,0.000,-0.2,0.000
박시영,60559,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
손승락,75321,롯데,-,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
윤길현,72862,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이명우,72535,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
장시환,77318,롯데,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
