선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
이대호,71564,롯데,0.364,127,552,478,99,174,13,0,44,319,133,0,3,61,6,10,77,15,0.667,0.444,1.111,51,0.426,0.000,57,96,134,0.72,0,0.79,3.77,0.303,121.8,0.367
홍성흔,99222,롯데,0.350,111,498,431,88,151,28,1,26,259,116,1,5,54,3,7,49,18,0.601,0.427,1.028,54,0.438,0.000,55,110,126,0.87,0,1.10,3.80,0.251,96.5,0.342
조성환,99543,롯데,0.336,111,458,414,83,139,31,0,8,194,52,2,3,35,1,4,58,8,0.469,0.390,0.859,44,0.324,0.000,39,116,104,1.12,0,0.60,3.77,0.133,70.8,0.293
변용선,60526,롯데,0.333,3,3,3,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0.333,0.333,0.666,0,0.500,0.500,0,1,0,-,0,0.00,2.67,0.000,0.3,0.233
손아섭,77532,롯데,0.306,121,487,422,85,129,23,0,11,185,47,9,5,50,0,1,82,2,0.438,0.377,0.815,37,0.309,0.100,34,132,84,1.57,0,0.61,3.98,0.133,72.1,0.279
강민호,74540,롯데,0.305,117,465,410,66,125,19,1,23,215,72,0,5,42,1,8,65,16,0.524,0.376,0.900,33,0.366,0.000,43,102,123,0.83,0,0.65,3.82,0.220,73.6,0.300
정보명,73513,롯데,0.289,30,86,76,6,22,5,1,0,29,9,1,1,8,0,0,15,1,0.382,0.353,0.735,6,0.250,0.000,6,26,14,1.86,0,0.53,3.56,0.092,10.1,0.254
전준우,78513,롯데,0.289,114,394,350,56,101,14,2,19,176,57,5,5,26,0,8,89,7,0.503,0.347,0.850,28,0.289,0.250,35,82,83,0.99,0,0.29,3.82,0.214,61.1,0.282
김주찬,70410,롯데,0.276,118,535,485,89,134,18,4,9,187,40,11,3,31,1,5,65,5,0.386,0.324,0.710,40,0.294,0.000,31,135,154,0.88,0,0.48,3.41,0.109,66.9,0.242
박종윤,71562,롯데,0.257,110,322,307,32,79,17,2,8,124,51,1,2,10,0,2,49,12,0.404,0.283,0.687,19,0.319,0.250,27,93,88,1.06,0,0.20,3.60,0.147,31.0,0.228
가르시아,78595,롯데,0.252,118,485,429,73,108,16,1,26,204,83,0,5,49,1,2,123,4,0.476,0.328,0.804,31,0.248,0.000,43,104,99,1.05,0,0.40,3.87,0.224,70.8,0.267
이승화,71565,롯데,0.244,92,90,82,13,20,4,1,0,26,9,2,0,2,0,4,16,0,0.317,0.295,0.612,4,0.348,0.375,5,28,18,1.56,0,0.13,3.31,0.073,7.9,0.212
문규현,72546,롯데,0.237,80,201,173,18,41,8,0,3,58,16,6,3,15,1,4,40,3,0.335,0.308,0.643,9,0.184,0.000,11,50,45,1.11,0,0.38,3.91,0.098,19.5,0.222
황재균,76313,롯데,0.225,94,353,306,41,69,14,3,6,107,40,6,4,32,0,4,73,10,0.350,0.303,0.653,18,0.291,0.000,23,94,74,1.27,0,0.44,3.81,0.124,34.2,0.224
박기혁,70553,롯데,0.216,48,166,153,10,33,3,0,0,36,13,5,1,6,0,1,18,5,0.235,0.248,0.483,7,0.219,0.000,3,61,42,1.45,0,0.33,3.40,0.020,7.7,0.170
장성우,78548,롯데,0.180,61,108,100,5,18,4,0,1,25,7,2,0,6,0,0,27,0,0.250,0.226,0.476,3,0.222,0.125,5,23,32,0.72,0,0.22,3.82,0.070,5.0,0.164
정훈,60523,롯데,0.156,29,50,45,6,7,1,0,1,11,2,2,0,1,0,2,18,0,0.244,0.208,0.452,1,0.000,0.000,2,12,8,1.50,0,0.06,3.86,0.089,2.2,0.155
박준서,71815,롯데,0.122,22,56,49,4,6,2,0,0,8,1,3,0,3,0,1,10,1,0.163,0.189,0.352,1,0.063,0.000,2,17,16,1.06,0,0.30,3.79,0.041,0.8,0.126
양종민,79530,롯데,0.111,7,10,9,0,1,1,0,0,2,3,0,0,1,0,0,3,0,0.222,0.200,0.422,0,0.333,0.000,1,3,2,1.50,0,0.33,4.00,0.111,0.3,0.146
황성용,76562,롯데,0.097,44,33,31,6,3,1,0,0,4,0,0,0,1,0,1,11,1,0.129,0.152,0.281,1,0.000,0.091,1,9,8,1.13,0,0.09,3.88,0.032,0.0,0.101
강영식,70615,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
