선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
페레즈,73559,롯데,0.314,125,532,490,60,154,17,0,18,225,86,1,3,33,6,5,66,19,0.459,0.362,0.821,48,0.351,0.000,35,143,130,1.10,0,0.50,3.41,0.145,72.7,0.278
김만윤,73224,롯데,0.300,7,11,10,1,3,0,0,0,3,0,0,0,0,0,1,4,0,0.300,0.364,0.664,0,0.000,0.000,0,2,1,2.00,0,0.00,3.73,0.000,0.9,0.239
라이온,74534,롯데,0.300,102,438,404,52,121,28,0,12,185,55,1,3,25,2,5,66,5,0.458,0.346,0.804,30,0.230,0.000,40,102,118,0.86,0,0.38,3.45,0.158,61.5,0.270
손인호,98538,롯데,0.284,122,480,408,54,116,21,2,5,156,42,1,4,62,2,5,75,5,0.382,0.382,0.764,29,0.259,0.333,28,101,120,0.84,0,0.83,4.03,0.098,63.7,0.267
박정태,91514,롯데,0.278,26,27,18,2,5,0,0,0,5,3,0,0,9,0,0,3,2,0.278,0.519,0.797,0,0.500,0.294,0,6,4,1.50,0,3.00,4.96,0.000,3.6,0.303
최기문,96224,롯데,0.272,108,372,327,39,89,16,2,2,115,32,8,2,25,0,10,40,2,0.352,0.341,0.693,27,0.341,0.000,20,93,107,0.87,0,0.63,3.44,0.080,40.8,0.241
신명철,71504,롯데,0.264,54,157,140,18,37,6,2,0,47,9,5,0,11,0,1,31,3,0.336,0.322,0.658,11,0.263,0.000,8,34,38,0.89,0,0.35,4.25,0.071,15.0,0.229
조성환,99543,롯데,0.257,19,87,70,6,18,4,0,0,22,1,5,0,8,1,4,16,1,0.314,0.366,0.680,5,0.000,0.000,4,18,18,1.00,0,0.50,3.87,0.057,9.4,0.243
정수근,95208,롯데,0.257,92,340,292,37,75,11,1,3,97,29,6,1,38,1,3,38,4,0.332,0.347,0.679,20,0.302,0.000,15,91,89,1.02,0,1.00,3.98,0.075,39.1,0.239
이대호,71564,롯데,0.248,132,514,444,52,110,26,0,20,196,68,6,6,38,0,20,78,21,0.441,0.331,0.772,23,0.248,0.000,46,123,139,0.88,0,0.49,3.89,0.194,63.0,0.259
박연수,98130,롯데,0.244,74,143,123,10,30,9,1,3,50,17,1,1,17,0,1,49,2,0.407,0.338,0.745,6,0.222,0.128,13,18,27,0.67,0,0.35,4.25,0.163,17.5,0.254
김태균,94415,롯데,0.244,40,83,78,9,19,2,0,3,30,10,1,1,2,0,1,23,3,0.385,0.268,0.653,3,0.217,0.333,5,20,17,1.18,0,0.09,3.76,0.141,7.6,0.217
김주찬,70410,롯데,0.242,120,503,450,53,109,20,5,7,160,42,6,2,32,0,13,92,7,0.356,0.310,0.666,26,0.239,0.000,32,114,137,0.83,0,0.35,3.66,0.113,55.2,0.229
박남섭,71815,롯데,0.242,86,182,157,26,38,10,3,3,63,18,7,1,11,0,6,37,2,0.401,0.314,0.715,7,0.273,0.250,16,33,50,0.66,0,0.30,3.85,0.159,20.9,0.242
