선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
손용석,76536,롯데,0.343,44,76,70,4,24,4,0,0,28,12,0,1,5,1,0,21,0,0.400,0.382,0.782,4,0.429,0.476,4,18,8,2.25,0,0.24,4.13,0.057,10.2,0.272
이대호,71564,롯데,0.335,121,514,415,79,139,21,1,29,249,87,0,5,81,25,13,55,9,0.600,0.453,1.053,33,0.364,0.000,51,90,136,0.66,0,1.47,3.62,0.265,105.1,0.354
서정호,74564,롯데,0.333,3,3,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.333,0.333,0.666,0,0.000,1.000,0,0,1,0.00,0,0.00,6.00,0.000,0.3,0.233
박현승,95518,롯데,0.325,91,360,302,55,98,14,0,3,121,33,6,9,33,0,10,59,9,0.401,0.398,0.799,27,0.329,0.000,17,72,82,0.88,0,0.56,4.13,0.076,50.1,0.279
이승화,71565,롯데,0.301,75,306,269,31,81,4,5,1,98,23,10,0,20,0,7,57,1,0.364,0.365,0.729,24,0.263,0.000,10,82,49,1.67,0,0.35,3.86,0.063,36.3,0.255
정수근,95208,롯데,0.293,105,395,341,45,100,25,1,4,139,36,9,2,42,0,1,38,6,0.408,0.370,0.778,28,0.360,0.200,30,111,94,1.18,0,1.11,4.03,0.114,51.5,0.269
정보명,73513,롯데,0.282,119,436,394,40,111,24,3,2,147,45,5,3,30,0,4,75,12,0.373,0.336,0.709,29,0.295,0.143,29,108,103,1.05,0,0.40,3.79,0.091,47.2,0.244
페레즈,73559,롯데,0.273,47,184,176,21,48,8,0,8,80,28,0,1,4,1,3,21,8,0.455,0.299,0.754,16,0.311,0.000,16,48,60,0.80,0,0.19,3.26,0.182,21.2,0.248
강민호,74540,롯데,0.271,125,474,413,48,112,20,0,14,174,68,17,3,37,1,4,88,10,0.421,0.335,0.756,25,0.343,1.000,34,102,114,0.89,0,0.42,3.62,0.150,56.6,0.256
이원석,75566,롯데,0.262,121,407,363,43,95,10,1,1,110,29,16,1,24,0,3,57,7,0.303,0.312,0.615,25,0.275,0.000,12,108,104,1.04,0,0.42,3.68,0.041,33.0,0.216
김주찬,70410,롯데,0.261,113,416,387,49,101,17,1,5,135,30,7,1,13,3,8,69,4,0.349,0.298,0.647,29,0.257,0.286,23,100,118,0.85,0,0.19,3.28,0.088,40.6,0.221
호세,99534,롯데,0.256,23,100,86,5,22,4,0,1,29,12,0,0,14,3,0,12,3,0.337,0.360,0.697,4,0.333,0.000,5,29,23,1.26,0,1.17,3.90,0.081,10.3,0.246
김문호,76509,롯데,0.244,27,46,41,5,10,0,0,1,13,6,0,0,3,0,2,15,0,0.317,0.326,0.643,2,0.273,0.200,1,11,5,2.20,0,0.20,3.98,0.073,4.4,0.226
리오스,77503,롯데,0.231,38,142,134,12,31,7,0,2,44,17,0,3,4,0,1,18,3,0.328,0.254,0.582,5,0.190,0.000,9,38,50,0.76,0,0.22,3.70,0.097,10.9,0.196
황성용,76562,롯데,0.230,69,105,87,11,20,1,1,0,23,5,4,1,9,0,4,23,1,0.264,0.327,0.591,1,0.238,0.167,2,22,23,0.96,0,0.39,3.65,0.034,8.8,0.213
박종윤,71562,롯데,0.222,8,9,9,1,2,1,1,0,5,1,0,0,0,0,0,1,1,0.556,0.222,0.778,0,0.000,0.200,2,2,4,0.50,0,0.00,3.00,0.333,0.8,0.239
박기혁,70553,롯데,0.222,108,320,266,26,59,8,1,1,72,24,13,4,34,0,3,44,5,0.271,0.313,0.584,8,0.208,1.000,10,90,77,1.17,0,0.77,3.97,0.049,26.1,0.209
최기문,96224,롯데,0.220,58,66,59,11,13,3,0,0,16,5,0,0,7,0,0,7,2,0.271,0.303,0.574,2,0.308,0.222,3,19,20,0.95,0,1.00,4.14,0.051,4.8,0.204
최경환,70117,롯데,0.216,36,86,74,3,16,5,1,0,23,6,3,0,9,0,0,13,1,0.311,0.301,0.612,0,0.158,0.412,6,23,22,1.05,0,0.69,3.88,0.095,7.1,0.213
박남섭,71815,롯데,0.213,75,70,61,10,13,2,0,1,18,8,3,0,6,0,0,14,0,0.295,0.284,0.579,1,0.235,0.000,3,18,16,1.13,0,0.43,3.43,0.082,5.6,0.202
