선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
김문호,76509,롯데,0.375,3,9,8,0,3,0,1,0,5,1,1,0,0,0,0,2,0,0.625,0.375,1.000,1,0.000,0.000,1,2,1,2.00,0,0.00,3.78,0.250,1.6,0.325
조성환,99543,롯데,0.327,123,525,462,79,151,27,3,10,214,81,4,11,37,0,11,81,6,0.463,0.382,0.845,48,0.324,0.000,40,100,141,0.71,0,0.46,3.89,0.136,86.8,0.288
김주찬,70410,롯데,0.313,104,458,412,75,129,16,7,1,162,42,9,5,24,0,8,61,6,0.393,0.359,0.752,40,0.311,0.000,24,124,103,1.20,0,0.39,3.38,0.080,57.7,0.260
손광민,77532,롯데,0.303,80,250,218,31,66,11,1,3,88,17,2,0,28,0,2,35,4,0.404,0.387,0.791,17,0.265,0.250,15,75,42,1.79,0,0.80,3.95,0.101,33.0,0.275
이대호,71564,롯데,0.301,122,527,435,73,131,23,0,18,208,94,0,12,62,4,18,56,9,0.478,0.400,0.878,34,0.306,0.000,41,121,139,0.87,0,1.11,3.69,0.177,87.3,0.300
강민호,74540,롯데,0.292,122,501,435,51,127,25,1,19,211,82,0,10,49,1,7,77,13,0.485,0.365,0.850,30,0.285,0.000,45,89,152,0.59,0,0.64,3.72,0.193,76.0,0.286
정수근,95208,롯데,0.291,80,362,309,51,90,16,0,0,106,25,2,0,51,0,0,40,5,0.343,0.392,0.735,23,0.310,0.000,16,103,76,1.36,0,1.28,4.00,0.052,44.2,0.262
박기혁,70553,롯데,0.291,113,404,351,47,102,13,1,1,120,36,8,3,40,0,2,47,6,0.342,0.364,0.706,26,0.242,0.000,15,113,92,1.23,0,0.85,3.71,0.051,46.7,0.249
이인구,73563,롯데,0.289,42,174,149,23,43,5,0,2,54,14,8,0,15,1,2,27,2,0.362,0.361,0.723,15,0.186,0.000,7,41,38,1.08,0,0.56,3.84,0.074,21.3,0.253
가르시아,78595,롯데,0.283,125,513,460,68,130,25,2,30,249,111,0,2,48,6,3,100,10,0.541,0.353,0.894,33,0.338,0.500,57,104,128,0.81,0,0.48,3.54,0.259,83.2,0.294
정보명,73513,롯데,0.277,96,319,285,30,79,18,1,3,108,26,1,2,21,0,10,57,9,0.379,0.346,0.725,17,0.227,0.294,22,84,67,1.25,0,0.37,3.64,0.102,34.3,0.250
이원석,75566,롯데,0.275,53,134,120,14,33,7,0,0,40,5,6,0,8,0,0,15,4,0.333,0.320,0.653,8,0.172,0.222,7,36,36,1.00,0,0.53,3.48,0.058,11.6,0.227
최기문,96224,롯데,0.225,29,44,40,2,9,0,1,0,11,3,1,0,2,0,1,4,3,0.275,0.279,0.554,2,0.154,0.375,1,15,12,1.25,0,0.50,3.45,0.050,1.8,0.194
박현승,95518,롯데,0.218,73,242,206,27,45,5,1,1,55,22,2,3,28,1,3,37,8,0.267,0.317,0.584,8,0.200,0.000,7,69,58,1.19,0,0.76,4.17,0.049,18.2,0.209
이승화,71565,롯데,0.214,87,172,145,27,31,1,3,1,41,13,13,1,10,0,3,31,6,0.283,0.277,0.560,4,0.200,0.143,5,55,29,1.90,0,0.32,3.62,0.069,10.6,0.195
박종윤,71562,롯데,0.206,15,35,34,5,7,1,0,2,14,4,0,0,0,0,1,11,0,0.412,0.229,0.641,2,0.250,0.000,3,6,10,0.60,0,0.00,3.77,0.206,3.4,0.206
