선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
이창진,64560,롯데,0.500,4,2,2,1,1,1,0,0,2,0,0,0,0,0,0,1,0,1.000,0.500,1.500,0,0.000,0.000,1,0,0,-,0,0.00,3.50,0.500,0.6,0.475
손아섭,77532,롯데,0.362,122,570,483,105,175,25,3,18,260,80,0,2,80,7,5,78,7,0.538,0.456,0.994,54,0.336,0.000,46,157,75,2.09,5,1.03,4.09,0.176,110.5,0.340
김사훈,61591,롯데,0.333,4,3,3,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0.333,0.333,0.666,0,1.000,0.000,0,0,1,0.00,0,0.00,4.67,0.000,0.3,0.233
황재균,76313,롯데,0.321,128,550,486,66,156,33,3,12,231,76,4,4,53,0,3,86,8,0.475,0.388,0.863,48,0.343,0.000,48,102,146,0.70,7,0.62,3.99,0.154,85.4,0.293
히메네스,64553,롯데,0.315,80,303,260,42,82,15,0,14,139,61,0,1,41,2,1,57,11,0.535,0.409,0.944,23,0.305,0.273,29,75,47,1.60,4,0.72,3.83,0.219,50.7,0.318
박종윤,71562,롯데,0.309,123,476,440,59,136,31,4,7,196,73,4,6,22,2,4,65,10,0.445,0.343,0.788,40,0.324,0.636,42,119,126,0.94,7,0.34,3.84,0.136,62.4,0.266
용덕한,74223,롯데,0.305,59,92,82,13,25,5,0,1,33,11,3,3,3,0,1,22,4,0.402,0.326,0.728,5,0.200,0.500,6,23,15,1.53,4,0.14,3.28,0.098,10.0,0.247
정훈,60523,롯데,0.294,124,558,477,89,140,27,7,3,190,58,6,2,62,0,11,105,10,0.398,0.386,0.784,41,0.306,0.000,37,122,112,1.09,7,0.59,4.22,0.105,73.6,0.273
전준우,78513,롯데,0.292,113,470,415,69,121,23,2,14,190,66,9,3,34,0,9,71,10,0.458,0.356,0.814,37,0.293,0.200,39,115,111,1.04,9,0.48,3.79,0.166,65.1,0.275
고도현,63563,롯데,0.286,4,7,7,0,2,0,0,0,2,1,0,0,0,0,0,2,0,0.286,0.286,0.572,0,0.200,0.000,0,1,2,0.50,0,0.00,4.57,0.000,0.5,0.200
최준석,71552,롯데,0.286,121,460,371,54,106,13,0,23,188,90,0,6,81,3,2,88,14,0.507,0.411,0.918,25,0.300,0.214,36,95,88,1.08,8,0.92,4.29,0.221,78.1,0.312
문규현,72546,롯데,0.281,77,275,235,33,66,16,0,2,88,27,12,2,26,0,0,30,7,0.374,0.350,0.724,16,0.268,0.000,18,74,67,1.10,3,0.87,4.14,0.094,30.7,0.251
장성우,78548,롯데,0.274,43,99,84,10,23,4,0,1,30,9,0,2,12,0,1,19,1,0.357,0.364,0.721,5,0.120,0.000,5,18,26,0.69,0,0.63,4.42,0.083,12.5,0.253
김민하,61554,롯데,0.266,55,98,94,23,25,8,0,2,39,7,1,0,2,0,1,34,0,0.415,0.289,0.704,5,0.160,0.250,10,18,17,1.06,0,0.06,3.78,0.149,10.9,0.234
손용석,76536,롯데,0.250,3,4,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.250,0.250,0.500,0,0.000,0.000,0,1,1,1.00,0,0.00,4.50,0.000,0.2,0.175
오승택,60558,롯데,0.244,57,50,45,10,11,3,0,1,17,5,0,0,5,0,0,18,0,0.378,0.320,0.698,2,0.250,0.500,4,7,9,0.78,0,0.28,4.06,0.133,5.6,0.239
