선수명,연도,소속팀명,연봉,WAR,상세url
양의지,2020,NC,"200,000",6.414,http://www.statiz.co.kr/player.php?name=양의지
루친스키,2020,NC,"100,000",5.521,http://www.statiz.co.kr/player.php?name=루친스키
알테어,2020,NC,"80,000",3.983,http://www.statiz.co.kr/player.php?name=알테어
라이트,2020,NC,"80,000",1.714,http://www.statiz.co.kr/player.php?name=라이트
박석민,2020,NC,"70,000",3.961,http://www.statiz.co.kr/player.php?name=박석민
박민우,2020,NC,"52,000",4.976,http://www.statiz.co.kr/player.php?name=박민우
나성범,2020,NC,"50,000",4.929,http://www.statiz.co.kr/player.php?name=나성범
모창민,2020,NC,"30,000",0.211,http://www.statiz.co.kr/player.php?name=모창민
이재학,2020,NC,"27,500",-0.527,http://www.statiz.co.kr/player.php?name=이재학
원종현,2020,NC,"26,000",0.943,http://www.statiz.co.kr/player.php?name=원종현
이명기,2020,NC,"24,000",1.945,http://www.statiz.co.kr/player.php?name=이명기
김태군,2020,NC,"20,000",0.551,http://www.statiz.co.kr/player.php?name=김태군
구창모,2020,NC,"18,000",4.912,http://www.statiz.co.kr/player.php?name=구창모
김진성,2020,NC,"16,000",1.437,http://www.statiz.co.kr/player.php?name=김진성
박진우,2020,NC,"16,000",0.037,http://www.statiz.co.kr/player.php?name=박진우
임창민,2020,NC,"16,000",-0.074,http://www.statiz.co.kr/player.php?name=임창민
강윤구,2020,NC,"15,500",-0.149,http://www.statiz.co.kr/player.php?name=강윤구
노진혁,2020,NC,"14,000",3.058,http://www.statiz.co.kr/player.php?name=노진혁
권희동,2020,NC,"13,500",2.633,http://www.statiz.co.kr/player.php?name=권희동
지석훈,2020,NC,"12,500",0.218,http://www.statiz.co.kr/player.php?name=지석훈
김성욱,2020,NC,"12,000",0.347,http://www.statiz.co.kr/player.php?name=김성욱
장현식,2020,NC,"11,000",,http://www.statiz.co.kr/player.php?name=장현식
배재환,2020,NC,"10,500",0.756,http://www.statiz.co.kr/player.php?name=배재환
이상호,2020,NC,"10,000",-0.660,http://www.statiz.co.kr/player.php?name=이상호
홍성민,2020,NC,"10,000",1.376,http://www.statiz.co.kr/player.php?name=홍성민
최성영,2020,NC,"9,500",-0.156,http://www.statiz.co.kr/player.php?name=최성영
임정호,2020,NC,"9,200",1.040,http://www.statiz.co.kr/player.php?name=임정호
김태진,2020,NC,"9,000",,http://www.statiz.co.kr/player.php?name=김태진
김건태,2020,NC,"9,000",0.482,http://www.statiz.co.kr/player.php?name=김건태
김준완,2020,NC,"8,000",0.287,http://www.statiz.co.kr/player.php?name=김준완
이원재,2020,NC,"7,100",-0.069,http://www.statiz.co.kr/player.php?name=이원재
김영규,2020,NC,"6,300",-0.009,http://www.statiz.co.kr/player.php?name=김영규
김찬형,2020,NC,"5,800",-0.387,http://www.statiz.co.kr/player.php?name=김찬형
정범모,2020,NC,"5,500",,http://www.statiz.co.kr/player.php?name=정범모
김형준,2020,NC,"5,000",0.575,http://www.statiz.co.kr/player.php?name=김형준
강진성,2020,NC,"3,800",2.079,http://www.statiz.co.kr/player.php?name=강진성
강동연,2020,NC,"3,400",0.046,http://www.statiz.co.kr/player.php?name=강동연
윤수강,2020,NC,"3,200",-0.025,http://www.statiz.co.kr/player.php?name=윤수강
서호철,2020,NC,"3,000",-0.193,http://www.statiz.co.kr/player.php?name=서호철
배민서,2020,NC,"3,000",-0.055,http://www.statiz.co.kr/player.php?name=배민서
전사민,2020,NC,"3,000",,http://www.statiz.co.kr/player.php?name=전사민
최승민,2020,NC,"3,000",,http://www.statiz.co.kr/player.php?name=최승민
박대온,2020,NC,"3,000",,http://www.statiz.co.kr/player.php?name=박대온
홍성무,2020,NC,"2,900",-0.095,http://www.statiz.co.kr/player.php?name=홍성무
김재균,2020,NC,"2,900",,http://www.statiz.co.kr/player.php?name=김재균
오영수,2020,NC,"2,900",,http://www.statiz.co.kr/player.php?name=오영수
신진호,2020,NC,"2,800",,http://www.statiz.co.kr/player.php?name=신진호
유영준,2020,NC,"2,800",-0.078,http://www.statiz.co.kr/player.php?name=유영준
하준수,2020,NC,"2,700",,http://www.statiz.co.kr/player.php?name=하준수
이종준,2020,NC,"2,700",,http://www.statiz.co.kr/player.php?name=이종준
