선수명,연도,소속팀명,연봉,WAR,상세url
손시헌,2019,NC,"900,000",0.523,http://www.statiz.co.kr/player.php?name=손시헌
스몰린스키,2019,NC,"900,000",0.923,http://www.statiz.co.kr/player.php?name=스몰린스키
박수현,2019,NC,"900,000",,http://www.statiz.co.kr/player.php?name=박수현
최재익,2019,NC,"900,000",,http://www.statiz.co.kr/player.php?name=최재익
버틀러,2019,NC,"900,000",0.044,http://www.statiz.co.kr/player.php?name=버틀러
베탄코트,2019,NC,"900,000",0.051,http://www.statiz.co.kr/player.php?name=베탄코트
신진호,2019,NC,"900,000",,http://www.statiz.co.kr/player.php?name=신진호
홍성무,2019,NC,"900,000",-0.085,http://www.statiz.co.kr/player.php?name=홍성무
박헌욱,2019,NC,"900,000",-0.114,http://www.statiz.co.kr/player.php?name=박헌욱
윤지웅,2019,NC,"900,000",0.006,http://www.statiz.co.kr/player.php?name=윤지웅
민태호,2019,NC,"900,000",0.000,http://www.statiz.co.kr/player.php?name=민태호
김진형,2019,NC,"900,000",-0.357,http://www.statiz.co.kr/player.php?name=김진형
프리드릭,2019,NC,"900,000",2.376,http://www.statiz.co.kr/player.php?name=프리드릭
이민호,2019,NC,"18,800",-0.045,http://www.statiz.co.kr/player.php?name=이민호
