선수명,연도,소속팀명,연봉,WAR,상세url
웨버,2014,NC,"900,000",2.568,http://www.statiz.co.kr/player.php?name=웨버
김종찬,2014,NC,"900,000",,http://www.statiz.co.kr/player.php?name=김종찬
김동건,2014,NC,"900,000",,http://www.statiz.co.kr/player.php?name=김동건
정진,2014,NC,"900,000",,http://www.statiz.co.kr/player.php?name=정진
아담,2014,NC,"900,000",,http://www.statiz.co.kr/player.php?name=아담
이태원,2014,NC,"900,000",-0.683,http://www.statiz.co.kr/player.php?name=이태원
허준,2014,NC,"900,000",-0.059,http://www.statiz.co.kr/player.php?name=허준
이현곤,2014,NC,"900,000",-0.158,http://www.statiz.co.kr/player.php?name=이현곤
이종욱,2014,NC,"50,000",1.352,http://www.statiz.co.kr/player.php?name=이종욱
이호준,2014,NC,"45,000",1.370,http://www.statiz.co.kr/player.php?name=이호준
손시헌,2014,NC,"40,000",2.616,http://www.statiz.co.kr/player.php?name=손시헌
이승호,2014,NC,"35,000",,http://www.statiz.co.kr/player.php?name=이승호
찰리,2014,NC,"30,000",3.770,http://www.statiz.co.kr/player.php?name=찰리
해커,2014,NC,"30,000",4.307,http://www.statiz.co.kr/player.php?name=해커
테임즈,2014,NC,"25,000",6.141,http://www.statiz.co.kr/player.php?name=테임즈
이재학,2014,NC,"12,500",3.815,http://www.statiz.co.kr/player.php?name=이재학
조영훈,2014,NC,"10,500",0.183,http://www.statiz.co.kr/player.php?name=조영훈
손민한,2014,NC,"10,000",1.532,http://www.statiz.co.kr/player.php?name=손민한
이혜천,2014,NC,"10,000",0.521,http://www.statiz.co.kr/player.php?name=이혜천
김종호,2014,NC,"9,000",-0.060,http://www.statiz.co.kr/player.php?name=김종호
모창민,2014,NC,"8,600",1.255,http://www.statiz.co.kr/player.php?name=모창민
김태군,2014,NC,"8,000",0.092,http://www.statiz.co.kr/player.php?name=김태군
나성범,2014,NC,"7,500",6.383,http://www.statiz.co.kr/player.php?name=나성범
고창성,2014,NC,"7,000",0.606,http://www.statiz.co.kr/player.php?name=고창성
임창민,2014,NC,"6,200",1.194,http://www.statiz.co.kr/player.php?name=임창민
지석훈,2014,NC,"6,000",1.408,http://www.statiz.co.kr/player.php?name=지석훈
이민호,2014,NC,"5,800",1.066,http://www.statiz.co.kr/player.php?name=이민호
박정준,2014,NC,"5,300",-0.095,http://www.statiz.co.kr/player.php?name=박정준
오정복,2014,NC,"5,300",0.006,http://www.statiz.co.kr/player.php?name=오정복
권희동,2014,NC,"5,100",1.176,http://www.statiz.co.kr/player.php?name=권희동
박명환,2014,NC,"5,000",-0.031,http://www.statiz.co.kr/player.php?name=박명환
노진혁,2014,NC,"4,800",-0.054,http://www.statiz.co.kr/player.php?name=노진혁
이태양,2014,NC,"4,400",-0.040,http://www.statiz.co.kr/player.php?name=이태양
김진성,2014,NC,"4,300",1.715,http://www.statiz.co.kr/player.php?name=김진성
노성호,2014,NC,"4,300",0.820,http://www.statiz.co.kr/player.php?name=노성호
이성민,2014,NC,"4,200",0.381,http://www.statiz.co.kr/player.php?name=이성민
최금강,2014,NC,"4,000",0.032,http://www.statiz.co.kr/player.php?name=최금강
이상호,2014,NC,"4,000",-0.204,http://www.statiz.co.kr/player.php?name=이상호
조평호,2014,NC,"3,600",-0.048,http://www.statiz.co.kr/player.php?name=조평호
문수호,2014,NC,"3,300",0.062,http://www.statiz.co.kr/player.php?name=문수호
손정욱,2014,NC,"3,300",1.001,http://www.statiz.co.kr/player.php?name=손정욱
이형범,2014,NC,"2,700",,http://www.statiz.co.kr/player.php?name=이형범
정성기,2014,NC,"2,600",,http://www.statiz.co.kr/player.php?name=정성기
박민우,2014,NC,"2,600",4.043,http://www.statiz.co.kr/player.php?name=박민우
최재원,2014,NC,"2,500",-0.060,http://www.statiz.co.kr/player.php?name=최재원
박으뜸,2014,NC,"2,500",,http://www.statiz.co.kr/player.php?name=박으뜸
김성욱,2014,NC,"2,500",0.108,http://www.statiz.co.kr/player.php?name=김성욱
김태우,2014,NC,"2,500",0.001,http://www.statiz.co.kr/player.php?name=김태우
박상혁,2014,NC,"2,400",,http://www.statiz.co.kr/player.php?name=박상혁
민성기,2014,NC,"2,400",,http://www.statiz.co.kr/player.php?name=민성기
이명환,2014,NC,"2,400",,http://www.statiz.co.kr/player.php?name=이명환
윤형배,2014,NC,"2,400",,http://www.statiz.co.kr/player.php?name=윤형배
임정호,2014,NC,"2,400",,http://www.statiz.co.kr/player.php?name=임정호
이승재,2014,NC,"2,400",-0.071,http://www.statiz.co.kr/player.php?name=이승재
유영준,2014,NC,"2,400",,http://www.statiz.co.kr/player.php?name=유영준
윤강민,2014,NC,"2,400",,http://www.statiz.co.kr/player.php?name=윤강민
원종현,2014,NC,"2,400",2.036,http://www.statiz.co.kr/player.php?name=원종현
홍성용,2014,NC,"2,400",0.194,http://www.statiz.co.kr/player.php?name=홍성용
임제우,2014,NC,"2,400",,http://www.statiz.co.kr/player.php?name=임제우
이창섭,2014,NC,"2,400",0.014,http://www.statiz.co.kr/player.php?name=이창섭
