선수명,연도,소속팀명,연봉,WAR,상세url
마낙길,2015,NC,"900,000",-0.045,http://www.statiz.co.kr/player.php?name=마낙길
이혜천,2015,NC,"900,000",0.103,http://www.statiz.co.kr/player.php?name=이혜천
김지호,2015,NC,"900,000",,http://www.statiz.co.kr/player.php?name=김지호
손민한,2015,NC,"900,000",0.715,http://www.statiz.co.kr/player.php?name=손민한
찰리,2015,NC,"900,000",-0.313,http://www.statiz.co.kr/player.php?name=찰리
이대환,2015,NC,"900,000",-0.086,http://www.statiz.co.kr/player.php?name=이대환
박정준,2015,NC,"900,000",0.135,http://www.statiz.co.kr/player.php?name=박정준
문수호,2015,NC,"900,000",0.000,http://www.statiz.co.kr/player.php?name=문수호
박명환,2015,NC,"900,000",0.417,http://www.statiz.co.kr/player.php?name=박명환
이승재,2015,NC,"900,000",,http://www.statiz.co.kr/player.php?name=이승재
테임즈,2015,NC,"125,000",10.873,http://www.statiz.co.kr/player.php?name=테임즈
박석민,2015,NC,"75,000",,http://www.statiz.co.kr/player.php?name=박석민
이호준,2015,NC,"75,000",1.872,http://www.statiz.co.kr/player.php?name=이호준
해커,2015,NC,"60,000",5.636,http://www.statiz.co.kr/player.php?name=해커
스튜어트,2015,NC,"50,000",4.318,http://www.statiz.co.kr/player.php?name=스튜어트
이종욱,2015,NC,"50,000",1.961,http://www.statiz.co.kr/player.php?name=이종욱
손시헌,2015,NC,"40,000",1.740,http://www.statiz.co.kr/player.php?name=손시헌
이승호,2015,NC,"35,000",-0.246,http://www.statiz.co.kr/player.php?name=이승호
나성범,2015,NC,"30,000",5.739,http://www.statiz.co.kr/player.php?name=나성범
김태군,2015,NC,"21,000",0.253,http://www.statiz.co.kr/player.php?name=김태군
이재학,2015,NC,"20,000",2.357,http://www.statiz.co.kr/player.php?name=이재학
박민우,2015,NC,"19,000",5.318,http://www.statiz.co.kr/player.php?name=박민우
김종호,2015,NC,"17,500",2.631,http://www.statiz.co.kr/player.php?name=김종호
임창민,2015,NC,"17,400",1.640,http://www.statiz.co.kr/player.php?name=임창민
김진성,2015,NC,"15,000",0.865,http://www.statiz.co.kr/player.php?name=김진성
지석훈,2015,NC,"14,000",-0.292,http://www.statiz.co.kr/player.php?name=지석훈
이민호,2015,NC,"13,500",0.566,http://www.statiz.co.kr/player.php?name=이민호
모창민,2015,NC,"12,500",0.436,http://www.statiz.co.kr/player.php?name=모창민
조영훈,2015,NC,"11,000",0.711,http://www.statiz.co.kr/player.php?name=조영훈
이태양,2015,NC,"10,000",3.112,http://www.statiz.co.kr/player.php?name=이태양
최금강,2015,NC,"9,200",1.812,http://www.statiz.co.kr/player.php?name=최금강
용덕한,2015,NC,"8,500",,http://www.statiz.co.kr/player.php?name=용덕한
원종현,2015,NC,"8,000",,http://www.statiz.co.kr/player.php?name=원종현
임정호,2015,NC,"7,700",0.990,http://www.statiz.co.kr/player.php?name=임정호
손정욱,2015,NC,"6,600",-0.050,http://www.statiz.co.kr/player.php?name=손정욱
고창성,2015,NC,"6,200",0.168,http://www.statiz.co.kr/player.php?name=고창성
김선규,2015,NC,"6,000",,http://www.statiz.co.kr/player.php?name=김선규
김성욱,2015,NC,"5,500",0.945,http://www.statiz.co.kr/player.php?name=김성욱
노성호,2015,NC,"5,500",-0.726,http://www.statiz.co.kr/player.php?name=노성호
노진혁,2015,NC,"4,300",-0.515,http://www.statiz.co.kr/player.php?name=노진혁
조평호,2015,NC,"3,500",0.109,http://www.statiz.co.kr/player.php?name=조평호
민성기,2015,NC,"3,300",,http://www.statiz.co.kr/player.php?name=민성기
김준완,2015,NC,"3,000",0.211,http://www.statiz.co.kr/player.php?name=김준완
박광열,2015,NC,"3,000",-0.099,http://www.statiz.co.kr/player.php?name=박광열
강장산,2015,NC,"3,000",0.114,http://www.statiz.co.kr/player.php?name=강장산
김태진,2015,NC,"3,000",-0.079,http://www.statiz.co.kr/player.php?name=김태진
이창섭,2015,NC,"3,000",-0.020,http://www.statiz.co.kr/player.php?name=이창섭
심규범,2015,NC,"2,900",,http://www.statiz.co.kr/player.php?name=심규범
윤병호,2015,NC,"2,900",-0.216,http://www.statiz.co.kr/player.php?name=윤병호
박세웅,2015,NC,"2,700",,http://www.statiz.co.kr/player.php?name=박세웅
이우석,2015,NC,"2,700",,http://www.statiz.co.kr/player.php?name=이우석
이호중,2015,NC,"2,700",,http://www.statiz.co.kr/player.php?name=이호중
문석종,2015,NC,"2,700",,http://www.statiz.co.kr/player.php?name=문석종
류진욱,2015,NC,"2,700",,http://www.statiz.co.kr/player.php?name=류진욱
최재원,2015,NC,"2,700",0.759,http://www.statiz.co.kr/player.php?name=최재원
정성민,2015,NC,"2,700",,http://www.statiz.co.kr/player.php?name=정성민
김학성,2015,NC,"2,700",,http://www.statiz.co.kr/player.php?name=김학성
장현식,2015,NC,"2,700",-0.051,http://www.statiz.co.kr/player.php?name=장현식
강구성,2015,NC,"2,700",-0.020,http://www.statiz.co.kr/player.php?name=강구성
배재환,2015,NC,"2,700",-0.062,http://www.statiz.co.kr/player.php?name=배재환
황윤호,2015,NC,"2,700",-0.020,http://www.statiz.co.kr/player.php?name=황윤호
박진우,2015,NC,"2,700",0.332,http://www.statiz.co.kr/player.php?name=박진우
윤강민,2015,NC,"2,700",-0.195,http://www.statiz.co.kr/player.php?name=윤강민
강민국,2015,NC,"2,700",-0.039,http://www.statiz.co.kr/player.php?name=강민국
윤수호,2015,NC,"2,700",,http://www.statiz.co.kr/player.php?name=윤수호
