선수명,연도,소속팀명,연봉,WAR,상세url
정수근,2004,롯데,"25,000",1.615,http://www.statiz.co.kr/player.php?name=정수근
염종석,2004,롯데,"15,000",1.628,http://www.statiz.co.kr/player.php?name=염종석
박정태,2004,롯데,"15,000",0.283,http://www.statiz.co.kr/player.php?name=박정태
최기문,2004,롯데,"14,000",1.985,http://www.statiz.co.kr/player.php?name=최기문
손민한,2004,롯데,"10,500",3.722,http://www.statiz.co.kr/player.php?name=손민한
박지철,2004,롯데,"10,000",3.342,http://www.statiz.co.kr/player.php?name=박지철
이상목,2004,롯데,"9,700",0.575,http://www.statiz.co.kr/player.php?name=이상목
박현승,2004,롯데,"8,800",0.245,http://www.statiz.co.kr/player.php?name=박현승
조성환,2004,롯데,"8,400",0.304,http://www.statiz.co.kr/player.php?name=조성환
가득염,2004,롯데,"8,000",0.630,http://www.statiz.co.kr/player.php?name=가득염
주형광,2004,롯데,"8,000",1.460,http://www.statiz.co.kr/player.php?name=주형광
강상수,2004,롯데,"8,000",0.368,http://www.statiz.co.kr/player.php?name=강상수
김태균,2004,롯데,"7,800",0.163,http://www.statiz.co.kr/player.php?name=김태균
김대익,2004,롯데,"7,800",,http://www.statiz.co.kr/player.php?name=김대익
박석진,2004,롯데,"7,500",,http://www.statiz.co.kr/player.php?name=박석진
손인호,2004,롯데,"6,300",2.528,http://www.statiz.co.kr/player.php?name=손인호
이상훈,2004,롯데,"6,000",-0.035,http://www.statiz.co.kr/player.php?name=이상훈
임경완,2004,롯데,"5,500",3.662,http://www.statiz.co.kr/player.php?name=임경완
윤재국,2004,롯데,"5,200",,http://www.statiz.co.kr/player.php?name=윤재국
박연수,2004,롯데,"5,000",0.565,http://www.statiz.co.kr/player.php?name=박연수
이정훈,2004,롯데,"4,500",0.679,http://www.statiz.co.kr/player.php?name=이정훈
노승욱,2004,롯데,"4,300",0.011,http://www.statiz.co.kr/player.php?name=노승욱
김장현,2004,롯데,"4,100",0.851,http://www.statiz.co.kr/player.php?name=김장현
박기혁,2004,롯데,"4,000",-0.076,http://www.statiz.co.kr/player.php?name=박기혁
김주찬,2004,롯데,"4,000",2.068,http://www.statiz.co.kr/player.php?name=김주찬
김사율,2004,롯데,"4,000",-0.060,http://www.statiz.co.kr/player.php?name=김사율
신명철,2004,롯데,"3,800",0.443,http://www.statiz.co.kr/player.php?name=신명철
이계성,2004,롯데,"3,800",-0.069,http://www.statiz.co.kr/player.php?name=이계성
이대호,2004,롯데,"3,700",1.570,http://www.statiz.co.kr/player.php?name=이대호
이용훈,2004,롯데,"3,500",0.851,http://www.statiz.co.kr/player.php?name=이용훈
양성제,2004,롯데,"2,900",-0.037,http://www.statiz.co.kr/player.php?name=양성제
허일상,2004,롯데,"2,800",-0.018,http://www.statiz.co.kr/player.php?name=허일상
변인재,2004,롯데,"2,500",,http://www.statiz.co.kr/player.php?name=변인재
이명우,2004,롯데,"2,400",0.957,http://www.statiz.co.kr/player.php?name=이명우
권오현,2004,롯데,"2,300",,http://www.statiz.co.kr/player.php?name=권오현
박경진,2004,롯데,"2,300",-0.095,http://www.statiz.co.kr/player.php?name=박경진
조효상,2004,롯데,"2,300",-0.125,http://www.statiz.co.kr/player.php?name=조효상
이정민,2004,롯데,"2,100",0.750,http://www.statiz.co.kr/player.php?name=이정민
박남섭,2004,롯데,"2,000",,http://www.statiz.co.kr/player.php?name=박남섭
문규현,2004,롯데,"2,000",-0.112,http://www.statiz.co.kr/player.php?name=문규현
이인구,2004,롯데,"1,900",-0.584,http://www.statiz.co.kr/player.php?name=이인구
박정준,2004,롯데,"1,900",-0.479,http://www.statiz.co.kr/player.php?name=박정준
김휘곤,2004,롯데,"1,900",,http://www.statiz.co.kr/player.php?name=김휘곤
이석만,2004,롯데,"1,800",,http://www.statiz.co.kr/player.php?name=이석만
조인신,2004,롯데,"1,800",-0.286,http://www.statiz.co.kr/player.php?name=조인신
강민영,2004,롯데,"1,800",,http://www.statiz.co.kr/player.php?name=강민영
최준석,2004,롯데,"1,800",0.133,http://www.statiz.co.kr/player.php?name=최준석
심제훈,2004,롯데,"1,800",0.005,http://www.statiz.co.kr/player.php?name=심제훈
