선수명,연도,소속팀명,연봉,WAR,상세url
박정태,2002,롯데,"15,500",1.847,http://www.statiz.co.kr/player.php?name=박정태
손민한,2002,롯데,"12,000",2.692,http://www.statiz.co.kr/player.php?name=손민한
조경환,2002,롯데,"12,000",,http://www.statiz.co.kr/player.php?name=조경환
박석진,2002,롯데,"11,500",,http://www.statiz.co.kr/player.php?name=박석진
김응국,2002,롯데,"11,000",1.386,http://www.statiz.co.kr/player.php?name=김응국
최기문,2002,롯데,"10,000",2.946,http://www.statiz.co.kr/player.php?name=최기문
강상수,2002,롯데,"9,700",0.251,http://www.statiz.co.kr/player.php?name=강상수
박지철,2002,롯데,"9,400",0.334,http://www.statiz.co.kr/player.php?name=박지철
주형광,2002,롯데,"8,800",-0.049,http://www.statiz.co.kr/player.php?name=주형광
박현승,2002,롯데,"8,500",1.243,http://www.statiz.co.kr/player.php?name=박현승
김대익,2002,롯데,"8,300",0.700,http://www.statiz.co.kr/player.php?name=김대익
문동환,2002,롯데,"7,500",0.589,http://www.statiz.co.kr/player.php?name=문동환
염종석,2002,롯데,"6,100",2.619,http://www.statiz.co.kr/player.php?name=염종석
가득염,2002,롯데,"5,500",-0.058,http://www.statiz.co.kr/player.php?name=가득염
허문회,2002,롯데,"4,600",0.506,http://www.statiz.co.kr/player.php?name=허문회
김영수,2002,롯데,"4,300",1.015,http://www.statiz.co.kr/player.php?name=김영수
김주찬,2002,롯데,"4,100",-0.446,http://www.statiz.co.kr/player.php?name=김주찬
이계성,2002,롯데,"3,600",-0.143,http://www.statiz.co.kr/player.php?name=이계성
김사율,2002,롯데,"3,400",0.244,http://www.statiz.co.kr/player.php?name=김사율
임재철,2002,롯데,"3,300",,http://www.statiz.co.kr/player.php?name=임재철
임경완,2002,롯데,"3,000",-0.299,http://www.statiz.co.kr/player.php?name=임경완
조성환,2002,롯데,"2,800",0.060,http://www.statiz.co.kr/player.php?name=조성환
정원욱,2002,롯데,"2,500",0.030,http://www.statiz.co.kr/player.php?name=정원욱
김인철,2002,롯데,"2,500",,http://www.statiz.co.kr/player.php?name=김인철
박경진,2002,롯데,"2,400",-0.065,http://www.statiz.co.kr/player.php?name=박경진
김장현,2002,롯데,"2,400",0.849,http://www.statiz.co.kr/player.php?name=김장현
강민영,2002,롯데,"2,300",0.077,http://www.statiz.co.kr/player.php?name=강민영
이정훈,2002,롯데,"2,200",0.299,http://www.statiz.co.kr/player.php?name=이정훈
이동욱,2002,롯데,"2,000",0.567,http://www.statiz.co.kr/player.php?name=이동욱
이대호,2002,롯데,"2,000",1.062,http://www.statiz.co.kr/player.php?name=이대호
신명철,2002,롯데,"2,000",-0.372,http://www.statiz.co.kr/player.php?name=신명철
박기혁,2002,롯데,"2,000",0.029,http://www.statiz.co.kr/player.php?name=박기혁
김진수,2002,롯데,"2,000",,http://www.statiz.co.kr/player.php?name=김진수
이승화,2002,롯데,"2,000",,http://www.statiz.co.kr/player.php?name=이승화
권오현,2002,롯데,"2,000",-0.064,http://www.statiz.co.kr/player.php?name=권오현
박상민,2002,롯데,"1,900",-0.105,http://www.statiz.co.kr/player.php?name=박상민
엄정대,2002,롯데,"1,800",0.290,http://www.statiz.co.kr/player.php?name=엄정대
서한규,2002,롯데,"1,800",,http://www.statiz.co.kr/player.php?name=서한규
손석만,2002,롯데,"1,800",,http://www.statiz.co.kr/player.php?name=손석만
임봉춘,2002,롯데,"1,800",0.046,http://www.statiz.co.kr/player.php?name=임봉춘
이대일,2002,롯데,"1,800",-0.008,http://www.statiz.co.kr/player.php?name=이대일
김제빈,2002,롯데,"1,700",-0.142,http://www.statiz.co.kr/player.php?name=김제빈
최준석,2002,롯데,"1,700",0.014,http://www.statiz.co.kr/player.php?name=최준석
정진수,2002,롯데,"1,700",,http://www.statiz.co.kr/player.php?name=정진수
박종윤,2002,롯데,"1,700",-0.080,http://www.statiz.co.kr/player.php?name=박종윤
