선수명,연도,소속팀명,연봉,WAR,상세url
강민호,2013,롯데,"55,000",3.092,http://www.statiz.co.kr/player.php?name=강민호
정대현,2013,롯데,"50,000",1.224,http://www.statiz.co.kr/player.php?name=정대현
송승준,2013,롯데,"31,000",4.059,http://www.statiz.co.kr/player.php?name=송승준
강영식,2013,롯데,"30,000",1.021,http://www.statiz.co.kr/player.php?name=강영식
손아섭,2013,롯데,"21,000",6.037,http://www.statiz.co.kr/player.php?name=손아섭
조성환,2013,롯데,"20,000",0.179,http://www.statiz.co.kr/player.php?name=조성환
김사율,2013,롯데,"19,000",0.932,http://www.statiz.co.kr/player.php?name=김사율
황재균,2013,롯데,"18,000",3.037,http://www.statiz.co.kr/player.php?name=황재균
장성호,2013,롯데,"18,000",0.708,http://www.statiz.co.kr/player.php?name=장성호
전준우,2013,롯데,"15,000",3.308,http://www.statiz.co.kr/player.php?name=전준우
조정훈,2013,롯데,"11,000",,http://www.statiz.co.kr/player.php?name=조정훈
박종윤,2013,롯데,"10,700",0.075,http://www.statiz.co.kr/player.php?name=박종윤
김성배,2013,롯데,"10,500",2.809,http://www.statiz.co.kr/player.php?name=김성배
김승회,2013,롯데,"10,000",0.751,http://www.statiz.co.kr/player.php?name=김승회
박기혁,2013,롯데,"10,000",-0.112,http://www.statiz.co.kr/player.php?name=박기혁
이용훈,2013,롯데,"10,000",,http://www.statiz.co.kr/player.php?name=이용훈
최대성,2013,롯데,"9,000",-0.009,http://www.statiz.co.kr/player.php?name=최대성
고원준,2013,롯데,"9,000",0.231,http://www.statiz.co.kr/player.php?name=고원준
이명우,2013,롯데,"9,000",1.570,http://www.statiz.co.kr/player.php?name=이명우
문규현,2013,롯데,"9,000",0.111,http://www.statiz.co.kr/player.php?name=문규현
박준서,2013,롯데,"6,100",1.063,http://www.statiz.co.kr/player.php?name=박준서
용덕한,2013,롯데,"6,000",-0.528,http://www.statiz.co.kr/player.php?name=용덕한
이승화,2013,롯데,"5,500",,http://www.statiz.co.kr/player.php?name=이승화
이재곤,2013,롯데,"5,300",-0.176,http://www.statiz.co.kr/player.php?name=이재곤
홍성민,2013,롯데,"5,000",1.027,http://www.statiz.co.kr/player.php?name=홍성민
김수완,2013,롯데,"5,000",0.479,http://www.statiz.co.kr/player.php?name=김수완
진명호,2013,롯데,"5,000",-0.071,http://www.statiz.co.kr/player.php?name=진명호
이정민,2013,롯데,"5,000",,http://www.statiz.co.kr/player.php?name=이정민
정보명,2013,롯데,"4,800",-0.103,http://www.statiz.co.kr/player.php?name=정보명
이인구,2013,롯데,"4,700",-0.047,http://www.statiz.co.kr/player.php?name=이인구
나승현,2013,롯데,"4,200",,http://www.statiz.co.kr/player.php?name=나승현
정훈,2013,롯데,"4,200",1.683,http://www.statiz.co.kr/player.php?name=정훈
황성용,2013,롯데,"4,000",,http://www.statiz.co.kr/player.php?name=황성용
손용석,2013,롯데,"3,600",-0.132,http://www.statiz.co.kr/player.php?name=손용석
박건우,2013,롯데,"3,500",,http://www.statiz.co.kr/player.php?name=박건우
김문호,2013,롯데,"3,500",0.491,http://www.statiz.co.kr/player.php?name=김문호
허준혁,2013,롯데,"3,300",0.228,http://www.statiz.co.kr/player.php?name=허준혁
신본기,2013,롯데,"3,000",0.333,http://www.statiz.co.kr/player.php?name=신본기
황진수,2013,롯데,"2,700",0.000,http://www.statiz.co.kr/player.php?name=황진수
양종민,2013,롯데,"2,700",0.000,http://www.statiz.co.kr/player.php?name=양종민
김사훈,2013,롯데,"2,700",-0.170,http://www.statiz.co.kr/player.php?name=김사훈
이상화,2013,롯데,"2,600",0.088,http://www.statiz.co.kr/player.php?name=이상화
김대우,2013,롯데,"2,500",0.734,http://www.statiz.co.kr/player.php?name=김대우
권영준,2013,롯데,"2,500",,http://www.statiz.co.kr/player.php?name=권영준
변용선,2013,롯데,"2,500",,http://www.statiz.co.kr/player.php?name=변용선
박휘성,2013,롯데,"2,400",,http://www.statiz.co.kr/player.php?name=박휘성
정태승,2013,롯데,"2,400",-0.025,http://www.statiz.co.kr/player.php?name=정태승
김성호,2013,롯데,"2,400",,http://www.statiz.co.kr/player.php?name=김성호
이웅한,2013,롯데,"2,400",,http://www.statiz.co.kr/player.php?name=이웅한
이지모,2013,롯데,"2,400",0.033,http://www.statiz.co.kr/player.php?name=이지모
이정담,2013,롯데,"2,400",,http://www.statiz.co.kr/player.php?name=이정담
박시영,2013,롯데,"2,400",,http://www.statiz.co.kr/player.php?name=박시영
허일,2013,롯데,"2,400",,http://www.statiz.co.kr/player.php?name=허일
강승현,2013,롯데,"2,400",-0.029,http://www.statiz.co.kr/player.php?name=강승현
