선수명,연도,소속팀명,연봉,WAR,상세url
손민한,2009,롯데,"70,000",1.262,http://www.statiz.co.kr/player.php?name=손민한
이대호,2009,롯데,"36,000",4.836,http://www.statiz.co.kr/player.php?name=이대호
홍성흔,2009,롯데,"27,900",4.190,http://www.statiz.co.kr/player.php?name=홍성흔
박현승,2009,롯데,"15,000",,http://www.statiz.co.kr/player.php?name=박현승
장원준,2009,롯데,"15,000",3.477,http://www.statiz.co.kr/player.php?name=장원준
송승준,2009,롯데,"15,000",2.804,http://www.statiz.co.kr/player.php?name=송승준
강민호,2009,롯데,"14,500",1.796,http://www.statiz.co.kr/player.php?name=강민호
조성환,2009,롯데,"13,000",1.794,http://www.statiz.co.kr/player.php?name=조성환
박기혁,2009,롯데,"12,000",-0.925,http://www.statiz.co.kr/player.php?name=박기혁
임경완,2009,롯데,"10,500",2.158,http://www.statiz.co.kr/player.php?name=임경완
김주찬,2009,롯데,"10,500",2.260,http://www.statiz.co.kr/player.php?name=김주찬
강영식,2009,롯데,"10,000",0.585,http://www.statiz.co.kr/player.php?name=강영식
최기문,2009,롯데,"10,000",0.338,http://www.statiz.co.kr/player.php?name=최기문
정보명,2009,롯데,"6,500",0.584,http://www.statiz.co.kr/player.php?name=정보명
이용훈,2009,롯데,"6,500",0.173,http://www.statiz.co.kr/player.php?name=이용훈
이정민,2009,롯데,"6,200",1.135,http://www.statiz.co.kr/player.php?name=이정민
이승화,2009,롯데,"5,800",,http://www.statiz.co.kr/player.php?name=이승화
나승현,2009,롯데,"5,500",0.341,http://www.statiz.co.kr/player.php?name=나승현
조정훈,2009,롯데,"5,500",4.595,http://www.statiz.co.kr/player.php?name=조정훈
배장호,2009,롯데,"4,600",1.182,http://www.statiz.co.kr/player.php?name=배장호
최만호,2009,롯데,"4,500",0.045,http://www.statiz.co.kr/player.php?name=최만호
손아섭,2009,롯데,"4,000",-0.322,http://www.statiz.co.kr/player.php?name=손아섭
김장현,2009,롯데,"4,000",,http://www.statiz.co.kr/player.php?name=김장현
김일엽,2009,롯데,"3,800",-0.521,http://www.statiz.co.kr/player.php?name=김일엽
이인구,2009,롯데,"3,700",1.029,http://www.statiz.co.kr/player.php?name=이인구
이정훈,2009,롯데,"3,600",2.363,http://www.statiz.co.kr/player.php?name=이정훈
박남섭,2009,롯데,"3,600",,http://www.statiz.co.kr/player.php?name=박남섭
최대성,2009,롯데,"3,500",,http://www.statiz.co.kr/player.php?name=최대성
김사율,2009,롯데,"3,500",-0.214,http://www.statiz.co.kr/player.php?name=김사율
김이슬,2009,롯데,"3,100",-0.418,http://www.statiz.co.kr/player.php?name=김이슬
박정준,2009,롯데,"2,600",0.922,http://www.statiz.co.kr/player.php?name=박정준
허준혁,2009,롯데,"2,600",-0.251,http://www.statiz.co.kr/player.php?name=허준혁
박종윤,2009,롯데,"2,500",-0.156,http://www.statiz.co.kr/player.php?name=박종윤
김민성,2009,롯데,"2,300",0.857,http://www.statiz.co.kr/player.php?name=김민성
전준우,2009,롯데,"2,200",0.081,http://www.statiz.co.kr/player.php?name=전준우
서정호,2009,롯데,"2,200",0.004,http://www.statiz.co.kr/player.php?name=서정호
이동훈,2009,롯데,"2,100",-0.072,http://www.statiz.co.kr/player.php?name=이동훈
김휘곤,2009,롯데,"2,100",,http://www.statiz.co.kr/player.php?name=김휘곤
김유신,2009,롯데,"2,100",-0.139,http://www.statiz.co.kr/player.php?name=김유신
김대우,2009,롯데,"2,000",-0.195,http://www.statiz.co.kr/player.php?name=김대우
하준호,2009,롯데,"2,000",-0.021,http://www.statiz.co.kr/player.php?name=하준호
이웅한,2009,롯데,"2,000",,http://www.statiz.co.kr/player.php?name=이웅한
이정동,2009,롯데,"2,000",0.126,http://www.statiz.co.kr/player.php?name=이정동
강승현,2009,롯데,"2,000",,http://www.statiz.co.kr/player.php?name=강승현
황진수,2009,롯데,"2,000",,http://www.statiz.co.kr/player.php?name=황진수
추경식,2009,롯데,"2,000",,http://www.statiz.co.kr/player.php?name=추경식
문규현,2009,롯데,"2,000",-0.111,http://www.statiz.co.kr/player.php?name=문규현
최혁권,2009,롯데,"2,000",,http://www.statiz.co.kr/player.php?name=최혁권
장성우,2009,롯데,"2,000",0.387,http://www.statiz.co.kr/player.php?name=장성우
양성제,2009,롯데,"2,000",,http://www.statiz.co.kr/player.php?name=양성제
이상화,2009,롯데,"2,000",0.510,http://www.statiz.co.kr/player.php?name=이상화
