선수명,연도,소속팀명,연봉,WAR,상세url
엄태호,2020,롯데,"900,000",,http://www.statiz.co.kr/player.php?name=엄태호
이대호,2020,롯데,"250,000",1.134,http://www.statiz.co.kr/player.php?name=이대호
손아섭,2020,롯데,"200,000",4.210,http://www.statiz.co.kr/player.php?name=손아섭
민병헌,2020,롯데,"125,000",-1.277,http://www.statiz.co.kr/player.php?name=민병헌
전준우,2020,롯데,"50,000",3.115,http://www.statiz.co.kr/player.php?name=전준우
스트레일리,2020,롯데,"50,000",7.487,http://www.statiz.co.kr/player.php?name=스트레일리
샘슨,2020,롯데,"50,000",0.265,http://www.statiz.co.kr/player.php?name=샘슨
마차도,2020,롯데,"30,000",4.529,http://www.statiz.co.kr/player.php?name=마차도
안치홍,2020,롯데,"29,000",1.536,http://www.statiz.co.kr/player.php?name=안치홍
노경은,2020,롯데,"20,000",1.663,http://www.statiz.co.kr/player.php?name=노경은
신본기,2020,롯데,"12,500",0.090,http://www.statiz.co.kr/player.php?name=신본기
진명호,2020,롯데,"12,500",-0.032,http://www.statiz.co.kr/player.php?name=진명호
박세웅,2020,롯데,"11,000",1.981,http://www.statiz.co.kr/player.php?name=박세웅
김원중,2020,롯데,"10,000",1.577,http://www.statiz.co.kr/player.php?name=김원중
박진형,2020,롯데,"9,000",0.355,http://www.statiz.co.kr/player.php?name=박진형
구승민,2020,롯데,"8,000",1.906,http://www.statiz.co.kr/player.php?name=구승민
박시영,2020,롯데,"7,900",-0.355,http://www.statiz.co.kr/player.php?name=박시영
정훈,2020,롯데,"6,400",2.287,http://www.statiz.co.kr/player.php?name=정훈
김유영,2020,롯데,"6,200",0.137,http://www.statiz.co.kr/player.php?name=김유영
오현택,2020,롯데,"6,000",1.027,http://www.statiz.co.kr/player.php?name=오현택
지성준,2020,롯데,"5,700",0.086,http://www.statiz.co.kr/player.php?name=지성준
김건국,2020,롯데,"5,400",0.690,http://www.statiz.co.kr/player.php?name=김건국
강로한,2020,롯데,"5,300",-0.034,http://www.statiz.co.kr/player.php?name=강로한
강동호,2020,롯데,"5,100",-0.023,http://www.statiz.co.kr/player.php?name=강동호
송승준,2020,롯데,"5,000",0.092,http://www.statiz.co.kr/player.php?name=송승준
이병규,2020,롯데,"5,000",0.803,http://www.statiz.co.kr/player.php?name=이병규
한동희,2020,롯데,"4,700",3.179,http://www.statiz.co.kr/player.php?name=한동희
