선수명,연도,소속팀명,연봉,WAR,상세url
김동빈,2015,롯데,"900,000",,http://www.statiz.co.kr/player.php?name=김동빈
임재철,2015,롯데,"900,000",0.197,http://www.statiz.co.kr/player.php?name=임재철
고도현,2015,롯데,"900,000",,http://www.statiz.co.kr/player.php?name=고도현
황동채,2015,롯데,"900,000",-0.030,http://www.statiz.co.kr/player.php?name=황동채
박준서,2015,롯데,"900,000",-0.090,http://www.statiz.co.kr/player.php?name=박준서
린드블럼,2015,롯데,"120,000",6.478,http://www.statiz.co.kr/player.php?name=린드블럼
강민호,2015,롯데,"100,000",5.154,http://www.statiz.co.kr/player.php?name=강민호
아두치,2015,롯데,"78,000",5.014,http://www.statiz.co.kr/player.php?name=아두치
손승락,2015,롯데,"70,000",,http://www.statiz.co.kr/player.php?name=손승락
레일리,2015,롯데,"63,000",3.872,http://www.statiz.co.kr/player.php?name=레일리
손아섭,2015,롯데,"60,000",4.017,http://www.statiz.co.kr/player.php?name=손아섭
윤길현,2015,롯데,"50,000",,http://www.statiz.co.kr/player.php?name=윤길현
황재균,2015,롯데,"50,000",4.692,http://www.statiz.co.kr/player.php?name=황재균
최준석,2015,롯데,"40,000",2.869,http://www.statiz.co.kr/player.php?name=최준석
송승준,2015,롯데,"40,000",1.757,http://www.statiz.co.kr/player.php?name=송승준
정대현,2015,롯데,"32,000",0.700,http://www.statiz.co.kr/player.php?name=정대현
강영식,2015,롯데,"30,000",0.603,http://www.statiz.co.kr/player.php?name=강영식
정훈,2015,롯데,"21,000",3.075,http://www.statiz.co.kr/player.php?name=정훈
김성배,2015,롯데,"18,000",-0.704,http://www.statiz.co.kr/player.php?name=김성배
박종윤,2015,롯데,"16,000",-0.849,http://www.statiz.co.kr/player.php?name=박종윤
이명우,2015,롯데,"15,000",0.062,http://www.statiz.co.kr/player.php?name=이명우
홍성민,2015,롯데,"12,000",1.912,http://www.statiz.co.kr/player.php?name=홍성민
이성민,2015,롯데,"9,500",,http://www.statiz.co.kr/player.php?name=이성민
박헌도,2015,롯데,"8,000",,http://www.statiz.co.kr/player.php?name=박헌도
김문호,2015,롯데,"7,000",0.744,http://www.statiz.co.kr/player.php?name=김문호
오승택,2015,롯데,"7,000",,http://www.statiz.co.kr/player.php?name=오승택
이우민,2015,롯데,"7,000",0.442,http://www.statiz.co.kr/player.php?name=이우민
이정민,2015,롯데,"6,500",-0.202,http://www.statiz.co.kr/player.php?name=이정민
박세웅,2015,롯데,"5,600",,http://www.statiz.co.kr/player.php?name=박세웅
조정훈,2015,롯데,"5,200",,http://www.statiz.co.kr/player.php?name=조정훈
배장호,2015,롯데,"4,600",0.073,http://www.statiz.co.kr/player.php?name=배장호
김민하,2015,롯데,"4,000",0.630,http://www.statiz.co.kr/player.php?name=김민하
안중열,2015,롯데,"4,000",,http://www.statiz.co.kr/player.php?name=안중열
이재곤,2015,롯데,"3,800",-0.060,http://www.statiz.co.kr/player.php?name=이재곤
김대우,2015,롯데,"3,800",-0.982,http://www.statiz.co.kr/player.php?name=김대우
최영환,2015,롯데,"3,700",,http://www.statiz.co.kr/player.php?name=최영환
이여상,2015,롯데,"3,600",-0.117,http://www.statiz.co.kr/player.php?name=이여상
김원중,2015,롯데,"3,600",0.052,http://www.statiz.co.kr/player.php?name=김원중
손용석,2015,롯데,"3,400",-0.928,http://www.statiz.co.kr/player.php?name=손용석
김주현,2015,롯데,"3,300",-0.282,http://www.statiz.co.kr/player.php?name=김주현
김대륙,2015,롯데,"3,200",-0.371,http://www.statiz.co.kr/player.php?name=김대륙
허준혁,2015,롯데,"3,000",-0.154,http://www.statiz.co.kr/player.php?name=허준혁
문규현,2015,롯데,"3,000",-0.162,http://www.statiz.co.kr/player.php?name=문규현
오현근,2015,롯데,"3,000",-0.068,http://www.statiz.co.kr/player.php?name=오현근
김준태,2015,롯데,"3,000",-0.362,http://www.statiz.co.kr/player.php?name=김준태
강승현,2015,롯데,"2,900",,http://www.statiz.co.kr/player.php?name=강승현
강동수,2015,롯데,"2,900",,http://www.statiz.co.kr/player.php?name=강동수
백동훈,2015,롯데,"2,900",-0.199,http://www.statiz.co.kr/player.php?name=백동훈
이인복,2015,롯데,"2,900",-0.481,http://www.statiz.co.kr/player.php?name=이인복
구승민,2015,롯데,"2,900",-0.583,http://www.statiz.co.kr/player.php?name=구승민
조홍석,2015,롯데,"2,900",-0.063,http://www.statiz.co.kr/player.php?name=조홍석
김유영,2015,롯데,"2,800",,http://www.statiz.co.kr/player.php?name=김유영
조현우,2015,롯데,"2,800",0.027,http://www.statiz.co.kr/player.php?name=조현우
황진수,2015,롯데,"2,800",-0.040,http://www.statiz.co.kr/player.php?name=황진수
박진형,2015,롯데,"2,800",0.047,http://www.statiz.co.kr/player.php?name=박진형
차재용,2015,롯데,"2,800",-0.040,http://www.statiz.co.kr/player.php?name=차재용
이경우,2015,롯데,"2,800",-0.016,http://www.statiz.co.kr/player.php?name=이경우
배제성,2015,롯데,"2,700",,http://www.statiz.co.kr/player.php?name=배제성
강동관,2015,롯데,"2,700",,http://www.statiz.co.kr/player.php?name=강동관
양형진,2015,롯데,"2,700",,http://www.statiz.co.kr/player.php?name=양형진
김웅,2015,롯데,"2,700",,http://www.statiz.co.kr/player.php?name=김웅
이지모,2015,롯데,"2,700",,http://www.statiz.co.kr/player.php?name=이지모
안태경,2015,롯데,"2,700",,http://www.statiz.co.kr/player.php?name=안태경
오윤석,2015,롯데,"2,700",0.096,http://www.statiz.co.kr/player.php?name=오윤석
김재유,2015,롯데,"2,700",-0.214,http://www.statiz.co.kr/player.php?name=김재유
