선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
조무근,65067,KT,1.88,43,8,5,4,2,0.615,71 2/3,54,3,32,4,83,26,15,1.20,0,0,0,1,298,1213,0.213,11,2,4,4,1,5,0,1,0,8,10,6,0,5,56,65,0.86,0.297,28.2,16.9,10.42,4.02,2.59,0.306,0.307,0.613
최원재,60848,KT,3.82,36,2,1,0,3,0.667,33,43,2,12,3,24,16,14,1.67,0,0,0,0,148,608,0.331,2,3,2,1,1,1,0,0,0,2,3,4,0,6,34,30,1.13,0.390,16.9,18.4,6.55,3.27,2.00,0.397,0.438,0.835
홍성용,75149,KT,3.86,42,0,4,0,10,0.000,39 2/3,39,3,13,6,31,19,17,1.31,0,0,0,0,174,705,0.258,9,1,3,1,2,1,0,0,0,0,2,6,0,2,33,49,0.67,0.305,16.8,17.8,7.03,2.95,2.38,0.339,0.391,0.730
장시환,77318,KT,3.98,47,7,5,12,0,0.583,74 2/3,73,1,28,1,75,33,33,1.35,0,0,0,5,308,1229,0.264,13,2,1,2,2,6,0,0,0,7,32,15,2,8,71,59,1.20,0.356,26.1,16.5,9.04,3.38,2.68,0.332,0.337,0.669
김재윤,65062,KT,4.23,42,1,2,0,6,0.333,44 2/3,46,3,12,1,70,23,21,1.30,0,0,0,1,188,842,0.266,9,0,1,1,2,1,0,0,0,1,5,7,0,3,23,35,0.66,0.426,20.0,18.9,14.10,2.42,5.83,0.316,0.370,0.686
옥스프링,77199,KT,4.48,31,12,10,0,0,0.545,185,200,23,66,10,142,104,92,1.44,3,0,15,0,806,3142,0.282,33,0,14,6,0,5,0,31,12,0,3,0,0,18,201,173,1.16,0.321,101.4,17.0,6.91,3.21,2.15,0.348,0.425,0.773
홍성무,65042,KT,4.82,23,0,1,0,0,0.000,28,31,5,9,1,22,15,15,1.43,0,0,0,0,121,435,0.282,4,0,1,0,0,0,0,0,0,0,12,0,0,4,35,22,1.59,0.313,18.9,15.5,7.07,2.89,2.44,0.342,0.455,0.797
저마노,61434,KT,4.93,15,3,6,0,1,0.333,76 2/3,111,7,15,3,40,46,42,1.64,0,0,5,0,347,1240,0.350,17,2,7,5,0,1,0,14,3,0,0,0,0,8,82,89,0.92,0.378,82.7,16.2,4.70,1.76,2.67,0.379,0.483,0.862
안상빈,64041,KT,5.06,13,0,0,0,0,-,16,23,1,12,1,25,13,9,2.19,0,0,0,0,84,351,0.324,3,1,0,0,0,2,0,0,0,0,5,1,0,0,10,13,0.77,0.489,27.0,21.9,14.06,6.75,2.08,0.429,0.437,0.866
정대현,60264,KT,5.19,30,5,11,0,0,0.313,118,138,19,62,4,82,80,68,1.69,0,0,5,0,542,2177,0.300,26,1,12,4,0,6,0,26,5,0,0,0,0,13,117,127,0.92,0.328,72.6,18.4,6.25,4.73,1.32,0.385,0.485,0.870
배우열,79191,KT,5.63,12,0,0,0,1,-,16,21,2,4,0,17,10,10,1.56,0,0,0,1,70,261,0.323,2,2,0,1,0,2,0,0,0,0,4,1,0,2,16,12,1.33,0.404,21.8,16.3,9.56,2.25,4.25,0.357,0.508,0.865
윤근영,75730,KT,5.63,17,1,4,0,2,0.200,32,35,3,21,4,21,23,20,1.75,0,0,0,0,155,574,0.282,2,1,6,0,0,4,0,7,1,0,3,0,0,2,45,23,1.96,0.320,33.8,17.9,5.91,5.91,1.00,0.403,0.387,0.790
