선수명,연도,소속팀명,연봉,WAR,상세url
모상기,2016,kt,"900,000",,http://www.statiz.co.kr/player.php?name=모상기
김상현,2016,kt,"900,000",-0.361,http://www.statiz.co.kr/player.php?name=김상현
이병훈,2016,kt,"900,000",,http://www.statiz.co.kr/player.php?name=이병훈
김주원,2016,kt,"900,000",,http://www.statiz.co.kr/player.php?name=김주원
마르테,2016,kt,"900,000",2.688,http://www.statiz.co.kr/player.php?name=마르테
이희근,2016,kt,"900,000",,http://www.statiz.co.kr/player.php?name=이희근
피노,2016,kt,"900,000",-0.383,http://www.statiz.co.kr/player.php?name=피노
밴와트,2016,kt,"900,000",0.766,http://www.statiz.co.kr/player.php?name=밴와트
로위,2016,kt,"900,000",0.301,http://www.statiz.co.kr/player.php?name=로위
마리몬,2016,kt,"900,000",1.059,http://www.statiz.co.kr/player.php?name=마리몬
이진영,2016,kt,"60,000",1.551,http://www.statiz.co.kr/player.php?name=이진영
유한준,2016,kt,"60,000",3.440,http://www.statiz.co.kr/player.php?name=유한준
피어밴드,2016,kt,"35,000",,http://www.statiz.co.kr/player.php?name=피어밴드
이대형,2016,kt,"30,000",0.614,http://www.statiz.co.kr/player.php?name=이대형
박경수,2016,kt,"23,000",4.453,http://www.statiz.co.kr/player.php?name=박경수
김사율,2016,kt,"20,000",0.300,http://www.statiz.co.kr/player.php?name=김사율
박기혁,2016,kt,"15,000",-0.411,http://www.statiz.co.kr/player.php?name=박기혁
장시환,2016,kt,"8,900",-0.296,http://www.statiz.co.kr/player.php?name=장시환
최대성,2016,kt,"8,500",,http://www.statiz.co.kr/player.php?name=최대성
조무근,2016,kt,"8,500",-0.529,http://www.statiz.co.kr/player.php?name=조무근
오정복,2016,kt,"8,000",0.208,http://www.statiz.co.kr/player.php?name=오정복
김재윤,2016,kt,"7,200",1.020,http://www.statiz.co.kr/player.php?name=김재윤
홍성용,2016,kt,"7,000",0.292,http://www.statiz.co.kr/player.php?name=홍성용
장성우,2016,kt,"6,500",,http://www.statiz.co.kr/player.php?name=장성우
윤요섭,2016,kt,"6,500",0.253,http://www.statiz.co.kr/player.php?name=윤요섭
정대현,2016,kt,"6,300",-0.560,http://www.statiz.co.kr/player.php?name=정대현
윤근영,2016,kt,"6,200",-0.099,http://www.statiz.co.kr/player.php?name=윤근영
엄상백,2016,kt,"6,000",-0.129,http://www.statiz.co.kr/player.php?name=엄상백
하준호,2016,kt,"6,000",-0.442,http://www.statiz.co.kr/player.php?name=하준호
이상화,2016,kt,"5,000",-0.191,http://www.statiz.co.kr/player.php?name=이상화
심재민,2016,kt,"4,700",0.527,http://www.statiz.co.kr/player.php?name=심재민
김연훈,2016,kt,"4,700",-0.823,http://www.statiz.co.kr/player.php?name=김연훈
최원재,2016,kt,"4,600",-0.112,http://www.statiz.co.kr/player.php?name=최원재
김사연,2016,kt,"4,500",-0.127,http://www.statiz.co.kr/player.php?name=김사연
고영표,2016,kt,"4,400",0.470,http://www.statiz.co.kr/player.php?name=고영표
이창재,2016,kt,"4,400",0.621,http://www.statiz.co.kr/player.php?name=이창재
박용근,2016,kt,"4,000",-0.336,http://www.statiz.co.kr/player.php?name=박용근
김동명,2016,kt,"4,000",-0.335,http://www.statiz.co.kr/player.php?name=김동명
정성곤,2016,kt,"3,900",-0.010,http://www.statiz.co.kr/player.php?name=정성곤
김종민,2016,kt,"3,800",-0.524,http://www.statiz.co.kr/player.php?name=김종민
김영환,2016,kt,"3,700",-0.144,http://www.statiz.co.kr/player.php?name=김영환
안상빈,2016,kt,"3,700",0.133,http://www.statiz.co.kr/player.php?name=안상빈
홍성무,2016,kt,"3,600",0.099,http://www.statiz.co.kr/player.php?name=홍성무
주권,2016,kt,"3,600",2.667,http://www.statiz.co.kr/player.php?name=주권
배우열,2016,kt,"3,600",0.835,http://www.statiz.co.kr/player.php?name=배우열
배정대,2016,kt,"3,500",-0.505,http://www.statiz.co.kr/player.php?name=배정대
심우준,2016,kt,"3,500",-0.017,http://www.statiz.co.kr/player.php?name=심우준
김진곤,2016,kt,"3,500",-0.168,http://www.statiz.co.kr/player.php?name=김진곤
김민수,2016,kt,"3,200",0.044,http://www.statiz.co.kr/player.php?name=김민수
유민상,2016,kt,"3,200",0.238,http://www.statiz.co.kr/player.php?name=유민상
김선민,2016,kt,"3,200",-0.100,http://www.statiz.co.kr/player.php?name=김선민
신현철,2016,kt,"3,000",0.142,http://www.statiz.co.kr/player.php?name=신현철
김태훈,2016,kt,"3,000",,http://www.statiz.co.kr/player.php?name=김태훈
채선관,2016,kt,"3,000",-0.032,http://www.statiz.co.kr/player.php?name=채선관
이창진,2016,kt,"2,900",,http://www.statiz.co.kr/player.php?name=이창진
김만수,2016,kt,"2,900",-0.026,http://www.statiz.co.kr/player.php?name=김만수
안정광,2016,kt,"2,900",,http://www.statiz.co.kr/player.php?name=안정광
이해창,2016,kt,"2,900",-1.187,http://www.statiz.co.kr/player.php?name=이해창
조현우,2016,kt,"2,800",,http://www.statiz.co.kr/player.php?name=조현우
이지찬,2016,kt,"2,800",,http://www.statiz.co.kr/player.php?name=이지찬
남태혁,2016,kt,"2,700",-0.416,http://www.statiz.co.kr/player.php?name=남태혁
강승훈,2016,kt,"2,700",,http://www.statiz.co.kr/player.php?name=강승훈
박세진,2016,kt,"2,700",0.359,http://www.statiz.co.kr/player.php?name=박세진
송민섭,2016,kt,"2,700",,http://www.statiz.co.kr/player.php?name=송민섭
한승지,2016,kt,"2,700",,http://www.statiz.co.kr/player.php?name=한승지
서의태,2016,kt,"2,700",,http://www.statiz.co.kr/player.php?name=서의태
정다운,2016,kt,"2,700",,http://www.statiz.co.kr/player.php?name=정다운
김태오,2016,kt,"2,700",,http://www.statiz.co.kr/player.php?name=김태오
임도혁,2016,kt,"2,700",,http://www.statiz.co.kr/player.php?name=임도혁
장현우,2016,kt,"2,700",,http://www.statiz.co.kr/player.php?name=장현우
김도영,2016,kt,"2,700",,http://www.statiz.co.kr/player.php?name=김도영
