선수명,연도,소속팀명,연봉,WAR,상세url
김성윤,2018,kt,"900,000",,http://www.statiz.co.kr/player.php?name=김성윤
니퍼트,2018,kt,"900,000",4.739,http://www.statiz.co.kr/player.php?name=니퍼트
이성복,2018,kt,"900,000",,http://www.statiz.co.kr/player.php?name=이성복
안치영,2018,kt,"900,000",,http://www.statiz.co.kr/player.php?name=안치영
김종성,2018,kt,"900,000",,http://www.statiz.co.kr/player.php?name=김종성
홍성용,2018,kt,"900,000",0.678,http://www.statiz.co.kr/player.php?name=홍성용
강장산,2018,kt,"900,000",,http://www.statiz.co.kr/player.php?name=강장산
고영표,2018,kt,"900,000",1.802,http://www.statiz.co.kr/player.php?name=고영표
홍현빈,2018,kt,"900,000",0.120,http://www.statiz.co.kr/player.php?name=홍현빈
김도영,2018,kt,"900,000",,http://www.statiz.co.kr/player.php?name=김도영
김만수,2018,kt,"900,000",,http://www.statiz.co.kr/player.php?name=김만수
임도혁,2018,kt,"900,000",,http://www.statiz.co.kr/player.php?name=임도혁
강승훈,2018,kt,"900,000",,http://www.statiz.co.kr/player.php?name=강승훈
피어밴드,2018,kt,"900,000",3.777,http://www.statiz.co.kr/player.php?name=피어밴드
이지찬,2018,kt,"900,000",,http://www.statiz.co.kr/player.php?name=이지찬
정주후,2018,kt,"900,000",,http://www.statiz.co.kr/player.php?name=정주후
백선기,2018,kt,"900,000",,http://www.statiz.co.kr/player.php?name=백선기
이창엽,2018,kt,"900,000",,http://www.statiz.co.kr/player.php?name=이창엽
한기원,2018,kt,"900,000",,http://www.statiz.co.kr/player.php?name=한기원
조대현,2018,kt,"900,000",,http://www.statiz.co.kr/player.php?name=조대현
오정복,2018,kt,"900,000",-0.213,http://www.statiz.co.kr/player.php?name=오정복
김동욱,2018,kt,"900,000",,http://www.statiz.co.kr/player.php?name=김동욱
양승혁,2018,kt,"900,000",,http://www.statiz.co.kr/player.php?name=양승혁
이진영,2018,kt,"900,000",0.356,http://www.statiz.co.kr/player.php?name=이진영
김사율,2018,kt,"900,000",0.333,http://www.statiz.co.kr/player.php?name=김사율
한두솔,2018,kt,"900,000",,http://www.statiz.co.kr/player.php?name=한두솔
김지열,2018,kt,"900,000",,http://www.statiz.co.kr/player.php?name=김지열
박기혁,2018,kt,"900,000",-0.612,http://www.statiz.co.kr/player.php?name=박기혁
김달환,2018,kt,"900,000",,http://www.statiz.co.kr/player.php?name=김달환
황재균,2018,kt,"120,000",3.217,http://www.statiz.co.kr/player.php?name=황재균
로하스,2018,kt,"80,000",5.992,http://www.statiz.co.kr/player.php?name=로하스
유한준,2018,kt,"60,000",2.836,http://www.statiz.co.kr/player.php?name=유한준
윤석민,2018,kt,"31,000",0.393,http://www.statiz.co.kr/player.php?name=윤석민
박경수,2018,kt,"23,000",2.551,http://www.statiz.co.kr/player.php?name=박경수
이대형,2018,kt,"20,000",0.004,http://www.statiz.co.kr/player.php?name=이대형
김재윤,2018,kt,"11,000",1.383,http://www.statiz.co.kr/player.php?name=김재윤
이상화,2018,kt,"10,000",0.536,http://www.statiz.co.kr/player.php?name=이상화
오태곤,2018,kt,"8,300",0.161,http://www.statiz.co.kr/player.php?name=오태곤
금민철,2018,kt,"8,000",1.893,http://www.statiz.co.kr/player.php?name=금민철
정현,2018,kt,"7,800",-0.584,http://www.statiz.co.kr/player.php?name=정현
주권,2018,kt,"7,600",-1.038,http://www.statiz.co.kr/player.php?name=주권
엄상백,2018,kt,"7,600",0.165,http://www.statiz.co.kr/player.php?name=엄상백
장성우,2018,kt,"7,300",0.491,http://www.statiz.co.kr/player.php?name=장성우
이해창,2018,kt,"7,100",-0.134,http://www.statiz.co.kr/player.php?name=이해창
심우준,2018,kt,"6,300",0.150,http://www.statiz.co.kr/player.php?name=심우준
