선수명,연도,소속팀명,연봉,WAR,상세url
이대형,2019,kt,"900,000",-0.030,http://www.statiz.co.kr/player.php?name=이대형
박준호,2019,kt,"900,000",,http://www.statiz.co.kr/player.php?name=박준호
김성훈,2019,kt,"900,000",,http://www.statiz.co.kr/player.php?name=김성훈
박주현,2019,kt,"900,000",,http://www.statiz.co.kr/player.php?name=박주현
신병률,2019,kt,"900,000",,http://www.statiz.co.kr/player.php?name=신병률
고명성,2019,kt,"900,000",-0.069,http://www.statiz.co.kr/player.php?name=고명성
박시윤,2019,kt,"900,000",,http://www.statiz.co.kr/player.php?name=박시윤
김태오,2019,kt,"900,000",-0.082,http://www.statiz.co.kr/player.php?name=김태오
김진곤,2019,kt,"900,000",-0.003,http://www.statiz.co.kr/player.php?name=김진곤
엄상백,2019,kt,"900,000",-0.736,http://www.statiz.co.kr/player.php?name=엄상백
윤근영,2019,kt,"900,000",,http://www.statiz.co.kr/player.php?name=윤근영
김용주,2019,kt,"900,000",,http://www.statiz.co.kr/player.php?name=김용주
배우열,2019,kt,"900,000",,http://www.statiz.co.kr/player.php?name=배우열
강민성,2019,kt,"900,000",,http://www.statiz.co.kr/player.php?name=강민성
