선수명,연도,소속팀명,연봉,WAR,상세url
이택근,2013,넥센,"70,000",3.456,http://www.statiz.co.kr/player.php?name=이택근
김병현,2013,넥센,"60,000",0.497,http://www.statiz.co.kr/player.php?name=김병현
강정호,2013,넥센,"30,000",5.545,http://www.statiz.co.kr/player.php?name=강정호
손승락,2013,넥센,"26,000",3.759,http://www.statiz.co.kr/player.php?name=손승락
박병호,2013,넥센,"22,000",7.022,http://www.statiz.co.kr/player.php?name=박병호
유한준,2013,넥센,"11,500",1.289,http://www.statiz.co.kr/player.php?name=유한준
이정훈,2013,넥센,"10,000",1.639,http://www.statiz.co.kr/player.php?name=이정훈
김민우,2013,넥센,"8,800",0.284,http://www.statiz.co.kr/player.php?name=김민우
장기영,2013,넥센,"8,700",,http://www.statiz.co.kr/player.php?name=장기영
김민성,2013,넥센,"8,500",3.722,http://www.statiz.co.kr/player.php?name=김민성
박성훈,2013,넥센,"8,000",-0.000,http://www.statiz.co.kr/player.php?name=박성훈
송지만,2013,넥센,"8,000",0.228,http://www.statiz.co.kr/player.php?name=송지만
오재영,2013,넥센,"7,900",,http://www.statiz.co.kr/player.php?name=오재영
이보근,2013,넥센,"7,900",0.650,http://www.statiz.co.kr/player.php?name=이보근
서건창,2013,넥센,"7,700",1.718,http://www.statiz.co.kr/player.php?name=서건창
이성열,2013,넥센,"7,200",1.535,http://www.statiz.co.kr/player.php?name=이성열
마정길,2013,넥센,"7,000",0.491,http://www.statiz.co.kr/player.php?name=마정길
강윤구,2013,넥센,"6,700",2.553,http://www.statiz.co.kr/player.php?name=강윤구
문성현,2013,넥센,"6,500",0.933,http://www.statiz.co.kr/player.php?name=문성현
정수성,2013,넥센,"6,000",-0.255,http://www.statiz.co.kr/player.php?name=정수성
김상수,2013,넥센,"6,000",0.363,http://www.statiz.co.kr/player.php?name=김상수
오윤,2013,넥센,"5,800",0.645,http://www.statiz.co.kr/player.php?name=오윤
허도환,2013,넥센,"5,700",0.600,http://www.statiz.co.kr/player.php?name=허도환
김영민,2013,넥센,"5,500",,http://www.statiz.co.kr/player.php?name=김영민
김성태,2013,넥센,"5,500",,http://www.statiz.co.kr/player.php?name=김성태
심수창,2013,넥센,"5,500",,http://www.statiz.co.kr/player.php?name=심수창
한현희,2013,넥센,"5,000",1.760,http://www.statiz.co.kr/player.php?name=한현희
최경철,2013,넥센,"4,500",,http://www.statiz.co.kr/player.php?name=최경철
박정준,2013,넥센,"4,000",,http://www.statiz.co.kr/player.php?name=박정준
조중근,2013,넥센,"4,000",-0.014,http://www.statiz.co.kr/player.php?name=조중근
조용훈,2013,넥센,"3,700",,http://www.statiz.co.kr/player.php?name=조용훈
지석훈,2013,넥센,"3,400",,http://www.statiz.co.kr/player.php?name=지석훈
장효훈,2013,넥센,"3,400",,http://www.statiz.co.kr/player.php?name=장효훈
유재신,2013,넥센,"3,200",-0.221,http://www.statiz.co.kr/player.php?name=유재신
문우람,2013,넥센,"3,000",1.639,http://www.statiz.co.kr/player.php?name=문우람
배힘찬,2013,넥센,"3,000",,http://www.statiz.co.kr/player.php?name=배힘찬
노환수,2013,넥센,"3,000",,http://www.statiz.co.kr/player.php?name=노환수
박헌도,2013,넥센,"2,600",-0.146,http://www.statiz.co.kr/player.php?name=박헌도
박종윤,2013,넥센,"2,600",0.013,http://www.statiz.co.kr/player.php?name=박종윤
지재옥,2013,넥센,"2,600",-0.128,http://www.statiz.co.kr/player.php?name=지재옥
신현철,2013,넥센,"2,600",-0.052,http://www.statiz.co.kr/player.php?name=신현철
김태형,2013,넥센,"2,600",,http://www.statiz.co.kr/player.php?name=김태형
김남형,2013,넥센,"2,500",,http://www.statiz.co.kr/player.php?name=김남형
김동준,2013,넥센,"2,400",,http://www.statiz.co.kr/player.php?name=김동준
권택형,2013,넥센,"2,400",,http://www.statiz.co.kr/player.php?name=권택형
전민수,2013,넥센,"2,400",,http://www.statiz.co.kr/player.php?name=전민수
안태영,2013,넥센,"2,400",0.327,http://www.statiz.co.kr/player.php?name=안태영
이창섭,2013,넥센,"2,400",,http://www.statiz.co.kr/player.php?name=이창섭
신유원,2013,넥센,"2,400",,http://www.statiz.co.kr/player.php?name=신유원
김지수,2013,넥센,"2,400",0.158,http://www.statiz.co.kr/player.php?name=김지수
김재현,2013,넥센,"2,400",,http://www.statiz.co.kr/player.php?name=김재현
임태준,2013,넥센,"2,400",,http://www.statiz.co.kr/player.php?name=임태준
이해창,2013,넥센,"2,400",,http://www.statiz.co.kr/player.php?name=이해창
박동원,2013,넥센,"2,400",0.013,http://www.statiz.co.kr/player.php?name=박동원
