선수명,연도,소속팀명,연봉,WAR,상세url
송지만,2011,넥센,"25,000",1.617,http://www.statiz.co.kr/player.php?name=송지만
송신영,2011,넥센,"25,000",,http://www.statiz.co.kr/player.php?name=송신영
이숭용,2011,넥센,"17,000",-0.070,http://www.statiz.co.kr/player.php?name=이숭용
강정호,2011,넥센,"16,000",3.426,http://www.statiz.co.kr/player.php?name=강정호
손승락,2011,넥센,"13,000",2.318,http://www.statiz.co.kr/player.php?name=손승락
김수경,2011,넥센,"11,000",1.439,http://www.statiz.co.kr/player.php?name=김수경
강귀태,2011,넥센,"10,000",0.210,http://www.statiz.co.kr/player.php?name=강귀태
황두성,2011,넥센,"10,000",,http://www.statiz.co.kr/player.php?name=황두성
박준수,2011,넥센,"9,700",0.039,http://www.statiz.co.kr/player.php?name=박준수
마정길,2011,넥센,"9,500",0.894,http://www.statiz.co.kr/player.php?name=마정길
금민철,2011,넥센,"9,500",-0.427,http://www.statiz.co.kr/player.php?name=금민철
유한준,2011,넥센,"8,800",2.219,http://www.statiz.co.kr/player.php?name=유한준
강병식,2011,넥센,"8,000",-0.983,http://www.statiz.co.kr/player.php?name=강병식
김민우,2011,넥센,"8,000",1.509,http://www.statiz.co.kr/player.php?name=김민우
김일경,2011,넥센,"8,000",-0.168,http://www.statiz.co.kr/player.php?name=김일경
이정훈,2011,넥센,"7,200",1.067,http://www.statiz.co.kr/player.php?name=이정훈
장기영,2011,넥센,"7,000",,http://www.statiz.co.kr/player.php?name=장기영
오재영,2011,넥센,"6,500",,http://www.statiz.co.kr/player.php?name=오재영
김성현,2011,넥센,"5,800",,http://www.statiz.co.kr/player.php?name=김성현
이보근,2011,넥센,"5,800",1.551,http://www.statiz.co.kr/player.php?name=이보근
김민성,2011,넥센,"5,500",0.559,http://www.statiz.co.kr/player.php?name=김민성
정수성,2011,넥센,"5,200",,http://www.statiz.co.kr/player.php?name=정수성
김성태,2011,넥센,"5,000",1.286,http://www.statiz.co.kr/player.php?name=김성태
박정준,2011,넥센,"4,500",-0.221,http://www.statiz.co.kr/player.php?name=박정준
박성훈,2011,넥센,"4,000",-0.166,http://www.statiz.co.kr/player.php?name=박성훈
문성현,2011,넥센,"4,000",1.942,http://www.statiz.co.kr/player.php?name=문성현
장영석,2011,넥센,"3,800",-0.330,http://www.statiz.co.kr/player.php?name=장영석
김상수,2011,넥센,"3,800",0.380,http://www.statiz.co.kr/player.php?name=김상수
유선정,2011,넥센,"3,600",-0.134,http://www.statiz.co.kr/player.php?name=유선정
허준,2011,넥센,"3,600",-0.132,http://www.statiz.co.kr/player.php?name=허준
조중근,2011,넥센,"3,500",0.872,http://www.statiz.co.kr/player.php?name=조중근
배힘찬,2011,넥센,"3,300",0.136,http://www.statiz.co.kr/player.php?name=배힘찬
권도영,2011,넥센,"3,300",,http://www.statiz.co.kr/player.php?name=권도영
조재호,2011,넥센,"3,300",,http://www.statiz.co.kr/player.php?name=조재호
강윤구,2011,넥센,"3,000",0.720,http://www.statiz.co.kr/player.php?name=강윤구
오윤,2011,넥센,"2,900",0.389,http://www.statiz.co.kr/player.php?name=오윤
노병오,2011,넥센,"2,800",,http://www.statiz.co.kr/player.php?name=노병오
김영민,2011,넥센,"2,800",,http://www.statiz.co.kr/player.php?name=김영민
지석훈,2011,넥센,"2,700",0.195,http://www.statiz.co.kr/player.php?name=지석훈
김정훈,2011,넥센,"2,600",,http://www.statiz.co.kr/player.php?name=김정훈
오재일,2011,넥센,"2,500",-0.008,http://www.statiz.co.kr/player.php?name=오재일
김수화,2011,넥센,"2,500",,http://www.statiz.co.kr/player.php?name=김수화
박영복,2011,넥센,"2,500",,http://www.statiz.co.kr/player.php?name=박영복
이승주,2011,넥센,"2,400",-0.073,http://www.statiz.co.kr/player.php?name=이승주
강병우,2011,넥센,"2,400",,http://www.statiz.co.kr/player.php?name=강병우
장태종,2011,넥센,"2,400",,http://www.statiz.co.kr/player.php?name=장태종
정회찬,2011,넥센,"2,400",0.040,http://www.statiz.co.kr/player.php?name=정회찬
장종덕,2011,넥센,"2,400",,http://www.statiz.co.kr/player.php?name=장종덕
신현철,2011,넥센,"2,400",-0.085,http://www.statiz.co.kr/player.php?name=신현철
박민주,2011,넥센,"2,400",,http://www.statiz.co.kr/player.php?name=박민주
안규성,2011,넥센,"2,400",,http://www.statiz.co.kr/player.php?name=안규성
이해창,2011,넥센,"2,400",-0.130,http://www.statiz.co.kr/player.php?name=이해창
최현종,2011,넥센,"2,400",,http://www.statiz.co.kr/player.php?name=최현종
